date,Stage_ft,Stage_m,Storage_acft,Storage_cmd,SA_acres
7/12/2009,13.208,4.0257984,3194944,3940899525,404235.2
7/13/2009,13.26,4.041648,3216680,3967710446,406544
7/14/2009,13.3,4.05384,3233400,3988334232,408320
7/15/2009,13.336,4.0648128,3248448,4006895639,409918.4
7/16/2009,13.356,4.0709088,3256808,4017207532,410806.4
7/17/2009,13.362,4.0727376,3259316,4020301100,411072.8
7/18/2009,13.376,4.0770048,3265168,4027519425,411694.4
7/19/2009,13.392,4.0818816,3271856,4035768939,412404.8
7/20/2009,13.416,4.0891968,3281888,4048143210,413470.4
7/21/2009,13.444,4.0977312,3293592,4062579860,414713.6
7/22/2009,13.454,4.1007792,3297772,4067735807,415157.6
7/23/2009,13.464,4.1038272,3301952,4072891753,415601.6
7/24/2009,13.466,4.1044368,3302788,4073922942,415690.4
7/25/2009,13.472,4.1062656,3305296,4077016510,415956.8
7/26/2009,13.478,4.1080944,3307804,4080110078,416223.2
7/27/2009,13.51,4.117848,3321200,4096633776,417576
7/28/2009,13.536,4.1257728,3332120,4110103378,418553.6
7/29/2009,13.56,4.133088,3342200,4122536856,419456
7/30/2009,13.59,4.142232,3354800,4138078704,420584
7/31/2009,13.618,4.1507664,3366560,4152584429,421636.8
8/1/2009,13.63,4.154424,3371600,4158801168,422088
8/2/2009,13.644,4.1586912,3377480,4166054030,422614.4
8/3/2009,13.652,4.1611296,3380840,4170198523,422915.2
8/4/2009,13.668,4.1660064,3387560,4178487509,423516.8
8/5/2009,13.682,4.1702736,3393440,4185740371,424043.2
8/6/2009,13.7,4.17576,3401000,4195065480,424720
8/7/2009,13.742,4.1885616,3418640,4216824067,426299.2
8/8/2009,13.786,4.2019728,3437120,4239618778,427953.6
8/9/2009,13.812,4.2098976,3448040,4253088379,428931.2
8/10/2009,13.848,4.2208704,3463160,4271738597,430284.8
8/11/2009,13.89,4.233672,3480800,4293497184,431864
8/12/2009,13.908,4.2391584,3488360,4302822293,432540.8
8/13/2009,13.924,4.2440352,3495080,4311111278,433142.4
8/14/2009,13.936,4.2476928,3500120,4317328018,433593.6
8/15/2009,13.976,4.2598848,3516920,4338050482,435097.6
8/16/2009,14.006,4.2690288,3529736,4353858761,436094.8
8/17/2009,14.006,4.2690288,3529736,4353858761,436094.8
8/18/2009,14.006,4.2690288,3529736,4353858761,436094.8
8/19/2009,14.006,4.2690288,3529736,4353858761,436094.8
8/20/2009,14,4.2672,3527000,4350483960,436000
8/21/2009,14.002,4.2678096,3527912,4351608894,436031.6
8/22/2009,14.052,4.2830496,3550712,4379732238,436821.6
8/23/2009,14.048,4.2818304,3548888,4377482370,436758.4
8/24/2009,14.054,4.2836592,3551624,4380857172,436853.2
8/25/2009,14.064,4.2867072,3556184,4386481840,437011.2
8/26/2009,14.074,4.2897552,3560744,4392106509,437169.2
8/27/2009,14.074,4.2897552,3560744,4392106509,437169.2
8/28/2009,14.08,4.291584,3563480,4395481310,437264
8/29/2009,14.1,4.29768,3572600,4406730648,437580
8/30/2009,14.13,4.306824,3586280,4423604654,438054
8/31/2009,14.196,4.3269408,3616376,4460727468,439096.8
9/1/2009,14.204,4.3293792,3620024,4465227204,439223.2
9/2/2009,14.22,4.334256,3627320,4474226674,439476
9/3/2009,14.252,4.3440096,3641912,4492225614,439981.6
9/4/2009,14.282,4.3531536,3655592,4509099620,440455.6
9/5/2009,14.322,4.3653456,3673832,4531598295,441087.6
9/6/2009,14.34,4.370832,3682040,4541722699,441372
9/7/2009,14.352,4.3744896,3687512,4548472302,441561.6
9/8/2009,14.364,4.3781472,3692984,4555221904,441751.2
9/9/2009,14.372,4.3805856,3696632,4559721639,441877.6
9/10/2009,14.382,4.3836336,3701192,4565346308,442035.6
9/11/2009,14.418,4.3946064,3717608,4585595116,442604.4
9/12/2009,14.47,4.410456,3741320,4614843394,443426
9/13/2009,14.512,4.4232576,3760400,4638378192,444003.2
9/14/2009,14.526,4.4275248,3766700,4646149116,444123.6
9/15/2009,14.536,4.4305728,3771200,4651699776,444209.6
9/16/2009,14.538,4.4311824,3772100,4652809908,444226.8
9/17/2009,14.536,4.4305728,3771200,4651699776,444209.6
9/18/2009,14.54,4.431792,3773000,4653920040,444244
9/19/2009,14.544,4.4330112,3774800,4656140304,444278.4
9/20/2009,14.556,4.4366688,3780200,4662801096,444381.6
9/21/2009,14.566,4.4397168,3784700,4668351756,444467.6
9/22/2009,14.572,4.4415456,3787400,4671682152,444519.2
9/23/2009,14.578,4.4433744,3790100,4675012548,444570.8
9/24/2009,14.578,4.4433744,3790100,4675012548,444570.8
9/25/2009,14.586,4.4458128,3793700,4679453076,444639.6
9/26/2009,14.586,4.4458128,3793700,4679453076,444639.6
9/27/2009,14.582,4.4445936,3791900,4677232812,444605.2
9/28/2009,14.58,4.443984,3791000,4676122680,444588
9/29/2009,14.568,4.4403264,3785600,4669461888,444484.8
9/30/2009,14.55,4.43484,3777500,4659470700,444330
10/1/2009,14.538,4.4311824,3772100,4652809908,444226.8
10/2/2009,14.524,4.4269152,3765800,4645038984,444106.4
10/3/2009,14.512,4.4232576,3760400,4638378192,444003.2
10/4/2009,14.504,4.4208192,3756800,4633937664,443934.4
10/5/2009,14.49,4.416552,3750440,4626092731,443742
10/6/2009,14.496,4.4183808,3753176,4629467532,443836.8
10/7/2009,14.518,4.4250864,3763100,4641708588,444054.8
10/8/2009,14.508,4.4220384,3758600,4636157928,443968.8
10/9/2009,14.496,4.4183808,3753176,4629467532,443836.8
10/10/2009,14.48,4.413504,3745880,4620468062,443584
10/11/2009,14.47,4.410456,3741320,4614843394,443426
10/12/2009,14.454,4.4055792,3734024,4605843924,443173.2
10/13/2009,14.434,4.3994832,3724904,4594594586,442857.2
10/14/2009,14.418,4.3946064,3717608,4585595116,442604.4
10/15/2009,14.404,4.3903392,3711224,4577720580,442383.2
10/16/2009,14.386,4.3848528,3703016,4567596176,442098.8
10/17/2009,14.342,4.3714416,3682952,4542847633,441403.6
10/18/2009,14.268,4.3488864,3649208,4501225084,440234.4
10/19/2009,14.216,4.3330368,3625496,4471976806,439412.8
10/20/2009,14.222,4.3348656,3628232,4475351607,439507.6
10/21/2009,14.216,4.3330368,3625496,4471976806,439412.8
10/22/2009,14.202,4.3287696,3619112,4464102270,439191.6
10/23/2009,14.192,4.3257216,3614552,4458477601,439033.6
10/24/2009,14.182,4.3226736,3609992,4452852932,438875.6
10/25/2009,14.166,4.3177968,3602696,4443853462,438622.8
10/26/2009,14.168,4.3184064,3603608,4444978396,438654.4
10/27/2009,14.16,4.315968,3599960,4440478661,438528
10/28/2009,14.142,4.3104816,3591752,4430354257,438243.6
10/29/2009,14.13,4.306824,3586280,4423604654,438054
10/30/2009,14.118,4.3031664,3580808,4416855052,437864.4
10/31/2009,14.098,4.2970704,3571688,4405605714,437548.4
11/1/2009,14.086,4.2934128,3566216,4398856112,437358.8
11/2/2009,14.068,4.2879264,3558008,4388731708,437074.4
11/3/2009,14.038,4.2787824,3544328,4371857701,436600.4
11/4/2009,14.012,4.2708576,3532472,4357233563,436189.6
11/5/2009,13.966,4.2568368,3512720,4332869866,434721.6
11/6/2009,13.938,4.2483024,3500960,4318364141,433668.8
11/7/2009,13.918,4.2422064,3492560,4308002909,432916.8
11/8/2009,13.906,4.2385488,3487520,4301786170,432465.6
11/9/2009,13.89,4.233672,3480800,4293497184,431864
11/10/2009,13.876,4.2294048,3474920,4286244322,431337.6
11/11/2009,13.864,4.2257472,3469880,4280027582,430886.4
11/12/2009,13.818,4.2117264,3450560,4256196749,429156.8
11/13/2009,13.79,4.203192,3438800,4241691024,428104
11/14/2009,13.778,4.1995344,3433760,4235474285,427652.8
11/15/2009,13.756,4.1928288,3424520,4224076930,426825.6
11/16/2009,13.736,4.1867328,3416120,4213715698,426073.6
11/17/2009,13.716,4.1806368,3407720,4203354466,425321.6
11/18/2009,13.702,4.1763696,3401840,4196101603,424795.2
11/19/2009,13.678,4.1690544,3391760,4183668125,423892.8
11/20/2009,13.662,4.1641776,3385040,4175379139,423291.2
11/21/2009,13.65,4.16052,3380000,4169162400,422840
11/22/2009,13.644,4.1586912,3377480,4166054030,422614.4
11/23/2009,13.632,4.1550336,3372440,4159837291,422163.2
11/24/2009,13.618,4.1507664,3366560,4152584429,421636.8
11/25/2009,13.634,4.1556432,3373280,4160873414,422238.4
11/26/2009,13.632,4.1550336,3372440,4159837291,422163.2
11/27/2009,13.578,4.1385744,3349760,4131861965,420132.8
11/28/2009,13.58,4.139184,3350600,4132898088,420208
11/29/2009,13.578,4.1385744,3349760,4131861965,420132.8
11/30/2009,13.57,4.136136,3346400,4127717472,419832
12/1/2009,13.57,4.136136,3346400,4127717472,419832
12/2/2009,13.58,4.139184,3350600,4132898088,420208
12/3/2009,13.572,4.1367456,3347240,4128753595,419907.2
12/4/2009,13.558,4.1324784,3341360,4121500733,419380.8
12/5/2009,13.636,4.1562528,3374120,4161909538,422313.6
12/6/2009,13.658,4.1629584,3383360,4173306893,423140.8
12/7/2009,13.676,4.1684448,3390920,4182632002,423817.6
12/8/2009,13.682,4.1702736,3393440,4185740371,424043.2
12/9/2009,13.686,4.1714928,3395120,4187812618,424193.6
12/10/2009,13.684,4.1708832,3394280,4186776494,424118.4
12/11/2009,13.662,4.1641776,3385040,4175379139,423291.2
12/12/2009,13.672,4.1672256,3389240,4180559755,423667.2
12/13/2009,13.67,4.166616,3388400,4179523632,423592
12/14/2009,13.666,4.1653968,3386720,4177451386,423441.6
12/15/2009,13.668,4.1660064,3387560,4178487509,423516.8
12/16/2009,13.662,4.1641776,3385040,4175379139,423291.2
12/17/2009,13.67,4.166616,3388400,4179523632,423592
12/18/2009,13.718,4.1812464,3408560,4204390589,425396.8
12/19/2009,13.682,4.1702736,3393440,4185740371,424043.2
12/20/2009,13.672,4.1672256,3389240,4180559755,423667.2
12/21/2009,13.66,4.163568,3384200,4174343016,423216
12/22/2009,13.65,4.16052,3380000,4169162400,422840
12/23/2009,13.658,4.1629584,3383360,4173306893,423140.8
12/24/2009,13.67,4.166616,3388400,4179523632,423592
12/25/2009,13.666,4.1653968,3386720,4177451386,423441.6
12/26/2009,13.652,4.1611296,3380840,4170198523,422915.2
12/27/2009,13.648,4.1599104,3379160,4168126277,422764.8
12/28/2009,13.626,4.1532048,3369920,4156728922,421937.6
12/29/2009,13.598,4.1446704,3358160,4142223197,420884.8
12/30/2009,13.606,4.1471088,3361520,4146367690,421185.6
12/31/2009,13.61,4.148328,3363200,4148439936,421336
1/1/2010,13.608,4.1477184,3362360,4147403813,421260.8
1/2/2010,13.586,4.1410128,3353120,4136006458,420433.6
1/3/2010,13.572,4.1367456,3347240,4128753595,419907.2
1/4/2010,13.55,4.13004,3338000,4117356240,419080
1/5/2010,13.528,4.1233344,3328760,4105958885,418252.8
1/6/2010,13.502,4.1154096,3317840,4092489283,417275.2
1/7/2010,13.5,4.1148,3317000,4091453160,417200
1/8/2010,13.496,4.1135808,3315328,4089390781,417022.4
1/9/2010,13.454,4.1007792,3297772,4067735807,415157.6
1/10/2010,13.426,4.0922448,3286068,4053299157,413914.4
1/11/2010,13.442,4.0971216,3292756,4061548671,414624.8
1/12/2010,13.452,4.1001696,3296936,4066704617,415068.8
1/13/2010,13.454,4.1007792,3297772,4067735807,415157.6
1/14/2010,13.458,4.1019984,3299444,4069798185,415335.2
1/15/2010,13.458,4.1019984,3299444,4069798185,415335.2
1/16/2010,13.468,4.1050464,3303624,4074954132,415779.2
1/17/2010,13.486,4.1105328,3311148,4084234835,416578.4
1/18/2010,13.488,4.1111424,3311984,4085266024,416667.2
1/19/2010,13.48,4.108704,3308640,4081141267,416312
1/20/2010,13.482,4.1093136,3309476,4082172456,416400.8
1/21/2010,13.496,4.1135808,3315328,4089390781,417022.4
1/22/2010,13.498,4.1141904,3316164,4090421971,417111.2
1/23/2010,13.504,4.1160192,3318680,4093525406,417350.4
1/24/2010,13.52,4.120896,3325400,4101814392,417952
1/25/2010,13.522,4.1215056,3326240,4102850515,418027.2
1/26/2010,13.518,4.1202864,3324560,4100778269,417876.8
1/27/2010,13.512,4.1184576,3322040,4097669899,417651.2
1/28/2010,13.51,4.117848,3321200,4096633776,417576
1/29/2010,13.512,4.1184576,3322040,4097669899,417651.2
1/30/2010,13.52,4.120896,3325400,4101814392,417952
1/31/2010,13.494,4.1129712,3314492,4088359592,416933.6
2/1/2010,13.516,4.1196768,3323720,4099742146,417801.6
2/2/2010,13.54,4.126992,3333800,4112175624,418704
2/3/2010,13.528,4.1233344,3328760,4105958885,418252.8
2/4/2010,13.54,4.126992,3333800,4112175624,418704
2/5/2010,13.56,4.133088,3342200,4122536856,419456
2/6/2010,13.546,4.1288208,3336320,4115283994,418929.6
2/7/2010,13.548,4.1294304,3337160,4116320117,419004.8
2/8/2010,13.55,4.13004,3338000,4117356240,419080
2/9/2010,13.566,4.1349168,3344720,4125645226,419681.6
2/10/2010,13.514,4.1190672,3322880,4098706022,417726.4
2/11/2010,13.518,4.1202864,3324560,4100778269,417876.8
2/12/2010,13.542,4.1276016,3334640,4113211747,418779.2
2/13/2010,13.5,4.1148,3317000,4091453160,417200
2/14/2010,13.544,4.1282112,3335480,4114247870,418854.4
2/15/2010,13.558,4.1324784,3341360,4121500733,419380.8
2/16/2010,13.53,4.123944,3329600,4106995008,418328
2/17/2010,13.528,4.1233344,3328760,4105958885,418252.8
2/18/2010,13.53,4.123944,3329600,4106995008,418328
2/19/2010,13.536,4.1257728,3332120,4110103378,418553.6
2/20/2010,13.55,4.13004,3338000,4117356240,419080
2/21/2010,13.56,4.133088,3342200,4122536856,419456
2/22/2010,13.572,4.1367456,3347240,4128753595,419907.2
2/23/2010,13.57,4.136136,3346400,4127717472,419832
2/24/2010,13.578,4.1385744,3349760,4131861965,420132.8
2/25/2010,13.548,4.1294304,3337160,4116320117,419004.8
2/26/2010,13.578,4.1385744,3349760,4131861965,420132.8
2/27/2010,13.592,4.1428416,3355640,4139114827,420659.2
2/28/2010,13.578,4.1385744,3349760,4131861965,420132.8
3/1/2010,13.608,4.1477184,3362360,4147403813,421260.8
3/2/2010,13.622,4.1519856,3368240,4154656675,421787.2
3/3/2010,13.588,4.1416224,3353960,4137042581,420508.8
3/4/2010,13.594,4.1434512,3356480,4140150950,420734.4
3/5/2010,13.592,4.1428416,3355640,4139114827,420659.2
3/6/2010,13.588,4.1416224,3353960,4137042581,420508.8
3/7/2010,13.582,4.1397936,3351440,4133934211,420283.2
3/8/2010,13.574,4.1373552,3348080,4129789718,419982.4
3/9/2010,13.574,4.1373552,3348080,4129789718,419982.4
3/10/2010,13.574,4.1373552,3348080,4129789718,419982.4
3/11/2010,13.606,4.1471088,3361520,4146367690,421185.6
3/12/2010,13.858,4.2239184,3467360,4276919213,430660.8
3/13/2010,13.998,4.2665904,3526160,4349447837,435924.8
3/14/2010,14.052,4.2830496,3550712,4379732238,436821.6
3/15/2010,14.072,4.2891456,3559832,4390981575,437137.6
3/16/2010,14.1,4.29768,3572600,4406730648,437580
3/17/2010,14.126,4.3056048,3584456,4421354787,437990.8
3/18/2010,14.136,4.3086528,3589016,4426979456,438148.8
3/19/2010,14.16,4.315968,3599960,4440478661,438528
3/20/2010,14.176,4.3208448,3607256,4449478131,438780.8
3/21/2010,14.208,4.3305984,3621848,4467477071,439286.4
3/22/2010,14.264,4.3476672,3647384,4498975216,440171.2
3/23/2010,14.282,4.3531536,3655592,4509099620,440455.6
3/24/2010,14.288,4.3549824,3658328,4512474421,440550.4
3/25/2010,14.306,4.3604688,3666536,4522598825,440834.8
3/26/2010,14.322,4.3653456,3673832,4531598295,441087.6
3/27/2010,14.332,4.3683936,3678392,4537222964,441245.6
3/28/2010,14.354,4.3750992,3688424,4549597236,441593.2
3/29/2010,14.546,4.4336208,3775700,4657250436,444295.6
3/30/2010,14.622,4.4567856,3809900,4699435452,444949.2
3/31/2010,14.656,4.4671488,3825200,4718307696,445241.6
4/1/2010,14.688,4.4769024,3839600,4736069808,445516.8
4/2/2010,14.718,4.4860464,3853100,4752721788,445774.8
4/3/2010,14.738,4.4921424,3862100,4763823108,445946.8
4/4/2010,14.75,4.4958,3867500,4770483900,446050
4/5/2010,14.764,4.5000672,3873800,4778254824,446170.4
4/6/2010,14.778,4.5043344,3880100,4786025748,446290.8
