date,Outflows_cmd
2/6/2017,5229946.682
2/7/2017,4187411.91
2/8/2017,5621667.893
2/9/2017,6720155.847
2/10/2017,6723727.848
2/11/2017,7662796.939
2/12/2017,8442716.292
2/13/2017,8093932.483
2/14/2017,8442838.621
2/15/2017,8274783.346
2/16/2017,8176479.942
2/17/2017,7897423.535
2/18/2017,5684862.94
2/19/2017,7257056.851
2/20/2017,7213507.806
2/21/2017,4016592.005
2/22/2017,1038571.319
2/23/2017,617173.1473
2/24/2017,2806662.535
2/25/2017,3018976.361
2/26/2017,3057754.583
2/27/2017,6434322.427
2/28/2017,7863147.012
3/1/2017,7210596.381
3/2/2017,6130531.141
3/3/2017,6538252.956
3/4/2017,7660888.61
3/5/2017,8287163.019
3/6/2017,9862415.15
3/7/2017,9649196.091
3/8/2017,9302100.419
3/9/2017,9595028.908
3/10/2017,10122510.6
3/11/2017,9525717.424
3/12/2017,9319373.242
3/13/2017,7918048.167
3/14/2017,6776231.359
3/15/2017,6715213.765
3/16/2017,7112488.702
3/17/2017,9907530.003
3/18/2017,10857682.08
3/19/2017,10661637.98
3/20/2017,10363033.44
3/21/2017,10604975.29
3/22/2017,10938149.95
3/23/2017,10437947.58
3/24/2017,11484910.66
3/25/2017,11791882.49
3/26/2017,10649013.65
3/27/2017,9054971.823
3/28/2017,8542194.054
3/29/2017,10956034.42
3/30/2017,10959337.3
3/31/2017,12304195.41
4/1/2017,12094083.5
4/2/2017,8513715.915
4/3/2017,7778519.963
4/4/2017,6114506.071
4/5/2017,6162263.226
4/6/2017,5212257.941
4/7/2017,7540443.697
4/8/2017,8301818.007
4/9/2017,9114497.005
4/10/2017,10781520.19
4/11/2017,11168592.9
4/12/2017,10517069.84
4/13/2017,9729248.044
4/14/2017,8533851.231
4/15/2017,8910305.811
4/16/2017,9311250.611
4/17/2017,11142952.79
4/18/2017,11277832.5
4/19/2017,10212177.59
4/20/2017,9623433.65
4/21/2017,9933586.033
4/22/2017,8082702.7
4/23/2017,3957042.357
4/24/2017,1613443.175
4/25/2017,4007368.416
4/26/2017,3392690.776
4/27/2017,4376948.118
4/28/2017,7305963.897
4/29/2017,8846939.504
4/30/2017,8269303.018
5/1/2017,6995689.185
5/2/2017,3646694.249
5/3/2017,332734.2743
5/4/2017,787797.3259
5/5/2017,530906.8935
5/6/2017,645895.9442
5/7/2017,1413509.021
5/8/2017,976183.643
5/9/2017,3116643.657
5/10/2017,3399785.845
5/11/2017,7136636.403
5/12/2017,8312044.692
5/13/2017,7217715.917
5/14/2017,7088854.783
5/15/2017,8520003.614
5/16/2017,10331913
5/17/2017,10007619.41
5/18/2017,10202244.49
5/19/2017,9199858.027
5/20/2017,8697478.204
5/21/2017,7482043.939
5/22/2017,8675972.805
5/23/2017,8198817.176
5/24/2017,2958619.342
5/25/2017,1838259.002
5/26/2017,121374.6128
5/27/2017,211139.4696
5/28/2017,1369274.936
5/29/2017,3044592.007
5/30/2017,6942084.715
5/31/2017,6925814.988
6/1/2017,5965436.223
6/2/2017,1713728.307
6/3/2017,466170.5046
6/4/2017,997444.3844
6/5/2017,431869.5154
6/6/2017,0
6/7/2017,0
6/8/2017,0
6/9/2017,0
6/10/2017,0
6/11/2017,0
6/12/2017,0
6/13/2017,11327.64478
6/14/2017,0
6/15/2017,0
6/16/2017,0
6/17/2017,0
6/18/2017,0
6/19/2017,0
6/20/2017,0
6/21/2017,0
6/22/2017,0
6/23/2017,0
6/24/2017,0
6/25/2017,530906.8935
6/26/2017,1058657.705
6/27/2017,122.3287773
6/28/2017,0
6/29/2017,0
6/30/2017,28380.27634
7/1/2017,110585.2147
7/2/2017,130891.7917
7/3/2017,241477.0064
7/4/2017,528460.318
7/5/2017,452616.4761
7/6/2017,773117.8726
7/7/2017,866087.7433
7/8/2017,474635.656
7/9/2017,247104.1302
7/10/2017,425704.145
7/11/2017,238785.7733
7/12/2017,298726.8742
7/13/2017,0
7/14/2017,0
7/15/2017,1597344.708
7/16/2017,246468.0205
7/17/2017,0
7/18/2017,0
7/19/2017,0
7/20/2017,0
7/21/2017,0
7/22/2017,0
7/23/2017,402632.9376
7/24/2017,0
7/25/2017,0
7/26/2017,80492.33547
7/27/2017,100554.255
7/28/2017,535115.0034
7/29/2017,541671.8259
7/30/2017,233232.0468
7/31/2017,0
8/1/2017,0
8/2/2017,0
8/3/2017,0
8/4/2017,0
8/5/2017,615020.1608
8/6/2017,325394.5476
8/7/2017,1643413.726
8/8/2017,2611866.19
8/9/2017,2482760.399
8/10/2017,1517219.359
8/11/2017,618983.6132
8/12/2017,0
8/13/2017,75378.99258
8/14/2017,92480.55565
8/15/2017,203555.0854
8/16/2017,14336.9327
8/17/2017,0
8/18/2017,0
8/19/2017,0
8/20/2017,0
8/21/2017,0
8/22/2017,0
8/23/2017,0
8/24/2017,0
8/25/2017,0
8/26/2017,43059.72961
8/27/2017,43304.38717
8/28/2017,48686.85337
8/29/2017,142561.9571
8/30/2017,1313052.63
8/31/2017,1660784.412
9/1/2017,1136018.423
9/2/2017,183003.8509
9/3/2017,43304.38717
9/4/2017,42570.4145
9/5/2017,2490613.906
9/6/2017,12658581.88
9/7/2017,13005995.6
9/8/2017,12433496.93
9/9/2017,34496.7152
9/10/2017,1431246.695
9/11/2017,0
9/12/2017,247104.1302
9/13/2017,159516.7256
9/14/2017,281356.1878
9/15/2017,3327342.743
9/16/2017,6630219.73
9/17/2017,7158680.048
9/18/2017,5910021.287
9/19/2017,8237619.864
9/20/2017,12578823.51
9/21/2017,17499376.25
9/22/2017,21448638.5
9/23/2017,21416099.05
9/24/2017,20429639.78
9/25/2017,22104076.09
9/26/2017,23216289.33
9/27/2017,24401410.53
9/28/2017,21408857.18
9/29/2017,23728479.92
9/30/2017,24595913.28
10/1/2017,24863079.33
10/2/2017,19131976.11
10/3/2017,17668679.28
10/4/2017,17167375.95
10/5/2017,14467090.52
10/6/2017,14707344.24
10/7/2017,19532235.87
10/8/2017,15709706.24
10/9/2017,16495056.99
10/10/2017,17070002.24
10/11/2017,16964065.52
10/12/2017,17113061.97
10/13/2017,16969937.3
10/14/2017,17076363.34
10/15/2017,16943514.29
10/16/2017,16974341.14
10/17/2017,17045609.89
10/18/2017,16446370.14
10/19/2017,16398417.25
10/20/2017,16608822.76
10/21/2017,16737879.61
10/22/2017,16882105.24
10/23/2017,17012018.41
10/24/2017,16265812.86
10/25/2017,15566336.91
10/26/2017,15463336.08
10/27/2017,16199021.34
10/28/2017,16165283.07
10/29/2017,14225613.52
10/30/2017,14201392.41
10/31/2017,15503704.58
11/1/2017,15936993.1
11/2/2017,16377866.02
11/3/2017,16494078.36
11/4/2017,14675538.75
11/5/2017,13180681.09
11/6/2017,12604512.55
11/7/2017,13878933.76
11/8/2017,15827239.73
11/9/2017,16053499.04
11/10/2017,16035223.12
11/11/2017,16064802.21
11/12/2017,16203571.98
11/13/2017,15648150.4
11/14/2017,15217699.9
11/15/2017,13334570.7
11/16/2017,14894017.96
11/17/2017,14992688.34
11/18/2017,15262154.17
11/19/2017,15415383.2
11/20/2017,15597090.37
11/21/2017,15407798.81
11/22/2017,15136253.39
11/23/2017,14886506.96
11/24/2017,14849245.62
11/25/2017,15195925.37
11/26/2017,15400385.69
11/27/2017,15848867.46
11/28/2017,17437355.56
11/29/2017,15661361.91
11/30/2017,15823838.98
12/1/2017,13433754.87
12/2/2017,12534736.22
12/3/2017,12860424.35
12/4/2017,12867421.57
12/5/2017,12495175.09
12/6/2017,11365322.04
12/7/2017,14251547.22
12/8/2017,11112590.79
12/9/2017,9547027.097
12/10/2017,9128173.363
12/11/2017,8059802.754
12/12/2017,7082346.891
12/13/2017,5858325.146
12/14/2017,4792107.522
12/15/2017,6875611.258
12/16/2017,11226845.87
12/17/2017,11632072.17
12/18/2017,9653942.448
12/19/2017,8979397.104
12/20/2017,8480173.364
12/21/2017,6981083.129
12/22/2017,10039131.3
12/23/2017,11149338.35
12/24/2017,10870918.06
12/25/2017,8940765.676
12/26/2017,7957291.238
12/27/2017,6866779.12
12/28/2017,6441515.359
12/29/2017,5040508.338
12/30/2017,5241127.532
12/31/2017,4834433.279
1/1/2018,4129061.084
1/2/2018,3245406.928
1/3/2018,3538506.679
1/4/2018,4233431.997
1/5/2018,4078098.915
1/6/2018,4600687.452
1/7/2018,4415628.477
1/8/2018,1553820.129
1/9/2018,526454.126
1/10/2018,593319.0357
1/11/2018,1109252.887
1/12/2018,2129425.958
1/13/2018,1338888.468
1/14/2018,1475040.397
1/15/2018,2541649.472
1/16/2018,2994265.948
1/17/2018,3111407.985
1/18/2018,3657018.798
1/19/2018,5956922.139
1/20/2018,7632263.677
1/21/2018,5299943.208
1/22/2018,4438822.014
1/23/2018,4223327.639
1/24/2018,3260037.45
1/25/2018,2937162.875
1/26/2018,3788669.028
1/27/2018,6563428.218
1/28/2018,4784400.809
1/29/2018,3558886.653
1/30/2018,4239156.983
1/31/2018,3774356.561
2/1/2018,5634047.565
2/2/2018,7873104.574
2/3/2018,8317353.761
2/4/2018,6080939.054
2/5/2018,3662058.743
2/6/2018,3122270.781
2/7/2018,4051259.981
2/8/2018,4450027.33
2/9/2018,7729661.85
2/10/2018,7427093.852
2/11/2018,7589424.139
2/12/2018,6353585.433
2/13/2018,8767670.457
2/14/2018,8697111.217
2/15/2018,7241839.151
2/16/2018,10775672.87
2/17/2018,8575198.358
2/18/2018,8213203.041
2/19/2018,7702455.93
2/20/2018,8011752.01
2/21/2018,7564371.205
2/22/2018,7447522.757
2/23/2018,9643373.242
2/24/2018,9018199.792
2/25/2018,8135108.348
2/26/2018,7515929.009
2/27/2018,8131707.609
2/28/2018,8880897.972
3/1/2018,7442433.88
3/2/2018,9163501.914
3/3/2018,10563677.1
3/4/2018,9659324.914
3/5/2018,9075327.331
3/6/2018,9267750.498
3/7/2018,9457580.295
3/8/2018,10048648.48
3/9/2018,12364772.62
3/10/2018,11004745.74
3/11/2018,6999212.254
3/12/2018,6996300.829
3/13/2018,7276727.318
3/14/2018,7371874.641
3/15/2018,7599137.044
3/16/2018,10707755.93
3/17/2018,12414144.51
3/18/2018,10404282.7
3/19/2018,9741480.921
3/20/2018,8956032.308
3/21/2018,9014309.737
3/22/2018,11412883.47
3/23/2018,14106979.07
3/24/2018,14745119.37
3/25/2018,13226872.44
3/26/2018,12082535.66
3/27/2018,10203247.59
3/28/2018,11182073.53
3/29/2018,10933892.91
3/30/2018,11857059.26
3/31/2018,12035047.63
4/1/2018,11315509.76
4/2/2018,11878246.61
4/3/2018,12630739.85
4/4/2018,10385101.55
4/5/2018,10106730.18
4/6/2018,13940391.74
4/7/2018,13296868.97
4/8/2018,11541426.55
4/9/2018,7998564.967
4/10/2018,4666353.54
4/11/2018,7343323.105
4/12/2018,2937627.724
4/13/2018,6877666.382
4/14/2018,8615468.991
4/15/2018,4227095.366
4/16/2018,3860671.746
4/17/2018,4322120.36
4/18/2018,6187976.735
4/19/2018,7279858.935
4/20/2018,9423597.36
4/21/2018,9670897.216
4/22/2018,7675201.077
4/23/2018,3057069.543
4/24/2018,1717691.76
4/25/2018,2687783.429
4/26/2018,3824560.291
4/27/2018,5487228.567
4/28/2018,5319246.69
4/29/2018,4721474.886
4/30/2018,5007968.883
5/1/2018,6279136.14
5/2/2018,8946784.252
5/3/2018,8534878.794
5/4/2018,7320202.966
5/5/2018,5791264.509
5/6/2018,3923206.217
5/7/2018,2740164.611
5/8/2018,2739577.434
5/9/2018,3662866.113
5/10/2018,4681302.116
5/11/2018,5184538.24
5/12/2018,4295036.769
5/13/2018,3077865.434
5/14/2018,946824.7364
5/15/2018,0
5/16/2018,0
5/17/2018,0
5/18/2018,0
5/19/2018,2916318.051
5/20/2018,0
5/21/2018,0
5/22/2018,0
5/23/2018,0
5/24/2018,0
5/25/2018,0
5/26/2018,0
5/27/2018,0
5/28/2018,0
5/29/2018,0
5/30/2018,0
5/31/2018,0
6/1/2018,7577044.467
6/2/2018,11885464
6/3/2018,12697727.08
6/4/2018,13030461.36
6/5/2018,12286702.39
6/6/2018,13999305.28
6/7/2018,13896549.1
6/8/2018,14239069.68
6/9/2018,14821354.66
6/10/2018,14880072.47
6/11/2018,14802516.03
6/12/2018,15024420.43
6/13/2018,14863435.75
6/14/2018,15870813.24
6/15/2018,16577922.51
6/16/2018,14054035.17
6/17/2018,14393815.58
6/18/2018,16275599.16
6/19/2018,18114371.95
6/20/2018,18876357.91
6/21/2018,18937669.08
6/22/2018,16076374.52
6/23/2018,13078340.84
6/24/2018,6469577.58
6/25/2018,3851570.485
6/26/2018,9531173.287
6/27/2018,8960900.993
6/28/2018,6777870.564
6/29/2018,2817280.673
6/30/2018,548938.1553
7/1/2018,905232.9521
7/2/2018,1596708.599
7/3/2018,2594348.71
7/4/2018,4012114.773
7/5/2018,1461584.231
7/6/2018,0
7/7/2018,0
7/8/2018,0
7/9/2018,338190.1378
7/10/2018,476348.2589
7/11/2018,1638863.095
7/12/2018,3201686.623
7/13/2018,11696368.18
7/14/2018,21821007.3
7/15/2018,22580815.8
7/16/2018,20130790.58
7/17/2018,20399987.29
7/18/2018,22551187.77
7/19/2018,21984438.54
7/20/2018,20935885.2
7/21/2018,20172113.24
7/22/2018,20951714.54
7/23/2018,18296470.57
7/24/2018,10619899.4
7/25/2018,7343445.434
7/26/2018,2938410.629
7/27/2018,6723262.998
7/28/2018,6280188.167
7/29/2018,3224317.446
7/30/2018,5761024.836
7/31/2018,8557167.096
8/1/2018,11098596.38
8/2/2018,10521057.75
8/3/2018,8330687.598
8/4/2018,6000666.911
8/5/2018,4629654.906
8/6/2018,7280079.127
8/7/2018,15782565.26
8/8/2018,16478664.93
8/9/2018,15238911.71
8/10/2018,13981934.59
8/11/2018,8846572.518
8/12/2018,7544994.327
8/13/2018,7987971.296
8/14/2018,5827204.704
8/15/2018,9276802.828
8/16/2018,10029809.85
8/17/2018,10035461.44
8/18/2018,8252935.427
8/19/2018,6937069.235
8/20/2018,7921130.851
8/21/2018,9758313.361
8/22/2018,12473816.49
8/23/2018,12384222.89
8/24/2018,13134245.09
8/25/2018,10051633.3
8/26/2018,13549722.55
8/27/2018,11770670.68
8/28/2018,13071808.49
8/29/2018,13221661.24
8/30/2018,14056090.29
8/31/2018,13323291.99
9/1/2018,10499894.87
9/2/2018,8286453.513
9/3/2018,8697576.067
9/4/2018,8956741.815
9/5/2018,11123600.38
9/6/2018,12429190.95
9/7/2018,10860911.56
9/8/2018,7415203.494
9/9/2018,4294131.536
9/10/2018,4799765.304
9/11/2018,6944922.743
9/12/2018,8809922.816
9/13/2018,8401369.166
9/14/2018,5300359.126
9/15/2018,836728.8369
9/16/2018,830685.7952
9/17/2018,4158591.25
9/18/2018,5095703.082
9/19/2018,8569522.303
9/20/2018,12379280.81
9/21/2018,10884178.5
9/22/2018,9301195.186
9/23/2018,7289669.703
9/24/2018,8820418.626
9/25/2018,12112016.9
9/26/2018,12907129.49
9/27/2018,11733164.68
9/28/2018,12068492.32
9/29/2018,12118769.45
9/30/2018,11417140.51
10/1/2018,14010290.4
10/2/2018,17672055.55
10/3/2018,19002429.94
10/4/2018,18185298.17
10/5/2018,15368971.66
10/6/2018,14854530.22
10/7/2018,13780875.01
10/8/2018,11211481.37
10/9/2018,8810094.076
10/10/2018,7281106.689
10/11/2018,7408450.946
10/12/2018,6884541.258
10/13/2018,6591979.755
10/14/2018,7097491.194
10/15/2018,9672976.806
10/16/2018,10069150.78
10/17/2018,9979728.448
10/18/2018,11077237.77
10/19/2018,10799526.98
10/20/2018,13996344.92
10/21/2018,15352530.68
10/22/2018,12527567.76
10/23/2018,13048223.5
10/24/2018,11197315.7
10/25/2018,10175136.44
10/26/2018,14611609.74
10/27/2018,14427725.12
10/28/2018,13662680.95
10/29/2018,13792276.05
10/30/2018,13038168.07
10/31/2018,10790841.64
11/1/2018,9445714.403
11/2/2018,9507514.902
11/3/2018,5504379.062
11/4/2018,4221419.31
11/5/2018,4379394.693
11/6/2018,5235769.532
11/7/2018,6572162.493
11/8/2018,5481797.169
11/9/2018,6411593.74
11/10/2018,9129323.253
11/11/2018,9098569.799
11/12/2018,6852735.777
11/13/2018,5679162.418
11/14/2018,4821270.703
11/15/2018,2737571.242
11/16/2018,3939475.945
11/17/2018,8565925.837
11/18/2018,7524932.408
11/19/2018,6999970.692
11/20/2018,5269997.124
11/21/2018,4941226.302
11/22/2018,3286338.137
11/23/2018,6061195.19
11/24/2018,9148333.146
11/25/2018,8035997.574
11/26/2018,6552932.409
11/27/2018,8012363.654
11/28/2018,8874341.15
11/29/2018,8057062.589
11/30/2018,8043802.15
12/1/2018,9157018.488
12/2/2018,8624227.732
12/3/2018,7939455.702
12/4/2018,6434934.07
12/5/2018,6221837.34
12/6/2018,6862497.612
12/7/2018,9006774.285
12/8/2018,9660743.928
12/9/2018,7670503.653
12/10/2018,7257644.029
12/11/2018,8243736.304
12/12/2018,7028987.079
12/13/2018,5623649.619
12/14/2018,5687480.775
12/15/2018,6064375.738
12/16/2018,6435056.399
12/17/2018,7696119.299
12/18/2018,7038748.915
12/19/2018,2470185
12/20/2018,328550.6301
12/21/2018,1158918.37
12/22/2018,2751663.517
12/23/2018,4229982.325
12/24/2018,4458663.741
12/25/2018,2320894.96
12/26/2018,2928648.792
12/27/2018,3121267.685
12/28/2018,4223229.776
12/29/2018,5917042.959
12/30/2018,5359370.528
12/31/2018,5867695.53
1/1/2019,3288711.315
1/2/2019,4054709.653
1/3/2019,4921751.561
1/4/2019,5141943.36
1/5/2019,6711837.491
1/6/2019,7989757.295
1/7/2019,6401367.053
1/8/2019,4940345.535
1/9/2019,4563475.038
1/10/2019,5022256.884
1/11/2019,5243623.039
1/12/2019,6489394.842
1/13/2019,6724339.491
1/14/2019,6061146.258
1/15/2019,6256064.933
1/16/2019,7191659.887
1/17/2019,6962587.019
1/18/2019,6502165.966
1/19/2019,6785112.428
1/20/2019,4450394.316
1/21/2019,2998669.784
1/22/2019,2508498.374
1/23/2019,2527165.745
1/24/2019,945772.7089
1/25/2019,183224.0427
1/26/2019,53580.00446
1/27/2019,0
1/28/2019,0
1/29/2019,722424.8273
1/30/2019,1441962.695
1/31/2019,1633554.026
2/1/2019,1965211.808
2/2/2019,1770757.983
2/3/2019,2192205.087
2/4/2019,2226041.227
2/5/2019,3691295.321
2/6/2019,4180267.91
2/7/2019,4374672.803
2/8/2019,6480636.102
2/9/2019,8689673.628
2/10/2019,9456919.719
2/11/2019,8699606.725
2/12/2019,4244245.86
2/13/2019,421985.3502
2/14/2019,135173.2989
2/15/2019,5447080.262
2/16/2019,5032899.488
2/17/2019,2894201.008
2/18/2019,3499532.729
2/19/2019,3039552.061
2/20/2019,4907341.23
2/21/2019,5485442.566
2/22/2019,7434873.962
2/23/2019,10716881.66
2/24/2019,13075625.14
2/25/2019,13715111.06
2/26/2019,8582733.811
2/27/2019,6386540.806
2/28/2019,4310743.784
3/1/2019,5071726.642
3/2/2019,8121652.184
3/3/2019,10535859.54
3/4/2019,11857377.32
3/5/2019,11795576.82
3/6/2019,12417055.94
3/7/2019,13112274.85
3/8/2019,12372405.93
3/9/2019,12689971.44
3/10/2019,15909126.61
3/11/2019,17651308.59
3/12/2019,18170031.54
3/13/2019,15974401.25
3/14/2019,14707442.1
3/15/2019,11900339.18
3/16/2019,6344900.09
3/17/2019,9315042.804
3/18/2019,8846229.997
3/19/2019,5090051.492
3/20/2019,3662768.25
3/21/2019,2341299.4
3/22/2019,4932002.712
3/23/2019,7266745.29
3/24/2019,9779623.034
3/25/2019,12302580.67
3/26/2019,13341298.78
3/27/2019,13701728.29
3/28/2019,9357270.697
3/29/2019,8037196.395
3/30/2019,7529801.093
3/31/2019,8179684.955
4/1/2019,9044255.821
4/2/2019,9424429.196
4/3/2019,8639836.884
4/4/2019,5547658.982
4/5/2019,4584858.108
4/6/2019,4879205.612
4/7/2019,5940579.016
4/8/2019,5621790.222
4/9/2019,3377399.679
4/10/2019,5187302.87
4/11/2019,7936177.291
4/12/2019,9190928.026
4/13/2019,8886402.768
4/14/2019,7961303.622
4/15/2019,6209555.531
4/16/2019,6738480.698
4/17/2019,5523095.364
4/18/2019,3024358.827
4/19/2019,85067.43174
4/20/2019,2554224.87
4/21/2019,2026816.58
4/22/2019,3769120.889
4/23/2019,8605119.976
4/24/2019,10219003.54
4/25/2019,8388573.575
4/26/2019,7182656.489
4/27/2019,9511404.957
4/28/2019,9327128.886
4/29/2019,11436370.6
4/30/2019,14525686
5/1/2019,10686250.53
5/2/2019,3127212.863
5/3/2019,2297089.78
5/4/2019,1871728.156
5/5/2019,1663989.426
5/6/2019,1135406.78
5/7/2019,430597.2961
5/8/2019,352306.8787
5/9/2019,0
5/10/2019,0
5/11/2019,0
5/12/2019,450169.9005
5/13/2019,0
5/14/2019,0
5/15/2019,78290.41748
5/16/2019,193034.8106
5/17/2019,245880.8424
5/18/2019,1338032.166
5/19/2019,949515.9695
5/20/2019,3619781.918
5/21/2019,2679465.072
5/22/2019,3526200.403
5/23/2019,5984543.977
5/24/2019,6162287.692
5/25/2019,6710467.409
5/26/2019,7162839.226
5/27/2019,7373758.504
5/28/2019,6827707.308
5/29/2019,9240422.249
5/30/2019,10617624.09
5/31/2019,9905523.812
6/1/2019,10317306.94
6/2/2019,7907772.549
6/3/2019,7557104.876
6/4/2019,5402577.053
6/5/2019,6217115.449
6/6/2019,5212967.448
6/7/2019,2169794.455
6/8/2019,1977885.069
6/9/2019,581599.9389
6/10/2019,0
6/11/2019,0
6/12/2019,0
6/13/2019,0
6/14/2019,0
6/15/2019,0
6/16/2019,0
6/17/2019,0
6/18/2019,0
6/19/2019,0
6/20/2019,0
6/21/2019,0
6/22/2019,0
6/23/2019,518674.0158
6/24/2019,0
6/25/2019,213096.7301
6/26/2019,391452.0874
6/27/2019,2440165.518
6/28/2019,3303415.234
6/29/2019,790243.9014
6/30/2019,650446.5747
7/1/2019,286616.3252
7/2/2019,1661983.234
7/3/2019,3022426.033
7/4/2019,2573210.297
7/5/2019,2098599.106
7/6/2019,470060.5597
7/7/2019,66546.85486
7/8/2019,0
7/9/2019,0
7/10/2019,0
7/11/2019,0
7/12/2019,0
7/13/2019,0
7/14/2019,57005.21023
7/15/2019,0
7/16/2019,484715.5472
7/17/2019,3884843.913
7/18/2019,1467749.602
7/19/2019,277441.6669
7/20/2019,182783.6591
7/21/2019,169547.6853
7/22/2019,124775.3529
7/23/2019,119882.2018
7/24/2019,190832.8926
7/25/2019,220681.1142
7/26/2019,193279.4682
7/27/2019,171260.2882
7/28/2019,0
7/29/2019,0
7/30/2019,0
7/31/2019,0
8/1/2019,0
8/2/2019,0
8/3/2019,0
8/4/2019,0
8/5/2019,0
8/6/2019,0
8/7/2019,0
8/8/2019,0
8/9/2019,0
8/10/2019,0
8/11/2019,0
8/12/2019,0
8/13/2019,0
8/14/2019,0
8/15/2019,0
8/16/2019,0
8/17/2019,0
8/18/2019,0
8/19/2019,80492.33547
8/20/2019,369432.9075
8/21/2019,477082.2315
8/22/2019,286249.3389
8/23/2019,0
8/24/2019,0
8/25/2019,0
8/26/2019,0
8/27/2019,0
8/28/2019,0
8/29/2019,0
8/30/2019,78853.12986
8/31/2019,0
9/1/2019,46240.27782
9/2/2019,35720.00298
9/3/2019,48686.85337
9/4/2019,356759.6462
9/5/2019,3751701.271
9/6/2019,5107055.192
9/7/2019,6577814.082
9/8/2019,6721843.985
9/9/2019,8617866.636
9/10/2019,9289011.239
9/11/2019,10904827.59
9/12/2019,10315692.2
9/13/2019,8031446.943
9/14/2019,8951237.019
9/15/2019,8770973.333
9/16/2019,7523513.394
9/17/2019,6004287.843
9/18/2019,4029045.075
9/19/2019,4157221.168
9/20/2019,4177087.362
9/21/2019,3610851.917
9/22/2019,4044482.967
9/23/2019,4967233.4
9/24/2019,4983992.443
9/25/2019,6541066.517
9/26/2019,7689782.668
9/27/2019,7490998.405
9/28/2019,7072095.74
9/29/2019,6403324.314
9/30/2019,6741123
10/1/2019,7370969.408
10/2/2019,7446813.25
10/3/2019,7786324.539
10/4/2019,8617744.307
10/5/2019,9249914.962
10/6/2019,9480627.036
10/7/2019,5944395.673
10/8/2019,1784287.546
10/9/2019,457656.4217
10/10/2019,62143.01887
10/11/2019,112053.16
10/12/2019,446744.6947
10/13/2019,720516.4983
10/14/2019,506930.4532
10/15/2019,2648882.878
10/16/2019,3289249.561
10/17/2019,3562165.063
10/18/2019,2535484.102
10/19/2019,520631.2762
10/20/2019,80003.02036
10/21/2019,57714.71714
10/22/2019,86853.43189
10/23/2019,135784.9428
10/24/2019,183003.8509
10/25/2019,812263.0814
10/26/2019,709751.566
10/27/2019,156580.835
10/28/2019,0
10/29/2019,916682.9257
10/30/2019,1685935.209
10/31/2019,1888511.664
11/1/2019,1663916.029
11/2/2019,5001681.183
11/3/2019,3432765.683
11/4/2019,3412361.243
11/5/2019,1901038.131
11/6/2019,1890591.253
11/7/2019,1865195.799
11/8/2019,2177134.181
11/9/2019,1584157.666
11/10/2019,1587827.53
11/11/2019,2482784.864
11/12/2019,2414770.064
11/13/2019,2230053.61
11/14/2019,1739515.213
11/15/2019,1226150.266
11/16/2019,170526.3156
11/17/2019,984991.3149
11/18/2019,3153684.811
11/19/2019,6688448.229
11/20/2019,5255635.726
11/21/2019,4740019.929
11/22/2019,4863743.255
11/23/2019,3767163.629
11/24/2019,4679565.048
11/25/2019,2569662.762
11/26/2019,2242041.831
11/27/2019,2117413.272
11/28/2019,2037263.457
11/29/2019,2173513.25
11/30/2019,4498738.648
12/1/2019,4720961.105
12/2/2019,5457796.263
12/3/2019,4950400.96
12/4/2019,6701366.147
12/5/2019,7510668.873
12/6/2019,7628031.101
12/7/2019,6986612.39
12/8/2019,5999614.883
12/9/2019,6213249.86
12/10/2019,5031700.665
12/11/2019,4708997.351
12/12/2019,1876963.828
12/13/2019,761985.9539
12/14/2019,1549636.485
12/15/2019,1718107.677
12/16/2019,1378400.663
12/17/2019,1904879.255
12/18/2019,1642117.041
12/19/2019,628769.9154
12/20/2019,107649.324
12/21/2019,1074046.665
12/22/2019,1291791.888
12/23/2019,1044443.1
12/24/2019,3134234.535
12/25/2019,1841097.03
12/26/2019,481021.2181
12/27/2019,217745.2236
12/28/2019,1044687.758
12/29/2019,1411674.09
12/30/2019,7535.452682
12/31/2019,224057.3886
1/1/2020,381665.7852
1/2/2020,381665.7852
1/3/2020,380638.2235
1/4/2020,886883.6355
1/5/2020,2702634.143
1/6/2020,4601250.164
1/7/2020,3430930.752
1/8/2020,2985238.084
1/9/2020,4145086.153
1/10/2020,4347099.896
1/11/2020,3354891.183
1/12/2020,3312785.619
1/13/2020,7272372.414
1/14/2020,4256478.738
1/15/2020,4015295.321
1/16/2020,4199155.473
1/17/2020,3286460.466
1/18/2020,6251881.288
1/19/2020,6513664.872
1/20/2020,6421110.918
1/21/2020,7940605.593
1/22/2020,9690738.944
1/23/2020,8315225.24
1/24/2020,4270546.548
1/25/2020,3692371.815
1/26/2020,3530702.103
1/27/2020,3965874.495
1/28/2020,5059273.572
1/29/2020,4627281.728
1/30/2020,3418600.011
1/31/2020,0
2/1/2020,320085.4787
2/2/2020,0
2/3/2020,3387748.693
2/4/2020,1559275.993
2/5/2020,1447932.34
2/6/2020,1531972.21
2/7/2020,147039.1903
2/8/2020,1804594.123
2/9/2020,3274447.78
2/10/2020,4299073.618
2/11/2020,4082943.135
2/12/2020,6188686.242
2/13/2020,6298439.621
2/14/2020,5596272.439
2/15/2020,5537187.64
2/16/2020,4119446.042
2/17/2020,5449061.988
2/18/2020,4742735.628
2/19/2020,5189382.46
2/20/2020,4573897.449
2/21/2020,5415617.3
2/22/2020,6150152.676
2/23/2020,8047790.067
2/24/2020,8282514.526
2/25/2020,5063432.751
2/26/2020,1033262.25
