date,S65_Q,S71_Q,S72_Q,S84_Q,S127_C_Q,S127_P_Q,S129_C_Q,S129_P_Q,S133_P_Q,S135_C_Q,S135_P_Q,S154_Q,S191_Q,S308_Q,S351_Q,S352_Q,S354_Q,FISHP_Q,L8_Q,S2_P_Q,S3_P_Q,S4_P_Q,S77_Q,INDUST_Q,S127_In,S129_In,S135_In,S308_In,S77_In,S351_In,S352_In,S354_In,L8_In,S308_Out,S77_Out,INDUST_Out,S351_Out,S352_Out,S354_Out,L8_Out,Inflows,Netflows,Outflows
9/24/2021,8129872.677,4474101.633,1640600.164,5985180.088,0,343279.0149,0,204460.3184,1178295.249,0,747575.6239,770720.2286,1808606.507,0,0,0,0,4085781.162,-812263.0814,0,0,1609112.737,0,-168079.74,343279.0149,204460.3184,747575.6239,0,0,0,0,0,812263.0814,0,0,0,0,0,0,0,31789848.48,31789848.48,0
9/25/2021,8325721.05,4780902.206,1674362.907,6022123.378,0,352184.5499,0,151345.1633,616170.0513,0,669162.8777,840031.7138,900070.6777,0,0,0,0,4991014.114,-729079.5128,0,0,1424053.762,0,-163920.5616,352184.5499,151345.1633,669162.8777,0,0,0,0,0,729079.5128,0,0,0,0,0,0,0,31476221.96,31476221.96,0
9/26/2021,8637267.98,3768142.259,1471982.177,6061439.847,0,339976.1379,0,142023.7105,421300.3091,0,540473.0039,796727.3266,537561.579,0,0,0,0,4721890.804,-587178.1311,0,0,826184.0962,0,-131381.1068,339976.1379,142023.7105,540473.0039,0,0,0,0,0,587178.1311,0,0,0,0,0,0,0,28852147.36,28852147.36,0
9/27/2021,8670639.27,2876561.198,915117.1173,6031126.776,0,310274.7108,0,97226.91221,212093.6341,0,656440.6848,670459.5627,28086.68727,0,0,0,0,4036849.651,-413471.2673,0,0,365420.5236,0,-53580.00446,310274.7108,97226.91221,656440.6848,0,0,0,0,0,413471.2673,0,0,0,0,0,0,0,25283768,25283768,0
9/28/2021,8488736.378,1916353.694,584168.8432,5086088.04,0,252559.9936,0,84088.80152,251801.5552,0,486403.6843,585832.5145,0,0,0,0,0,3425205.765,-450169.9005,0,0,0,0,-95905.76141,252559.9936,84088.80152,486403.6843,0,0,0,0,0,450169.9005,0,0,0,0,0,0,0,21611409.17,21611409.17,0
9/29/2021,7625046.279,901122.7052,459295.6273,3845013.663,0,207812.1269,0,82914.44526,242162.0476,0,498465.3018,502257.4939,0,0,0,0,0,2935890.655,-235849.8827,0,0,0,0,167345.7674,207812.1269,82914.44526,498465.3018,0,0,0,0,0,235849.8827,0,0,167345.7674,0,0,0,0,17535830.23,17368484.46,167345.7674
9/30/2021,7350760.694,758903.2687,702876.6887,2821757.906,0,192594.427,0,64516.19715,162134.5614,0,333027.8634,426902.9671,0,0,0,0,0,2593370.079,2177.452236,0,0,0,0,87587.40456,192594.427,64516.19715,333027.8634,0,0,0,0,0,0,0,0,87587.40456,0,0,0,2177.452236,15406844.65,15319257.25,89764.85679
10/1/2021,6439142.18,618347.5036,355316.1666,2567558.707,0,154207.6567,0,61751.56679,126659.216,0,477008.8343,359622.1395,0,0,0,0,0,2329139.92,-104468.7758,0,0,0,0,-13676.3573,154207.6567,61751.56679,477008.8343,0,0,0,0,0,104468.7758,0,0,0,0,0,0,0,13593222.67,13593222.67,0
10/2/2021,6524234.078,584682.624,606065.6943,2175054.592,0,136102.9976,0,40808.88011,92602.88443,0,466537.4909,312501.0945,0,0,0,0,0,2104054.97,-146305.2177,0,0,0,0,70706.03329,136102.9976,40808.88011,466537.4909,0,0,0,0,0,146305.2177,0,0,70706.03329,0,0,0,0,13188950.52,13118244.49,70706.03329
10/3/2021,6427227.357,450463.4896,658397.9452,1147248.205,0,102487.0496,0,37457.07161,99918.14531,0,420664.1994,307314.3544,0,0,0,0,0,1878970.02,-5382.466202,0,0,0,0,44038.35983,102487.0496,37457.07161,420664.1994,0,0,0,0,0,5382.466202,0,0,44038.35983,0,0,0,0,11535530.3,11491491.94,44038.35983
10/4/2021,5773722.563,514270.1798,696564.5238,1326264.138,0,91917.84327,0,30851.31764,75403.45834,0,437325.3789,251850.4867,0,0,0,0,0,1678350.825,-11865.8914,0,0,0,0,-8244.959591,91917.84327,30851.31764,437325.3789,0,0,0,0,0,11865.8914,0,0,0,0,0,0,0,10888386.61,10888386.61,0
10/5/2021,5712068.859,351377.18,247984.8974,1092298.118,0,85434.41807,0,0,0,0,302567.9978,257673.3365,0,0,0,0,0,1499750.81,-6972.740307,0,0,0,0,-11621.23384,85434.41807,0,302567.9978,0,0,0,0,0,6972.740307,0,0,0,0,0,0,0,9556128.358,9556128.358,0
10/6/2021,5601214.521,350765.5361,227017.7449,816373.3283,0,60454.88175,0,75525.78711,0,0,167247.9043,218748.3196,0,0,0,0,0,1357849.428,25689.04324,0,0,0,0,-20331.04279,60454.88175,75525.78711,167247.9043,0,0,0,0,0,0,0,0,0,0,0,0,25689.04324,8875197.452,8875197.452,25689.04324
10/7/2021,4614021.288,452102.6952,330189.8357,727440.3072,0,56687.15541,0,0,197781.1672,0,114915.6534,149338.9713,0,0,0,0,0,1311364.493,15633.61774,0,0,0,0,-22239.37172,56687.15541,0,114915.6534,0,0,0,0,0,0,0,0,0,0,0,0,15633.61774,7953841.567,7953841.567,15633.61774
10/8/2021,5139349.99,556987.3889,353505.7007,867090.8393,0,42374.68846,0,51280.22345,0,0,199028.9207,302372.2718,0,0,0,0,0,1362742.579,-29114.249,0,0,0,0,-19376.87833,42374.68846,51280.22345,199028.9207,0,0,0,0,0,29114.249,0,0,0,0,0,0,0,8903846.851,8903846.851,0
10/9/2021,5267428.22,467467.1896,674643.2069,711121.6483,0,226308.238,0,0,1039794.607,0,281209.3933,871445.7438,797999.5459,0,0,0,0,1382315.184,-587178.1311,0,0,0,0,102022.2003,226308.238,0,281209.3933,0,0,0,0,0,587178.1311,0,0,102022.2003,0,0,0,0,12306911.11,12204888.91,102022.2003
10/10/2021,4773073.165,804507.4369,1005273.426,794990.258,0,240229.2529,0,81593.29447,945209.9965,0,392528.5806,838441.4397,1098341.16,0,0,0,0,1423906.968,-1235520.651,0,0,0,0,-13872.08335,240229.2529,81593.29447,392528.5806,0,0,0,0,0,1235520.651,0,0,0,0,0,0,0,13633615.63,13633615.63,0
10/11/2021,4246105.258,618934.6817,910933.4731,1162808.426,0,215983.6892,0,27156.98856,626103.148,0,512361.8509,563739.9374,647412.821,0,0,0,0,1497304.234,-1289345.313,0,0,0,0,-19572.60437,215983.6892,27156.98856,512361.8509,0,0,0,0,0,1289345.313,0,0,0,0,0,0,0,12318189.82,12318189.82,0
10/12/2021,4386930.146,391868.0052,869366.1546,1065263.459,0,232253.4166,0,0,361579.4,0,403684.9651,403611.5679,589942.7615,0,0,0,0,1487517.932,-1250200.104,0,0,0,0,-14703.91903,232253.4166,0,403684.9651,0,0,0,0,0,1250200.104,0,0,0,0,0,0,0,11442217.91,11442217.91,0
10/13/2021,4613018.192,297528.0522,812091.8211,809669.7113,0,182514.5357,0,0,353628.0295,0,481437.136,331462.055,354680.0569,0,0,0,0,1411674.09,-1167016.536,0,0,0,0,-21847.91963,182514.5357,0,481437.136,0,0,0,0,0,1167016.536,0,0,0,0,0,0,0,10814720.22,10814720.22,0
10/14/2021,4571206.216,67721.21112,776469.6811,803259.6833,0,156091.5199,0,0,284928.1881,0,412933.0207,218650.4566,488532.2051,0,0,0,0,1326043.946,-1191482.291,0,0,0,0,-21725.59085,156091.5199,0,412933.0207,0,0,0,0,0,1191482.291,0,0,0,0,0,0,0,10297318.42,10297318.42,0
10/15/2021,4603770.137,445081.0234,848986.1803,499223.7402,0,142219.4365,0,0,231299.2521,0,345652.1932,218161.1415,268585.0635,0,0,0,0,1252646.68,-941931.5853,0,0,0,0,-19621.53588,142219.4365,0,345652.1932,0,0,0,0,0,941931.5853,0,0,0,0,0,0,0,9797556.432,9797556.432,0
10/16/2021,4635502.222,200325.6057,862784.8664,280793.4754,0,112958.393,0,0,181291.248,0,461081.6274,170648.6444,260609.2272,0,0,0,0,1176802.838,-572498.6778,0,0,0,0,264230.159,112958.393,0,461081.6274,0,0,0,0,0,572498.6778,0,0,264230.159,0,0,0,0,8915296.825,8651066.666,264230.159
10/17/2021,4583781.615,131087.5178,846172.6184,501841.576,0,93459.18587,0,0,168569.0551,0,367597.9758,200252.2085,271202.8993,0,0,0,0,1078939.816,-457509.6271,0,0,0,0,219947.1416,93459.18587,0,367597.9758,0,0,0,0,0,457509.6271,0,0,219947.1416,0,0,0,0,8700414.095,8480466.953,219947.1416
10/18/2021,4511607.636,217011.251,699280.2226,558357.4712,0,0,0,69238.08796,0,0,0,131234.3123,119710.9415,0,0,327669.8629,628280.6003,981076.794,-303375.3677,0,0,0,0,-24294.49517,0,69238.08796,0,0,0,0,0,0,303375.3677,0,0,0,0,327669.8629,628280.6003,0,7590892.084,7590892.084,955950.4632
10/19/2021,4452767.494,302103.1484,827529.7128,586126.1036,0,0,0,0,0,0,0,119319.4894,0,0,0,213953.0315,588376.9531,893000.0744,-120860.832,0,0,0,0,8489.617145,0,0,0,0,0,0,0,0,120860.832,0,0,8489.617145,0,213953.0315,588376.9531,0,7301706.855,7293217.238,810819.6018
10/20/2021,4283635.727,0,631167.5594,692234.0851,0,102364.7209,0,0,183860.1523,0,0,138671.902,105422.9403,0,0,405006.1159,266114.0222,812263.0814,-19890.65919,0,0,0,166367.1371,96395.07652,102364.7209,0,0,0,0,0,0,0,19890.65919,0,166367.1371,96395.07652,0,405006.1159,266114.0222,0,6969510.827,6873115.751,933882.3517
10/21/2021,4201504.186,0,460567.8466,660771.1235,0,0,0,0,0,0,0,110976.6668,164140.7534,0,0,293735.8601,245954.2397,733972.6639,-47463.5656,0,0,0,450169.9005,49176.16848,0,0,0,0,0,0,0,0,47463.5656,0,450169.9005,49176.16848,0,293735.8601,245954.2397,0,6379396.805,6330220.637,1039036.169
10/22/2021,3876158.569,0,691720.3042,807785.8481,0,150953.7112,0,44576.60645,300341.6141,0,0,71806.99228,25664.57748,0,0,0,90180.77463,655682.2464,-95661.10386,0,0,0,450169.9005,-8563.014412,150953.7112,44576.60645,0,0,0,0,0,0,95661.10386,0,450169.9005,0,0,0,90180.77463,0,6720351.573,6720351.573,540350.6751
10/23/2021,4218874.872,0,548766.895,911324.9252,0,0,0,0,0,0,0,121129.9553,0,0,0,0,0,601857.5844,-223127.6898,0,0,0,430597.2961,310715.0944,0,0,0,0,0,0,0,0,223127.6898,0,430597.2961,310715.0944,0,0,0,0,6625081.922,6314366.827,741312.3905
10/24/2021,4180806.156,0,606848.5985,830245.4116,0,0,0,0,0,0,0,91893.37752,119906.6675,0,0,0,0,538246.6202,-92725.2132,0,0,0,420810.994,208448.2365,0,0,0,0,0,0,0,0,92725.2132,0,420810.994,208448.2365,0,0,0,0,6460672.045,6252223.808,629259.2305
10/25/2021,4192280.596,204460.3184,537219.0584,623607.641,0,177303.3298,0,0,294616.6273,0,0,67525.48508,325614.7394,0,0,0,0,477082.2315,-144837.2723,0,0,0,137008.2306,-10177.75427,177303.3298,0,0,0,0,0,0,0,144837.2723,0,137008.2306,0,0,0,0,0,7044547.299,7044547.299,137008.2306
10/26/2021,4123042.508,189487.2761,411636.3357,695145.51,0,0,0,0,0,0,0,70436.90998,257208.4872,0,0,0,0,428150.7206,-166122.4796,0,0,0,215298.6481,-17811.06998,0,0,0,0,0,0,0,0,166122.4796,0,215298.6481,0,0,0,0,0,6341230.227,6341230.227,215298.6481
10/27/2021,3991930.524,278664.9547,415061.5414,514808.4264,0,0,0,0,0,0,0,30973.64642,88468.17175,0,0,0,0,376772.6341,-54313.97713,0,0,0,885660.3477,-11645.6996,0,0,0,0,0,0,0,0,54313.97713,0,885660.3477,0,0,0,0,0,5750993.876,5750993.876,885660.3477
10/28/2021,3927389.861,0,31414.03001,668379.9735,0,94584.61062,0,84382.39059,146085.0259,0,298164.1618,80663.59576,26178.35834,0,0,0,0,332734.2743,-35230.68787,0,0,0,888106.9233,-8783.206211,94584.61062,84382.39059,298164.1618,0,0,0,0,0,35230.68787,0,888106.9233,0,0,0,0,0,5725206.97,5725206.97,888106.9233
10/29/2021,3743456.312,156189.3829,159296.5338,529634.6743,0,100113.8714,0,0,0,0,0,42668.27753,211384.1272,0,0,0,0,332734.2743,-40123.83896,0,0,0,822049.3835,-6336.630665,100113.8714,0,0,0,0,0,0,0,40123.83896,0,822049.3835,0,0,0,0,0,5315601.292,5315601.292,822049.3835
10/30/2021,3728581.132,215592.2371,0,529390.0167,0,0,0,0,0,0,0,48173.07251,0,0,0,0,0,335180.8498,-50888.77136,0,0,0,829389.1102,-13089.17917,0,0,0,0,0,0,0,0,50888.77136,0,829389.1102,0,0,0,0,0,4907806.08,4907806.08,829389.1102
10/31/2021,3670132.443,206564.3734,133191.5727,535995.7707,0,0,0,0,0,0,0,42227.89393,179994.5629,0,0,0,571495.5818,320501.3966,-34252.05765,0,0,0,880767.1966,-12110.54895,0,0,0,0,0,0,0,0,34252.05765,0,880767.1966,0,0,0,571495.5818,0,5122860.071,5122860.071,1452262.778
11/1/2021,3566691.229,27817.56396,57372.19656,800935.4366,0,0,0,0,0,0,0,45016.99005,25566.71446,322947.9721,1712872.006,637406.3271,813486.3691,286249.3389,-43793.70228,0,0,0,902786.3766,-24710.41302,0,0,0,0,0,0,0,0,43793.70228,322947.9721,902786.3766,0,1712872.006,637406.3271,813486.3691,0,4853443.171,4853443.171,4389499.051
11/2/2021,3404214.147,0,149803.8207,702240.579,0,0,0,69433.814,261979.3095,0,0,63537.56694,0,0,447331.8729,120322.5854,356343.7283,244657.5546,-15927.20681,0,0,0,888106.9233,-19890.65919,0,69433.814,0,0,0,0,0,0,15927.20681,0,888106.9233,0,447331.8729,120322.5854,356343.7283,0,4911793.998,4911793.998,1812105.11
11/3/2021,3431640.258,0,36356.11262,1186417.88,0,0,0,0,0,0,3400.740009,64956.58075,0,680148.0019,184716.4537,0,87978.85664,209916.1819,-15633.61774,0,0,0,778011.0237,-38166.57852,0,0,3400.740009,0,0,0,0,0,15633.61774,680148.0019,778011.0237,0,184716.4537,0,87978.85664,0,4948321.371,4948321.371,1730854.336
11/4/2021,3015477.758,109802.3105,0,1389752.773,0,104077.3237,0,56246.77181,231299.2521,0,0,64662.99169,0,548032.9224,0,0,0,181780.5631,-7951.370525,0,0,0,398791.814,-17762.13847,104077.3237,56246.77181,0,0,0,0,0,0,7951.370525,548032.9224,398791.814,0,0,0,0,0,5161051.115,5161051.115,946824.7364
11/5/2021,3853674.54,823639.6576,174416.3707,2066720.227,0,166171.4111,0,108040.7761,337015.7815,0,392063.7313,100138.3371,0,0,0,0,0,226308.238,-26912.33101,0,0,642984.5193,0,-9712.904919,166171.4111,108040.7761,392063.7313,0,0,0,0,0,26912.33101,0,0,0,0,0,0,0,8918085.921,8918085.921,0
11/6/2021,3942729.89,1399392.281,248987.9933,3394672.502,0,191053.0844,0,82669.78771,335719.0965,0,147993.3548,216277.2783,740553.9521,0,0,0,0,457509.6271,-506441.1381,0,0,1042975.155,0,513780.8647,191053.0844,82669.78771,147993.3548,0,0,0,0,0,506441.1381,0,0,513780.8647,0,0,0,0,12706975.14,12193194.28,513780.8647
11/7/2021,3713559.159,1031696.442,425826.4738,2864083.663,0,223005.361,0,0,277515.0642,0,0,203579.5512,453741.9008,0,0,0,0,516227.4403,-660575.3975,0,0,484348.5609,0,428150.7206,223005.361,0,0,0,0,0,0,0,660575.3975,0,0,428150.7206,0,0,0,0,10854159.01,10426008.29,428150.7206
11/8/2021,3595903.341,512973.4948,302886.0526,2438208.258,0,166636.2605,0,68479.64954,0,0,0,146011.6286,317247.4511,0,0,0,0,567605.5267,-538246.6202,0,0,19034.35775,523567.1669,-22190.4402,166636.2605,68479.64954,0,0,0,0,0,0,538246.6202,0,523567.1669,0,0,0,0,0,8673232.64,8673232.64,523567.1669
11/9/2021,3556073.091,214124.2918,223274.4843,1469878.122,0,154036.3964,0,0,0,0,0,146696.6698,92480.55565,0,0,0,0,574945.2534,-401238.3896,0,0,0,171260.2882,-12844.52162,154036.3964,0,0,0,0,0,0,0,401238.3896,0,171260.2882,0,0,0,0,0,6832747.254,6832747.254,171260.2882
11/10/2021,3581028.161,464800.4223,183884.6181,600438.5706,0,133754.2851,0,84822.77419,293760.3258,0,296304.7644,130329.0793,305699.6145,0,0,0,0,577391.8289,-125020.0104,0,0,0,0,-26912.33101,133754.2851,84822.77419,296304.7644,0,0,0,0,0,125020.0104,0,0,0,0,0,0,0,6777234.455,6777234.455,0
11/11/2021,3589786.902,230442.9507,304574.1898,330189.8357,0,0,0,0,0,0,0,117264.3659,0,0,0,0,0,596964.4333,-259337.0079,0,0,0,0,-18814.16595,0,0,0,0,0,0,0,0,259337.0079,0,0,0,0,0,0,0,5428559.685,5428559.685,0
11/12/2021,3636271.837,207885.5242,361628.3315,512435.2482,0,179627.5766,0,116995.2426,263642.9809,0,521585.4407,111417.0504,298555.6139,0,0,0,0,611643.8866,-594517.8577,0,0,0,0,-26912.33101,179627.5766,116995.2426,521585.4407,0,0,0,0,0,594517.8577,0,0,0,0,0,0,0,7416206.59,7416206.59,0
11/13/2021,3641213.92,440775.0504,301858.4909,1183066.071,0,101483.9537,0,135393.4907,287154.5719,0,262713.2822,105349.543,0,0,0,0,0,616537.0377,-616537.0377,0,0,0,2241063.2,84162.19879,101483.9537,135393.4907,262713.2822,0,0,0,0,0,616537.0377,0,2241063.2,84162.19879,0,0,0,0,7692082.449,7607920.25,2325225.399
11/14/2021,3615475.945,536509.5515,308366.3818,1589295.475,0,0,0,0,0,0,0,100872.3098,0,0,0,0,0,577391.8289,-457509.6271,0,0,0,919912.4054,135540.2853,0,0,0,0,0,0,0,0,457509.6271,0,919912.4054,135540.2853,0,0,0,0,7185421.119,7049880.834,1055452.691
11/15/2021,3634118.851,219531.2238,309858.7929,1092787.433,0,0,0,136959.2991,0,0,480923.3551,91550.85694,0,0,0,0,0,521120.5913,-364539.7564,0,0,0,2764630.367,-21480.9333,0,136959.2991,480923.3551,0,0,0,0,0,364539.7564,0,2764630.367,0,0,0,0,0,6851390.16,6851390.16,2764630.367
11/16/2021,3517001.279,219898.2101,309834.3272,1117742.504,0,169303.0278,0,50081.40143,0,0,259263.6106,81422.03418,0,0,0,0,0,474635.656,-158782.753,0,0,18496.11113,1910775.502,-14165.67241,169303.0278,50081.40143,259263.6106,0,0,0,0,0,158782.753,0,1910775.502,0,0,0,0,0,6376460.915,6376460.915,1910775.502
11/17/2021,3320541.263,236437.0608,307901.5325,1219887.033,0,59329.457,0,56785.01843,309222.6833,0,362093.1808,73446.1979,0,0,0,0,0,445276.7494,-34007.40009,0,0,115380.5028,3713901.679,-19425.80984,59329.457,56785.01843,362093.1808,0,0,0,0,0,34007.40009,0,3713901.679,0,0,0,0,0,6540308.079,6540308.079,3713901.679
11/18/2021,3150455.331,131478.9699,307559.0119,1923032.845,0,45163.78458,0,46949.78473,187334.2896,0,410046.0615,65005.51226,0,0,0,0,0,442830.1739,-86853.43189,0,0,0,3151189.304,-17933.39875,45163.78458,46949.78473,410046.0615,0,0,0,0,0,86853.43189,0,3151189.304,0,0,0,0,0,6796709.196,6796709.196,3151189.304
11/19/2021,2797708.069,21701.1251,307534.5462,1388505.02,0,56760.55267,0,43157.59264,90792.41852,0,281307.2563,71586.80048,0,0,0,0,0,462402.7782,-406131.5407,0,0,0,2194578.265,-23046.74165,56760.55267,43157.59264,281307.2563,0,0,0,0,0,406131.5407,0,2194578.265,0,0,0,0,0,5927587.699,5927587.699,2194578.265
11/20/2021,2514932.867,301393.6415,271374.1596,925955.447,0,34619.04398,0,43940.49681,70363.51271,0,220387.5252,66082.0055,0,0,0,0,0,472189.0804,-530906.8935,0,0,0,1436139.846,61898.36132,34619.04398,43940.49681,220387.5252,0,0,0,0,0,530906.8935,0,1436139.846,61898.36132,0,0,0,0,5452144.673,5390246.312,1498038.207
11/21/2021,1805328.096,448701.9552,0,502135.1651,0,0,0,47561.42862,0,0,296304.7644,65543.75888,0,0,0,0,0,462402.7782,-919912.4054,0,0,0,2774416.669,-26912.33101,0,47561.42862,296304.7644,0,0,0,0,0,919912.4054,0,2774416.669,0,0,0,0,0,4547890.351,4547890.351,2774416.669
11/22/2021,1688430.716,88076.71966,0,2838.027634,0,0,0,47169.97653,0,0,236901.9101,59720.90908,169621.0826,0,0,0,0,433043.8717,-1059367.212,0,0,0,2838027.634,-11572.30233,0,47169.97653,236901.9101,0,0,0,0,0,1059367.212,0,2838027.634,0,0,0,0,0,3785170.425,3785170.425,2838027.634
11/23/2021,1525611.113,224717.9639,0,611.6438866,0,119025.9003,0,42472.55148,277074.6806,0,177743.7134,34252.05765,29334.4408,0,0,0,0,389005.5119,-990863.0962,0,0,19499.2071,2701019.403,-28380.27634,119025.9003,42472.55148,177743.7134,0,0,0,0,0,990863.0962,0,2701019.403,0,0,0,0,0,3830211.881,3830211.881,2701019.403
11/24/2021,1450036.395,17052.63156,0,0,0,33738.27678,0,25493.31719,78926.52712,0,0,32441.59174,0,0,0,0,0,340074.0009,-939485.0098,0,0,0,3344468.772,-13407.23399,33738.27678,25493.31719,0,0,0,0,0,0,939485.0098,0,3344468.772,0,0,0,0,0,2917247.75,2917247.75,3344468.772
11/25/2021,1389728.308,249306.0482,0,733.9726639,0,0,0,0,0,0,0,0,0,0,0,0,0,296035.6411,-704613.7573,0,0,0,2338926.222,-16049.53558,0,0,0,0,0,0,0,0,704613.7573,0,2338926.222,0,0,0,0,0,2640417.727,2640417.727,2338926.222
11/26/2021,1353837.044,141240.8063,0,11988.22018,0,0,0,0,0,0,0,31756.55059,0,0,0,0,895079.6636,261783.5834,-658128.8219,0,0,0,2304674.165,-28380.27634,0,0,0,0,0,0,0,0,658128.8219,0,2304674.165,0,0,0,895079.6636,0,2458735.027,2458735.027,3199753.829
11/27/2021,1325701.425,0,0,238541.1158,0,0,0,0,0,0,0,30655.59159,0,0,0,0,273111.2282,236094.5402,-548032.9224,0,0,0,2434342.669,-21578.79632,0,0,0,0,0,0,0,0,548032.9224,0,2434342.669,0,0,0,273111.2282,0,2379025.595,2379025.595,2707453.897
11/28/2021,1263044.626,299876.7647,0,453130.2569,0,0,0,0,0,0,0,31927.81088,0,0,0,0,201353.1675,213586.0452,-344967.152,0,0,0,2713252.281,-24465.75546,0,0,0,0,0,0,0,0,344967.152,0,2713252.281,0,0,0,201353.1675,0,2606532.655,2606532.655,2914605.448
11/29/2021,1093178.886,62485.53945,0,453301.5172,0,0,0,57641.31987,192569.9612,0,296671.7507,12281.80924,0,0,0,0,202772.1813,191811.5228,-469742.5049,0,0,0,3041093.404,-25689.04324,0,57641.31987,296671.7507,0,0,0,0,0,469742.5049,0,3041093.404,0,0,0,202772.1813,0,2829684.811,2829684.811,3243865.585
11/30/2021,1065875.102,0,0,458806.3122,0,0,0,0,0,0,0,23266.93344,0,0,933074.9818,0,803137.3546,171260.2882,-222393.7172,0,0,0,3704115.377,-21432.00179,0,0,0,0,0,0,0,0,222393.7172,0,3704115.377,0,933074.9818,0,803137.3546,0,1941602.353,1941602.353,5440327.713
12/1/2021,1429313.9,72565.4307,0,516692.2896,0,0,0,0,0,0,0,18569.5084,0,0,808593.218,0,669138.4119,153400.2867,-212852.0725,0,0,0,4149392.126,-19132.22077,0,0,0,0,0,0,0,0,212852.0725,0,4149392.126,0,808593.218,0,669138.4119,0,2403393.488,2403393.488,5627123.756
12/2/2021,1346962.167,0,0,517255.002,0,0,0,0,0,0,0,15731.48076,232547.0057,0,1845525.332,0,1238211.884,139210.1486,-200129.8797,0,0,0,4589775.725,-27156.98856,0,0,0,0,0,0,0,0,200129.8797,0,4589775.725,0,1845525.332,0,1238211.884,0,2451835.684,2451835.684,7673512.941
12/3/2021,1342851.92,0,0,458194.6683,0,76577.8146,0,51060.03165,245195.8012,0,0,26178.35834,29603.56411,0,1884866.267,132897.9837,1082707.542,126487.9557,-165633.1645,0,0,0,3354255.074,-18887.56322,76577.8146,51060.03165,0,0,0,0,0,0,165633.1645,0,3354255.074,0,1884866.267,132897.9837,1082707.542,0,2521783.279,2521783.279,6454726.866
12/4/2021,1344540.057,0,0,331951.3701,0,0,0,0,0,0,0,25444.38568,0,0,976991.0129,0,765729.2145,115967.6809,-56760.55267,0,0,0,3361594.801,110585.2147,0,0,0,0,0,0,0,0,56760.55267,0,3361594.801,110585.2147,976991.0129,0,765729.2145,0,1874664.047,1764078.832,5214900.243
12/5/2021,1335683.454,0,0,444224.7219,0,0,0,0,0,0,0,15707.01501,0,0,638384.9573,0,1174943.44,107893.9816,1247.753529,0,0,0,2534652.266,117190.9687,0,0,0,0,0,0,0,0,0,0,2534652.266,117190.9687,638384.9573,0,1174943.44,1247.753529,1903509.172,1786318.204,4466419.386
12/6/2021,1318777.617,0,0,481608.3963,0,0,0,0,0,0,0,0,0,0,238394.3212,1027.561729,265428.981,100798.9125,-212118.0999,0,0,0,2666767.345,-19107.75502,0,0,0,0,0,0,0,0,212118.0999,0,2666767.345,0,238394.3212,1027.561729,265428.981,0,2113303.025,2113303.025,3171618.209
12/7/2021,959033.1484,0,0,371023.1816,0,0,0,0,287276.9006,0,0,0,0,0,910272.8977,0,337113.6445,94682.47364,-274016.4612,0,0,0,3591572.902,-26178.35834,0,0,0,0,0,0,0,0,274016.4612,0,3591572.902,0,910272.8977,0,337113.6445,0,1986032.165,1986032.165,4838959.444
12/8/2021,1130856.149,16783.50825,0,0,0,0,0,0,0,0,0,0,0,269123.3101,494330.5891,378729.8946,28942.98871,88810.69233,-103734.8032,0,0,0,4677852.444,-33518.08498,0,0,0,0,0,0,0,0,103734.8032,269123.3101,4677852.444,0,494330.5891,378729.8946,28942.98871,0,1340185.153,1340185.153,5848979.226
12/9/2021,1018900.852,12037.15169,0,335645.6992,0,0,0,0,0,0,0,0,0,0,1474648.945,208032.3187,913747.035,83672.88368,-101777.5427,0,0,0,4628920.933,-34741.37276,0,0,0,0,0,0,0,0,101777.5427,0,4628920.933,0,1474648.945,208032.3187,913747.035,0,1552034.129,1552034.129,7225349.231
12/10/2021,976183.6429,0,0,161669.7121,0,0,0,61066.52563,238590.0473,0,0,0,0,0,1250175.638,274285.5845,485767.5747,86608.77434,78045.75993,0,0,0,3640504.413,-37187.9483,0,61066.52563,0,0,0,0,0,0,0,0,3640504.413,0,1250175.638,274285.5845,485767.5747,78045.75993,1524118.702,1524118.702,5728778.97
12/11/2021,926958.543,0,0,225158.3475,0,0,0,0,0,0,0,0,0,0,689298.1944,114304.0095,867311.0311,82449.59591,188630.9746,0,0,0,3322449.592,14581.59026,0,0,0,0,0,0,0,0,0,0,3322449.592,14581.59026,689298.1944,114304.0095,867311.0311,188630.9746,1234566.486,1219984.896,5196575.392
12/12/2021,896278.4856,0,0,238369.8555,0,0,0,0,0,0,0,0,0,0,562125.1975,117411.1605,704246.771,77556.44482,13358.30248,0,0,0,3921860.601,52356.71669,0,0,0,0,0,0,0,0,0,0,3921860.601,52356.71669,562125.1975,117411.1605,704246.771,13358.30248,1212204.786,1159848.069,5371358.749
12/13/2021,922212.1864,0,145791.4368,247520.048,0,0,0,0,0,0,0,0,0,0,700503.5104,85238.69203,404296.609,72663.29372,-5113.342892,0,0,0,3958559.234,-23854.11158,0,0,0,0,0,0,0,0,5113.342892,0,3958559.234,0,700503.5104,85238.69203,404296.609,0,1393300.308,1393300.308,5148598.045
12/14/2021,938237.2562,0,3205.013966,375011.0997,0,99428.8302,0,64467.26564,242724.7599,0,0,0,0,0,521340.7831,213561.5794,709213.3193,68504.11529,-243923.582,0,0,0,3735920.859,-26912.33101,99428.8302,64467.26564,0,0,0,0,0,0,243923.582,0,3735920.859,0,521340.7831,213561.5794,709213.3193,0,2035501.923,2035501.923,5180036.541
