date,ETVol_acft
5/24/2010,5087.930833
5/25/2010,4990.6755
5/26/2010,6276.944
5/27/2010,6178.01975
5/28/2010,4976.1
5/29/2010,3779.7695
5/30/2010,5254.8015
5/31/2010,5444.229917
6/1/2010,5002.389
6/2/2010,4726.6715
6/3/2010,4819.165
6/4/2010,6487.839167
6/5/2010,6301.985
6/6/2010,7879.30875
6/7/2010,5563.37
6/8/2010,7696.59
6/9/2010,7783.902
6/10/2010,8058.781
6/11/2010,8331.51
6/12/2010,7862.252083
6/13/2010,6930.50625
6/14/2010,5998.73625
6/15/2010,5991.889583
6/16/2010,6351.9905
6/17/2010,7261.647083
6/18/2010,7345.666667
6/19/2010,7893.760833
6/20/2010,6054.092
6/21/2010,6508.061167
6/22/2010,6593.088
6/23/2010,6672.644083
6/24/2010,6294.30075
6/25/2010,6284.30725
6/26/2010,6274.768
6/27/2010,6271.58825
6/28/2010,5438.72
6/29/2010,5325.890667
6/30/2010,5045.432
7/1/2010,4877.928
7/2/2010,3537.001
7/3/2010,3095.943667
7/4/2010,3555.851
7/5/2010,4297.942417
7/6/2010,3304.839
7/7/2010,5976.484583
7/8/2010,6440.8225
7/9/2010,6907.79375
7/10/2010,7187.7
7/11/2010,6175.814333
7/12/2010,5161.506
7/13/2010,5991.889583
7/14/2010,4975.0335
7/15/2010,5431.800583
7/16/2010,4875.227083
7/17/2010,5877.797333
7/18/2010,5684.320167
7/19/2010,5950.381667
7/20/2010,5663.911833
7/21/2010,5650.8505
7/22/2010,4909.977
7/23/2010,1999.492
7/24/2010,6091.567417
7/25/2010,5542.84125
7/26/2010,6713.551333
7/27/2010,4523.65
7/28/2010,6227.503
7/29/2010,6301.306667
7/30/2010,4667.121333
7/31/2010,6537.052667
8/1/2010,5898.838
8/2/2010,4278.784
8/3/2010,4987.528
8/4/2010,4899.326667
8/5/2010,4977
8/6/2010,6747.356
8/7/2010,4446.1
8/8/2010,2857.034667
8/9/2010,5204.726667
8/10/2010,3147.911667
8/11/2010,5755.178667
8/12/2010,6667.178
8/13/2010,6842.609333
8/14/2010,6127.661333
8/15/2010,3871.476333
8/16/2010,6669.496667
8/17/2010,6972.452667
8/18/2010,6610.247333
8/19/2010,6340.786667
8/20/2010,6334.206667
8/21/2010,5807.317333
8/22/2010,3543.27025
8/23/2010,3456.419833
8/24/2010,1911.924
8/25/2010,2551.259667
8/26/2010,3372.525333
8/27/2010,4923.486
8/28/2010,4923.486
8/29/2010,5927.274167
8/30/2010,3829.6545
8/31/2010,5561.715667
9/1/2010,5829.344
9/2/2010,6738.230333
9/3/2010,6010.2075
9/4/2010,5737.01625
9/5/2010,4828.821167
9/6/2010,2189.322
9/7/2010,3198.9825
9/8/2010,4305.98725
9/9/2010,4949.793
9/10/2010,5226.65775
9/11/2010,5319.117167
9/12/2010,5226.2825
9/13/2010,4217.398833
9/14/2010,4950.1485
9/15/2010,4669.4325
9/16/2010,4666.7465
9/17/2010,3474.932167
9/18/2010,3928.48
9/19/2010,4928.8185
9/20/2010,5382.471667
9/21/2010,5105.837333
9/22/2010,4555.1625
9/23/2010,3915.458167
9/24/2010,4187.721167
9/25/2010,4460.510833
9/26/2010,4458.25275
9/27/2010,3457.4205
9/28/2010,1457.652
9/29/2010,2099.91725
9/30/2010,4106.46
10/1/2010,5292.770667
10/2/2010,4379.276
10/3/2010,4010.860333
10/4/2010,5006.695833
10/5/2010,4545.945833
10/6/2010,4805.863333
10/7/2010,4340.448
10/8/2010,4972.568333
10/9/2010,5872.598333
10/10/2010,5684.994
10/11/2010,5676.111
10/12/2010,3237.852
10/13/2010,3050.514
10/14/2010,1165.151
10/15/2010,3931.18
10/16/2010,5081.949
10/17/2010,3651.583
10/18/2010,3913.257333
10/19/2010,-4263.744
10/20/2010,2659.67
10/21/2010,3896.024
10/22/2010,3804.109667
10/23/2010,3180.324
10/24/2010,2822.944
10/25/2010,3525.546667
10/26/2010,3167.352
10/27/2010,3425.188
10/28/2010,3330.218667
10/29/2010,2882.209
10/30/2010,3746.848
10/31/2010,3302.833333
11/1/2010,2689.255167
11/2/2010,2514.145333
11/3/2010,1994.828333
11/4/2010,868.4266667
11/5/2010,1901.584667
11/6/2010,2152.104167
11/7/2010,1454.624833
11/8/2010,1710.583333
11/9/2010,1624.351167
11/10/2010,3415.986667
11/11/2010,3154.311667
11/12/2010,3060.402
11/13/2010,3307.499
11/14/2010,3050.412
11/15/2010,3133.092167
11/16/2010,2874.654667
11/17/2010,2786.443
11/18/2010,1852.744667
11/19/2010,2684.837333
11/20/2010,2262.3345
11/21/2010,2507.045
11/22/2010,2253.843
11/23/2010,2749.2025
11/24/2010,2494.835
11/25/2010,2409.527833
11/26/2010,1410.909333
11/27/2010,1737.449
11/28/2010,2225.871
11/29/2010,2143.431333
11/30/2010,2471.525
12/1/2010,1149.290333
12/2/2010,2534.844167
12/3/2010,2776.921667
12/4/2010,2937.876
12/5/2010,1711.367
12/6/2010,2434.55
12/7/2010,2672.6755
12/8/2010,2750.435667
12/9/2010,484.687
12/10/2010,2747.851667
12/11/2010,2020.004167
12/12/2010,1856.655833
12/13/2010,2487.724167
12/14/2010,2884.866
12/15/2010,2562.501333
12/16/2010,2483.012167
12/17/2010,2804.065833
12/18/2010,1041.880667
12/19/2010,721.473
12/20/2010,2483.601167
12/21/2010,2485.073667
12/22/2010,2244.316667
12/23/2010,2323.368833
12/24/2010,2402.345
12/25/2010,2323.919833
12/26/2010,1754.239667
12/27/2010,2390.255
12/28/2010,2549.605333
12/29/2010,2787.895833
12/30/2010,1433.586
12/31/2010,1831.804333
1/1/2011,2388.68
1/2/2011,2229.434667
1/3/2011,1909.936
1/4/2011,1431.507
1/5/2011,2385.53
1/6/2011,159.1823333
1/7/2011,2550.949333
1/8/2011,2392.145
1/9/2011,2788.998333
1/10/2011,2552.293333
1/11/2011,2311.797833
1/12/2011,3176.926667
1/13/2011,2929.333167
1/14/2011,2616.46
1/15/2011,2856.21
1/16/2011,3173.986667
1/17/2011,953.078
1/18/2011,2304.185333
1/19/2011,2305.707833
1/20/2011,2783.485833
1/21/2011,1671.194
1/22/2011,714.8085
1/23/2011,3330.04
1/24/2011,2143.575
1/25/2011,1590.563333
1/26/2011,1519.319167
1/27/2011,3752.135333
1/28/2011,2712.168667
1/29/2011,2954.197167
