date,Inflows_cmd
2014-02-28,3033851.5403594496
2014-03-01,2789047.19120268
2014-03-02,2672296.6061361
2014-03-03,3083541.4897035835
2014-03-04,3030279.540061943
2014-03-05,2655292.9060897334
2014-03-06,2736886.2005568417
2014-03-07,2779872.532904276
2014-03-08,2357960.579955191
2014-03-09,1825805.932892525
2014-03-10,1869795.361213915
2014-03-11,1537379.1417462933
2014-03-12,1940012.0793910061
2014-03-13,1570848.295218852
2014-03-14,1126868.23084268
2014-03-15,1478196.4792827482
2014-03-16,1822503.0559051048
2014-03-17,2743638.7490644576
2014-03-18,2637775.425178651
2014-03-19,2705545.567809504
2014-03-20,2409265.26915984
2014-03-21,2175397.112694758
2014-03-22,2153108.8094685143
2014-03-23,2325543.453967508
2014-03-24,2991330.0573658026
2014-03-25,5015063.951949135
2014-03-26,3733009.434208456
2014-03-27,3439004.450816794
2014-03-28,3290423.9178936398
2014-03-29,3221626.213533368
2014-03-30,3300308.0831004493
2014-03-31,2448924.2587643936
2014-04-01,2450563.4643803746
2014-04-02,2996614.66054568
2014-04-03,2635084.19207779
2014-04-04,3025900.16983417
2014-04-05,3236354.5983217303
2014-04-06,3130980.58954518
2014-04-07,3133671.822646044
2014-04-08,3370940.719120402
2014-04-09,3133476.096602342
2014-04-10,3204279.992910531
2014-04-11,3143531.522097388
2014-04-12,3572783.2016851963
2014-04-13,2923437.585957638
2014-04-14,3230409.419744372
2014-04-15,3117842.478861868
2014-04-16,3370011.0204128255
2014-04-17,3485097.9341079514
2014-04-18,3030304.005817406
2014-04-19,3697925.5408753776
2014-04-20,3471910.89191372
2014-04-21,3106612.69710463
2014-04-22,2920257.037747522
2014-04-23,2889870.569463228
2014-04-24,2850162.6483477517
2014-04-25,3362133.0471539362
2014-04-26,3331575.3185813995
2014-04-27,2842700.592931722
2014-04-28,1990729.590464565
2014-04-29,1841415.0848775322
2014-04-30,1744506.227490968
2014-05-01,1775504.339661828
2014-05-02,3044420.74671921
2014-05-03,5013498.143599543
2014-05-04,5572662.9846927
2014-05-05,4317471.866449728
2014-05-06,3705705.651112421
2014-05-07,3675661.7034045896
2014-05-08,3736287.8454404115
2014-05-09,4606950.685080847
2014-05-10,4107800.3421369577
2014-05-11,3785904.3975181677
2014-05-12,3739101.4073185944
2014-05-13,4318548.359690078
2014-05-14,4017252.5811706143
2014-05-15,4899487.723144758
2014-05-16,4753867.546632557
2014-05-17,5285606.275852362
2014-05-18,4373278.25465946
2014-05-19,3774576.7527390746
2014-05-20,3414587.626865321
2014-05-21,3267548.436536291
2014-05-22,2222542.6234708056
2014-05-23,2717533.787986083
2014-05-24,2387906.664641165
2014-05-25,1949920.7103532818
2014-05-26,1829059.8783690233
2014-05-27,2011427.619585751
2014-05-28,2204462.4301840896
2014-05-29,2096959.9006823036
2014-05-30,1866883.9363138946
2014-05-31,1512693.1944847296
2014-06-01,2297701.4242512966
2014-06-02,2084237.7078418576
2014-06-03,2139016.534322167
2014-06-04,1651389.562201075
2014-06-05,2056371.2123701824
2014-06-06,1624061.313349574
2014-06-07,1706168.388681389
2014-06-08,1579313.446608845
2014-06-09,2206223.964577383
2014-06-10,1891985.8014183163
2014-06-11,2507691.0033850735
2014-06-12,3829477.9079966997
2014-06-13,3855166.951232219
2014-06-14,7219942.299976089
2014-06-15,7402407.904214667
2014-06-16,8590000.140115023
2014-06-17,8201263.751572951
2014-06-18,7761442.865625394
2014-06-19,9297672.116864948
2014-06-20,10202489.15113089
2014-06-21,15178970.606715823
2014-06-22,14063943.80151694
2014-06-23,14546090.444414454
2014-06-24,12071966.457523787
2014-06-25,7891649.6161962785
2014-06-26,7402089.849393656
2014-06-27,5672458.801223822
2014-06-28,8248776.248680939
2014-06-29,7185225.39297494
2014-06-30,9780259.143360786
2014-07-01,9565400.87888999
2014-07-02,8185507.805055174
2014-07-03,7187916.626075812
2014-07-04,5933239.288697551
2014-07-05,5321008.224006454
2014-07-06,5873787.502923922
2014-07-07,9555516.713683179
2014-07-08,10603262.691360455
2014-07-09,15339245.770749997
2014-07-10,14788203.560470372
2014-07-11,13084995.52819994
2014-07-12,12402229.69051073
2014-07-13,13845317.810704933
2014-07-14,9871834.466056552
2014-07-15,11775465.967074975
2014-07-16,20478253.239871643
2014-07-17,19537618.33960878
2014-07-18,17036166.10386661
2014-07-19,17372888.29629562
2014-07-20,16085622.572641436
2014-07-21,18508490.801838372
2014-07-22,18554094.97002029
2014-07-23,20829312.365001637
2014-07-24,20590673.38622135
2014-07-25,17241653.983995307
2014-07-26,16026268.649889607
2014-07-27,14344590.482426137
2014-07-28,12887654.744640214
2014-07-29,12867984.277248438
2014-07-30,11935692.199598225
2014-07-31,14192927.264314711
2014-08-01,13188656.934094131
2014-08-02,13377312.374464687
2014-08-03,11388124.126594255
2014-08-04,13281161.955497455
2014-08-05,18321278.841040093
2014-08-06,14707662.293488149
2014-08-07,14687942.894585451
2014-08-08,15953287.301345315
2014-08-09,19738310.93166683
2014-08-10,17962757.660494085
2014-08-11,17203022.556120172
2014-08-12,17831596.74546016
2014-08-13,15640419.220492147
2014-08-14,17102076.849082313
2014-08-15,14240757.816243706
2014-08-16,18204968.63957185
2014-08-17,19515917.21451362
2014-08-18,18864712.20137093
2014-08-19,17522031.541594382
2014-08-20,16324065.825377971
2014-08-21,15108240.107674005
2014-08-22,13052871.991277793
2014-08-23,12156666.90293458
2014-08-24,10750252.950178565
2014-08-25,10940816.71947519
2014-08-26,9235553.56374592
2014-08-27,7401258.013707937
2014-08-28,6877054.737170551
2014-08-29,6561642.217749289
2014-08-30,5077255.902334561
2014-08-31,4992506.525412806
2014-09-01,2936012.9842653093
2014-09-02,2455774.670293867
2014-09-03,2145940.34311803
2014-09-04,2420886.5030044764
2014-09-05,1966141.50622485
2014-09-06,1824313.521809318
2014-09-07,5249910.738632708
2014-09-08,4649667.894118188
2014-09-09,4279109.561884686
2014-09-10,5618046.961075447
2014-09-11,5905177.067182177
2014-09-12,5580076.108597807
2014-09-13,6532405.639971724
2014-09-14,5820183.032705798
2014-09-15,6290928.633557833
2014-09-16,5760413.192111157
2014-09-17,6349793.24120037
2014-09-18,3605175.8619174142
2014-09-19,5106883.932199524
2014-09-20,7687360.558085244
2014-09-21,9300803.733564142
2014-09-22,13015121.330599325
2014-09-23,19118960.33213618
2014-09-24,22909415.360170346
2014-09-25,25997605.343411803
2014-09-26,32410348.9734169
2014-09-27,39263476.201745294
2014-09-28,38962033.62869305
2014-09-29,38313030.533541925
2014-09-30,36771320.95307878
2014-10-01,34592302.90857562
2014-10-02,30767130.97354026
2014-10-03,27216954.1299023
2014-10-04,27968077.288353518
2014-10-05,24940244.32383778
2014-10-06,22005283.367057323
2014-10-07,18590500.01414838
2014-10-08,14923719.379976591
2014-10-09,14140228.027048716
2014-10-10,11350715.986492243
2014-10-11,10724245.85212203
2014-10-12,11239641.456692953
2014-10-13,8486216.405443521
2014-10-14,7718040.615435087
2014-10-15,11102902.349413596
2014-10-16,9062238.152050272
2014-10-17,7502644.104344125
2014-10-18,4632028.084429806
2014-10-19,5300897.373016358
2014-10-20,3081364.0374674285
2014-10-21,6319896.088025316
2014-10-22,6612286.331556467
2014-10-23,5670183.485965826
2014-10-24,4192280.595748624
2014-10-25,3552550.0219177883
2014-10-26,3260184.244142107
2014-10-27,3128362.753710703
2014-10-28,1623229.4776638525
2014-10-29,1881220.8690148634
2014-10-30,4172585.6626013955
2014-10-31,1344393.2626588806
2014-11-01,1452458.504536301
2014-11-02,1368345.2372565696
2014-11-03,1551618.21142541
2014-11-04,1746463.487927958
2014-11-05,1301578.1905996804
2014-11-06,1804618.588662083
2014-11-07,2005727.0985630108
2014-11-08,1330765.836866323
2014-11-09,1559594.0477061544
2014-11-10,3787005.3565139696
2014-11-11,2757975.68176543
2014-11-12,1230456.2394704837
2014-11-13,1757693.2696852023
2014-11-14,858919.277018477
2014-11-15,1294262.9297164227
2014-11-16,1309798.6844350444
2014-11-17,1465131.7658658244
2014-11-18,853708.0711049857
2014-11-19,989566.4111876924
2014-11-20,1548217.4714161367
2014-11-21,901171.6367020422
2014-11-22,888669.635660755
2014-11-23,967082.3819177474
2014-11-24,1877942.4577828988
2014-11-25,3559008.98135986
2014-11-26,13371000.209555395
2014-11-27,9549375.809062121
2014-11-28,4930363.506538313
2014-11-29,4260882.5740652
2014-11-30,4364959.897802246
2014-12-01,5510642.29459551
2014-12-02,5428926.671351094
2014-12-03,5649681.182888335
2014-12-04,5917948.1915335525
2014-12-05,5067738.723459685
2014-12-06,5663039.485370806
2014-12-07,5146640.784825931
2014-12-08,5849370.678972441
2014-12-09,5307478.661235744
2014-12-10,5656213.539596792
2014-12-11,5203474.73476508
2014-12-12,4849846.705311557
2014-12-13,3323208.030213251
2014-12-14,4679295.92398316
2014-12-15,5020691.075705487
2014-12-16,4273457.972372867
2014-12-17,4376874.720712437
2014-12-18,4558508.489265295
2014-12-19,3950705.726312885
2014-12-20,4112815.8220067546
2014-12-21,4707211.350965762
2014-12-22,5544576.297421862
2014-12-23,4963832.660010876
2014-12-24,6074088.642894586
2014-12-25,5311564.442397966
2014-12-26,4911402.546054955
2014-12-27,4850531.746464502
2014-12-28,5762443.849814538
2014-12-29,4444595.931832354
2014-12-30,3864415.0067970008
2014-12-31,5423886.72572584
2015-01-01,4393951.818025188
2015-01-02,4429940.944310385
2015-01-03,3646743.180448032
2015-01-04,3648382.3860640177
2015-01-05,4117757.9046101565
2015-01-06,2925982.024525732
2015-01-07,2987709.125557362
2015-01-08,2916856.297738253
2015-01-09,2769009.7374789724
2015-01-10,2977090.987686682
2015-01-11,3403993.9547500955
2015-01-12,4370489.158536748
2015-01-13,4019332.170384924
2015-01-14,4850042.431355251
2015-01-15,3438197.080886533
2015-01-16,3430343.573383104
2015-01-17,4417145.354203544
2015-01-18,4261567.615218148
2015-01-19,4032910.66466655
2015-01-20,5318561.648460208
2015-01-21,5030501.843645914
2015-01-22,5618144.8240973
2015-01-23,5869799.58478355
2015-01-24,6626329.67519188
2015-01-25,6639492.25163065
2015-01-26,8356988.285091134
2015-01-27,7122397.332947503
2015-01-28,7759314.344900156
2015-01-29,7834717.803235279
2015-01-30,7461933.087254684
2015-01-31,7508344.62536686
2015-02-01,7465847.60812867
2015-02-02,7812380.568498108
2015-02-03,7266500.63262104
2015-02-04,7100060.09821033
2015-02-05,11236778.963303844
2015-02-06,9981000.66692978
2015-02-07,8530230.29952038
2015-02-08,7861287.613667442
2015-02-09,8424342.50987912
2015-02-10,10833901.368104506
2015-02-11,11760517.390487447
2015-02-12,13414329.062479293
2015-02-13,12961688.120669428
2015-02-14,14279340.312607957
2015-02-15,14095113.173976008
2015-02-16,14716690.15725376
2015-02-17,14700860.813469619
2015-02-18,14179495.564565893
2015-02-19,13764801.009478197
2015-02-20,11336330.12228033
2015-02-21,11918859.759840135
2015-02-22,10863064.548615644
2015-02-23,10219028.00182347
2015-02-24,8882463.78091256
2015-02-25,8983360.556439495
2015-02-26,9748502.592770591
2015-02-27,8482497.610613244
2015-02-28,8726323.329551522
2015-03-01,11583311.9236733
2015-03-02,13682791.79716826
2015-03-03,16077377.613050599
2015-03-04,17401635.558963887
2015-03-05,16513455.238412458
2015-03-06,16138811.125016661
2015-03-07,16447471.09593034
2015-03-08,16049902.5696663
2015-03-09,15809795.645558307
2015-03-10,12425080.70611257
2015-03-11,11657908.012078121
2015-03-12,10562698.468803765
2015-03-13,9150217.00869306
2015-03-14,7428855.38586952
2015-03-15,6551170.87441139
2015-03-16,5485173.443159159
2015-03-17,5183314.952264064
2015-03-18,5137197.003217443
2015-03-19,4174665.2518157037
2015-03-20,3523484.7044284623
2015-03-21,2751467.79081243
2015-03-22,3703161.2125443304
2015-03-23,3473232.042708686
2015-03-24,3969960.275861801
2015-03-25,2867900.321057987
2015-03-26,2701361.9236254385
2015-03-27,2868903.4170319485
2015-03-28,3469244.124568319
2015-03-29,2565821.6383637385
2015-03-30,2993042.660248171
2015-03-31,2358425.4293089756
2015-04-01,2688248.278697586
2015-04-02,2565723.7753418894
2015-04-03,2889356.7885985156
2015-04-04,3074195.571116945
2015-04-05,3089927.051879271
2015-04-06,2653139.91960904
2015-04-07,2915975.530541606
2015-04-08,2745326.886191362
2015-04-09,2548769.006806442
2015-04-10,2543411.0063601797
2015-04-11,2554518.459340112
2015-04-12,2709729.211993578
2015-04-13,4125097.6312488746
2015-04-14,5585287.314511295
2015-04-15,6376534.311920774
2015-04-16,6787387.743400853
2015-04-17,6972471.183473918
2015-04-18,7415497.083387051
2015-04-19,7697905.298689533
2015-04-20,7507928.707524002
2015-04-21,7658075.048796754
2015-04-22,7569166.493446385
2015-04-23,8730727.165534751
2015-04-24,10420063.114458011
2015-04-25,9555541.179438647
2015-04-26,10596118.690765444
2015-04-27,11109630.432165716
2015-04-28,14769389.394519828
2015-04-29,15125023.615921224
2015-04-30,11626860.968396362
2015-05-01,10279311.62328282
2015-05-02,9655361.461725235
2015-05-03,8450936.786066744
2015-05-04,8756660.866324902
2015-05-05,7602562.249652566
2015-05-06,7498435.99440459
2015-05-07,6189640.4059435055
2015-05-08,4898533.55868173
2015-05-09,4162872.7576828203
2015-05-10,3293017.28797265
2015-05-11,3479593.139128916
2015-05-12,1921760.62581606
2015-05-13,1450721.43589847
2015-05-14,1290275.0115760467
2015-05-15,1240046.8156117399
2015-05-16,556424.676481363
2015-05-17,588279.090093408
2015-05-18,1207678.62113499
2015-05-19,1119724.230247661
2015-05-20,1131516.724380534
2015-05-21,1357531.3733421892
2015-05-22,1401153.8153316476
2015-05-23,2046266.855364212
2015-05-24,1600549.7223502088
2015-05-25,1793315.409638458
2015-05-26,1428164.009362138
2015-05-27,573697.4998378176
2015-05-28,701653.4009061698
2015-05-29,733874.8008501509
2015-05-30,656685.3423662783
2015-05-31,620867.4763693247
2015-06-01,620769.6133474754
2015-06-02,634372.5733845695
2015-06-03,1105387.2975466992
2015-06-04,1021959.0714199105
2015-06-05,706106.1684003262
2015-06-06,560852.9782200574
2015-06-07,704662.6888280447
2015-06-08,794476.4771305156
2015-06-09,344428.90539966687
2015-06-10,2084604.694173794
2015-06-11,3164278.4827295095
2015-06-12,3784534.315212276
2015-06-13,3080556.667537174
2015-06-14,2408702.5567842
2015-06-15,2328479.344622998
2015-06-16,1802881.5200242563
2015-06-17,2083674.9954662207
2015-06-18,2101926.449041169
2015-06-19,1831946.837513587
2015-06-20,1220718.8687964482
2015-06-21,1753998.9406103806
2015-06-22,1512228.3451309444
2015-06-23,1283987.312422214
2015-06-24,1252353.0906093316
2015-06-25,1007768.9332517185
2015-06-26,1673335.3448508515
2015-06-27,2838981.798101431
2015-06-28,1966777.6158668757
2015-06-29,1242566.7884243708
2015-06-30,1190014.345691136
2015-07-01,1858492.182190295
2015-07-02,1224388.7321158084
2015-07-03,1688039.2638837504
2015-07-04,1604390.8459578045
2015-07-05,2587669.557991658
2015-07-06,5217958.461998818
2015-07-07,5270559.836242981
2015-07-08,4952284.823432629
2015-07-09,4482224.263733531
2015-07-10,4161722.867176085
2015-07-11,4360458.198797166
2015-07-12,4397621.68134455
2015-07-13,3965605.3713894878
2015-07-14,3688971.0743761375
2015-07-15,3389192.1726953504
2015-07-16,2757584.229678026
2015-07-17,2707747.4858011175
2015-07-18,3022059.0462265685
2015-07-19,2821513.248701279
2015-07-20,3479152.7555305967
2015-07-21,3493171.633410556
2015-07-22,3250544.7364899223
2015-07-23,3034242.992446848
2015-07-24,3781206.9724693857
2015-07-25,3443334.8895336334
2015-07-26,3408202.064689628
2015-07-27,3847558.1012834082
2015-07-28,3826566.4830966694
2015-07-29,3197380.649870135
2015-07-30,3354230.608139579
2015-07-31,3497232.9488173057
2015-08-01,4099237.327725118
2015-08-02,5469001.57879851
2015-08-03,5338745.896716689
2015-08-04,5649607.785621941
2015-08-05,4410392.805695928
2015-08-06,3952100.27437424
2015-08-07,3644100.878858093
2015-08-08,3494786.3732710625
2015-08-09,3070696.968085821
2015-08-10,3813354.975146973
2015-08-11,4031589.5138715883
2015-08-12,4455238.535458499
2015-08-13,6140146.18264307
2015-08-14,8916202.057695203
2015-08-15,8891149.124101706
2015-08-16,11566675.209958851
2015-08-17,9133262.24015762
2015-08-18,10005564.285414033
2015-08-19,10108711.91044351
2015-08-20,12906395.51332441
2015-08-21,11318494.586548265
2015-08-22,10563040.989380272
2015-08-23,9984792.85902645
2015-08-24,10200996.740047682
2015-08-25,10588216.251751086
2015-08-26,11457655.803618392
2015-08-27,12915814.829177432
2015-08-28,16185883.238526365
2015-08-29,19553251.957349278
2015-08-30,21671448.133772936
2015-08-31,22326298.544479474
2015-09-01,23896608.59307823
2015-09-02,25427186.254805945
2015-09-03,27056263.048025288
2015-09-04,26758441.406781457
2015-09-05,25725301.485115264
2015-09-06,25981433.4790511
2015-09-07,27641410.521419536
2015-09-08,27537700.1840144
2015-09-09,24971731.75111785
2015-09-10,24698840.714690235
2015-09-11,22858893.575140543
2015-09-12,24936403.200230166
2015-09-13,23826783.32698854
2015-09-14,26942228.161815073
2015-09-15,31117187.002696328
2015-09-16,29873861.775852624
2015-09-17,32343239.4061836
2015-09-18,40037719.499108344
2015-09-19,38611365.95565046
2015-09-20,33915947.09881759
2015-09-21,27171105.304165784
2015-09-22,25034094.961791597
2015-09-23,21652927.55688789
2015-09-24,20487917.213279292
2015-09-25,17312360.01728164
2015-09-26,18450409.09837061
2015-09-27,17483204.38767554
2015-09-28,17842728.66419558
2015-09-29,18059005.942483187
2015-09-30,17979883.68931771
2015-10-01,16721438.625598295
2015-10-02,14445585.120974924
2015-10-03,12797987.750870511
2015-10-04,11315362.969849074
2015-10-05,12131834.16114029
2015-10-06,10208409.863952793
2015-10-07,9808639.419697173
2015-10-08,10148273.037026213
2015-10-09,8165421.419820538
2015-10-10,8890464.082948763
2015-10-11,8884983.753725182
2015-10-12,9039803.054291252
2015-10-13,9170792.709036943
2015-10-14,8682162.640941888
2015-10-15,8806571.007468192
2015-10-16,7633315.704268799
2015-10-17,7014234.228048227
2015-10-18,6718663.436306979
2015-10-19,6221935.203153871
2015-10-20,5905152.601426715
2015-10-21,4853516.568630912
2015-10-22,5294927.728683534
2015-10-23,5445025.138445361
2015-10-24,4562692.133449367
2015-10-25,4330365.319578417
2015-10-26,4929531.670852585
2015-10-27,4935378.986408104
2015-10-28,5410455.025976988
2015-10-29,5744265.79350597
2015-10-30,5462273.496046346
2015-10-31,5582693.944432278
2015-11-01,5154249.634774733
2015-11-02,4156707.3873062925
2015-11-03,3823924.1815067306
2015-11-04,4185014.2663763
2015-11-05,3060592.611079851
2015-11-06,2574800.570618441
2015-11-07,2395833.5694109835
2015-11-08,3039967.9792250493
2015-11-09,2936379.9705972453
2015-11-10,2874163.554456365
2015-11-11,2261222.982856856
2015-11-12,2285639.8068083357
2015-11-13,1866296.7581828018
2015-11-14,1643071.2053438553
2015-11-15,1425228.11870665
2015-11-16,1414487.65205866
2015-11-17,1184191.4958910826
2015-11-18,1445387.9012076636
2015-11-19,3479226.1527969847
2015-11-20,5477711.387743122
2015-11-21,6266634.138383673
2015-11-22,13105032.981923636
2015-11-23,10103745.362084644
2015-11-24,6412278.780651341
2015-11-25,5370893.899394286
2015-11-26,3354866.7177815996
2015-11-27,3797599.028629186
2015-11-28,3309898.6592417085
2015-11-29,3131029.521056099
2015-11-30,3110502.7522231517
2015-12-01,2719417.651156686
2015-12-02,2743540.886042614
2015-12-03,4914656.491531446
2015-12-04,12770855.228062727
2015-12-05,14849441.346392754
2015-12-06,11510844.355993655
2015-12-07,10433421.41694048
2015-12-08,8276862.935951773
2015-12-09,7159878.870315902
2015-12-10,5880735.777475243
2015-12-11,5827987.6086983085
2015-12-12,4829173.141945828
2015-12-13,4209553.419105079
2015-12-14,4842384.649895519
2015-12-15,2968185.452698369
2015-12-16,4049302.7208263604
2015-12-17,3358096.19750264
2015-12-18,3164254.0169740384
2015-12-19,3216194.815820716
2015-12-20,2325249.864901955
2015-12-21,2206615.416664785
2015-12-22,2997128.4414103916
2015-12-23,3582275.914804608
2015-12-24,2667770.4413755573
2015-12-25,1783455.710187109
2015-12-26,2991256.6600994077
2015-12-27,1228621.3078108032
2015-12-28,2971096.8775983946
2015-12-29,1597662.7632056442
2015-12-30,2494136.974858908
2015-12-31,1679892.1673147716
2016-01-01,1560719.4724574243
2016-01-02,1608550.0243864143
2016-01-03,2352039.867133282
2016-01-04,1731612.7743622803
2016-01-05,1871361.1695635174
2016-01-06,2660137.125671292
2016-01-07,2018082.3050715304
2016-01-08,2046022.1978095882
2016-01-09,3183997.8816321967
2016-01-10,6608714.331258946
2016-01-11,6300299.017899935
2016-01-12,4504292.375160621
2016-01-13,3458307.931876622
2016-01-14,4461208.17979133
2016-01-15,10733640.702219587
2016-01-16,16411653.22993338
2016-01-17,21391462.02826121
2016-01-18,20578342.64546833
2016-01-19,19312117.471511826
2016-01-20,15491961.016346306
2016-01-21,11980440.06633896
2016-01-22,14999734.482198285
2016-01-23,17011993.937469754
2016-01-24,14015721.797500538
2016-01-25,12205011.235728327
2016-01-26,10907200.77146986
2016-01-27,24507224.917908765
2016-01-28,55421810.99962093
2016-01-29,63565580.225857265
2016-01-30,57565622.822013736
2016-01-31,43175550.500182986
2016-02-01,30333475.457969252
2016-02-02,25859961.00318034
2016-02-03,21527932.012230475
2016-02-04,19248237.3839995
2016-02-05,19751595.836882923
2016-02-06,19736280.273963504
2016-02-07,23283814.81601149
2016-02-08,20585829.16663987
2016-02-09,19800282.69025308
2016-02-10,16955208.91904155
2016-02-11,16418479.17570738
2016-02-12,15054709.034722323
2016-02-13,14483531.507697102
2016-02-14,13952967.13473949
2016-02-15,12774916.543469476
2016-02-16,14940013.573114559
2016-02-17,13379710.018499997
2016-02-18,10804077.612195833
2016-02-19,8378175.629321571
2016-02-20,8339690.995979209
2016-02-21,7313548.280375235
2016-02-22,8542805.697828053
2016-02-23,7958514.525875019
2016-02-24,11255837.786809059
2016-02-25,14476289.644080225
2016-02-26,11576534.90941019
2016-02-27,14355893.661449764
2016-02-28,13008124.124537073
2016-02-29,12515726.330100812
2016-03-01,11201132.357595127
2016-03-02,10175723.614655022
2016-03-03,9123598.266749976
2016-03-04,7341928.556711618
2016-03-05,7750971.522287479
2016-03-06,6660019.020463608
2016-03-07,5990611.485256876
2016-03-08,5593140.822014727
2016-03-09,5199682.542668407
2016-03-10,5135288.674291376
2016-03-11,3349117.265247937
2016-03-12,2202333.909458858
2016-03-13,2236047.7204860514
2016-03-14,1928146.187991748
2016-03-15,1400713.4317333256
2016-03-16,1787223.436528321
2016-03-17,1919191.721492507
2016-03-18,1046547.1556596225
2016-03-19,2735418.255229099
2016-03-20,2017030.277586644
2016-03-21,1605711.9967527732
2016-03-22,1135602.505542758
2016-03-23,1030497.620076288
2016-03-24,2284098.464214198
2016-03-25,2235656.2683986486
2016-03-26,3780815.5203819894
2016-03-27,6326893.294087562
2016-03-28,7510889.06393495
2016-03-29,6470776.401961933
2016-03-30,9558917.453692459
2016-03-31,8601866.031514296
2016-04-01,9089248.346080765
2016-04-02,11433899.5550644
2016-04-03,12232217.15580247
2016-04-04,13088249.47367647
2016-04-05,12747539.363107013
2016-04-06,12518564.357734403
2016-04-07,11761324.76041774
2016-04-08,10544960.796093602
2016-04-09,10273782.36254831
2016-04-10,9306088.336744009
2016-04-11,8964864.445309924
2016-04-12,7658857.952971551
2016-04-13,7282452.30518252
2016-04-14,7748451.549474853
2016-04-15,6267074.521981998
2016-04-16,5727824.805835235
2016-04-17,5564687.148411953
2016-04-18,4999479.265719586
2016-04-19,4854397.335827555
2016-04-20,5096828.5067044785
2016-04-21,5251011.697628527
2016-04-22,4602693.64363039
2016-04-23,5171644.786908501
2016-04-24,4485135.688633557
2016-04-25,4695002.938990026
2016-04-26,4458639.275467773
2016-04-27,3861943.965495307
2016-04-28,4174175.9367064526
2016-04-29,3021520.7996064
2016-04-30,3018487.0459290636
2016-05-01,2274091.9702300783
2016-05-02,2759003.2434948464
2016-05-03,1890028.540981321
2016-05-04,3345814.388260516
2016-05-05,3444949.629394159
2016-05-06,3704262.1715401313
2016-05-07,3850689.717982594
2016-05-08,4027259.075154738
2016-05-09,4384092.118573842
2016-05-10,3824853.8802143
2016-05-11,3995942.9081628704
2016-05-12,3926068.7105622496
2016-05-13,3929567.31359338
2016-05-14,4090111.6009376473
2016-05-15,4456339.494454315
2016-05-16,3932649.998781643
2016-05-17,4955220.714088107
2016-05-18,11148849.038171984
2016-05-19,19870548.339941114
2016-05-20,22436932.690680485
2016-05-21,23188276.04093083
2016-05-22,23124616.14521765
2016-05-23,27044397.156626064
2016-05-24,25804815.19036803
2016-05-25,22960646.652108595
2016-05-26,21659313.119063564
2016-05-27,19115951.044214327
2016-05-28,17461258.60502584
2016-05-29,17731996.654972676
2016-05-30,16744020.517890073
2016-05-31,16792218.05615106
2016-06-01,13498907.179112779
2016-06-02,13381814.073469771
2016-06-03,11585562.773175782
2016-06-04,10427158.183542103
2016-06-05,10715340.317133714
2016-06-06,11503406.766333086
2016-06-07,10773152.897291366
2016-06-08,11075647.497828484
2016-06-09,20075571.370715998
2016-06-10,29111753.493198805
2016-06-11,35015976.395917945
2016-06-12,38738343.226500325
2016-06-13,38172401.37114408
2016-06-14,35347218.259123415
2016-06-15,31796331.908577025
2016-06-16,29777686.89112988
2016-06-17,26752202.639138605
2016-06-18,23154268.640838053
2016-06-19,21532335.848213673
2016-06-20,20491587.076598685
2016-06-21,16762051.779665876
2016-06-22,14519520.633982265
2016-06-23,14882127.595690541
2016-06-24,13115161.80468507
2016-06-25,12588952.336199766
2016-06-26,12754805.69247938
2016-06-27,15844023.237450238
2016-06-28,12723587.388509361
2016-06-29,11227481.97622814
2016-06-30,13629089.463928241
2016-07-01,14904733.953737782
2016-07-02,15118001.944103528
2016-07-03,13670265.33037147
2016-07-04,11295325.516125374
2016-07-05,10690287.38354022
2016-07-06,8048426.1771993395
2016-07-07,7245827.069255312
2016-07-08,5641680.880852127
2016-07-09,5950928.029896866
2016-07-10,4262619.6427030265
2016-07-11,4169038.128059348
2016-07-12,4372103.898397264
2016-07-13,4548722.187080332
2016-07-14,4551755.940757671
2016-07-15,3886727.775778712
2016-07-16,4081059.271416555
2016-07-17,5105929.767736494
2016-07-18,5304371.510292017
2016-07-19,4050159.0222675423
2016-07-20,4423017.135514524
2016-07-21,5423862.2599703735
2016-07-22,7613376.11356694
2016-07-23,8888066.438913444
2016-07-24,6426517.850330459
2016-07-25,6373451.626732511
2016-07-26,6662661.322053548
2016-07-27,7448012.072396581
2016-07-28,5621447.701084726
2016-07-29,3910875.476420102
2016-07-30,4290290.412131005
2016-07-31,4944382.384418258
2016-08-01,4796242.235093428
2016-08-02,3033411.15676113
2016-08-03,2835654.45535855
2016-08-04,4408826.997346331
2016-08-05,4248380.573023907
2016-08-06,3033802.6088485294
2016-08-07,4282657.096426735
2016-08-08,5415103.519514846
2016-08-09,7744683.823133642
2016-08-10,8287701.265621607
2016-08-11,7436464.235818329
2016-08-12,7298624.169543168
2016-08-13,5605471.562767772
2016-08-14,5068546.093389942
2016-08-15,6058773.079975127
2016-08-16,4774834.699063832
2016-08-17,3667612.469857455
2016-08-18,4255353.313330691
2016-08-19,3742869.1336597996
2016-08-20,3298595.480218079
2016-08-21,3010437.812381934
2016-08-22,3312492.029320725
2016-08-23,3494027.934851731
2016-08-24,3061742.501586583
2016-08-25,4775568.671727706
2016-08-26,4423897.902711172
2016-08-27,5534838.926747824
2016-08-28,5442431.768366338
2016-08-29,5146836.51086963
2016-08-30,6096670.535186385
2016-08-31,7344057.077436846
2016-09-01,17759031.314758673
2016-09-02,20454937.374916
2016-09-03,21049553.095674153
2016-09-04,21380379.041036732
2016-09-05,22747990.305629432
