date,Stage_ft,Stage_m,Storage_acft,Storage_m3,SA_acres
10/14/2011,11.785,3.592068,2645460,3263122001,364120
10/15/2011,11.9175,3.632454,2692630,3321305252,368360
10/16/2011,12.0175,3.662934,2728755,3365864717,371441
10/17/2011,12.1,3.68808,2760600,3405144888,373520
10/18/2011,12.3,3.74904,2837800,3500369544,378560
10/19/2011,12.495,3.808476,2913070,3593213584,383474
10/20/2011,12.615,3.845052,2959390,3650348377,386222
10/21/2011,12.7075,3.873246,2995095,3694389781,388331
10/22/2011,12.7575,3.888486,3014395,3718195945,389471
10/23/2011,12.8375,3.91287,3045275,3756285807,391295
10/24/2011,12.91,3.934968,3073260,3790804745,392948
10/25/2011,12.98,3.956304,3100280,3824133374,394544
10/26/2011,13.0625,3.98145,3134125,3865880505,397775
10/27/2011,13.12,3.998976,3158160,3895527197,400328
10/28/2011,13.1975,4.022598,3190555,3935485781,403769
10/29/2011,13.4175,4.089654,3282515,4048916602,413537
10/30/2011,13.485,4.110228,3310730,4083719240,416534
10/31/2011,13.54,4.126992,3333800,4112175624,418704
11/1/2011,13.5875,4.14147,3353750,4136783550,420490
11/2/2011,13.635,4.155948,3373700,4161391476,422276
11/3/2011,13.675,4.16814,3390500,4182113940,423780
11/4/2011,13.69,4.172712,3396800,4189884864,424344
11/5/2011,13.685,4.171188,3394700,4187294556,424156
11/6/2011,13.7225,4.182618,3410450,4206721866,425566
11/7/2011,13.745,4.189476,3419900,4218378252,426412
11/8/2011,13.7625,4.19481,3427250,4227444330,427070
11/9/2011,13.775,4.19862,3432500,4233920100,427540
11/10/2011,13.7825,4.200906,3435650,4237805562,427822
11/11/2011,13.765,4.195572,3428300,4228739484,427164
11/12/2011,13.785,4.201668,3436700,4239100716,427916
11/13/2011,13.8,4.20624,3443000,4246871640,428480
11/14/2011,13.8,4.20624,3443000,4246871640,428480
11/15/2011,13.82,4.212336,3451400,4257232872,429232
11/16/2011,13.8325,4.216146,3456650,4263708642,429702
11/17/2011,13.8325,4.216146,3456650,4263708642,429702
11/18/2011,13.825,4.21386,3453500,4259823180,429420
11/19/2011,13.835,4.216908,3457700,4265003796,429796
11/20/2011,13.8375,4.21767,3458750,4266298950,429890
11/21/2011,13.85,4.22148,3464000,4272774720,430360
11/22/2011,13.87,4.227576,3472400,4283135952,431112
11/23/2011,13.865,4.226052,3470300,4280545644,430924
11/24/2011,13.8475,4.220718,3462950,4271479566,430266
11/25/2011,13.8475,4.220718,3462950,4271479566,430266
11/26/2011,13.845,4.219956,3461900,4270184412,430172
11/27/2011,13.8375,4.21767,3458750,4266298950,429890
11/28/2011,13.83,4.215384,3455600,4262413488,429608
11/29/2011,13.805,4.207764,3445100,4249461948,428668
11/30/2011,13.795,4.204716,3440900,4244281332,428292
12/1/2011,13.755,4.192524,3424100,4223558868,426788
12/2/2011,13.7525,4.191762,3423050,4222263714,426694
12/3/2011,13.7525,4.191762,3423050,4222263714,426694
12/4/2011,13.75,4.191,3422000,4220968560,426600
12/5/2011,13.745,4.189476,3419900,4218378252,426412
12/6/2011,13.7425,4.188714,3418850,4217083098,426318
12/7/2011,13.725,4.18338,3411500,4208017020,425660
12/8/2011,13.69,4.172712,3396800,4189884864,424344
12/9/2011,13.7025,4.176522,3402050,4196360634,424814
12/10/2011,13.7425,4.188714,3418850,4217083098,426318
12/11/2011,13.7625,4.19481,3427250,4227444330,427070
12/12/2011,13.775,4.19862,3432500,4233920100,427540
12/13/2011,13.785,4.201668,3436700,4239100716,427916
12/14/2011,13.7825,4.200906,3435650,4237805562,427822
12/15/2011,13.7775,4.199382,3433550,4235215254,427634
12/16/2011,13.7725,4.197858,3431450,4232624946,427446
12/17/2011,13.775,4.19862,3432500,4233920100,427540
12/18/2011,13.735,4.186428,3415700,4213197636,426036
12/19/2011,13.7725,4.197858,3431450,4232624946,427446
12/20/2011,13.7675,4.196334,3429350,4230034638,427258
12/21/2011,13.7575,4.193286,3425150,4224854022,426882
12/22/2011,13.75,4.191,3422000,4220968560,426600
12/23/2011,13.74,4.187952,3417800,4215787944,426224
12/24/2011,13.7325,4.185666,3414650,4211902482,425942
12/25/2011,13.7275,4.184142,3412550,4209312174,425754
12/26/2011,13.7225,4.182618,3410450,4206721866,425566
12/27/2011,13.7175,4.181094,3408350,4204131558,425378
12/28/2011,13.6875,4.17195,3395750,4188589710,424250
12/29/2011,13.6875,4.17195,3395750,4188589710,424250
12/30/2011,13.675,4.16814,3390500,4182113940,423780
12/31/2011,13.6725,4.167378,3389450,4180818786,423686
1/1/2012,13.665,4.165092,3386300,4176933324,423404
1/2/2012,13.6325,4.155186,3372650,4160096322,422182
1/3/2012,13.5625,4.13385,3343250,4123832010,419550
1/4/2012,13.55,4.13004,3338000,4117356240,419080
1/5/2012,13.54,4.126992,3333800,4112175624,418704
1/6/2012,13.54,4.126992,3333800,4112175624,418704
1/7/2012,13.5325,4.124706,3330650,4108290162,418422
1/8/2012,13.5275,4.123182,3328550,4105699854,418234
1/9/2012,13.52,4.120896,3325400,4101814392,417952
1/10/2012,13.5175,4.120134,3324350,4100519238,417858
1/11/2012,13.5225,4.121658,3326450,4103109546,418046
1/12/2012,13.52,4.120896,3325400,4101814392,417952
1/13/2012,13.5025,4.115562,3318050,4092748314,417294
1/14/2012,13.45,4.09956,3296100,4065673428,414980
1/15/2012,13.445,4.098036,3294010,4063095455,414758
1/16/2012,13.43,4.093464,3287740,4055361535,414092
1/17/2012,13.43,4.093464,3287740,4055361535,414092
1/18/2012,13.4175,4.089654,3282515,4048916602,413537
1/19/2012,13.3925,4.082034,3272065,4036026736,412427
1/20/2012,13.3975,4.083558,3274155,4038604709,412649
1/21/2012,13.385,4.079748,3268930,4032159776,412094
1/22/2012,13.3775,4.077462,3265795,4028292817,411761
1/23/2012,13.3725,4.075938,3263705,4025714843,411539
1/24/2012,13.365,4.073652,3260570,4021847884,411206
1/25/2012,13.3525,4.069842,3255345,4015402951,410651
1/26/2012,13.3325,4.063746,3246985,4005091058,409763
1/27/2012,13.3325,4.063746,3246985,4005091058,409763
1/28/2012,13.3275,4.062222,3244895,4002513085,409541
1/29/2012,13.295,4.052316,3231310,3985756259,408098
1/30/2012,13.2725,4.045458,3221905,3974155379,407099
1/31/2012,13.2625,4.04241,3217725,3968999433,406655
2/1/2012,13.2425,4.036314,3209365,3958687540,405767
2/2/2012,13.225,4.03098,3202050,3949664634,404990
2/3/2012,13.2175,4.028694,3198915,3945797674,404657
2/4/2012,13.21,4.026408,3195780,3941930714,404324
2/5/2012,13.1975,4.022598,3190555,3935485781,403769
2/6/2012,13.21,4.026408,3195780,3941930714,404324
2/7/2012,13.2075,4.025646,3194735,3940641728,404213
2/8/2012,13.205,4.024884,3193690,3939352741,404102
2/9/2012,13.1875,4.01955,3186375,3930329835,403325
2/10/2012,13.1975,4.022598,3190555,3935485781,403769
2/11/2012,13.1525,4.008882,3171745,3912284023,401771
2/12/2012,13.1,3.99288,3149800,3885215304,399440
2/13/2012,13.1075,3.995166,3152935,3889082264,399773
2/14/2012,13.1175,3.998214,3157115,3894238210,400217
2/15/2012,13.1125,3.99669,3155025,3891660237,399995
2/16/2012,13.1125,3.99669,3155025,3891660237,399995
2/17/2012,13.1075,3.995166,3152935,3889082264,399773
2/18/2012,13.1075,3.995166,3152935,3889082264,399773
2/19/2012,13.1075,3.995166,3152935,3889082264,399773
2/20/2012,13.0575,3.979926,3132035,3863302532,397553
2/21/2012,13.06,3.980688,3133080,3864591518,397664
2/22/2012,13.05,3.97764,3128900,3859435572,397220
2/23/2012,13.0375,3.97383,3123675,3852990639,396665
2/24/2012,13.0325,3.972306,3121585,3850412666,396443
2/25/2012,13.0075,3.964686,3111135,3837522800,395333
2/26/2012,13.0025,3.963162,3109045,3834944827,395111
2/27/2012,12.9975,3.961638,3107035,3832465532,394943
2/28/2012,12.9875,3.95859,3103175,3827704299,394715
2/29/2012,12.9775,3.955542,3099315,3822943066,394487
3/1/2012,12.965,3.951732,3094490,3816991525,394202
3/2/2012,12.9575,3.949446,3091595,3813420601,394031
3/3/2012,12.945,3.945636,3086770,3807469060,393746
3/4/2012,12.885,3.927348,3063610,3778901663,392378
3/5/2012,12.8525,3.917442,3051065,3763427656,391637
3/6/2012,12.8225,3.908298,3039485,3749143958,390953
3/7/2012,12.8275,3.909822,3041415,3751524574,391067
3/8/2012,12.84,3.913632,3046240,3757476115,391352
3/9/2012,12.85,3.91668,3050100,3762237348,391580
3/10/2012,12.86,3.919728,3053960,3766998581,391808
3/11/2012,12.8725,3.923538,3058785,3772950122,392093
3/12/2012,12.86,3.919728,3053960,3766998581,391808
3/13/2012,12.84,3.913632,3046240,3757476115,391352
3/14/2012,12.825,3.90906,3040450,3750334266,391010
3/15/2012,12.815,3.906012,3036590,3745573033,390782
3/16/2012,12.8025,3.902202,3031765,3739621492,390497
3/17/2012,12.785,3.896868,3025010,3731289335,390098
3/18/2012,12.77,3.892296,3019220,3724147486,389756
3/19/2012,12.7475,3.885438,3010535,3713434712,389243
3/20/2012,12.7225,3.877818,3000885,3701531630,388673
3/21/2012,12.695,3.869436,2990270,3688438240,388046
3/22/2012,12.6575,3.858006,2975795,3670583617,387191
3/23/2012,12.6225,3.847338,2962285,3653919302,386393
3/24/2012,12.585,3.835908,2947810,3636064679,385538
3/25/2012,12.54,3.822192,2930440,3614639131,384512
3/26/2012,12.515,3.814572,2920790,3602736049,383942
3/27/2012,12.4875,3.80619,2910175,3589642659,383285
3/28/2012,12.45,3.79476,2895700,3571788036,382340
3/29/2012,12.4,3.77952,2876400,3547981872,381080
3/30/2012,12.3675,3.769614,2863855,3532507865,380261
3/31/2012,12.3275,3.757422,2848415,3513462934,379253
4/1/2012,12.2975,3.748278,2836835,3499179236,378497
4/2/2012,12.275,3.74142,2828150,3488466462,377930
4/3/2012,12.25,3.7338,2818500,3476563380,377300
4/4/2012,12.22,3.724656,2806920,3462279682,376544
4/5/2012,12.1725,3.710178,2788585,3439663826,375347
4/6/2012,12.13,3.697224,2772180,3419428586,374276
4/7/2012,12.09,3.685032,2756740,3400383655,373268
4/8/2012,12.075,3.68046,2750950,3393241806,372890
4/9/2012,12.0325,3.667506,2734545,3373006567,371819
4/10/2012,11.985,3.653028,2716660,3350945777,370520
4/11/2012,11.93,3.636264,2697080,3326794238,368760
4/12/2012,11.8875,3.62331,2681950,3308131686,367400
4/13/2012,11.8775,3.620262,2678390,3303740497,367080
4/14/2012,11.8625,3.61569,2673050,3297153714,366600
4/15/2012,11.8075,3.598926,2653470,3273002176,364840
4/16/2012,11.7725,3.588258,2641010,3257633015,363720
4/17/2012,11.735,3.576828,2627660,3241166057,362520
4/18/2012,11.6925,3.563874,2612530,3222503504,361160
4/19/2012,11.6675,3.556254,2603630,3211525532,360360
4/20/2012,11.7175,3.571494,2621430,3233481476,361960
4/21/2012,11.8275,3.605022,2660590,3281784553,365480
4/22/2012,11.795,3.595116,2649020,3267513190,364440
4/23/2012,11.7575,3.583686,2635670,3251046232,363240
4/24/2012,11.7325,3.576066,2626770,3240068260,362440
4/25/2012,11.7225,3.573018,2623210,3235677071,362120
4/26/2012,11.7025,3.566922,2616090,3226894693,361480
4/27/2012,11.675,3.55854,2606300,3214818924,360600
4/28/2012,11.67,3.557016,2604520,3212623330,360440
4/29/2012,11.6825,3.560826,2608970,3218112316,360840
4/30/2012,11.71,3.569208,2618760,3230188085,361720
5/1/2012,11.685,3.561588,2609860,3219210113,360920
5/2/2012,11.6875,3.56235,2610750,3220307910,361000
5/3/2012,11.67,3.557016,2604520,3212623330,360440
5/4/2012,11.645,3.549396,2595620,3201645358,359640
5/5/2012,11.62,3.541776,2586720,3190667386,358840
5/6/2012,11.58,3.529584,2572480,3173102630,357560
5/7/2012,11.5625,3.52425,2566250,3165418050,357000
5/8/2012,11.57,3.526536,2568920,3168711442,357240
5/9/2012,11.5725,3.527298,2569810,3169809239,357320
5/10/2012,11.5875,3.53187,2575150,3176396022,357800
5/11/2012,11.6125,3.53949,2584050,3187373994,358600
5/12/2012,11.5975,3.534918,2578710,3180787211,358120
5/13/2012,11.565,3.525012,2567140,3166515847,357080
5/14/2012,11.5475,3.519678,2560910,3158831267,356520
5/15/2012,11.565,3.525012,2567140,3166515847,357080
5/16/2012,11.595,3.534156,2577820,3179689414,358040
5/17/2012,11.69,3.563112,2611640,3221405707,361080
5/18/2012,11.7,3.56616,2615200,3225796896,361400
5/19/2012,11.725,3.57378,2624100,3236774868,362200
5/20/2012,11.7325,3.576066,2626770,3240068260,362440
5/21/2012,11.76,3.584448,2636560,3252144029,363320
5/22/2012,11.7625,3.58521,2637450,3253241826,363400
5/23/2012,11.7525,3.582162,2633890,3248850637,363080
5/24/2012,11.7375,3.57759,2628550,3242263854,362600
5/25/2012,11.725,3.57378,2624100,3236774868,362200
5/26/2012,11.715,3.570732,2620540,3232383679,361880
5/27/2012,11.6925,3.563874,2612530,3222503504,361160
5/28/2012,11.7,3.56616,2615200,3225796896,361400
5/29/2012,11.6875,3.56235,2610750,3220307910,361000
5/30/2012,11.6625,3.55473,2601850,3209329938,360200
5/31/2012,11.66,3.553968,2600960,3208232141,360120
6/1/2012,11.6825,3.560826,2608970,3218112316,360840
6/2/2012,11.6775,3.559302,2607190,3215916721,360680
6/3/2012,11.685,3.561588,2609860,3219210113,360920
6/4/2012,11.6625,3.55473,2601850,3209329938,360200
6/5/2012,11.65,3.55092,2597400,3203840952,359800
6/6/2012,11.69,3.563112,2611640,3221405707,361080
6/7/2012,11.6875,3.56235,2610750,3220307910,361000
6/8/2012,11.7075,3.568446,2617870,3229090288,361640
6/9/2012,11.795,3.595116,2649020,3267513190,364440
6/10/2012,11.845,3.610356,2666820,3289469134,366040
6/11/2012,11.84,3.608832,2665040,3287273539,365880
6/12/2012,11.8225,3.603498,2658810,3279588959,365320
6/13/2012,11.81,3.599688,2654360,3274099973,364920
6/14/2012,11.855,3.613404,2670380,3293860322,366360
6/15/2012,11.8725,3.618738,2676610,3301544903,366920
6/16/2012,11.89,3.624072,2682840,3309229483,367480
6/17/2012,11.845,3.610356,2666820,3289469134,366040
6/18/2012,11.83,3.605784,2661480,3282882350,365560
6/19/2012,11.8025,3.597402,2651690,3270806581,364680
6/20/2012,11.7975,3.595878,2649910,3268610987,364520
6/21/2012,11.8025,3.597402,2651690,3270806581,364680
6/22/2012,11.81,3.599688,2654360,3274099973,364920
6/23/2012,11.86,3.614928,2672160,3296055917,366520
6/24/2012,11.92,3.633216,2693520,3322403050,368440
6/25/2012,11.9225,3.633978,2694410,3323500847,368520
6/26/2012,11.955,3.643884,2705980,3337772210,369560
6/27/2012,11.97,3.648456,2711320,3344358994,370040
6/28/2012,12.0075,3.659886,2724895,3361103485,371189
6/29/2012,12.015,3.662172,2727790,3364674409,371378
6/30/2012,12.01,3.660648,2725860,3362293793,371252
7/1/2012,12.02,3.663696,2729720,3367055026,371504
7/2/2012,12.0125,3.66141,2726825,3363484101,371315
7/3/2012,12.0125,3.66141,2726825,3363484101,371315
7/4/2012,11.9975,3.656838,2721110,3356434763,370920
7/5/2012,12.0225,3.664458,2730685,3368245334,371567
7/6/2012,12.0275,3.665982,2732615,3370625950,371693
7/7/2012,12.03,3.666744,2733580,3371816258,371756
7/8/2012,12.005,3.659124,2723930,3359913176,371126
7/9/2012,11.995,3.656076,2720220,3355336966,370840
7/10/2012,11.98,3.651504,2714880,3348750182,370360
7/11/2012,11.98,3.651504,2714880,3348750182,370360
7/12/2012,11.9625,3.64617,2708650,3341065602,369800
7/13/2012,11.9775,3.650742,2713990,3347652385,370280
7/14/2012,11.97,3.648456,2711320,3344358994,370040
7/15/2012,11.9575,3.644646,2706870,3338870008,369640
7/16/2012,11.9975,3.656838,2721110,3356434763,370920
7/17/2012,12.0175,3.662934,2728755,3365864717,371441
7/18/2012,12.0425,3.670554,2738405,3377767799,372071
7/19/2012,12.0825,3.682746,2753845,3396812731,373079
7/20/2012,12.0875,3.68427,2755775,3399193347,373205
7/21/2012,12.085,3.683508,2754810,3398003039,373142
7/22/2012,12.09,3.685032,2756740,3400383655,373268
7/23/2012,12.105,3.689604,2762530,3407525504,373646
7/24/2012,12.1025,3.688842,2761565,3406335196,373583
7/25/2012,12.1175,3.693414,2767355,3413477045,373961
7/26/2012,12.1275,3.696462,2771215,3418238278,374213
7/27/2012,12.125,3.6957,2770250,3417047970,374150
7/28/2012,12.13,3.697224,2772180,3419428586,374276
7/29/2012,12.1275,3.696462,2771215,3418238278,374213
7/30/2012,12.1125,3.69189,2765425,3411096429,373835
7/31/2012,12.1075,3.690366,2763495,3408715813,373709
8/1/2012,12.12,3.694176,2768320,3414667354,374024
8/2/2012,12.11,3.691128,2764460,3409906121,373772
8/3/2012,12.1175,3.693414,2767355,3413477045,373961
8/4/2012,12.105,3.689604,2762530,3407525504,373646
8/5/2012,12.1125,3.69189,2765425,3411096429,373835
8/6/2012,12.125,3.6957,2770250,3417047970,374150
8/7/2012,12.1675,3.708654,2786655,3437283209,375221
8/8/2012,12.155,3.704844,2781830,3431331668,374906
8/9/2012,12.145,3.701796,2777970,3426570436,374654
8/10/2012,12.14,3.700272,2776040,3424189819,374528
8/11/2012,12.125,3.6957,2770250,3417047970,374150
8/12/2012,12.13,3.697224,2772180,3419428586,374276
8/13/2012,12.1425,3.701034,2777005,3425380127,374591
8/14/2012,12.135,3.698748,2774110,3421809203,374402
8/15/2012,12.1425,3.701034,2777005,3425380127,374591
8/16/2012,12.1375,3.69951,2775075,3422999511,374465
8/17/2012,12.1475,3.702558,2778935,3427760744,374717
8/18/2012,12.18,3.712464,2791480,3443234750,375536
8/19/2012,12.185,3.713988,2793410,3445615367,375662
8/20/2012,12.1875,3.71475,2794375,3446805675,375725
8/21/2012,12.2125,3.72237,2804025,3458708757,376355
8/22/2012,12.2825,3.743706,2831045,3492037387,378119
8/23/2012,12.375,3.7719,2866750,3536078790,380450
8/24/2012,12.3975,3.778758,2875435,3546791564,381017
8/25/2012,12.395,3.777996,2874470,3545601256,380954
8/26/2012,12.535,3.820668,2928510,3612258515,384398
8/27/2012,13.1825,4.018026,3184285,3927751862,403103
8/28/2012,13.4225,4.091178,3284605,4051494575,413759
8/29/2012,13.665,4.165092,3386300,4176933324,423404
8/30/2012,13.845,4.219956,3461900,4270184412,430172
8/31/2012,13.965,4.256532,3512300,4332351804,434684
9/1/2012,14.085,4.293108,3565760,4398293645,437343
9/2/2012,14.1725,4.319778,3605660,4447509497,438725.5
9/3/2012,14.25,4.3434,3641000,4491100680,439950
9/4/2012,14.325,4.36626,3675200,4533285696,441135
9/5/2012,14.4125,4.39293,3715100,4582501548,442517.5
9/6/2012,14.5475,4.434078,3776375,4658083035,444308.5
9/7/2012,14.635,4.460748,3815750,4706651310,445061
9/8/2012,14.7025,4.481322,3846125,4744118265,445641.5
9/9/2012,14.755,4.497324,3869750,4773259230,446093
9/10/2012,14.81,4.514088,3894500,4803787860,446566
9/11/2012,14.8575,4.528566,3915875,4830153495,446974.5
9/12/2012,14.885,4.536948,3928250,4845417810,447211
9/13/2012,14.9175,4.546854,3942875,4863457455,447490.5
9/14/2012,14.9675,4.562094,3965375,4891210755,447920.5
9/15/2012,15.0225,4.578858,3989900,4921461852,448290
9/16/2012,15.065,4.591812,4008600,4944527928,448460
9/17/2012,15.125,4.6101,4035000,4977091800,448700
9/18/2012,15.17,4.623816,4054800,5001514704,448880
9/19/2012,15.2175,4.638294,4075700,5027294436,449070
9/20/2012,15.2325,4.642866,4082300,5035435404,449130
9/21/2012,15.2625,4.65201,4095500,5051717340,449250
9/22/2012,15.3075,4.665726,4115300,5076140244,449430
9/23/2012,15.3575,4.680966,4137300,5103276804,449630
9/24/2012,15.38,4.687824,4147200,5115488256,449720
9/25/2012,15.4,4.69392,4156000,5126342880,449800
9/26/2012,15.4275,4.702302,4168100,5141267988,449910
9/27/2012,15.4725,4.716018,4187900,5165690892,450090
9/28/2012,15.5175,4.729734,4207875,5190329655,450270
9/29/2012,15.57,4.745736,4231500,5219470620,450480
9/30/2012,15.62,4.760976,4254000,5247223920,450680
10/1/2012,15.6425,4.767834,4264125,5259712905,450770
10/2/2012,15.6875,4.78155,4284375,5284690875,450950
10/3/2012,15.7075,4.787646,4293375,5295792195,451030
10/4/2012,15.73,4.794504,4303500,5308281180,451120
10/5/2012,15.775,4.80822,4323750,5333259150,451300
10/6/2012,15.82,4.821936,4344000,5358237120,451480
10/7/2012,15.865,4.835652,4364250,5383215090,451660
10/8/2012,15.9,4.84632,4380000,5402642400,451800
10/9/2012,15.9275,4.854702,4392375,5417906715,451910
10/10/2012,15.9275,4.854702,4392375,5417906715,451910
