date,DO
11/6/2016,8.344815593
11/7/2016,8.349719888
11/8/2016,8.354624183
11/9/2016,8.359528478
11/10/2016,8.364432773
11/11/2016,8.369337068
11/12/2016,8.374241363
11/13/2016,8.379145658
11/14/2016,8.384049953
11/15/2016,8.388954248
11/16/2016,8.393858543
11/17/2016,8.398762838
11/18/2016,8.403667134
11/19/2016,8.408571429
11/20/2016,8.413475724
11/21/2016,8.418380019
11/22/2016,8.423284314
11/23/2016,8.428188609
11/24/2016,8.433092904
11/25/2016,8.437997199
11/26/2016,8.442901494
11/27/2016,8.447805789
11/28/2016,8.452710084
11/29/2016,8.457614379
11/30/2016,8.462518674
12/1/2016,8.467422969
12/2/2016,8.472327264
12/3/2016,8.477231559
12/4/2016,8.482135854
12/5/2016,8.487040149
12/6/2016,8.491944444
12/7/2016,8.514897959
12/8/2016,8.553172542
12/9/2016,8.591447124
12/10/2016,8.629721707
12/11/2016,8.667996289
12/12/2016,8.706270872
12/13/2016,8.744545455
12/14/2016,8.782820037
12/15/2016,8.82109462
12/16/2016,8.859369202
12/17/2016,8.897643785
12/18/2016,8.935918367
12/19/2016,8.97419295
12/20/2016,9.012467532
12/21/2016,9.050742115
12/22/2016,9.089016698
12/23/2016,9.12729128
12/24/2016,9.165565863
12/25/2016,9.203840445
12/26/2016,9.242115028
12/27/2016,9.28038961
12/28/2016,9.318664193
12/29/2016,9.356938776
12/30/2016,9.395213358
12/31/2016,9.433487941
1/1/2017,9.471762523
1/2/2017,9.510037106
1/3/2017,9.548311688
1/4/2017,9.586586271
1/5/2017,9.624860853
1/6/2017,9.663135436
1/7/2017,9.701410019
1/8/2017,9.739684601
1/9/2017,9.777959184
1/10/2017,9.778078818
1/11/2017,9.752610837
1/12/2017,9.727142857
1/13/2017,9.701674877
1/14/2017,9.676206897
1/15/2017,9.650738916
1/16/2017,9.625270936
1/17/2017,9.599802956
1/18/2017,9.574334975
1/19/2017,9.548866995
1/20/2017,9.523399015
1/21/2017,9.497931034
1/22/2017,9.472463054
1/23/2017,9.446995074
1/24/2017,9.421527094
1/25/2017,9.396059113
1/26/2017,9.370591133
1/27/2017,9.345123153
1/28/2017,9.319655172
1/29/2017,9.294187192
1/30/2017,9.268719212
1/31/2017,9.243251232
2/1/2017,9.217783251
2/2/2017,9.192315271
2/3/2017,9.166847291
2/4/2017,9.14137931
2/5/2017,9.11591133
2/6/2017,9.09044335
2/7/2017,9.064975369
2/8/2017,9.049468439
2/9/2017,9.047020501
2/10/2017,9.044572563
2/11/2017,9.042124625
2/12/2017,9.039676687
2/13/2017,9.03722875
2/14/2017,9.034780812
2/15/2017,9.032332874
2/16/2017,9.029884936
2/17/2017,9.027436999
2/18/2017,9.024989061
2/19/2017,9.022541123
2/20/2017,9.020093185
2/21/2017,9.017645248
2/22/2017,9.01519731
2/23/2017,9.012749372
2/24/2017,9.010301434
2/25/2017,9.007853496
2/26/2017,9.005405559
2/27/2017,9.002957621
2/28/2017,9.000509683
3/1/2017,8.998061745
3/2/2017,8.995613808
3/3/2017,8.99316587
3/4/2017,8.990717932
3/5/2017,8.988269994
3/6/2017,8.985822057
3/7/2017,8.983374119
3/8/2017,8.980926181
3/9/2017,8.978478243
3/10/2017,8.976030305
3/11/2017,8.973582368
3/12/2017,8.97113443
3/13/2017,8.968686492
3/14/2017,8.966238554
3/15/2017,8.963790617
3/16/2017,8.961342679
3/17/2017,8.958894741
3/18/2017,8.956446803
3/19/2017,8.953998866
3/20/2017,8.951550928
3/21/2017,8.94910299
3/22/2017,8.941632653
3/23/2017,8.935243328
3/24/2017,8.928854003
3/25/2017,8.922464678
3/26/2017,8.916075353
3/27/2017,8.909686028
3/28/2017,8.903296703
3/29/2017,8.896907378
3/30/2017,8.890518053
3/31/2017,8.884128728
4/1/2017,8.877739403
4/2/2017,8.871350078
4/3/2017,8.864960754
4/4/2017,8.858571429
4/5/2017,8.852182104
4/6/2017,8.845792779
4/7/2017,8.839403454
4/8/2017,8.833014129
4/9/2017,8.826624804
4/10/2017,8.820235479
4/11/2017,8.813846154
4/12/2017,8.807456829
4/13/2017,8.801067504
4/14/2017,8.794678179
4/15/2017,8.788288854
4/16/2017,8.781899529
4/17/2017,8.775510204
4/18/2017,8.74781746
4/19/2017,8.71653288
4/20/2017,8.685248299
4/21/2017,8.653963719
4/22/2017,8.622679138
4/23/2017,8.591394558
4/24/2017,8.560109977
4/25/2017,8.528825397
4/26/2017,8.497540816
4/27/2017,8.466256236
4/28/2017,8.434971655
4/29/2017,8.403687075
4/30/2017,8.372402494
5/1/2017,8.341117914
5/2/2017,8.309833333
5/3/2017,8.278548753
5/4/2017,8.247264172
5/5/2017,8.215979592
5/6/2017,8.184695011
5/7/2017,8.153410431
5/8/2017,8.12212585
5/9/2017,8.09084127
5/10/2017,8.059556689
5/11/2017,8.028272109
5/12/2017,7.996987528
5/13/2017,7.965702948
5/14/2017,7.934418367
5/15/2017,7.903133787
5/16/2017,7.871849206
5/17/2017,7.840564626
5/18/2017,7.809280045
5/19/2017,7.777995465
5/20/2017,7.746710884
5/21/2017,7.715426304
5/22/2017,7.684141723
5/23/2017,7.652857143
5/24/2017,7.654897959
5/25/2017,7.656938776
5/26/2017,7.658979592
5/27/2017,7.661020408
5/28/2017,7.663061224
5/29/2017,7.665102041
5/30/2017,7.667142857
5/31/2017,7.669183673
6/1/2017,7.67122449
6/2/2017,7.673265306
6/3/2017,7.675306122
6/4/2017,7.677346939
6/5/2017,7.679387755
6/6/2017,7.681428571
6/7/2017,7.683469388
6/8/2017,7.685510204
6/9/2017,7.68755102
6/10/2017,7.689591837
6/11/2017,7.691632653
6/12/2017,7.693673469
6/13/2017,7.695714286
6/14/2017,7.697755102
6/15/2017,7.699795918
6/16/2017,7.701836735
6/17/2017,7.703877551
6/18/2017,7.705918367
6/19/2017,7.707959184
6/20/2017,7.71
6/21/2017,7.703908163
6/22/2017,7.697816327
6/23/2017,7.69172449
6/24/2017,7.685632653
6/25/2017,7.679540816
6/26/2017,7.67344898
6/27/2017,7.667357143
6/28/2017,7.661265306
6/29/2017,7.655173469
6/30/2017,7.649081633
7/1/2017,7.642989796
7/2/2017,7.636897959
7/3/2017,7.630806122
7/4/2017,7.624714286
7/5/2017,7.618622449
7/6/2017,7.612530612
7/7/2017,7.606438776
7/8/2017,7.600346939
7/9/2017,7.594255102
7/10/2017,7.588163265
7/11/2017,7.588408163
7/12/2017,7.598046485
7/13/2017,7.607684807
7/14/2017,7.617323129
7/15/2017,7.626961451
7/16/2017,7.636599773
7/17/2017,7.646238095
7/18/2017,7.655876417
7/19/2017,7.665514739
7/20/2017,7.675153061
7/21/2017,7.684791383
7/22/2017,7.694429705
7/23/2017,7.704068027
7/24/2017,7.713706349
7/25/2017,7.723344671
7/26/2017,7.732982993
7/27/2017,7.742621315
7/28/2017,7.752259637
7/29/2017,7.761897959
7/30/2017,7.771536281
7/31/2017,7.781174603
8/1/2017,7.790812925
8/2/2017,7.800451247
8/3/2017,7.810089569
8/4/2017,7.819727891
8/5/2017,7.829366213
8/6/2017,7.839004535
8/7/2017,7.848642857
8/8/2017,7.858281179
8/9/2017,7.867919501
8/10/2017,7.877557823
8/11/2017,7.887196145
8/12/2017,7.896834467
8/13/2017,7.906472789
8/14/2017,7.916111111
8/15/2017,7.872729025
8/16/2017,7.829346939
8/17/2017,7.789062425
8/18/2017,7.748777911
8/19/2017,7.708493397
8/20/2017,7.668208884
8/21/2017,7.62792437
8/22/2017,7.587639856
8/23/2017,7.547355342
8/24/2017,7.507070828
8/25/2017,7.466786315
8/26/2017,7.426501801
8/27/2017,7.386217287
8/28/2017,7.345932773
8/29/2017,7.305648259
8/30/2017,7.265363745
8/31/2017,7.225079232
9/1/2017,7.184794718
9/2/2017,7.144510204
9/3/2017,7.10422569
9/4/2017,7.063941176
9/5/2017,7.023656663
9/6/2017,6.983372149
9/7/2017,6.943087635
9/8/2017,6.902803121
9/9/2017,6.862518607
9/10/2017,6.822234094
9/11/2017,6.78194958
9/12/2017,6.741665066
9/13/2017,6.701380552
9/14/2017,6.661096038
9/15/2017,6.620811525
9/16/2017,6.580527011
9/17/2017,6.540242497
9/18/2017,6.499957983
9/19/2017,6.53012987
9/20/2017,6.55975974
9/21/2017,6.58938961
9/22/2017,6.619019481
9/23/2017,6.648649351
9/24/2017,6.678279221
9/25/2017,6.707909091
9/26/2017,6.737538961
9/27/2017,6.767168831
9/28/2017,6.796798701
9/29/2017,6.826428571
9/30/2017,6.856058442
10/1/2017,6.885688312
10/2/2017,6.915318182
10/3/2017,6.944948052
10/4/2017,6.974577922
10/5/2017,7.004207792
10/6/2017,7.033837662
10/7/2017,7.063467532
10/8/2017,7.093097403
10/9/2017,7.122727273
10/10/2017,7.157333333
10/11/2017,7.200329932
10/12/2017,7.243326531
10/13/2017,7.286323129
10/14/2017,7.329319728
10/15/2017,7.372316327
10/16/2017,7.415312925
10/17/2017,7.458309524
10/18/2017,7.501306122
10/19/2017,7.544302721
10/20/2017,7.58729932
10/21/2017,7.630295918
10/22/2017,7.673292517
10/23/2017,7.716289116
10/24/2017,7.759285714
10/25/2017,7.802282313
10/26/2017,7.845278912
10/27/2017,7.88827551
10/28/2017,7.931272109
10/29/2017,7.974268707
10/30/2017,8.017265306
10/31/2017,8.060261905
11/1/2017,8.103258503
11/2/2017,8.146255102
11/3/2017,8.189251701
11/4/2017,8.232248299
11/5/2017,8.275244898
11/6/2017,8.318241497
11/7/2017,8.361238095
11/8/2017,8.364285714
11/9/2017,8.359540816
11/10/2017,8.354795918
11/11/2017,8.35005102
11/12/2017,8.345306122
11/13/2017,8.340561224
11/14/2017,8.335816327
11/15/2017,8.331071429
11/16/2017,8.326326531
11/17/2017,8.321581633
11/18/2017,8.316836735
11/19/2017,8.312091837
11/20/2017,8.307346939
11/21/2017,8.302602041
11/22/2017,8.297857143
11/23/2017,8.293112245
11/24/2017,8.288367347
11/25/2017,8.283622449
11/26/2017,8.278877551
11/27/2017,8.274132653
11/28/2017,8.269387755
11/29/2017,8.264642857
11/30/2017,8.259897959
12/1/2017,8.255153061
12/2/2017,8.250408163
12/3/2017,8.245663265
12/4/2017,8.240918367
12/5/2017,8.236173469
12/6/2017,8.263322259
12/7/2017,8.304053156
12/8/2017,8.344784053
12/9/2017,8.38551495
12/10/2017,8.426245847
12/11/2017,8.466976744
12/12/2017,8.507707641
12/13/2017,8.548438538
12/14/2017,8.589169435
12/15/2017,8.629900332
12/16/2017,8.670631229
12/17/2017,8.711362126
12/18/2017,8.752093023
12/19/2017,8.79282392
12/20/2017,8.833554817
12/21/2017,8.874285714
12/22/2017,8.915016611
12/23/2017,8.955747508
12/24/2017,8.996478405
12/25/2017,9.037209302
12/26/2017,9.077940199
12/27/2017,9.118671096
12/28/2017,9.159401993
12/29/2017,9.20013289
12/30/2017,9.240863787
12/31/2017,9.281594684
1/1/2018,9.322325581
1/2/2018,9.363056478
1/3/2018,9.403787375
1/4/2018,9.444518272
1/5/2018,9.485249169
1/6/2018,9.525980066
1/7/2018,9.566710963
1/8/2018,9.60744186
1/9/2018,9.648172757
1/10/2018,9.688903654
1/11/2018,9.729634551
1/12/2018,9.770365449
1/13/2018,9.811096346
1/14/2018,9.851827243
1/15/2018,9.89255814
1/16/2018,9.933289037
1/17/2018,9.974019934
1/18/2018,9.964642857
1/19/2018,9.929071429
1/20/2018,9.8935
1/21/2018,9.857928571
1/22/2018,9.822357143
1/23/2018,9.786785714
1/24/2018,9.751214286
1/25/2018,9.715642857
1/26/2018,9.680071429
1/27/2018,9.6445
1/28/2018,9.608928571
1/29/2018,9.573357143
1/30/2018,9.537785714
1/31/2018,9.502214286
2/1/2018,9.466642857
2/2/2018,9.431071429
2/3/2018,9.3955
2/4/2018,9.359928571
2/5/2018,9.324357143
2/6/2018,9.288785714
2/7/2018,9.252244898
2/8/2018,9.226377551
2/9/2018,9.200510204
2/10/2018,9.174642857
2/11/2018,9.14877551
2/12/2018,9.122908163
2/13/2018,9.097040816
2/14/2018,9.071173469
2/15/2018,9.045306122
2/16/2018,9.019438776
2/17/2018,8.993571429
2/18/2018,8.967704082
2/19/2018,8.941836735
2/20/2018,8.915969388
2/21/2018,8.890102041
2/22/2018,8.864234694
2/23/2018,8.838367347
2/24/2018,8.8125
2/25/2018,8.786632653
2/26/2018,8.760765306
2/27/2018,8.734897959
2/28/2018,8.709030612
3/1/2018,8.683163265
3/2/2018,8.657295918
3/3/2018,8.631428571
3/4/2018,8.605561224
3/5/2018,8.579693878
3/6/2018,8.553826531
3/7/2018,8.548418367
3/8/2018,8.539285714
3/9/2018,8.530153061
3/10/2018,8.521020408
3/11/2018,8.511887755
3/12/2018,8.502755102
3/13/2018,8.493622449
3/14/2018,8.484489796
3/15/2018,8.475357143
3/16/2018,8.46622449
3/17/2018,8.457091837
3/18/2018,8.447959184
3/19/2018,8.438826531
3/20/2018,8.429693878
3/21/2018,8.420561224
3/22/2018,8.411428571
3/23/2018,8.402295918
3/24/2018,8.393163265
3/25/2018,8.384030612
3/26/2018,8.374897959
3/27/2018,8.365765306
3/28/2018,8.356632653
3/29/2018,8.3475
3/30/2018,8.338367347
3/31/2018,8.329234694
4/1/2018,8.320102041
4/2/2018,8.310969388
4/3/2018,8.301836735
4/4/2018,8.293163265
4/5/2018,8.28755102
4/6/2018,8.281938776
4/7/2018,8.276326531
4/8/2018,8.270714286
4/9/2018,8.265102041
4/10/2018,8.259489796
4/11/2018,8.253877551
4/12/2018,8.248265306
4/13/2018,8.242653061
4/14/2018,8.237040816
4/15/2018,8.231428571
4/16/2018,8.225816327
4/17/2018,8.220204082
4/18/2018,8.214591837
4/19/2018,8.208979592
4/20/2018,8.203367347
4/21/2018,8.197755102
4/22/2018,8.192142857
4/23/2018,8.186530612
4/24/2018,8.180918367
4/25/2018,8.175306122
4/26/2018,8.169693878
4/27/2018,8.164081633
4/28/2018,8.158469388
4/29/2018,8.152857143
4/30/2018,8.147244898
5/1/2018,8.141632653
5/2/2018,8.137591837
5/3/2018,8.134244898
5/4/2018,8.130897959
5/5/2018,8.12755102
5/6/2018,8.124204082
5/7/2018,8.120857143
5/8/2018,8.117510204
5/9/2018,8.114163265
5/10/2018,8.110816327
5/11/2018,8.107469388
5/12/2018,8.104122449
5/13/2018,8.10077551
5/14/2018,8.097428571
5/15/2018,8.094081633
5/16/2018,8.090734694
5/17/2018,8.087387755
5/18/2018,8.084040816
5/19/2018,8.080693878
5/20/2018,8.077346939
5/21/2018,8.074
5/22/2018,8.070653061
5/23/2018,8.067306122
5/24/2018,8.063959184
5/25/2018,8.060612245
5/26/2018,8.057265306
5/27/2018,8.053918367
5/28/2018,8.050571429
5/29/2018,8.04722449
5/30/2018,8.043877551
5/31/2018,8.040530612
6/1/2018,8.037183673
6/2/2018,8.033836735
6/3/2018,8.030489796
6/4/2018,8.027142857
6/5/2018,8.023795918
6/6/2018,8.001904762
6/7/2018,7.977244898
6/8/2018,7.952585034
6/9/2018,7.92792517
6/10/2018,7.903265306
6/11/2018,7.878605442
6/12/2018,7.853945578
6/13/2018,7.829285714
6/14/2018,7.80462585
6/15/2018,7.779965986
6/16/2018,7.755306122
6/17/2018,7.730646259
6/18/2018,7.705986395
6/19/2018,7.681326531
6/20/2018,7.656666667
6/21/2018,7.632006803
6/22/2018,7.607346939
6/23/2018,7.582687075
6/24/2018,7.558027211
6/25/2018,7.533367347
6/26/2018,7.508707483
6/27/2018,7.484047619
6/28/2018,7.459387755
6/29/2018,7.434727891
6/30/2018,7.410068027
7/1/2018,7.385408163
7/2/2018,7.360748299
7/3/2018,7.336088435
7/4/2018,7.311428571
7/5/2018,7.286768707
7/6/2018,7.262108844
7/7/2018,7.23744898
7/8/2018,7.212789116
7/9/2018,7.188129252
7/10/2018,7.163469388
7/11/2018,7.138809524
7/12/2018,7.11414966
7/13/2018,7.089489796
7/14/2018,7.064829932
7/15/2018,7.040170068
7/16/2018,7.015510204
7/17/2018,6.99085034
7/18/2018,7.00244898
7/19/2018,7.026530612
7/20/2018,7.050612245
7/21/2018,7.074693878
7/22/2018,7.09877551
7/23/2018,7.122857143
7/24/2018,7.146938776
7/25/2018,7.171020408
7/26/2018,7.195102041
7/27/2018,7.219183673
7/28/2018,7.243265306
7/29/2018,7.267346939
7/30/2018,7.291428571
7/31/2018,7.315510204
8/1/2018,7.339591837
8/2/2018,7.363673469
8/3/2018,7.387755102
8/4/2018,7.411836735
8/5/2018,7.435918367
8/6/2018,7.46
8/7/2018,7.484081633
8/8/2018,7.508163265
8/9/2018,7.532244898
8/10/2018,7.556326531
8/11/2018,7.580408163
8/12/2018,7.604489796
8/13/2018,7.628571429
8/14/2018,7.652653061
8/15/2018,7.657959184
8/16/2018,7.654557823
8/17/2018,7.651156463
8/18/2018,7.647755102
8/19/2018,7.644353741
8/20/2018,7.640952381
8/21/2018,7.63755102
8/22/2018,7.63414966
8/23/2018,7.630748299
8/24/2018,7.627346939
8/25/2018,7.623945578
8/26/2018,7.620544218
8/27/2018,7.617142857
8/28/2018,7.613741497
8/29/2018,7.610340136
8/30/2018,7.606938776
8/31/2018,7.603537415
9/1/2018,7.600136054
9/2/2018,7.596734694
9/3/2018,7.593333333
9/4/2018,7.589931973
9/5/2018,7.590306122
9/6/2018,7.592653061
9/7/2018,7.595
9/8/2018,7.597346939
9/9/2018,7.599693878
9/10/2018,7.602040816
9/11/2018,7.604387755
9/12/2018,7.606734694
9/13/2018,7.609081633
9/14/2018,7.611428571
9/15/2018,7.61377551
9/16/2018,7.616122449
9/17/2018,7.618469388
9/18/2018,7.620816327
9/19/2018,7.623163265
9/20/2018,7.625510204
9/21/2018,7.627857143
9/22/2018,7.630204082
9/23/2018,7.63255102
9/24/2018,7.634897959
9/25/2018,7.637244898
9/26/2018,7.639591837
9/27/2018,7.641938776
9/28/2018,7.644285714
9/29/2018,7.646632653
9/30/2018,7.648979592
10/1/2018,7.651326531
10/2/2018,7.653673469
10/3/2018,7.656020408
10/4/2018,7.658367347
10/5/2018,7.660714286
10/6/2018,7.663061224
10/7/2018,7.665408163
10/8/2018,7.667755102
10/9/2018,7.670102041
10/10/2018,7.67244898
10/11/2018,7.674795918
10/12/2018,7.677142857
10/13/2018,7.679489796
10/14/2018,7.681836735
10/15/2018,7.684183673
10/16/2018,7.686530612
10/17/2018,7.736734694
10/18/2018,7.78877551
10/19/2018,7.840816327
10/20/2018,7.892857143
10/21/2018,7.944897959
10/22/2018,7.996938776
10/23/2018,8.048979592
10/24/2018,8.101020408
10/25/2018,8.153061224
10/26/2018,8.205102041
10/27/2018,8.257142857
10/28/2018,8.309183673
10/29/2018,8.36122449
10/30/2018,8.413265306
10/31/2018,8.465306122
11/1/2018,8.517346939
11/2/2018,8.569387755
11/3/2018,8.621428571
11/4/2018,8.673469388
11/5/2018,8.725510204
11/6/2018,8.77755102
11/7/2018,8.770663265
11/8/2018,8.773343337
11/9/2018,8.776023409
11/10/2018,8.778703481
11/11/2018,8.781383553
11/12/2018,8.784063625
11/13/2018,8.786743697
11/14/2018,8.78942377
11/15/2018,8.792103842
11/16/2018,8.794783914
11/17/2018,8.797463986
11/18/2018,8.800144058
11/19/2018,8.80282413
11/20/2018,8.805504202
11/21/2018,8.808184274
11/22/2018,8.810864346
11/23/2018,8.813544418
11/24/2018,8.81622449
11/25/2018,8.818904562
11/26/2018,8.821584634
11/27/2018,8.824264706
11/28/2018,8.826944778
11/29/2018,8.82962485
11/30/2018,8.832304922
12/1/2018,8.834984994
12/2/2018,8.837665066
12/3/2018,8.840345138
12/4/2018,8.84302521
12/5/2018,8.863205282
12/6/2018,8.883385354
12/7/2018,8.903565426
12/8/2018,8.923745498
12/9/2018,8.94392557
12/10/2018,8.964105642
12/11/2018,8.984285714
12/12/2018,8.984567206
12/13/2018,8.984848698
12/14/2018,8.98513019
12/15/2018,8.985411682
12/16/2018,8.985693174
12/17/2018,8.985974666
12/18/2018,8.986256158
12/19/2018,8.98653765
12/20/2018,8.986819141
12/21/2018,8.987100633
12/22/2018,8.987382125
12/23/2018,8.987663617
12/24/2018,8.987945109
12/25/2018,8.988226601
12/26/2018,8.988508093
12/27/2018,8.988789585
12/28/2018,8.989071077
12/29/2018,8.989352569
12/30/2018,8.989634061
12/31/2018,8.989915552
1/1/2019,8.990197044
1/2/2019,8.990478536
1/3/2019,8.990760028
1/4/2019,8.99104152
1/5/2019,8.991323012
1/6/2019,8.991604504
1/7/2019,8.991885996
1/8/2019,8.992167488
1/9/2019,8.974938776
1/10/2019,8.969004535
1/11/2019,8.963070295
1/12/2019,8.957136054
1/13/2019,8.951201814
1/14/2019,8.945267574
1/15/2019,8.939333333
1/16/2019,8.933399093
1/17/2019,8.927464853
1/18/2019,8.921530612
1/19/2019,8.915596372
1/20/2019,8.909662132
1/21/2019,8.903727891
1/22/2019,8.897793651
1/23/2019,8.89185941
1/24/2019,8.88592517
1/25/2019,8.87999093
1/26/2019,8.874056689
1/27/2019,8.868122449
1/28/2019,8.862188209
1/29/2019,8.856253968
1/30/2019,8.850319728
1/31/2019,8.844385488
2/1/2019,8.838451247
2/2/2019,8.832517007
2/3/2019,8.826582766
2/4/2019,8.820648526
2/5/2019,8.814714286
2/6/2019,8.808780045
2/7/2019,8.802845805
2/8/2019,8.796911565
2/9/2019,8.790977324
2/10/2019,8.785043084
2/11/2019,8.779108844
2/12/2019,8.773174603
2/13/2019,8.772709751
2/14/2019,8.772244898
2/15/2019,8.762312453
2/16/2019,8.752380008
2/17/2019,8.742447562
2/18/2019,8.732515117
2/19/2019,8.722582672
2/20/2019,8.712650227
2/21/2019,8.702717782
2/22/2019,8.692785336
2/23/2019,8.682852891
2/24/2019,8.672920446
2/25/2019,8.662988001
2/26/2019,8.653055556
2/27/2019,8.64312311
2/28/2019,8.633190665
3/1/2019,8.62325822
3/2/2019,8.613325775
3/3/2019,8.60339333
3/4/2019,8.593460884
3/5/2019,8.583528439
3/6/2019,8.573595994
3/7/2019,8.563663549
3/8/2019,8.553731104
3/9/2019,8.543798658
3/10/2019,8.533866213
3/11/2019,8.523933768
3/12/2019,8.514001323
3/13/2019,8.509987245
3/14/2019,8.512806122
3/15/2019,8.515625
3/16/2019,8.518443878
3/17/2019,8.521262755
3/18/2019,8.524081633
3/19/2019,8.52690051
3/20/2019,8.529719388
3/21/2019,8.532538265
3/22/2019,8.535357143
3/23/2019,8.53817602
3/24/2019,8.540994898
3/25/2019,8.543813776
3/26/2019,8.546632653
3/27/2019,8.549451531
3/28/2019,8.552270408
3/29/2019,8.555089286
3/30/2019,8.557908163
3/31/2019,8.560727041
4/1/2019,8.563545918
4/2/2019,8.566364796
4/3/2019,8.551706349
4/4/2019,8.532110177
4/5/2019,8.512514006
4/6/2019,8.492917834
4/7/2019,8.473321662
4/8/2019,8.45372549
4/9/2019,8.434129318
4/10/2019,8.414533147
4/11/2019,8.394936975
4/12/2019,8.375340803
4/13/2019,8.355744631
4/14/2019,8.336148459
4/15/2019,8.316552288
4/16/2019,8.296956116
4/17/2019,8.277359944
4/18/2019,8.257763772
4/19/2019,8.2381676
4/20/2019,8.218571429
4/21/2019,8.198975257
4/22/2019,8.179379085
4/23/2019,8.159782913
4/24/2019,8.140186741
4/25/2019,8.12059057
4/26/2019,8.100994398
4/27/2019,8.081398226
4/28/2019,8.061802054
4/29/2019,8.042205882
4/30/2019,8.022609711
5/1/2019,8.003013539
5/2/2019,7.983417367
5/3/2019,7.963821195
5/4/2019,7.944225023
5/5/2019,7.924628852
5/6/2019,7.90503268
5/7/2019,7.885436508
5/8/2019,7.865357143
5/9/2019,7.846938776
5/10/2019,7.828520408
5/11/2019,7.810102041
5/12/2019,7.791683673
5/13/2019,7.773265306
5/14/2019,7.754846939
5/15/2019,7.736428571
5/16/2019,7.718010204
5/17/2019,7.699591837
5/18/2019,7.681173469
5/19/2019,7.662755102
5/20/2019,7.644336735
5/21/2019,7.625918367
5/22/2019,7.6075
5/23/2019,7.589081633
5/24/2019,7.570663265
5/25/2019,7.552244898
5/26/2019,7.533826531
5/27/2019,7.515408163
5/28/2019,7.496989796
5/29/2019,7.478571429
5/30/2019,7.460153061
5/31/2019,7.441734694
6/1/2019,7.423316327
6/2/2019,7.404897959
6/3/2019,7.386479592
6/4/2019,7.368061224
6/5/2019,7.354761905
6/6/2019,7.355448179
6/7/2019,7.356134454
6/8/2019,7.356820728
6/9/2019,7.357507003
6/10/2019,7.358193277
6/11/2019,7.358879552
6/12/2019,7.359565826
6/13/2019,7.360252101
6/14/2019,7.360938375
6/15/2019,7.36162465
6/16/2019,7.362310924
6/17/2019,7.362997199
6/18/2019,7.363683473
6/19/2019,7.364369748
6/20/2019,7.365056022
6/21/2019,7.365742297
6/22/2019,7.366428571
6/23/2019,7.367114846
6/24/2019,7.36780112
6/25/2019,7.368487395
6/26/2019,7.369173669
6/27/2019,7.369859944
6/28/2019,7.370546218
6/29/2019,7.371232493
6/30/2019,7.371918768
7/1/2019,7.372605042
7/2/2019,7.373291317
7/3/2019,7.373977591
7/4/2019,7.374663866
7/5/2019,7.37535014
7/6/2019,7.376036415
7/7/2019,7.376722689
7/8/2019,7.377408964
7/9/2019,7.378095238
7/10/2019,7.400510204
7/11/2019,7.420459184
7/12/2019,7.440408163
7/13/2019,7.460357143
7/14/2019,7.480306122
7/15/2019,7.500255102
7/16/2019,7.520204082
7/17/2019,7.540153061
7/18/2019,7.560102041
7/19/2019,7.58005102
7/20/2019,7.6
7/21/2019,7.61994898
7/22/2019,7.639897959
7/23/2019,7.659846939
7/24/2019,7.679795918
7/25/2019,7.699744898
7/26/2019,7.719693878
7/27/2019,7.739642857
7/28/2019,7.759591837
7/29/2019,7.779540816
7/30/2019,7.799489796
7/31/2019,7.819438776
8/1/2019,7.839387755
8/2/2019,7.859336735
8/3/2019,7.879285714
8/4/2019,7.899234694
8/5/2019,7.919183673
8/6/2019,7.939132653
8/7/2019,7.918571429
8/8/2019,7.899369748
8/9/2019,7.880168067
8/10/2019,7.860966387
8/11/2019,7.841764706
8/12/2019,7.822563025
8/13/2019,7.803361345
8/14/2019,7.784159664
8/15/2019,7.764957983
8/16/2019,7.745756303
8/17/2019,7.726554622
8/18/2019,7.707352941
8/19/2019,7.688151261
8/20/2019,7.66894958
8/21/2019,7.649747899
8/22/2019,7.630546218
8/23/2019,7.611344538
8/24/2019,7.592142857
8/25/2019,7.572941176
8/26/2019,7.553739496
8/27/2019,7.534537815
8/28/2019,7.515336134
8/29/2019,7.496134454
8/30/2019,7.476932773
8/31/2019,7.457731092
9/1/2019,7.438529412
9/2/2019,7.419327731
9/3/2019,7.40012605
9/4/2019,7.38092437
9/5/2019,7.361722689
9/6/2019,7.342521008
9/7/2019,7.323319328
9/8/2019,7.304117647
9/9/2019,7.284915966
9/10/2019,7.291948052
9/11/2019,7.30538961
9/12/2019,7.318831169
9/13/2019,7.332272727
9/14/2019,7.345714286
9/15/2019,7.359155844
9/16/2019,7.372597403
9/17/2019,7.386038961
9/18/2019,7.399480519
9/19/2019,7.412922078
9/20/2019,7.426363636
9/21/2019,7.439805195
9/22/2019,7.453246753
9/23/2019,7.466688312
9/24/2019,7.48012987
9/25/2019,7.493571429
9/26/2019,7.507012987
9/27/2019,7.520454545
9/28/2019,7.533896104
9/29/2019,7.547337662
9/30/2019,7.560779221
10/1/2019,7.574220779
10/2/2019,7.602285714
10/3/2019,7.624734694
10/4/2019,7.647183673
10/5/2019,7.669632653
10/6/2019,7.692081633
10/7/2019,7.714530612
10/8/2019,7.736979592
10/9/2019,7.759428571
10/10/2019,7.781877551
10/11/2019,7.804326531
10/12/2019,7.82677551
10/13/2019,7.84922449
10/14/2019,7.871673469
10/15/2019,7.894122449
10/16/2019,7.916571429
10/17/2019,7.939020408
10/18/2019,7.961469388
