date,Mean_T
4/29/2011,24.435
4/30/2011,24.2575
5/1/2011,24.125
5/2/2011,23.8775
5/3/2011,24.465
5/4/2011,24.805
5/5/2011,23.805
5/6/2011,22.6675
5/7/2011,23.2875
5/8/2011,23.3125
5/9/2011,24.645
5/10/2011,24.615
5/11/2011,25.2025
5/12/2011,25.135
5/13/2011,25.8
5/14/2011,23.825
5/15/2011,23.31
5/16/2011,24.3475
5/17/2011,23.945
5/18/2011,24.1175
5/19/2011,25.065
5/20/2011,24.475
5/21/2011,25.1925
5/22/2011,26.3875
5/23/2011,26.195
5/24/2011,26.2625
5/25/2011,25.8275
5/26/2011,25.995
5/27/2011,25.4625
5/28/2011,25.0375
5/29/2011,25.8975
5/30/2011,25.6475
5/31/2011,25.3025
6/1/2011,25.3125
6/2/2011,25.335
6/3/2011,25.1525
6/4/2011,25.41
6/5/2011,25.6825
6/6/2011,25.83
6/7/2011,26.0825
6/8/2011,25.2875
6/9/2011,24.935
6/10/2011,25.3375
6/11/2011,25.4925
6/12/2011,24.8225
6/13/2011,25.67
6/14/2011,26.42
6/15/2011,26.225
6/16/2011,26.68
6/17/2011,27.1575
6/18/2011,27.6825
6/19/2011,26.6975
6/20/2011,26.9925
6/21/2011,27.995
6/22/2011,28.425
6/23/2011,28.025
6/24/2011,26.765
6/25/2011,25.57
6/26/2011,23.615
6/27/2011,24.1725
6/28/2011,24.3875
6/29/2011,24.0425
6/30/2011,24.6175
7/1/2011,23.495
7/2/2011,23.8625
7/3/2011,25.1875
7/4/2011,25.56
7/5/2011,26.0825
7/6/2011,24.9275
7/7/2011,22.95
7/8/2011,23.33
7/9/2011,25.4475
7/10/2011,25.68
7/11/2011,25.4425
7/12/2011,25.6
7/13/2011,25.8175
7/14/2011,26.21
7/15/2011,25.8
7/16/2011,26.305
7/17/2011,26.5125
7/18/2011,26.0025
7/19/2011,26.5525
7/20/2011,26.9425
7/21/2011,27.7925
7/22/2011,26.665
7/23/2011,25.6325
7/24/2011,26.7825
7/25/2011,27.12
7/26/2011,26.55
7/27/2011,25.975
7/28/2011,25.9325
7/29/2011,26.49
7/30/2011,27.135
7/31/2011,27.3125
8/1/2011,27.25
8/2/2011,26.555
8/3/2011,25.945
8/4/2011,26.3425
8/5/2011,28.05
8/6/2011,28.1225
8/7/2011,25.4175
8/8/2011,24.815
8/9/2011,23.415
8/10/2011,23.7475
8/11/2011,24.4375
8/12/2011,25.725
8/13/2011,25.755
8/14/2011,26.0525
8/15/2011,25.915
8/16/2011,25.625
8/17/2011,25.885
8/18/2011,25.4175
8/19/2011,26.1575
8/20/2011,25.3575
8/21/2011,25.0125
8/22/2011,26.3525
8/23/2011,26.935
8/24/2011,26.6
8/25/2011,22.46
8/26/2011,23
8/27/2011,23.9175
8/28/2011,24.3825
8/29/2011,23.95
8/30/2011,22.98
8/31/2011,22.6275
9/1/2011,22.0275
9/2/2011,22.745
9/3/2011,24.3125
9/4/2011,24.2625
9/5/2011,24.3025
9/6/2011,23.025
9/7/2011,22.7925
9/8/2011,24.3725
9/9/2011,24.535
9/10/2011,24.5
9/11/2011,25.9725
9/12/2011,25.775
9/13/2011,26.045
9/14/2011,26.6875
9/15/2011,26.93
9/16/2011,26.945
9/17/2011,26.255
9/18/2011,25.425
9/19/2011,24.385
9/20/2011,25.05
9/21/2011,25.165
9/22/2011,23.4625
9/23/2011,24.81
9/24/2011,25.2575
9/25/2011,23.785
9/26/2011,22.27
9/27/2011,24.0175
9/28/2011,24.795
9/29/2011,25.145
9/30/2011,25.61
10/1/2011,25.9525
10/2/2011,24.61
10/3/2011,23.625
10/4/2011,23.575
10/5/2011,23.14
10/6/2011,21.5775
10/7/2011,19.6125
10/8/2011,18.6425
10/9/2011,18.1275
10/10/2011,18.98
10/11/2011,20.32
10/12/2011,19.895
10/13/2011,21.3775
10/14/2011,22.565
10/15/2011,23.6125
10/16/2011,22.1
10/17/2011,17.3175
10/18/2011,15.71
10/19/2011,19.15
10/20/2011,22.0425
10/21/2011,22.0425
10/22/2011,20.365
10/23/2011,18.88
10/24/2011,19.8025
10/25/2011,18.88
10/26/2011,19.605
10/27/2011,18.815
10/28/2011,17.41
10/29/2011,17.0525
10/30/2011,18.335
10/31/2011,16.5075
11/1/2011,18.9475
11/2/2011,19.2875
11/3/2011,19.15
11/4/2011,19.205
11/5/2011,18.1225
11/6/2011,16.5725
11/7/2011,17.2475
11/8/2011,17.6
11/9/2011,17.3125
11/10/2011,18.77
11/11/2011,19.125
11/12/2011,17.25
11/13/2011,16.805
11/14/2011,15.33
11/15/2011,15.2225
11/16/2011,16.115
11/17/2011,17.6325
11/18/2011,18.065
11/19/2011,16.9925
11/20/2011,16.3075
11/21/2011,16.0925
11/22/2011,19.3475
11/23/2011,20.3375
11/24/2011,20.6975
11/25/2011,21.28
11/26/2011,20.0775
11/27/2011,18.9975
11/28/2011,16.4925
11/29/2011,19.235
11/30/2011,19.9325
12/1/2011,16.84
12/2/2011,16.6975
12/3/2011,15.78
12/4/2011,14.66
12/5/2011,15.075
12/6/2011,16.1975
12/7/2011,16.8725
12/8/2011,16.71
12/9/2011,13.6925
12/10/2011,12.7425
12/11/2011,13.9175
12/12/2011,15.5
12/13/2011,16.53
12/14/2011,18.375
12/15/2011,18.26
12/16/2011,17.69
12/17/2011,16.96666667
12/18/2011,18.01333333
12/19/2011,18.5525
12/20/2011,17.3075
12/21/2011,16.62
12/22/2011,15.275
12/23/2011,15.9
12/24/2011,16.205
12/25/2011,16.8875
12/26/2011,16.975
12/27/2011,16.6
12/28/2011,19.6275
12/29/2011,19.0025
12/30/2011,16.965
12/31/2011,17.4
1/1/2012,17.475
1/2/2012,17.885
1/3/2012,17.4575
1/4/2012,15.57
1/5/2012,14.465
1/6/2012,13.175
1/7/2012,13.4875
1/8/2012,12.8475
1/9/2012,13.06
1/10/2012,13.3775
1/11/2012,11.2975
1/12/2012,13.6575
1/13/2012,15.4275
1/14/2012,16.7375
1/15/2012,15.8475
1/16/2012,14.1825
1/17/2012,13.14
1/18/2012,13.56
1/19/2012,14.8175
1/20/2012,15.7225
1/21/2012,15.7475
1/22/2012,15.355
1/23/2012,14.5375
1/24/2012,15.37
1/25/2012,15.75
1/26/2012,15.865
1/27/2012,15
1/28/2012,18.145
1/29/2012,18.98
1/30/2012,17.355
1/31/2012,17.6225
2/1/2012,16.125
2/2/2012,14.53
2/3/2012,15.9125
2/4/2012,16.1925
2/5/2012,14.8325
2/6/2012,14.885
2/7/2012,15.5675
2/8/2012,16.8475
2/9/2012,18.705
2/10/2012,15.235
2/11/2012,17.305
2/12/2012,17.9075
2/13/2012,15.5325
2/14/2012,14.53
2/15/2012,13.64
2/16/2012,14.345
2/17/2012,14.6275
2/18/2012,16.2
2/19/2012,14.84666667
2/20/2012,18.14
2/21/2012,17.6975
2/22/2012,17.835
2/23/2012,16.555
2/24/2012,16.95
2/25/2012,17.7375
2/26/2012,17.2825
2/27/2012,16
2/28/2012,16.8825
2/29/2012,18.255
3/1/2012,19.1425
3/2/2012,20.975
3/3/2012,19.5525
3/4/2012,19.1675
3/5/2012,20.13
3/6/2012,18.82
3/7/2012,17.425
3/8/2012,14.755
3/9/2012,15.71
3/10/2012,17.015
3/11/2012,18.5875
3/12/2012,20.3775
3/13/2012,20.68
3/14/2012,20.2425
3/15/2012,19.3125
3/16/2012,20.5225
3/17/2012,21.3725
3/18/2012,20.99
3/19/2012,21.9575
3/20/2012,20.9825
3/21/2012,19.485
3/22/2012,20.14
3/23/2012,21.2325
3/24/2012,21.6875
3/25/2012,20.355
3/26/2012,22.11
3/27/2012,20.8575
3/28/2012,21.1525
3/29/2012,21.4125
3/30/2012,22.335
3/31/2012,20.345
4/1/2012,20.545
4/2/2012,21.7825
4/3/2012,22.9175
4/4/2012,23.21
4/5/2012,21.78
4/6/2012,21.6275
4/7/2012,21.3425
4/8/2012,22.415
4/9/2012,21.8825
4/10/2012,21.8925
4/11/2012,21.7575
4/12/2012,21.08
4/13/2012,20.0425
4/14/2012,19.92
4/15/2012,20.915
4/16/2012,20.7625
4/17/2012,20.9275
4/18/2012,20.775
4/19/2012,19.455
4/20/2012,19.39
4/21/2012,18.8075
4/22/2012,19.6725
4/23/2012,21.145
4/24/2012,20.27
4/25/2012,20.08
4/26/2012,20.46
4/27/2012,20.4375
4/28/2012,19.605
4/29/2012,18.895
4/30/2012,20.2125
5/1/2012,18.88
5/2/2012,20.16
5/3/2012,21.7225
5/4/2012,22.5
5/5/2012,22.735
5/6/2012,23.71
5/7/2012,23.1275
5/8/2012,22.035
5/9/2012,22.3175
5/10/2012,22.27
5/11/2012,23.4025
5/12/2012,23.6125
5/13/2012,23.6025
5/14/2012,22.4475
5/15/2012,21.5825
5/16/2012,21.1975
5/17/2012,19.085
5/18/2012,22.1575
5/19/2012,22.395
5/20/2012,23.295
5/21/2012,24.795
5/22/2012,24.19
5/23/2012,24.125
5/24/2012,24.645
5/25/2012,25.24
5/26/2012,25.6075
5/27/2012,25.97
5/28/2012,24.66
5/29/2012,25.2825
5/30/2012,25.5675
5/31/2012,25.2225
6/1/2012,21.0275
6/2/2012,23.39
6/3/2012,25.3025
6/4/2012,25.81
6/5/2012,24.605
6/6/2012,23.36
6/7/2012,23.175
6/8/2012,21.5625
6/9/2012,20.8725
6/10/2012,23.2975
6/11/2012,25.615
6/12/2012,26.14
6/13/2012,24.6775
6/14/2012,24.07
6/15/2012,25.1625
6/16/2012,25.74
6/17/2012,26.0175
6/18/2012,26.1825
6/19/2012,25.23
6/20/2012,19.4275
6/21/2012,21.505
6/22/2012,21.545
6/23/2012,20.8375
6/24/2012,18.725
6/25/2012,20.6475
6/26/2012,21.44
6/27/2012,21.065
6/28/2012,24.35
6/29/2012,24.99
6/30/2012,25.5875
7/1/2012,26.48
7/2/2012,26.505
7/3/2012,26.795
7/4/2012,27.2225
7/5/2012,27.1875
7/6/2012,27.3975
7/7/2012,27.995
7/8/2012,27.545
7/9/2012,27.6475
7/10/2012,27.2525
7/11/2012,26.475
7/12/2012,26.675
7/13/2012,27.0725
7/14/2012,26.9125
7/15/2012,25.16
7/16/2012,23.1
7/17/2012,23.9875
7/18/2012,24.275
7/19/2012,25.6
7/20/2012,26.11
7/21/2012,26.1075
7/22/2012,23.8975
7/23/2012,24.2875
7/24/2012,24.57
7/25/2012,25.81
7/26/2012,26.5075
7/27/2012,27.07
7/28/2012,27.46
7/29/2012,27.78
7/30/2012,26.93
7/31/2012,27.48
8/1/2012,26.4325
8/2/2012,27.03
8/3/2012,27.07
8/4/2012,26.1925
8/5/2012,26.2075
8/6/2012,24.9575
8/7/2012,25.8825
8/8/2012,25.8425
8/9/2012,26.4875
8/10/2012,26.58
8/11/2012,25.7075
8/12/2012,24.93
8/13/2012,25.47
8/14/2012,25.425
8/15/2012,25.2525
8/16/2012,26.36
8/17/2012,25.6
8/18/2012,24.6925
8/19/2012,25.9475
8/20/2012,26.5125
8/21/2012,25.745
8/22/2012,24.3425
8/23/2012,26.3275
8/24/2012,26.2225
8/25/2012,24.7875
8/26/2012,20.3525
8/27/2012,20.115
8/28/2012,21.42
8/29/2012,22.9025
8/30/2012,24.195
8/31/2012,25.1075
9/1/2012,25.5525
9/2/2012,27.3025
9/3/2012,27.2175
9/4/2012,26.76
9/5/2012,25.785
9/6/2012,25.19
9/7/2012,26.3975
9/8/2012,26.3975
9/9/2012,26.275
9/10/2012,25.3075
9/11/2012,24.925
9/12/2012,25.375
9/13/2012,24.2275
9/14/2012,23.2075
9/15/2012,24.34
9/16/2012,24.07
9/17/2012,24.7575
9/18/2012,24.1425
9/19/2012,24.5175
9/20/2012,25.16
9/21/2012,25.3375
9/22/2012,23.9875
9/23/2012,24.7925
9/24/2012,25.245
9/25/2012,25.2475
9/26/2012,24.255
9/27/2012,23.9325
9/28/2012,24.395
9/29/2012,23.8
9/30/2012,25.1475
10/1/2012,24.075
10/2/2012,22.3375
10/3/2012,25.17
10/4/2012,23.07
10/5/2012,22.08
10/6/2012,23.26
10/7/2012,25.36
10/8/2012,24.98
10/9/2012,25.82
10/10/2012,25.03
10/11/2012,25.25
10/12/2012,24.29
10/13/2012,23.35
10/14/2012,21.39
10/15/2012,21.26
10/16/2012,22.61
10/17/2012,24.56733982
10/18/2012,28.03
10/19/2012,28
10/20/2012,26.98
10/21/2012,26.61
10/22/2012,26.2
10/23/2012,25.98
10/24/2012,26.02
10/25/2012,25.83
10/26/2012,25.01
10/27/2012,23.93
10/28/2012,23.28
10/29/2012,22.04
10/30/2012,20.55
10/31/2012,20.45
11/1/2012,20.17
11/2/2012,21.58
11/3/2012,22.25
11/4/2012,22.13
11/5/2012,21.97
11/6/2012,21.21
11/7/2012,20.71
11/8/2012,19.82
11/9/2012,19.14
11/10/2012,19.2
11/11/2012,19.53
11/12/2012,20.41
11/13/2012,20.35
11/14/2012,20.53
11/15/2012,20.98
11/16/2012,20.87
11/17/2012,21.16
11/18/2012,21.06
11/19/2012,20.55
11/20/2012,20.23
11/21/2012,19.65
11/22/2012,18.98
11/23/2012,18.46
11/24/2012,19.1
11/25/2012,18.59
11/26/2012,18.94
11/27/2012,19.91
11/28/2012,19.48
11/29/2012,19.16
11/30/2012,19.4
12/1/2012,19.7
12/2/2012,20.11
12/3/2012,20.52
12/4/2012,20.49
12/5/2012,20.82
12/6/2012,21.15
12/7/2012,21.51
12/8/2012,21.84
12/9/2012,23
12/10/2012,22.7
12/11/2012,22.73
12/12/2012,22.91
12/13/2012,22.67
12/14/2012,21.95
12/15/2012,21.98
12/16/2012,22.46
12/17/2012,22.35
12/18/2012,22.62
12/19/2012,22.65
12/20/2012,22.52
12/21/2012,21.57
12/22/2012,18.92
12/23/2012,17.99
12/24/2012,18.76
12/25/2012,18.9
12/26/2012,18.57
12/27/2012,18.52
12/28/2012,18.56
12/29/2012,18.66
12/30/2012,17.89
12/31/2012,17.77
1/1/2013,18.63
1/2/2013,20.23
1/3/2013,20.25
1/4/2013,19.33
1/5/2013,19.51
1/6/2013,20.37
1/7/2013,20.07
1/8/2013,20.49
1/9/2013,20.99
1/10/2013,21.33
1/11/2013,21.63
1/12/2013,22.14
1/13/2013,22.53
1/14/2013,22.64
1/15/2013,22.45
1/16/2013,23.26
1/17/2013,22.56
1/18/2013,21.27
1/19/2013,20.81
1/20/2013,21.1
1/21/2013,21.74
1/22/2013,20.83
1/23/2013,19.85
1/24/2013,19.5
1/25/2013,19.52
1/26/2013,20.41
1/27/2013,19.66
1/28/2013,20.3
1/29/2013,20.76
1/30/2013,20.7
1/31/2013,20.59
2/1/2013,19.21
2/2/2013,18.7
2/3/2013,18.61
2/4/2013,19.25
2/5/2013,19.41
2/6/2013,20.07
2/7/2013,20.46
2/8/2013,20.97
2/9/2013,19.82
2/10/2013,20.1
2/11/2013,20.8
2/12/2013,22.28
2/13/2013,21.5
2/14/2013,21.35
2/15/2013,20.68
2/16/2013,20.43
2/17/2013,18.4
2/18/2013,17.2
2/19/2013,19.03
2/20/2013,19
2/21/2013,19.76
2/22/2013,20.28
2/23/2013,21.26
2/24/2013,22.46
2/25/2013,22.98
2/26/2013,22
2/27/2013,21.78
2/28/2013,21.16
3/1/2013,20.19
3/2/2013,19.01
3/3/2013,17.92
3/4/2013,17.18
3/5/2013,19.14
3/6/2013,17.05
3/7/2013,16.51
3/8/2013,17.73
3/9/2013,17.44
3/10/2013,18.1
3/11/2013,18.49
3/12/2013,18.58
3/13/2013,18.71
3/14/2013,18.24
3/15/2013,18.16
3/16/2013,19.43
3/17/2013,19.67
3/18/2013,19.29
3/19/2013,20.72
3/20/2013,20.33
3/21/2013,20.16
3/22/2013,20.01
3/23/2013,21.22
3/24/2013,21.64
3/25/2013,22.2
3/26/2013,20.8
3/27/2013,19.58
3/28/2013,19.38
3/29/2013,19.39
3/30/2013,20.88
3/31/2013,21.22
4/1/2013,20.97
4/2/2013,23.06
4/3/2013,21.78
4/4/2013,22.04
4/5/2013,21.61
4/6/2013,21.41
4/7/2013,22.36
4/8/2013,23.34
4/9/2013,22.95
4/10/2013,23.75
4/11/2013,24.38
4/12/2013,25.41
4/13/2013,27.19
4/14/2013,26.12
4/15/2013,27.11
4/16/2013,26.54
4/17/2013,26.42
4/18/2013,26.71
4/19/2013,26.91
4/20/2013,27.66
4/21/2013,26.83
4/22/2013,26.65
4/23/2013,26.16
4/24/2013,26.94
4/25/2013,26.84
4/26/2013,26.16
4/27/2013,25.83
4/28/2013,25.67
4/29/2013,25.77
4/30/2013,26.27
5/1/2013,25.9
5/2/2013,25.23
5/3/2013,26.14
5/4/2013,25.91
5/5/2013,25.25
5/6/2013,25.1
5/7/2013,24.68
5/8/2013,26.28
5/9/2013,25.43
5/10/2013,26.06
5/11/2013,26.77
5/12/2013,26.6
5/13/2013,26.43
5/14/2013,26.05
5/15/2013,25.96
5/16/2013,26.65
5/17/2013,26.61
5/18/2013,27.41
5/19/2013,27.15
5/20/2013,27.22
5/21/2013,27
5/22/2013,27.56
5/23/2013,29.04
5/24/2013,29.07
5/25/2013,27.7
5/26/2013,25.77
5/27/2013,25.4
5/28/2013,26.23
5/29/2013,26.55
5/30/2013,26.18
5/31/2013,26.15
6/1/2013,26.57
6/2/2013,28.57
6/3/2013,27.89
6/4/2013,27.96
6/5/2013,27.4
6/6/2013,26.9
6/7/2013,26.97
6/8/2013,27.15
6/9/2013,27.47
6/10/2013,28.38
6/11/2013,29.28
6/12/2013,29.65
6/13/2013,29.88
6/14/2013,29.65
6/15/2013,31.29
6/16/2013,30.15
6/17/2013,31.02
6/18/2013,31.28
6/19/2013,30.63
6/20/2013,30.4
6/21/2013,30.46
6/22/2013,30.6
6/23/2013,29.73
6/24/2013,29.97
6/25/2013,30.1
6/26/2013,30.11
6/27/2013,30.53
6/28/2013,30.68
6/29/2013,30.18
6/30/2013,29.73
7/1/2013,29.23
7/2/2013,28.74
7/3/2013,28.56
7/4/2013,28.65
7/5/2013,28.52
7/6/2013,28.64
7/7/2013,29.01
7/8/2013,29.54
7/9/2013,29.53
7/10/2013,29.73
7/11/2013,29.87
7/12/2013,30.03
7/13/2013,29.39
7/14/2013,28.64
7/15/2013,28.69
7/16/2013,28.04
7/17/2013,27.75
7/18/2013,27.68
7/19/2013,27.9
7/20/2013,28.2
7/21/2013,28.6
7/22/2013,29.68
7/23/2013,31.11
7/24/2013,29.32
7/25/2013,29.41
7/26/2013,29.82
7/27/2013,30.19
7/28/2013,30.13
7/29/2013,30.76
7/30/2013,29.92
7/31/2013,30.19
8/1/2013,30.54
8/2/2013,30.44
8/3/2013,29.56
8/4/2013,30.04
8/5/2013,30.38
8/6/2013,32
8/7/2013,30.35
8/8/2013,29.95
8/9/2013,29.92
8/10/2013,29.99
8/11/2013,30.9
8/12/2013,30.61
8/13/2013,31.67
8/14/2013,31.43
8/15/2013,30.33
8/16/2013,31.23
8/17/2013,30.36
8/18/2013,30.29
8/19/2013,30.44
8/20/2013,30.48
8/21/2013,30.22
8/22/2013,30.1
8/23/2013,30.3
8/24/2013,30.76
8/25/2013,29.83
8/26/2013,29.86
8/27/2013,29.5
8/28/2013,29.42
8/29/2013,30.47
8/30/2013,31.22
8/31/2013,30.15
9/1/2013,30.4
9/2/2013,29.88
9/3/2013,31.41
9/4/2013,29.6
9/5/2013,30.21
9/6/2013,30.41
9/7/2013,29.95
9/8/2013,30.22
9/9/2013,29.8
9/10/2013,29.5
9/11/2013,29.4
9/12/2013,29.5
9/13/2013,31.06
9/14/2013,30.65
9/15/2013,29.13
9/16/2013,28.68
9/17/2013,28.22
9/18/2013,28.08
9/19/2013,28.02
9/20/2013,27.94
9/21/2013,29.23
9/22/2013,28.65
9/23/2013,28.65
9/24/2013,28.24
9/25/2013,27.82
9/26/2013,27.88
9/27/2013,28.1
9/28/2013,28.07
9/29/2013,28.45
9/30/2013,28.89
10/1/2013,28.22
10/2/2013,28.05
10/3/2013,28.34
10/4/2013,28.71
10/5/2013,28.49
10/6/2013,29.62
10/7/2013,27.93
10/8/2013,27.73
10/9/2013,27.75
10/10/2013,27.49
10/11/2013,27.94
10/12/2013,28.92
10/13/2013,27.16
10/14/2013,27.17
10/15/2013,27.08
10/16/2013,27.56
10/17/2013,28.45
10/18/2013,28.57
10/19/2013,28.32
10/20/2013,28.99
10/21/2013,29.04
10/22/2013,28.14
10/23/2013,27.7
10/24/2013,26.51
10/25/2013,25.24
10/26/2013,24.58
10/27/2013,24.33
10/28/2013,24.34
10/29/2013,24.41
10/30/2013,24.76
10/31/2013,25.11
11/1/2013,26.12
11/2/2013,25.56
11/3/2013,24.57
11/4/2013,23.67
11/5/2013,23.4
11/6/2013,24
11/7/2013,24.34
11/8/2013,23.91
11/9/2013,23.85
11/10/2013,24.27
11/11/2013,24.4
11/12/2013,24.25
11/13/2013,20.02873709
11/14/2013,20.56208794
11/15/2013,21.87907562
11/16/2013,21.68363925
11/17/2013,23.24303748
11/18/2013,23.54904688
11/19/2013,22.65363515
11/20/2013,22.1747518
11/21/2013,22.54937274
11/22/2013,23.23488809
11/23/2013,23.40685287
11/24/2013,21.39837515
11/25/2013,21.33799967
11/26/2013,22.7610155
11/27/2013,20.00720851
11/28/2013,13.90917795
11/29/2013,17.6417294
11/30/2013,17.66280918
12/1/2013,17.6726545
12/2/2013,18.24676477
12/3/2013,19.26672853
12/4/2013,22.23
12/5/2013,21.63
12/6/2013,21.69
12/7/2013,21.77
12/8/2013,22.31
12/9/2013,22.35
12/10/2013,23.05
12/11/2013,23.06
12/12/2013,22.65
12/13/2013,21.82
12/14/2013,22
12/15/2013,22.19
12/16/2013,21.79
12/17/2013,21.33
12/18/2013,17.40081043
12/19/2013,18.50300279
12/20/2013,20.70819178
12/21/2013,21.37774561
12/22/2013,21.99218829
12/23/2013,21.98860304
12/24/2013,18.48463113
12/25/2013,19.01726819
12/26/2013,20.07546347
12/27/2013,20.27373529
12/28/2013,21.17059982
12/29/2013,22.18010621
12/30/2013,19.17226319
12/31/2013,19.11744629
1/1/2014,20.79699398
1/2/2014,22.12079813
1/3/2014,13.67469379
1/4/2014,17.01032035
1/5/2014,20.80864064
1/6/2014,18.9909156
1/7/2014,9.058784485
1/8/2014,14.15522814
1/9/2014,18.4438658
1/10/2014,20.16331589
1/11/2014,21.00686769
1/12/2014,18.74293861
1/13/2014,20.15711241
1/14/2014,18.82
1/15/2014,19.12
1/16/2014,18.2
1/17/2014,16.95
1/18/2014,16.47
1/19/2014,15.75
1/20/2014,15.97
1/21/2014,16.4
1/22/2014,16.21
1/23/2014,15.43
1/24/2014,15.14
1/25/2014,14.83
1/26/2014,15.09
1/27/2014,15.3
1/28/2014,15.51
1/29/2014,16.26
1/30/2014,16.46
1/31/2014,16.33
2/1/2014,16.48
2/2/2014,16.54
2/3/2014,16.54
2/4/2014,17.3
2/5/2014,19.15
2/6/2014,20.55
2/7/2014,21.07
2/8/2014,21.4
2/9/2014,20.97
2/10/2014,21.29
2/11/2014,22.18
2/12/2014,21.55
2/13/2014,21.19
2/14/2014,19.99
2/15/2014,19.68
2/16/2014,19.08
2/17/2014,19.11
2/18/2014,19.42
2/19/2014,19.89
2/20/2014,20.43
2/21/2014,21.01
2/22/2014,21.48
2/23/2014,21.76
2/24/2014,22.14
2/25/2014,22.45
2/26/2014,22.9
2/27/2014,22.89
2/28/2014,22.52
3/1/2014,22.43
3/2/2014,22.24
3/3/2014,22.29
3/4/2014,22.31
3/5/2014,22.61
3/6/2014,22.88
3/7/2014,22.5
3/8/2014,21.61
3/9/2014,21.84
3/10/2014,21.94
3/11/2014,21.77
3/12/2014,22.34
3/13/2014,22.23
3/14/2014,21.43
3/15/2014,21.31
3/16/2014,21.79
3/17/2014,22.2
3/18/2014,22.37
3/19/2014,22.31
3/20/2014,22.83
3/21/2014,23.43
3/22/2014,23.48
3/23/2014,23.71
3/24/2014,23.96
3/25/2014,23.58
3/26/2014,21.98
3/27/2014,21.03
3/28/2014,21.09
3/29/2014,21.66
3/30/2014,21.73
3/31/2014,21.5
4/1/2014,21.46
4/2/2014,21.68
4/3/2014,22.09
4/4/2014,22.61
4/5/2014,22.91
4/6/2014,23.3
4/7/2014,23.77
4/8/2014,24.48
4/9/2014,23.73
4/10/2014,23.31
4/11/2014,23.3
4/12/2014,23.57
4/13/2014,23.89
4/14/2014,23.83
4/15/2014,24.63
4/16/2014,24.88
4/17/2014,24.58
4/18/2014,24.66
4/19/2014,25.04
4/20/2014,24.49
4/21/2014,23.88
4/22/2014,23.82
4/23/2014,23.9
4/24/2014,24.08
4/25/2014,24.27
4/26/2014,24.65
4/27/2014,25.08
4/28/2014,25.44
4/29/2014,26.27
4/30/2014,26.76
5/1/2014,27.13
5/2/2014,27.4
5/3/2014,26.98
5/4/2014,26.23
5/5/2014,25.73
5/6/2014,25.77
5/7/2014,26.11
5/8/2014,26.43
5/9/2014,26.79
5/10/2014,26.88
5/11/2014,26.94
5/12/2014,27.09
5/13/2014,27.11
5/14/2014,27.21
5/15/2014,27.09
5/16/2014,26.62
5/17/2014,25.48
5/18/2014,25.13
5/19/2014,25.26
5/20/2014,25.41
5/21/2014,25.48
5/22/2014,25.59
5/23/2014,25.6
5/24/2014,25.79
5/25/2014,26.28
5/26/2014,26.56
5/27/2014,26.97
5/28/2014,27.11
5/29/2014,27.76
5/30/2014,27.76
5/31/2014,27.93
6/1/2014,28.14
6/2/2014,27.82
6/3/2014,27.09
6/4/2014,26.81
6/5/2014,26.82
6/6/2014,26.97
6/7/2014,27.12
6/8/2014,27.57
6/9/2014,27.52
6/10/2014,27.94
6/11/2014,27.89
6/12/2014,27.81
6/13/2014,27.63
6/14/2014,27.89
6/15/2014,27.75
6/16/2014,27.79
6/17/2014,28.07
6/18/2014,27.87
6/19/2014,27.51
6/20/2014,27.78
6/21/2014,28.07
6/22/2014,28.15
6/23/2014,28.31
6/24/2014,28.67
6/25/2014,29.17
6/26/2014,29.27
6/27/2014,29.67
6/28/2014,29.61
6/29/2014,29.79
6/30/2014,29.61
7/1/2014,29.3
7/2/2014,29.06
7/3/2014,29.15
7/4/2014,29.59
7/5/2014,29.49
7/6/2014,29.41
7/7/2014,29.11
7/8/2014,29.28
7/9/2014,29.15
7/10/2014,29.18
7/11/2014,29.13
7/12/2014,29.42
7/13/2014,28.95
7/14/2014,28.86
7/15/2014,29.46
7/16/2014,29.04
7/17/2014,28.71
7/18/2014,29.45
7/19/2014,30.52
7/20/2014,30.96
7/21/2014,30.35
7/22/2014,29.95
7/23/2014,29.86
7/24/2014,29.91
7/25/2014,30.08
7/26/2014,30.19
7/27/2014,30.46
7/28/2014,30.76
7/29/2014,30.71
7/30/2014,30.48
7/31/2014,30.36
8/1/2014,30.11
8/2/2014,30.66
8/3/2014,30.94
8/4/2014,30.31
8/5/2014,29.63
8/6/2014,29.32
8/7/2014,29.66
8/8/2014,29.55
8/9/2014,29.71
8/10/2014,30.27
8/11/2014,30.26
8/12/2014,30.29
8/13/2014,30.49
8/14/2014,30.47
8/15/2014,30.21
8/16/2014,29.62
8/17/2014,29.31
8/18/2014,29.45
8/19/2014,29.5
8/20/2014,29.72
8/21/2014,30
8/22/2014,30.16
8/23/2014,30.32
8/24/2014,30.5
8/25/2014,30.79
8/26/2014,30.3
8/27/2014,29.75
8/28/2014,29.87
8/29/2014,29.87
8/30/2014,29.84
8/31/2014,29.81
9/1/2014,29.96
9/2/2014,30.27
9/3/2014,30.24
9/4/2014,29.94
9/5/2014,29.91
9/6/2014,29.86
9/7/2014,29.4
9/8/2014,29.6
9/9/2014,29.9
9/10/2014,29.43
9/11/2014,29.63
9/12/2014,28.83
9/13/2014,28.62
9/14/2014,28.54
9/15/2014,29.65
9/16/2014,29.03
9/17/2014,28.62
9/18/2014,28.24
9/19/2014,28.36
9/20/2014,28.01
9/21/2014,28.56
