date,NOx_Load_mg
1/15/2020,382334379.1
1/16/2020,363351269.4
1/17/2020,413390734.2
1/18/2020,177380087.6
1/19/2020,254280959.1
1/20/2020,212580062.3
1/21/2020,118921417.6
1/22/2020,169642865.9
1/23/2020,166460564.9
1/24/2020,170673864.7
1/25/2020,285746411.5
1/26/2020,257978022
1/27/2020,112623897.2
1/28/2020,79803378.05
1/29/2020,47579847.84
1/30/2020,241429752.6
1/31/2020,241054325.5
2/1/2020,780133349.4
2/2/2020,469168405.4
2/3/2020,587974334.9
2/4/2020,302816992.1
2/5/2020,78304586.65
2/6/2020,174044861.7
2/7/2020,931962791
2/8/2020,573048993
2/9/2020,508629690.8
2/10/2020,328587842.5
2/11/2020,184711800
2/12/2020,62112002.41
2/13/2020,50691197.28
2/14/2020,130621130.6
2/15/2020,144821754.1
2/16/2020,95020705.72
2/17/2020,106023941.6
2/18/2020,92908615.5
2/19/2020,45775210.03
2/20/2020,206672620.4
2/21/2020,379857947.6
2/22/2020,37149641.92
2/23/2020,29109544.58
2/24/2020,42702676.38
2/25/2020,28930434.28
2/26/2020,30193381.05
2/27/2020,136450075.8
2/28/2020,35968517.38
2/29/2020,28383484.85
3/1/2020,28460345.76
3/2/2020,66401919.72
3/3/2020,53371035.84
3/4/2020,61942242.4
3/5/2020,80119064.94
3/6/2020,118255585.5
3/7/2020,28880258.52
3/8/2020,27673216
3/9/2020,27632064.6
3/10/2020,27732311.29
3/11/2020,26336938.38
3/12/2020,31147891.53
3/13/2020,24615632.68
3/14/2020,27895655.16
3/15/2020,27919264.61
3/16/2020,24352870.47
3/17/2020,23595368.74
3/18/2020,21000740.42
3/19/2020,15688781.03
3/20/2020,21088383.74
3/21/2020,21015507.25
3/22/2020,19890232.79
3/23/2020,25068114.59
3/24/2020,17899356.4
3/25/2020,17572528.86
3/26/2020,48122889.75
3/27/2020,12259105.02
3/28/2020,17979551.65
3/29/2020,34010356.95
3/30/2020,9201325.972
3/31/2020,9239174.496
4/1/2020,59945403.36
4/2/2020,9498389.175
4/3/2020,4582533.861
4/4/2020,9957660.336
4/5/2020,30974078.64
4/6/2020,13403784.32
4/7/2020,7253240.193
4/8/2020,9408061.606
4/9/2020,9474535.063
4/10/2020,14362654.37
4/11/2020,9684451.245
4/12/2020,4318866.415
4/13/2020,10332010.86
4/14/2020,8097039.633
4/15/2020,8134252.047
4/16/2020,8247797.618
4/17/2020,19815511.75
4/18/2020,180657464.9
4/19/2020,164145293.5
4/20/2020,178128461.9
4/21/2020,266413988.9
4/22/2020,144342054
4/23/2020,38232321.5
4/24/2020,61271073.33
4/25/2020,45952340.35
4/26/2020,91946310.93
4/27/2020,158649989.5
4/28/2020,47742038.32
4/29/2020,38469289.82
4/30/2020,35295791.24
5/1/2020,136231589.6
5/2/2020,65398082.79
5/3/2020,27827615.89
5/4/2020,25763761.65
5/5/2020,25935808.34
5/6/2020,16764033.51
5/7/2020,108583728
5/8/2020,25216840.17
5/9/2020,24758426.19
5/10/2020,107076386.7
5/11/2020,27517112.25
5/12/2020,16664800.4
5/13/2020,17065728.6
5/14/2020,9709808.253
5/15/2020,10825631.94
5/16/2020,23621533.11
5/17/2020,21380742.53
5/18/2020,20368206.27
5/19/2020,98527798.37
5/20/2020,53467402.57
5/21/2020,12858013.61
5/22/2020,21005366.19
5/23/2020,49678352.58
5/24/2020,124552613.1
5/25/2020,246820829
5/26/2020,375217428.2
5/27/2020,375347904.9
5/28/2020,344854298.5
5/29/2020,714812082
5/30/2020,606583127.6
5/31/2020,414906040.6
6/1/2020,278295105.9
6/2/2020,236457257.9
6/3/2020,498470719.2
6/4/2020,598325144.4
6/5/2020,993891990.4
6/6/2020,1306028855
6/7/2020,1097823151
6/8/2020,862221382.4
6/9/2020,763694956.8
6/10/2020,598637753.6
6/11/2020,527024311.3
6/12/2020,385873611.6
6/13/2020,286385978.1
6/14/2020,193234896.8
6/15/2020,203072982.8
6/16/2020,100579620.7
6/17/2020,118763973.4
6/18/2020,348179791.4
6/19/2020,382669343.1
6/20/2020,557946437.4
6/21/2020,478984845.9
6/22/2020,349367798.5
6/23/2020,356561151.5
6/24/2020,342539718.3
6/25/2020,215608310
6/26/2020,191096087.9
6/27/2020,151349252.6
6/28/2020,160716466
6/29/2020,127748040
6/30/2020,295228005.2
7/1/2020,275193318.8
7/2/2020,134737822.5
7/3/2020,103078105
7/4/2020,96516335.8
7/5/2020,163215954.8
7/6/2020,306105075.3
7/7/2020,463590492.8
7/8/2020,327188595.3
7/9/2020,250098004.1
7/10/2020,263388968.1
7/11/2020,220460520.5
7/12/2020,181356514.5
7/13/2020,242367849.4
7/14/2020,251592883.7
7/15/2020,263829762.9
7/16/2020,337478332.8
7/17/2020,244948751.9
7/18/2020,535122250.8
7/19/2020,338433430.8
7/20/2020,509403179.5
7/21/2020,303927604.8
7/22/2020,395581834.1
7/23/2020,360853139.6
7/24/2020,399781186.3
7/25/2020,358619007.4
7/26/2020,314931650.2
7/27/2020,674440529.6
7/28/2020,986600361.3
7/29/2020,795365309.6
7/30/2020,744280387.3
7/31/2020,624686900.3
8/1/2020,477154091.2
8/2/2020,415166338.3
8/3/2020,411365729.6
8/4/2020,326166710.9
8/5/2020,434366621.6
8/6/2020,831128506.3
8/7/2020,715645338
8/8/2020,1156328444
8/9/2020,891929587
8/10/2020,774276754.5
8/11/2020,582203619.4
8/12/2020,793084527.8
8/13/2020,665076240.6
8/14/2020,525579794.9
8/15/2020,471637120.6
8/16/2020,675288281.9
8/17/2020,636994776
8/18/2020,689395693.3
8/19/2020,614211367.6
8/20/2020,577612622.7
8/21/2020,759786662.3
8/22/2020,772859062.9
8/23/2020,659119755.8
8/24/2020,636788992.5
8/25/2020,498161432.9
8/26/2020,317586561.1
8/27/2020,290127816.5
8/28/2020,315185825
8/29/2020,216126796.4
8/30/2020,414875022.1
8/31/2020,670368320.6
9/1/2020,541628846.7
9/2/2020,428694771.7
9/3/2020,249419866.1
9/4/2020,239047205.4
9/5/2020,225450642.9
9/6/2020,433209029.2
9/7/2020,791587474.4
9/8/2020,1064729094
9/9/2020,1017798810
9/10/2020,1102557448
9/11/2020,964914687.4
9/12/2020,877966462.6
9/13/2020,906904900.5
9/14/2020,829054874.9
9/15/2020,792121449.5
9/16/2020,794483611
9/17/2020,938224163.3
9/18/2020,804244454
9/19/2020,779728311.9
9/20/2020,717366890.9
9/21/2020,1344703630
9/22/2020,1077083434
9/23/2020,790500039.8
9/24/2020,655101067.7
9/25/2020,644971434.6
9/26/2020,1044474908
9/27/2020,1302939986
9/28/2020,944297975
9/29/2020,1096922484
9/30/2020,1073708302
10/1/2020,923684534.4
10/2/2020,794472867.3
10/3/2020,1127067736
10/4/2020,2743380277
10/5/2020,2320742135
10/6/2020,1832531082
10/7/2020,1860456735
10/8/2020,1393063810
10/9/2020,1229009886
10/10/2020,1176413459
10/11/2020,1434774111
10/12/2020,1050202378
10/13/2020,940782479.4
10/14/2020,813305022
10/15/2020,614334024.5
10/16/2020,566385299.5
10/17/2020,471988775.8
10/18/2020,421373291.6
10/19/2020,612113294.7
10/20/2020,1140370575
10/21/2020,1399959931
10/22/2020,1465554986
10/23/2020,1483161623
10/24/2020,1105456393
10/25/2020,1030590871
10/26/2020,1312953752
10/27/2020,1297547439
10/28/2020,1123237608
10/29/2020,1095601991
10/30/2020,869688667.4
10/31/2020,643990342.6
11/1/2020,1011282707
11/2/2020,1478331669
11/3/2020,1168284977
11/4/2020,743280824.8
11/5/2020,697857758.8
11/6/2020,847318740
11/7/2020,1040777861
11/8/2020,2043134192
11/9/2020,4988980243
11/10/2020,5969851802
11/11/2020,5747161344
11/12/2020,4529820642
11/13/2020,3087322712
11/14/2020,2486533154
11/15/2020,1836103037
11/16/2020,1651275821
11/17/2020,1313842937
11/18/2020,1165997200
11/19/2020,1168946734
11/20/2020,820518870.5
11/21/2020,788770511.6
11/22/2020,1181446234
11/23/2020,1414858513
11/24/2020,1136382615
11/25/2020,974754791.7
11/26/2020,544155358.2
11/27/2020,740690464.3
11/28/2020,1043388162
11/29/2020,699596129.1
11/30/2020,715046306.1
12/1/2020,1001893476
12/2/2020,773532766.4
12/3/2020,706547915.5
12/4/2020,644106950.5
12/5/2020,226475852.9
12/6/2020,665534786.7
12/7/2020,1702299866
12/8/2020,2370200441
12/9/2020,1596089739
12/10/2020,873164720
12/11/2020,472705819.5
12/12/2020,1181605130
12/13/2020,977288745.4
12/14/2020,539706891.4
12/15/2020,807958175.7
12/16/2020,963285377.1
12/17/2020,618336072.5
12/18/2020,875299007.7
12/19/2020,931704408.5
12/20/2020,454781357.8
12/21/2020,1026515425
12/22/2020,1077570448
12/23/2020,730506032.3
12/24/2020,687691973
12/25/2020,981783957.5
12/26/2020,522423141.2
12/27/2020,729954601.4
12/28/2020,789854651.3
12/29/2020,1112263848
12/30/2020,835554912.2
12/31/2020,502435974.2
1/1/2021,504272568.1
1/2/2021,558828265.7
1/3/2021,688700901.4
1/4/2021,952603993.3
1/5/2021,389980718.3
1/6/2021,423790792.8
1/7/2021,295829468.2
1/8/2021,704803295.3
1/9/2021,762010749.2
1/10/2021,280988708.6
1/11/2021,117369733.4
1/12/2021,181885453.7
1/13/2021,105317455.4
1/14/2021,156433558.9
1/15/2021,139603653.5
1/16/2021,112435715.6
1/17/2021,109808778.8
1/18/2021,67140035.7
1/19/2021,284396474.1
1/20/2021,70779815.43
1/21/2021,85697617.47
1/22/2021,80094060.32
1/23/2021,66491499.15
1/24/2021,59267790.48
1/25/2021,183600880.5
1/26/2021,64203880.83
1/27/2021,63749989.44
1/28/2021,58084486.74
1/29/2021,118182607.7
1/30/2021,54423674.58
1/31/2021,54077749.77
2/1/2021,69163042.31
2/2/2021,64576691.06
2/3/2021,63294116.36
2/4/2021,60590498.93
2/5/2021,68362614.69
2/6/2021,64320813.63
2/7/2021,843189024.3
2/8/2021,235886185.8
2/9/2021,77041347.61
2/10/2021,91746734.56
2/11/2021,75241433.87
2/12/2021,122262820
2/13/2021,69038426.42
2/14/2021,452057986.9
2/15/2021,916975337.3
2/16/2021,1042480498
2/17/2021,883020315.9
2/18/2021,838053458.8
2/19/2021,745478161.1
2/20/2021,391269449.4
2/21/2021,415391395.1
2/22/2021,139309234.9
2/23/2021,143523242.4
2/24/2021,89932881.77
2/25/2021,94026123.83
2/26/2021,112337269.5
2/27/2021,79043107.76
2/28/2021,74641178.79
3/1/2021,86059460.02
3/2/2021,65079105.26
3/3/2021,56759816.95
3/4/2021,67279191.81
3/5/2021,47515993.96
3/6/2021,46176883.56
3/7/2021,42877647.6
3/8/2021,70649688.65
3/9/2021,84277262.99
3/10/2021,34960860.29
3/11/2021,36759808.94
3/12/2021,32215853.21
3/13/2021,30423869.43
3/14/2021,28371136.63
3/15/2021,27359124.63
3/16/2021,24949747.52
3/17/2021,22863625.95
3/18/2021,21377645.87
3/19/2021,19863764.34
3/20/2021,18062588.43
3/21/2021,16322241.38
3/22/2021,14306595.16
3/23/2021,34939500.81
3/24/2021,11498031.29
3/25/2021,11409937.1
3/26/2021,12268234.24
3/27/2021,12094357.87
3/28/2021,12861675.61
3/29/2021,15555204.99
3/30/2021,14949135.8
3/31/2021,13591511.81
4/1/2021,14781412.57
4/2/2021,14927583.22
4/3/2021,15645169.07
4/4/2021,15734199.96
4/5/2021,15291782.21
4/6/2021,14848559.71
4/7/2021,13587847.19
4/8/2021,11863775.11
4/9/2021,13437904.56
4/10/2021,39958785.98
4/11/2021,12880089.03
4/12/2021,227342595.1
4/13/2021,90036526.54
4/14/2021,51381019.74
4/15/2021,60188850.41
4/16/2021,15469317.96
4/17/2021,17303636.23
4/18/2021,89483034.88
4/19/2021,160351722.5
4/20/2021,265732438.2
4/21/2021,165435177.4
4/22/2021,101683510.4
4/23/2021,77876401.01
4/24/2021,32265247.82
4/25/2021,29131701.73
4/26/2021,32137629.2
4/27/2021,29753821.01
4/28/2021,29646024.11
4/29/2021,26096481.46
4/30/2021,22810279.06
5/1/2021,17775241.81
5/2/2021,18306942.23
5/3/2021,18106698.71
5/4/2021,18905559.16
5/5/2021,18108558.02
5/6/2021,14846984.38
5/7/2021,15556953.47
5/8/2021,17628715.43
5/9/2021,19704154.07
5/10/2021,13854027.62
5/11/2021,12629449.45
5/12/2021,14359074.08
5/13/2021,17785075.11
5/14/2021,19611471.02
5/15/2021,8732492.195
5/16/2021,9584752.418
5/17/2021,8477763.487
5/18/2021,8476490.394
5/19/2021,6890436.107
5/20/2021,5808061.998
5/21/2021,6107586.456
5/22/2021,5036402.46
5/23/2021,4222006.489
5/24/2021,3918250.678
5/25/2021,3618201.78
5/26/2021,15601317.31
5/27/2021,3539072.886
5/28/2021,3715627.563
5/29/2021,4285771.587
5/30/2021,4291692.3
5/31/2021,4541383.491
6/1/2021,4739613.623
6/2/2021,35906477.7
6/3/2021,58127625.35
6/4/2021,99924567.43
6/5/2021,53633360.98
6/6/2021,28107978.12
6/7/2021,14675144.01
6/8/2021,3927079.066
6/9/2021,3831757.054
6/10/2021,3346647.165
6/11/2021,3562703.781
6/12/2021,3711290.296
6/13/2021,3286077.079
6/14/2021,4977137.138
6/15/2021,3387708.499
6/16/2021,3978713.579
6/17/2021,4090589.136
6/18/2021,19373661.08
6/19/2021,5877426.784
6/20/2021,4199291.782
6/21/2021,8792493.412
6/22/2021,6521493.913
6/23/2021,21548891.03
6/24/2021,113049963
6/25/2021,67647123.94
6/26/2021,36379827.19
6/27/2021,28293777.56
6/28/2021,16205137.79
6/29/2021,27525635.65
6/30/2021,129355009.7
7/1/2021,178294718.1
7/2/2021,365268684.4
7/3/2021,1379846493
7/4/2021,662831722.7
7/5/2021,445032429.6
7/6/2021,1210871847
7/7/2021,883593899.2
7/8/2021,782883055.3
7/9/2021,938638744.9
7/10/2021,839097581.6
7/11/2021,749973875.8
7/12/2021,606636088.9
7/13/2021,746578885.5
7/14/2021,746904690.2
7/15/2021,611485912.9
7/16/2021,367164255.1
7/17/2021,409351855.6
7/18/2021,450128231.8
7/19/2021,340249889.3
7/20/2021,291648227.5
7/21/2021,279961143.5
7/22/2021,195308773.2
7/23/2021,285814841.1
7/24/2021,1169322290
7/25/2021,1905397693
7/26/2021,2046346181
7/27/2021,1608630002
7/28/2021,1564822405
7/29/2021,1135525747
7/30/2021,843280102.1
7/31/2021,851525500.9
8/1/2021,781554125.3
8/2/2021,537089071.9
8/3/2021,872628748.1
8/4/2021,1726195167
8/5/2021,1881389480
8/6/2021,1321246838
8/7/2021,1155759265
8/8/2021,832048733.5
8/9/2021,657395379.4
8/10/2021,549258304.3
8/11/2021,429566564.3
8/12/2021,519818151
8/13/2021,585420595.1
8/14/2021,928565599.7
8/15/2021,900282931
8/16/2021,637010301.9
8/17/2021,556225831.1
8/18/2021,405769803.4
8/19/2021,363656084.8
8/20/2021,279778840.4
8/21/2021,256928187.7
8/22/2021,216719798
8/23/2021,158124746.5
8/24/2021,129489872.7
8/25/2021,178605117.6
8/26/2021,282446886.7
8/27/2021,371435324.7
8/28/2021,291515451.2
8/29/2021,333891739
8/30/2021,285936986.2
8/31/2021,286849256.5
9/1/2021,220713485.1
9/2/2021,181676672.8
9/3/2021,162001602.9
9/4/2021,156795642.2
9/5/2021,342560974.4
9/6/2021,272242187.5
9/7/2021,246841471.9
9/8/2021,331906791.6
9/9/2021,857261392.8
9/10/2021,599660710.7
9/11/2021,736172682.8
9/12/2021,681480952.4
9/13/2021,488208086.4
9/14/2021,354876502
9/15/2021,544762202.1
9/16/2021,529390266
9/17/2021,465607346.2
9/18/2021,526595918.4
9/19/2021,472122717.9
9/20/2021,638809624.1
9/21/2021,1223818338
9/22/2021,2226338568
9/23/2021,2268064032
9/24/2021,3312768158
9/25/2021,3165048463
9/26/2021,2319893066
9/27/2021,1591686281
9/28/2021,992475698.5
9/29/2021,541923427.2
9/30/2021,407317895.6
10/1/2021,339712718.6
10/2/2021,312826614.9
10/3/2021,235682440.1
10/4/2021,222705890.4
10/5/2021,175559586.2
10/6/2021,172600759.3
10/7/2021,214671108.4
10/8/2021,239404789.8
10/9/2021,475908020.6
10/10/2021,630805743.6
10/11/2021,516851309.3
10/12/2021,413232763.1
10/13/2021,357828038.1
10/14/2021,276543819.8
10/15/2021,365698488.5
10/16/2021,261822620.5
10/17/2021,229439133.5
10/18/2021,219863796.6
10/19/2021,256555957.9
10/20/2021,140887816.2
10/21/2021,135018800.2
10/22/2021,156637921.1
10/23/2021,163126200.8
10/24/2021,158688155.4
10/25/2021,333745053.6
10/26/2021,298618907.1
10/27/2021,315232239
10/28/2021,188028541.9
10/29/2021,260739642.3
10/30/2021,280377213.7
10/31/2021,295826386.5
11/1/2021,165293324.7
11/2/2021,166559505.8
11/3/2021,142067790.8
11/4/2021,253991232.6
11/5/2021,1247598080
11/6/2021,2187036331
11/7/2021,1644973358
11/8/2021,883909106.1
11/9/2021,536136392.1
11/10/2021,751006504.7
11/11/2021,472807225.2
11/12/2021,741119830
11/13/2021,906144437.1
11/14/2021,882503650.1
11/15/2021,623046122.5
11/16/2021,563964001.2
11/17/2021,637002349.9
11/18/2021,489595882.8
11/19/2021,431329554.8
11/20/2021,744484008.3
11/21/2021,989018266.4
11/22/2021,626568205
11/23/2021,793630092.8
11/24/2021,433725099.7
11/25/2021,615934523
11/26/2021,474996241
11/27/2021,271771382.1
11/28/2021,586971389.5
11/29/2021,436842640.2
11/30/2021,156432446.7
12/1/2021,271848291
12/2/2021,193916629.1
12/3/2021,203775705
12/4/2021,112865567.5
12/5/2021,94736779.83
12/6/2021,154697522.3
12/7/2021,172624809.8
12/8/2021,120987323.4
12/9/2021,112304391.2
12/10/2021,75297580.33
12/11/2021,55399463.28
12/12/2021,52519898.73
12/13/2021,79825250.55
12/14/2021,176049424.7
12/15/2021,217960618.7
12/16/2021,240861696.2
12/17/2021,242167232.9
12/18/2021,203583831.3
12/19/2021,214758535.1
12/20/2021,294419837
12/21/2021,206522446.1
12/22/2021,236436623
12/23/2021,191725939.5
12/24/2021,191349704.8
12/25/2021,232242364.4
12/26/2021,202033829.2
12/27/2021,225733072.6
12/28/2021,216196045.7
12/29/2021,232560331.8
12/30/2021,196106976.9
12/31/2021,190973112.8
1/1/2022,199640052.5
1/2/2022,198954369.3
1/3/2022,247849183.4
1/4/2022,153969487.4
1/5/2022,167415638.6
1/6/2022,142875141.1
1/7/2022,142622239.3
1/8/2022,110121974.5
1/9/2022,117207294.3
1/10/2022,152223043.5
1/11/2022,117657301.7
1/12/2022,112042063.1
1/13/2022,103465592.5
1/14/2022,105871579.3
1/15/2022,92642052.35
1/16/2022,547702299.1
1/17/2022,316287989.8
1/18/2022,268391493.9
1/19/2022,106853793.8
1/20/2022,105364453.2
1/21/2022,157813028.3
1/22/2022,395685641.7
1/23/2022,120049839.4
1/24/2022,137210953.8
1/25/2022,195403575.7
1/26/2022,219570921.2
1/27/2022,218374105.4
1/28/2022,239000871.6
1/29/2022,231687985.6
1/30/2022,240450912.6
1/31/2022,231548884.4
2/1/2022,251622441.4
2/2/2022,222362048
2/3/2022,212742802.6
2/4/2022,233845087
2/5/2022,212086588
2/6/2022,202048397.4
2/7/2022,200022099.9
2/8/2022,194602394.5
2/9/2022,237332074
2/10/2022,375307991.1
2/11/2022,207511323.9
2/12/2022,167125145.7
2/13/2022,166827730.6
2/14/2022,170649525.1
2/15/2022,148746378.1
2/16/2022,142656906.3
2/17/2022,132008670.9
2/18/2022,132702840.1
2/19/2022,114807122.2
2/20/2022,107610089.7
2/21/2022,101393715.8
2/22/2022,92063281.12
2/23/2022,83640617.84
2/24/2022,76765244.25
2/25/2022,66828787.74
2/26/2022,50668368.11
2/27/2022,37725050.86
2/28/2022,31910162.1
3/1/2022,25080335.24
3/2/2022,21340951.31
3/3/2022,16684055.62
3/4/2022,12032786.3
3/5/2022,8794855.406
3/6/2022,5090501.779
3/7/2022,3654596.688
3/8/2022,3229493.701
3/9/2022,4614325.363
3/10/2022,7579733.952
3/11/2022,3958279.625
3/12/2022,5412670.924
3/13/2022,4889250.552
3/14/2022,6319088.718
3/15/2022,7349352.166
3/16/2022,12270049.95
3/17/2022,9798374.288
3/18/2022,10421898.05
3/19/2022,10587304.03
3/20/2022,11497961.39
3/21/2022,12581319.02
3/22/2022,12601302.3
3/23/2022,12085024.18
3/24/2022,11958144.02
3/25/2022,13167252.89
3/26/2022,12916382.78
3/27/2022,12995101.35
3/28/2022,13547227.05
3/29/2022,13332928
3/30/2022,29737879.36
3/31/2022,14041459.77
4/1/2022,16182248.33
4/2/2022,14844785.86
4/3/2022,15006095.58
4/4/2022,15843851.98
4/5/2022,16166869.85
4/6/2022,16825884.1
4/7/2022,18298017.15
4/8/2022,17251893.49
4/9/2022,18048045.28
4/10/2022,18605116.56
4/11/2022,19049893.5
4/12/2022,20768078.07
4/13/2022,18072603.66
4/14/2022,37461758.55
4/15/2022,25832400.91
4/16/2022,55842013.84
4/17/2022,20255450.01
4/18/2022,23245460.67
4/19/2022,43512325.12
4/20/2022,34340239.22
4/21/2022,36607193.02
4/22/2022,28203305.04
4/23/2022,28548873.35
4/24/2022,30986351.13
4/25/2022,30848418.45
4/26/2022,33579249.37
4/27/2022,33945984.06
4/28/2022,34379181.71
4/29/2022,36419477.18
4/30/2022,36322049.3
5/1/2022,36528246.68
5/2/2022,39977117.82
5/3/2022,54706228.55
5/4/2022,73101049
5/5/2022,90795156.59
5/6/2022,106697750.1
5/7/2022,126335920.3
5/8/2022,140543586.1
5/9/2022,151846761
5/10/2022,168923712.8
5/11/2022,182178311.1
5/12/2022,192137470.8
5/13/2022,199797117.8
5/14/2022,207950906
5/15/2022,230157761.1
5/16/2022,237329786.8
5/17/2022,245008778
5/18/2022,247760868.6
5/19/2022,243262808
5/20/2022,243938692
5/21/2022,256201712.4
5/22/2022,246457329
5/23/2022,238514675.6
5/24/2022,230518704.2
5/25/2022,260534804.4
5/26/2022,241826047.5
5/27/2022,236885469.2
5/28/2022,214069245.3
5/29/2022,228553639.4
5/30/2022,219266142.2
5/31/2022,205310690.7
6/1/2022,156746936.5
6/2/2022,122872133.1
6/3/2022,177242272.4
6/4/2022,244868747.3
6/5/2022,258092160.9
6/6/2022,258798133.3
6/7/2022,146935770.9
6/8/2022,159249914.4
6/9/2022,188497561.3
6/10/2022,205621348.3
6/11/2022,292530164.4
6/12/2022,320803085.7
6/13/2022,190794497.1
6/14/2022,209253824.8
6/15/2022,218203561.7
6/16/2022,201726560.1
6/17/2022,173678069.2
6/18/2022,174510730.2
6/19/2022,136092365.6
6/20/2022,285137071.8
6/21/2022,429694531.9
6/22/2022,332477768.2
6/23/2022,135310291.5
6/24/2022,130009315
6/25/2022,162365654.5
6/26/2022,357910947.7
6/27/2022,394017135.9
6/28/2022,556265628.4
6/29/2022,474404582.5
6/30/2022,262331514.7
7/1/2022,308155630.3
7/2/2022,207288835.5
7/3/2022,310607886.8
7/4/2022,346069823.6
7/5/2022,304592948.7
7/6/2022,314316151.2
7/7/2022,280446754.4
7/8/2022,292552293.5
7/9/2022,313514682.1
7/10/2022,223288832.1
7/11/2022,376720840.1
7/12/2022,334793836
7/13/2022,233558005.8
7/14/2022,185401483.5
7/15/2022,209647969.6
7/16/2022,132727043.2
7/17/2022,356787771.3
7/18/2022,500012022.8
7/19/2022,392849875.6
7/20/2022,203280209.2
7/21/2022,130383655.5
7/22/2022,89013493.34
7/23/2022,88937610.18
7/24/2022,76562270.1
7/25/2022,42167952.83
7/26/2022,62769973.08
7/27/2022,49979557.48
7/28/2022,117173390
7/29/2022,273006051.1
7/30/2022,335371396.1
7/31/2022,351295051.9
8/1/2022,355762654.4
8/2/2022,433712919.2
8/3/2022,74884941.6
8/4/2022,183031095.2
8/5/2022,114664288.7
8/6/2022,126563544.4
8/7/2022,109399048.5
8/8/2022,92444028.27
8/9/2022,166961861.2
8/10/2022,170901403.6
8/11/2022,153372325.9
8/12/2022,140376724.7
8/13/2022,110827645.3
8/14/2022,101176072.9
8/15/2022,124331921.3
8/16/2022,30671125.32
8/17/2022,1766450.263
8/18/2022,1556301.656
8/19/2022,260249020.5
8/20/2022,148613882.7
8/21/2022,181707496.6
8/22/2022,296725441.1
8/23/2022,277607601.3
8/24/2022,219540421
8/25/2022,250953880.1
8/26/2022,390419654.9
8/27/2022,597972921
8/28/2022,628166094.2
8/29/2022,863008869.9
8/30/2022,662689186.8
8/31/2022,845608281
9/1/2022,734217427.4
9/2/2022,652117404
9/3/2022,495211016.6
9/4/2022,318542018.9
9/5/2022,240889242.7
9/6/2022,213123058.7
9/7/2022,216812887
9/8/2022,192350919.5
9/9/2022,113350648.9
9/10/2022,186352488
9/11/2022,283158305.7
9/12/2022,448507305.2
9/13/2022,318904531.6
9/14/2022,784243069
9/15/2022,893053877.6
9/16/2022,1091084665
9/17/2022,1396844708
9/18/2022,1799547899
9/19/2022,1874924532
9/20/2022,2120245624
9/21/2022,2076056818
9/22/2022,2037817432
9/23/2022,2121279602
9/24/2022,2846023456
9/25/2022,3586388038
9/26/2022,4756048216
9/27/2022,5183875859
9/28/2022,7292805277
9/29/2022,6979442214
9/30/2022,7005842844
10/1/2022,7011877921
10/2/2022,6684183899
10/3/2022,6920664983
10/4/2022,7392221978
10/5/2022,7176677778
10/6/2022,7276602234
10/7/2022,6828411567
10/8/2022,6657203218
10/9/2022,6345514037
10/10/2022,5888642118
10/11/2022,5837828068
10/12/2022,5541558438
10/13/2022,5228505863
10/14/2022,5182339988
10/15/2022,5215997182
10/16/2022,4534481804
10/17/2022,4106057278
10/18/2022,3846001914
10/19/2022,3443441533
10/20/2022,3047462082
10/21/2022,2717746200
10/22/2022,2318186311
10/23/2022,2039224513
10/24/2022,1757498643
10/25/2022,1329575751
10/26/2022,1014572885
10/27/2022,753366665.9
10/28/2022,585138799.3
10/29/2022,351448927.5
10/30/2022,454155697.2
10/31/2022,211434913.7
11/1/2022,155174877.8
11/2/2022,124728469.6
11/3/2022,142072356.8
11/4/2022,179058201
11/5/2022,133530348.3
11/6/2022,133714869
11/7/2022,309752073.1
11/8/2022,362220258.2
11/9/2022,695942768.5
11/10/2022,2191887998
11/11/2022,2730772891
11/12/2022,1981496208
11/13/2022,1189462087
11/14/2022,1258799814
11/15/2022,1219910472
11/16/2022,1124887501
11/17/2022,722166432.5
11/18/2022,529492981.9
11/19/2022,591699283.7
11/20/2022,839164612.5
11/21/2022,1404092779
11/22/2022,1232336631
11/23/2022,1159326477
11/24/2022,975142791.7
11/25/2022,828581622.4
11/26/2022,853784800.7
11/27/2022,702399299.5
11/28/2022,785048403.2
11/29/2022,870000977.1
11/30/2022,846450819.7
12/1/2022,772218216.2
12/2/2022,573005366.3
12/3/2022,514138494
12/4/2022,516181314
12/5/2022,392964680.3
12/6/2022,360419267.1
12/7/2022,316197345.9
12/8/2022,365742814.5
12/9/2022,417270691.8
12/10/2022,439187649.1
12/11/2022,380272366.1
12/12/2022,496917918.6
12/13/2022,429955996.5
12/14/2022,330619604.3
12/15/2022,553892402.7
12/16/2022,414786059.9
12/17/2022,600950896.4
12/18/2022,512431084.7
12/19/2022,607724014.2
12/20/2022,855427341.9
12/21/2022,704979360.7
12/22/2022,689272773.1
12/23/2022,674189178
12/24/2022,607981855.3
12/25/2022,681601606.8
12/26/2022,631098334.2
12/27/2022,412460293.4
12/28/2022,540460998.8
12/29/2022,422174863.8
12/30/2022,341671976.1
12/31/2022,264637751
1/1/2023,552934459.5
1/2/2023,440807941.8
1/3/2023,510285350
1/4/2023,364944585.6
1/5/2023,429257673.7
1/6/2023,485949957.5
1/7/2023,264424853.7
1/8/2023,376273670.1
1/9/2023,377417420.9
1/10/2023,290934968
1/11/2023,249324446.4
1/12/2023,269398710.6
1/13/2023,414967061.7
1/14/2023,234818034.2
1/15/2023,230584698.3
