date,NO
10/9/2020,170.331493
10/10/2020,167.12397
10/11/2020,163.916447
10/12/2020,160.708924
10/13/2020,157.501401
10/14/2020,154.293878
10/15/2020,151.086355
10/16/2020,147.878831
10/17/2020,144.671309
10/18/2020,141.463786
10/19/2020,138.256262
10/20/2020,135.048739
10/21/2020,131.841217
10/22/2020,130.561736
10/23/2020,136.776242
10/24/2020,142.99075
10/25/2020,149.205256
10/26/2020,155.419763
10/27/2020,161.63427
10/28/2020,167.848777
10/29/2020,174.063284
10/30/2020,180.27779
10/31/2020,186.492297
11/1/2020,192.706804
11/2/2020,198.921311
11/3/2020,205.135817
11/4/2020,211.350325
11/5/2020,217.564831
11/6/2020,223.779338
11/7/2020,229.993845
11/8/2020,236.208352
11/9/2020,242.422858
11/10/2020,248.637365
11/11/2020,254.851872
11/12/2020,261.066379
11/13/2020,267.280886
11/14/2020,273.495392
11/15/2020,279.709899
11/16/2020,285.924406
11/17/2020,292.138913
11/18/2020,296.518274
11/19/2020,296.31846
11/20/2020,296.118645
11/21/2020,295.918831
11/22/2020,295.719017
11/23/2020,295.519202
11/24/2020,295.319388
11/25/2020,295.119573
11/26/2020,294.919759
11/27/2020,294.719944
11/28/2020,294.52013
11/29/2020,294.320315
11/30/2020,294.120501
12/1/2020,293.920686
12/2/2020,293.720872
12/3/2020,293.521057
12/4/2020,293.321243
12/5/2020,293.121429
12/6/2020,292.921614
12/7/2020,292.7218
12/8/2020,292.521985
12/9/2020,292.322171
12/10/2020,292.122356
12/11/2020,291.922542
12/12/2020,291.722727
12/13/2020,291.522913
12/14/2020,291.323098
12/15/2020,291.123284
12/16/2020,294.054422
12/17/2020,299.020408
12/18/2020,303.986395
12/19/2020,308.952381
12/20/2020,313.918367
12/21/2020,318.884354
12/22/2020,323.85034
12/23/2020,328.816326
12/24/2020,333.782313
12/25/2020,338.748299
12/26/2020,343.714286
12/27/2020,348.680272
12/28/2020,353.646259
12/29/2020,358.612245
12/30/2020,363.578231
12/31/2020,368.544218
1/1/2021,373.510204
1/2/2021,378.47619
1/3/2021,383.442177
1/4/2021,388.408163
1/5/2021,393.37415
1/6/2021,392.293878
1/7/2021,389.314286
1/8/2021,386.334694
1/9/2021,383.355102
1/10/2021,380.37551
1/11/2021,377.395918
1/12/2021,374.416327
1/13/2021,371.436735
1/14/2021,368.457143
1/15/2021,365.477551
1/16/2021,362.497959
1/17/2021,359.518367
1/18/2021,356.538775
1/19/2021,353.559184
1/20/2021,350.579592
1/21/2021,347.6
1/22/2021,344.620408
1/23/2021,341.640816
1/24/2021,338.661224
1/25/2021,335.681633
1/26/2021,332.702041
1/27/2021,329.722449
1/28/2021,326.742857
1/29/2021,323.763265
1/30/2021,320.783673
1/31/2021,317.804082
2/1/2021,314.82449
2/2/2021,311.844898
2/3/2021,308.865306
2/4/2021,305.885714
2/5/2021,302.906123
2/6/2021,299.926531
2/7/2021,296.946939
2/8/2021,293.967347
2/9/2021,290.987755
2/10/2021,292.571429
2/11/2021,295.108374
2/12/2021,297.64532
2/13/2021,300.182266
2/14/2021,302.719212
2/15/2021,305.256158
2/16/2021,307.793103
2/17/2021,310.330049
2/18/2021,312.866995
2/19/2021,315.403941
2/20/2021,317.940887
2/21/2021,320.477832
2/22/2021,323.014778
2/23/2021,325.551724
2/24/2021,328.08867
2/25/2021,330.625616
2/26/2021,333.162562
2/27/2021,335.699508
2/28/2021,338.236453
3/1/2021,340.773399
3/2/2021,343.310345
3/3/2021,345.847291
3/4/2021,348.384236
3/5/2021,350.921182
3/6/2021,353.458128
3/7/2021,355.995074
3/8/2021,358.53202
3/9/2021,361.068965
3/10/2021,363.605911
3/11/2021,362.772487
3/12/2021,361.222222
3/13/2021,359.671958
3/14/2021,358.121693
3/15/2021,356.571429
3/16/2021,355.021164
3/17/2021,353.4709
3/18/2021,351.920635
3/19/2021,350.37037
3/20/2021,348.820106
3/21/2021,347.269841
3/22/2021,345.719577
3/23/2021,344.169312
3/24/2021,342.619048
3/25/2021,341.068783
3/26/2021,339.518519
3/27/2021,337.968254
3/28/2021,336.417989
3/29/2021,334.867725
3/30/2021,333.31746
3/31/2021,331.767196
4/1/2021,330.216931
4/2/2021,328.666667
4/3/2021,327.116402
4/4/2021,325.566138
4/5/2021,324.015873
4/6/2021,322.465608
4/7/2021,320.260204
4/8/2021,316.862245
4/9/2021,313.464286
4/10/2021,310.066327
4/11/2021,306.668367
4/12/2021,303.270408
4/13/2021,299.872449
4/14/2021,296.47449
4/15/2021,293.076531
4/16/2021,289.678572
4/17/2021,286.280612
4/18/2021,282.882653
4/19/2021,279.484694
4/20/2021,276.086735
4/21/2021,272.688776
4/22/2021,269.290816
4/23/2021,265.892857
4/24/2021,262.494898
4/25/2021,259.096939
4/26/2021,255.698979
4/27/2021,252.30102
4/28/2021,248.903061
4/29/2021,245.505102
4/30/2021,242.107143
5/1/2021,238.709184
5/2/2021,235.311224
5/3/2021,231.913265
5/4/2021,228.515306
5/5/2021,224.571429
5/6/2021,222.265306
5/7/2021,219.959184
5/8/2021,217.653061
5/9/2021,215.346939
5/10/2021,213.040816
5/11/2021,210.734694
5/12/2021,208.428572
5/13/2021,206.122449
5/14/2021,203.816327
5/15/2021,201.510204
5/16/2021,199.204082
5/17/2021,196.897959
5/18/2021,194.591837
5/19/2021,195.741497
5/20/2021,196.088435
5/21/2021,196.435374
5/22/2021,196.782313
5/23/2021,197.129252
5/24/2021,197.47619
5/25/2021,197.823129
5/26/2021,198.170068
5/27/2021,198.517007
5/28/2021,198.863946
5/29/2021,199.210884
5/30/2021,199.557823
5/31/2021,199.904762
6/1/2021,200.251701
6/2/2021,200.598639
6/3/2021,200.945578
6/4/2021,201.292517
6/5/2021,201.639456
6/6/2021,201.986394
6/7/2021,202.333333
6/8/2021,202.680272
6/9/2021,198.806123
6/10/2021,194.5
6/11/2021,190.193878
6/12/2021,185.887755
6/13/2021,181.581633
6/14/2021,177.27551
6/15/2021,172.969388
6/16/2021,168.663265
6/17/2021,164.357143
6/18/2021,160.051021
6/19/2021,155.744898
6/20/2021,151.438776
6/21/2021,147.132653
6/22/2021,142.826531
6/23/2021,140.723214
6/24/2021,136.160714
6/25/2021,131.598214
6/26/2021,127.035714
6/27/2021,122.473214
6/28/2021,117.910714
6/29/2021,113.348214
6/30/2021,108.785714
7/1/2021,104.223214
7/2/2021,99.660714
7/3/2021,95.098214
7/4/2021,90.535714
7/5/2021,85.973214
7/6/2021,81.410714
7/7/2021,76.848214
7/8/2021,75.163265
7/9/2021,73.980377
7/10/2021,72.797488
7/11/2021,71.6146
7/12/2021,70.431711
7/13/2021,69.248823
7/14/2021,68.065934
7/15/2021,66.883045
7/16/2021,65.700157
7/17/2021,64.517269
7/18/2021,63.33438
7/19/2021,62.151491
7/20/2021,60.968603
7/21/2021,60.22449
7/22/2021,60.674254
7/23/2021,61.124019
7/24/2021,61.573783
7/25/2021,62.023548
7/26/2021,62.473312
7/27/2021,62.923077
7/28/2021,63.372841
7/29/2021,63.822606
7/30/2021,64.272371
7/31/2021,64.722135
8/1/2021,65.1719
8/2/2021,65.621664
8/3/2021,66.071429
8/4/2021,66.658163
8/5/2021,66.812925
8/6/2021,66.967687
8/7/2021,67.122449
8/8/2021,67.277211
8/9/2021,67.431973
8/10/2021,67.586735
8/11/2021,67.741497
8/12/2021,67.896258
8/13/2021,68.05102
8/14/2021,68.205782
8/15/2021,68.360544
8/16/2021,68.515306
8/17/2021,68.670068
8/18/2021,68.82483
8/19/2021,68.979592
8/20/2021,69.134354
8/21/2021,69.289116
8/22/2021,69.443878
8/23/2021,69.598639
8/24/2021,69.753401
8/25/2021,69.052381
8/26/2021,67.540476
8/27/2021,66.028572
8/28/2021,64.516667
8/29/2021,63.004762
8/30/2021,61.492857
8/31/2021,59.980952
9/1/2021,58.469048
9/2/2021,56.957143
9/3/2021,55.445238
9/4/2021,53.933333
9/5/2021,52.421429
9/6/2021,50.909524
9/7/2021,49.397619
9/8/2021,47.885714
9/9/2021,47.757021
9/10/2021,48.503053
9/11/2021,49.249084
9/12/2021,49.995116
9/13/2021,50.741148
9/14/2021,51.487179
9/15/2021,52.233211
9/16/2021,52.979243
9/17/2021,53.725275
9/18/2021,54.471306
9/19/2021,55.217338
9/20/2021,55.96337
9/21/2021,56.709402
9/22/2021,57.015873
9/23/2021,57.522109
9/24/2021,58.028345
9/25/2021,58.53458
9/26/2021,59.040816
9/27/2021,59.547052
9/28/2021,60.053288
9/29/2021,60.559524
9/30/2021,61.06576
10/1/2021,61.571995
10/2/2021,62.078231
10/3/2021,62.584467
10/4/2021,63.090703
10/5/2021,63.596939
10/6/2021,63.790249
10/7/2021,63.330499
10/8/2021,62.870748
10/9/2021,62.410998
10/10/2021,61.951247
10/11/2021,61.491497
10/12/2021,61.031746
10/13/2021,60.571996
10/14/2021,60.112245
10/15/2021,59.652494
10/16/2021,59.192744
10/17/2021,58.732993
10/18/2021,58.273243
10/19/2021,57.813492
10/20/2021,57.996599
10/21/2021,60.858277
10/22/2021,63.719955
10/23/2021,66.581633
10/24/2021,69.443311
10/25/2021,72.304989
10/26/2021,75.166667
10/27/2021,78.028345
10/28/2021,80.890023
10/29/2021,83.751701
10/30/2021,86.613379
10/31/2021,89.475057
11/1/2021,92.336735
11/2/2021,95.198413
11/3/2021,98.78458
11/4/2021,100.417687
11/5/2021,102.050793
11/6/2021,103.6839
11/7/2021,105.317007
11/8/2021,106.950114
11/9/2021,108.58322
11/10/2021,110.216326
11/11/2021,111.849433
11/12/2021,113.482539
11/13/2021,115.115646
11/14/2021,116.748753
11/15/2021,118.38186
11/16/2021,120.014966
11/17/2021,121.648072
11/18/2021,123.281179
11/19/2021,124.914286
11/20/2021,126.547392
11/21/2021,128.180499
11/22/2021,129.813606
11/23/2021,131.446712
11/24/2021,133.079818
11/25/2021,134.712925
11/26/2021,136.346032
11/27/2021,137.979138
11/28/2021,139.612245
11/29/2021,141.245352
11/30/2021,142.878458
12/1/2021,144.511564
12/2/2021,146.144671
12/3/2021,147.777778
12/4/2021,149.410884
12/5/2021,151.043991
12/6/2021,152.677098
12/7/2021,154.310204
12/8/2021,155.155329
12/9/2021,156.943311
12/10/2021,158.731292
12/11/2021,160.519274
12/12/2021,162.307256
12/13/2021,164.095238
12/14/2021,165.88322
12/15/2021,167.671202
12/16/2021,169.459184
12/17/2021,171.247165
12/18/2021,173.035147
12/19/2021,174.823129
12/20/2021,176.611111
12/21/2021,178.399093
12/22/2021,180.187075
12/23/2021,181.975057
12/24/2021,183.763039
12/25/2021,185.55102
12/26/2021,187.339002
12/27/2021,189.126984
12/28/2021,190.914966
12/29/2021,192.702948
12/30/2021,194.49093
12/31/2021,196.278912
1/1/2022,198.066893
1/2/2022,199.854875
1/3/2022,201.642857
1/4/2022,203.430839
1/5/2022,205.716623
1/6/2022,206.781999
1/7/2022,207.847375
1/8/2022,208.912751
1/9/2022,209.978127
1/10/2022,211.043503
1/11/2022,212.108879
1/12/2022,213.174254
1/13/2022,214.23963
1/14/2022,215.305006
1/15/2022,216.370382
1/16/2022,217.435758
1/17/2022,218.501134
1/18/2022,219.56651
1/19/2022,220.631886
1/20/2022,221.697261
1/21/2022,222.762637
1/22/2022,223.828013
1/23/2022,224.893389
1/24/2022,225.958765
1/25/2022,227.024141
1/26/2022,228.089517
1/27/2022,229.154893
1/28/2022,230.220268
1/29/2022,231.285644
1/30/2022,232.351021
1/31/2022,233.416396
2/1/2022,234.481772
2/2/2022,235.547148
2/3/2022,236.612524
2/4/2022,237.6779
2/5/2022,238.743276
2/6/2022,239.808652
2/7/2022,240.874028
2/8/2022,241.939403
2/9/2022,242.131083
2/10/2022,241.624804
2/11/2022,241.118524
2/12/2022,240.612245
2/13/2022,240.105965
2/14/2022,239.599686
2/15/2022,239.093407
2/16/2022,238.587127
2/17/2022,238.080848
2/18/2022,237.574568
2/19/2022,237.068289
2/20/2022,236.562009
2/21/2022,236.05573
2/22/2022,235.549451
2/23/2022,235.043171
2/24/2022,234.536892
2/25/2022,234.030612
2/26/2022,233.524333
2/27/2022,233.018053
2/28/2022,232.511774
3/1/2022,232.005495
3/2/2022,231.499215
3/3/2022,230.992936
3/4/2022,230.486656
3/5/2022,229.980377
3/6/2022,229.474097
3/7/2022,228.967818
3/8/2022,228.461538
3/9/2022,228.771586
3/10/2022,231.709184
3/11/2022,234.646782
3/12/2022,237.58438
3/13/2022,240.521978
3/14/2022,243.459576
3/15/2022,246.397174
3/16/2022,249.334772
3/17/2022,252.272371
3/18/2022,255.209969
3/19/2022,258.147567
3/20/2022,261.085165
3/21/2022,264.022763
3/22/2022,266.960361
3/23/2022,269.897959
3/24/2022,272.835557
3/25/2022,275.773155
3/26/2022,278.710754
3/27/2022,281.648352
3/28/2022,284.58595
3/29/2022,287.523548
3/30/2022,290.461146
3/31/2022,293.398744
4/1/2022,296.336342
4/2/2022,299.27394
4/3/2022,302.211538
4/4/2022,305.149137
4/5/2022,308.086735
4/6/2022,308.224846
4/7/2022,306.067038
4/8/2022,303.909231
4/9/2022,301.751424
4/10/2022,299.593616
4/11/2022,297.435809
4/12/2022,295.278002
4/13/2022,293.120195
4/14/2022,290.962387
4/15/2022,288.80458
4/16/2022,286.646773
4/17/2022,284.488965
4/18/2022,282.331158
4/19/2022,280.173351
4/20/2022,278.015544
4/21/2022,275.857736
4/22/2022,273.699929
4/23/2022,271.542121
4/24/2022,269.384314
4/25/2022,267.226507
4/26/2022,265.0687
4/27/2022,262.910892
4/28/2022,260.753085
4/29/2022,258.595278
4/30/2022,256.43747
5/1/2022,254.279663
5/2/2022,252.121856
5/3/2022,249.964048
5/4/2022,247.217466
5/5/2022,242.337052
5/6/2022,237.456639
5/7/2022,232.576226
5/8/2022,227.695813
5/9/2022,222.815399
5/10/2022,217.934986
5/11/2022,213.054573
5/12/2022,208.17416
5/13/2022,203.293746
5/14/2022,198.413333
5/15/2022,193.53292
5/16/2022,188.652506
5/17/2022,183.772093
5/18/2022,181.719852
5/19/2022,183.328183
5/20/2022,184.936513
5/21/2022,186.544844
5/22/2022,188.153175
5/23/2022,189.761506
5/24/2022,191.369837
5/25/2022,192.978168
5/26/2022,194.586498
5/27/2022,196.194829
5/28/2022,197.80316
5/29/2022,199.411491
5/30/2022,201.019822
5/31/2022,202.628152
6/1/2022,204.236483
6/2/2022,205.844814
6/3/2022,207.453145
6/4/2022,209.061476
6/5/2022,210.669807
6/6/2022,212.278137
6/7/2022,213.886468
6/8/2022,212.394236
6/9/2022,208.508683
6/10/2022,204.62313
6/11/2022,200.737577
6/12/2022,196.852024
6/13/2022,192.966471
6/14/2022,189.080918
6/15/2022,185.195364
6/16/2022,181.309811
6/17/2022,177.424258
6/18/2022,173.538705
6/19/2022,169.653152
6/20/2022,165.767599
6/21/2022,161.882046
6/22/2022,158.557037
6/23/2022,153.351756
6/24/2022,148.146475
6/25/2022,142.941194
6/26/2022,137.735913
6/27/2022,132.530632
6/28/2022,127.325351
6/29/2022,122.12007
6/30/2022,116.914789
7/1/2022,111.709508
7/2/2022,106.504227
7/3/2022,101.298946
7/4/2022,96.093665
7/5/2022,90.888384
7/6/2022,85.683103
7/7/2022,82.814928
7/8/2022,83.150416
7/9/2022,83.485903
7/10/2022,83.821391
7/11/2022,84.156879
7/12/2022,84.492367
7/13/2022,84.827854
7/14/2022,85.163342
7/15/2022,85.49883
7/16/2022,85.834318
7/17/2022,86.169806
7/18/2022,86.505294
7/19/2022,86.840782
7/20/2022,86.476438
7/21/2022,86.569316
7/22/2022,86.662193
7/23/2022,86.755071
7/24/2022,86.847949
7/25/2022,86.940826
7/26/2022,87.033704
7/27/2022,87.126582
7/28/2022,87.21946
7/29/2022,87.312338
7/30/2022,87.405216
7/31/2022,87.498093
8/1/2022,87.590971
8/2/2022,87.683849
8/3/2022,87.776726
8/4/2022,87.930829
8/5/2022,88.084931
8/6/2022,88.239033
8/7/2022,88.393135
8/8/2022,88.547238
8/9/2022,88.70134
8/10/2022,88.855442
8/11/2022,89.009544
8/12/2022,89.163647
8/13/2022,89.317749
8/14/2022,89.471851
8/15/2022,89.625953
8/16/2022,89.780056
8/17/2022,89.934158
8/18/2022,89.683158
8/19/2022,89.432158
8/20/2022,89.181159
8/21/2022,88.930159
8/22/2022,88.679159
8/23/2022,88.428159
8/24/2022,88.177159
8/25/2022,87.926159
8/26/2022,87.67516
8/27/2022,87.42416
8/28/2022,87.17316
8/29/2022,86.92216
8/30/2022,86.671161
8/31/2022,86.420161
9/1/2022,86.169161
9/2/2022,85.918161
9/3/2022,85.667161
9/4/2022,85.416162
9/5/2022,85.165162
9/6/2022,84.914162
9/7/2022,84.663162
9/8/2022,85.789713
9/9/2022,86.916265
9/10/2022,88.042816
9/11/2022,89.169367
9/12/2022,90.295918
9/13/2022,91.42247
9/14/2022,92.549021
9/15/2022,93.675572
9/16/2022,94.802123
9/17/2022,95.928674
9/18/2022,97.055226
9/19/2022,98.181777
9/20/2022,99.308328
9/21/2022,101.466625
9/22/2022,109.708596
9/23/2022,117.950567
9/24/2022,126.192538
9/25/2022,134.434508
9/26/2022,142.676479
9/27/2022,150.91845
9/28/2022,159.160421
9/29/2022,167.402391
9/30/2022,175.644362
10/1/2022,183.886333
10/2/2022,192.128303
10/3/2022,200.370274
10/4/2022,208.612245
10/5/2022,213.795918
10/6/2022,214.94898
10/7/2022,216.102041
10/8/2022,217.255102
10/9/2022,218.408163
10/10/2022,219.561225
10/11/2022,220.714286
10/12/2022,221.867347
10/13/2022,223.020408
10/14/2022,224.173469
10/15/2022,225.326531
10/16/2022,226.479592
10/17/2022,227.632653
10/18/2022,228.785714
10/19/2022,235.867347
10/20/2022,240.229592
10/21/2022,244.591837
10/22/2022,248.954082
10/23/2022,253.316327
10/24/2022,257.678571
10/25/2022,262.040816
10/26/2022,266.403061
10/27/2022,270.765306
10/28/2022,275.127551
10/29/2022,279.489796
10/30/2022,283.852041
10/31/2022,288.214286
11/1/2022,292.576531
11/2/2022,296.938776
11/3/2022,301.30102
11/4/2022,305.663265
11/5/2022,310.02551
11/6/2022,314.387755
11/7/2022,318.75
11/8/2022,323.112245
11/9/2022,327.47449
11/10/2022,331.836734
11/11/2022,336.19898
11/12/2022,340.561225
11/13/2022,344.92347
11/14/2022,349.285714
11/15/2022,353.647959
11/16/2022,356.040816
11/17/2022,358.829932
11/18/2022,361.619048
11/19/2022,364.408163
11/20/2022,367.197279
11/21/2022,369.986394
11/22/2022,372.77551
11/23/2022,375.564626
11/24/2022,378.353741
11/25/2022,381.142857
11/26/2022,383.931973
11/27/2022,386.721089
11/28/2022,389.510204
11/29/2022,392.29932
11/30/2022,395.088435
12/1/2022,397.877551
12/2/2022,400.666667
12/3/2022,403.455782
12/4/2022,406.244898
12/5/2022,409.034014
12/6/2022,411.823129
12/7/2022,412.759184
12/8/2022,413.387755
12/9/2022,414.016327
12/10/2022,414.644898
12/11/2022,415.273469
12/12/2022,415.902041
12/13/2022,416.530612
12/14/2022,417.159184
12/15/2022,417.787755
12/16/2022,418.416327
12/17/2022,419.044898
12/18/2022,419.673469
12/19/2022,420.302041
12/20/2022,420.930612
12/21/2022,421.559184
12/22/2022,422.187755
12/23/2022,422.816327
12/24/2022,423.444898
12/25/2022,424.073469
12/26/2022,424.702041
12/27/2022,425.330612
12/28/2022,425.959184
12/29/2022,426.587755
12/30/2022,427.216327
12/31/2022,427.844898
1/1/2023,381.6564626
1/2/2023,383.3030612
1/3/2023,384.9496599
1/4/2023,386.5962585
1/5/2023,388.2428571
1/6/2023,389.5683673
1/7/2023,390.7102041
1/8/2023,391.8520408
1/9/2023,392.9938776
1/10/2023,394.1357143
1/11/2023,395.772449
1/12/2023,397.6520408
1/13/2023,399.5316327
1/14/2023,401.4112245
1/15/2023,403.2908163
1/16/2023,404.9714286
1/17/2023,406.6520408
1/18/2023,408.3326531
1/19/2023,410.0132653
1/20/2023,411.6938776
1/21/2023,413.3744898
1/22/2023,415.055102
1/23/2023,416.7357143
1/24/2023,418.4163265
1/25/2023,420.0969388
1/26/2023,421.777551
1/27/2023,423.4581633
1/28/2023,425.1387755
1/29/2023,426.8193878
1/30/2023,428.5
1/31/2023,430.1806122
2/1/2023,431.8612245
2/2/2023,433.5418367
2/3/2023,435.222449
2/4/2023,436.9030612
2/5/2023,438.5836735
2/6/2023,439.95
2/7/2023,441.3163265
2/8/2023,441.9020408
2/9/2023,441.9367347
2/10/2023,442.1938776
2/11/2023,442.0836735
2/12/2023,441.9734694
2/13/2023,441.8632653
2/14/2023,441.7530612
2/15/2023,441.6428571
2/16/2023,441.5326531
2/17/2023,441.422449
2/18/2023,441.3122449
2/19/2023,441.2020408
2/20/2023,441.0918367
2/21/2023,440.9816327
2/22/2023,440.8714286
2/23/2023,440.7612245
2/24/2023,440.6510204
2/25/2023,440.5408163
2/26/2023,440.4306122
2/27/2023,440.3204082
2/28/2023,440.2102041
3/1/2023,440.1
3/2/2023,439.9897959
3/3/2023,439.8795918
3/4/2023,439.7693878
3/5/2023,439.6591837
3/6/2023,439.5489796
3/7/2023,439.4387755
3/8/2023,438.4663265
3/9/2023,437.4938776
3/10/2023,436.0520408
3/11/2023,434.35
3/12/2023,432.6479592
3/13/2023,430.7397959
3/14/2023,428.8316327
3/15/2023,426.9234694
3/16/2023,425.0153061
3/17/2023,423.1071429
3/18/2023,421.1989796
3/19/2023,419.2908163
3/20/2023,417.3826531
3/21/2023,415.4744898
3/22/2023,413.5663265
3/23/2023,411.6581633
3/24/2023,409.75
3/25/2023,407.8418367
3/26/2023,405.9336735
3/27/2023,404.0255102
3/28/2023,402.1173469
3/29/2023,400.2091837
3/30/2023,398.3010204
3/31/2023,396.3928571
4/1/2023,394.4846939
4/2/2023,392.5765306
4/3/2023,390.6683673
4/4/2023,388.7602041
4/5/2023,389.1173469
4/6/2023,390.0510204
4/7/2023,390.9846939
4/8/2023,391.9234694
4/9/2023,392.8622449
4/10/2023,393.9387755
4/11/2023,395.0153061
4/12/2023,396.0918367
4/13/2023,397.1683673
4/14/2023,398.244898
4/15/2023,399.3214286
4/16/2023,400.3979592
4/17/2023,401.4744898
4/18/2023,402.5510204
4/19/2023,403.627551
4/20/2023,404.7040816
4/21/2023,405.7806122
4/22/2023,406.8571429
4/23/2023,407.9336735
4/24/2023,409.0102041
4/25/2023,410.0867347
4/26/2023,411.1632653
4/27/2023,412.2397959
4/28/2023,413.3163265
4/29/2023,414.3928571
4/30/2023,415.4693878
5/1/2023,416.5459184
5/2/2023,417.622449
5/3/2023,414.5612245
5/4/2023,411.3316327
5/5/2023,408.1632653
5/6/2023,405.4846939
5/7/2023,402.8061224
5/8/2023,399
5/9/2023,395.1938776
5/10/2023,391.3877551
5/11/2023,387.5816327
5/12/2023,383.7755102
5/13/2023,379.9693878
5/14/2023,376.1632653
5/15/2023,372.3571429
5/16/2023,368.5510204
5/17/2023,365.8134921
5/18/2023,363.718254
5/19/2023,361.6230159
5/20/2023,359.5277778
5/21/2023,357.4325397
5/22/2023,355.3373016
5/23/2023,353.2420635
5/24/2023,351.1468254
5/25/2023,349.0515873
5/26/2023,346.9563492
5/27/2023,344.8611111
5/28/2023,342.765873
5/29/2023,340.6706349
5/30/2023,338.5753968
5/31/2023,336.4801587
6/1/2023,334.3849206
6/2/2023,332.515873
6/3/2023,330.8849206
6/4/2023,329.2539683
6/5/2023,327.6230159
6/6/2023,325.9920635
6/7/2023,320.9436508
6/8/2023,315.0283272
6/9/2023,309.1130037
6/10/2023,303.1976801
6/11/2023,297.2823565
6/12/2023,291.367033
6/13/2023,285.4517094
6/14/2023,279.5363858
6/15/2023,273.6210623
6/16/2023,266.7136752
6/17/2023,257.1197802
6/18/2023,247.5258852
6/19/2023,237.9319902
6/20/2023,228.3380952
6/21/2023,263.3238095
6/22/2023,259.4652381
6/23/2023,255.6066667
6/24/2023,251.7480952
6/25/2023,247.8895238
6/26/2023,244.0309524
6/27/2023,240.172381
6/28/2023,236.3138095
6/29/2023,232.4552381
6/30/2023,228.5966667
