date,NH4
7/30/2017,15.629252
7/31/2017,15.866667
8/1/2017,16.104082
8/2/2017,16.341496
8/3/2017,16.578911
8/4/2017,16.816327
8/5/2017,17.053742
8/6/2017,17.291157
8/7/2017,17.528571
8/8/2017,17.765986
8/9/2017,18.003401
8/10/2017,18.240816
8/11/2017,18.478231
8/12/2017,18.715646
8/13/2017,18.953061
8/14/2017,19.190476
8/15/2017,19.787075
8/16/2017,20.383673
8/17/2017,20.920048
8/18/2017,21.456423
8/19/2017,21.992797
8/20/2017,22.529172
8/21/2017,23.065546
8/22/2017,23.601921
8/23/2017,24.138295
8/24/2017,24.67467
8/25/2017,25.211044
8/26/2017,25.747419
8/27/2017,26.283793
8/28/2017,26.820168
8/29/2017,27.356543
8/30/2017,27.892917
8/31/2017,28.429292
9/1/2017,28.965666
9/2/2017,29.502041
9/3/2017,30.038415
9/4/2017,30.57479
9/5/2017,31.111164
9/6/2017,31.647539
9/7/2017,32.183914
9/8/2017,32.720288
9/9/2017,33.256663
9/10/2017,33.793037
9/11/2017,34.329412
9/12/2017,34.865786
9/13/2017,35.402161
9/14/2017,35.938535
9/15/2017,36.47491
9/16/2017,37.011285
9/17/2017,37.547659
9/18/2017,38.084034
9/19/2017,36.779221
9/20/2017,35.644156
9/21/2017,34.509091
9/22/2017,33.374026
9/23/2017,32.238961
9/24/2017,31.103896
9/25/2017,29.968831
9/26/2017,28.833766
9/27/2017,27.698701
9/28/2017,26.563636
9/29/2017,25.428571
9/30/2017,24.293507
10/1/2017,23.158441
10/2/2017,22.023377
10/3/2017,20.888312
10/4/2017,19.753247
10/5/2017,18.618182
10/6/2017,17.483117
10/7/2017,16.348052
10/8/2017,15.212987
10/9/2017,14.077922
10/10/2017,12.842857
10/11/2017,12.889796
10/12/2017,12.936735
10/13/2017,12.983674
10/14/2017,13.030612
10/15/2017,13.077551
10/16/2017,13.12449
10/17/2017,13.171429
10/18/2017,13.218368
10/19/2017,13.265306
10/20/2017,13.312245
10/21/2017,13.359184
10/22/2017,13.406123
10/23/2017,13.453061
10/24/2017,13.5
10/25/2017,13.546939
10/26/2017,13.593877
10/27/2017,13.640816
10/28/2017,13.687755
10/29/2017,13.734694
10/30/2017,13.781632
10/31/2017,13.828571
11/1/2017,13.87551
11/2/2017,13.922449
11/3/2017,13.969388
11/4/2017,14.016326
11/5/2017,14.063265
11/6/2017,14.110204
11/7/2017,14.157143
11/8/2017,14.081633
11/9/2017,14.066327
11/10/2017,14.05102
11/11/2017,14.035714
11/12/2017,14.020408
11/13/2017,14.005102
11/14/2017,13.989796
11/15/2017,13.97449
11/16/2017,13.959184
11/17/2017,13.943877
11/18/2017,13.928572
11/19/2017,13.913265
11/20/2017,13.897959
11/21/2017,13.882653
11/22/2017,13.867347
11/23/2017,13.852041
11/24/2017,13.836735
11/25/2017,13.821429
11/26/2017,13.806122
11/27/2017,13.790816
11/28/2017,13.77551
11/29/2017,13.760204
11/30/2017,13.744898
12/1/2017,13.729592
12/2/2017,13.714286
12/3/2017,13.69898
12/4/2017,13.683674
12/5/2017,13.668367
12/6/2017,13.76412
12/7/2017,13.797342
12/8/2017,13.830565
12/9/2017,13.863787
12/10/2017,13.89701
12/11/2017,13.930233
12/12/2017,13.963455
12/13/2017,13.996678
12/14/2017,14.0299
12/15/2017,14.063123
12/16/2017,14.096345
12/17/2017,14.129568
12/18/2017,14.162791
12/19/2017,14.196013
12/20/2017,14.229236
12/21/2017,14.262458
12/22/2017,14.295681
12/23/2017,14.328904
12/24/2017,14.362126
12/25/2017,14.395349
12/26/2017,14.428571
12/27/2017,14.461794
12/28/2017,14.495017
12/29/2017,14.528239
12/30/2017,14.561462
12/31/2017,14.594684
1/1/2018,14.627907
1/2/2018,14.66113
1/3/2018,14.694352
1/4/2018,14.727575
1/5/2018,14.760797
1/6/2018,14.79402
1/7/2018,14.827243
1/8/2018,14.860465
1/9/2018,14.893688
1/10/2018,14.92691
1/11/2018,14.960133
1/12/2018,14.993355
1/13/2018,15.026578
1/14/2018,15.059801
1/15/2018,15.093023
1/16/2018,15.126246
1/17/2018,15.159468
1/18/2018,14.882143
1/19/2018,14.535714
1/20/2018,14.189286
1/21/2018,13.842857
1/22/2018,13.496429
1/23/2018,13.15
1/24/2018,12.803571
1/25/2018,12.457143
1/26/2018,12.110714
1/27/2018,11.764286
1/28/2018,11.417857
1/29/2018,11.071429
1/30/2018,10.725
1/31/2018,10.378571
2/1/2018,10.032143
2/2/2018,9.685714
2/3/2018,9.339286
2/4/2018,8.992857
2/5/2018,8.646429
2/6/2018,8.3
2/7/2018,8.283163
2/8/2018,8.367347
2/9/2018,8.451531
2/10/2018,8.535714
2/11/2018,8.619898
2/12/2018,8.704082
2/13/2018,8.788265
2/14/2018,8.872449
2/15/2018,8.956633
2/16/2018,9.040816
2/17/2018,9.125
2/18/2018,9.209184
2/19/2018,9.293367
2/20/2018,9.377551
2/21/2018,9.461735
2/22/2018,9.545918
2/23/2018,9.630102
2/24/2018,9.714286
2/25/2018,9.798469
2/26/2018,9.882653
2/27/2018,9.966837
2/28/2018,10.05102
3/1/2018,10.135204
3/2/2018,10.219388
3/3/2018,10.303571
3/4/2018,10.387755
3/5/2018,10.471939
3/6/2018,10.556123
3/7/2018,10.459184
3/8/2018,10.326531
3/9/2018,10.193878
3/10/2018,10.061225
3/11/2018,9.928571
3/12/2018,9.795918
3/13/2018,9.663265
3/14/2018,9.530612
3/15/2018,9.397959
3/16/2018,9.265306
3/17/2018,9.132653
3/18/2018,9
3/19/2018,8.867347
3/20/2018,8.734694
3/21/2018,8.602041
3/22/2018,8.469388
3/23/2018,8.336735
3/24/2018,8.204082
3/25/2018,8.071428
3/26/2018,7.938776
3/27/2018,7.806122
3/28/2018,7.673469
3/29/2018,7.540816
3/30/2018,7.408163
3/31/2018,7.27551
4/1/2018,7.142857
4/2/2018,7.010204
4/3/2018,6.877551
4/4/2018,6.943878
4/5/2018,7.030612
4/6/2018,7.117347
4/7/2018,7.204082
4/8/2018,7.290816
4/9/2018,7.377551
4/10/2018,7.464286
4/11/2018,7.55102
4/12/2018,7.637755
4/13/2018,7.72449
4/14/2018,7.811224
4/15/2018,7.897959
4/16/2018,7.984694
4/17/2018,8.071429
4/18/2018,8.158163
4/19/2018,8.244898
4/20/2018,8.331633
4/21/2018,8.418367
4/22/2018,8.505102
4/23/2018,8.591837
4/24/2018,8.678571
4/25/2018,8.765306
4/26/2018,8.852041
4/27/2018,8.938776
4/28/2018,9.02551
4/29/2018,9.112245
4/30/2018,9.19898
5/1/2018,9.285714
5/2/2018,9.367347
5/3/2018,9.502041
5/4/2018,9.636735
5/5/2018,9.771428
5/6/2018,9.906122
5/7/2018,10.040816
5/8/2018,10.17551
5/9/2018,10.310204
5/10/2018,10.444898
5/11/2018,10.579592
5/12/2018,10.714286
5/13/2018,10.84898
5/14/2018,10.983674
5/15/2018,11.118367
5/16/2018,11.253061
5/17/2018,11.387755
5/18/2018,11.522449
5/19/2018,11.657143
5/20/2018,11.791837
5/21/2018,11.926531
5/22/2018,12.061225
5/23/2018,12.195918
5/24/2018,12.330612
5/25/2018,12.465306
5/26/2018,12.6
5/27/2018,12.734694
5/28/2018,12.869388
5/29/2018,13.004082
5/30/2018,13.138775
5/31/2018,13.273469
6/1/2018,13.408163
6/2/2018,13.542857
6/3/2018,13.677551
6/4/2018,13.812245
6/5/2018,13.946939
6/6/2018,14.034014
6/7/2018,14.081633
6/8/2018,14.129252
6/9/2018,14.176871
6/10/2018,14.22449
6/11/2018,14.272109
6/12/2018,14.319728
6/13/2018,14.367347
6/14/2018,14.414966
6/15/2018,14.462585
6/16/2018,14.510204
6/17/2018,14.557823
6/18/2018,14.605442
6/19/2018,14.653061
6/20/2018,14.70068
6/21/2018,14.748299
6/22/2018,14.795918
6/23/2018,14.843537
6/24/2018,14.891157
6/25/2018,14.938775
6/26/2018,14.986394
6/27/2018,15.034014
6/28/2018,15.081633
6/29/2018,15.129252
6/30/2018,15.176871
7/1/2018,15.22449
7/2/2018,15.272109
7/3/2018,15.319728
7/4/2018,15.367347
7/5/2018,15.414966
7/6/2018,15.462585
7/7/2018,15.510204
7/8/2018,15.557823
7/9/2018,15.605442
7/10/2018,15.653061
7/11/2018,15.70068
7/12/2018,15.748299
7/13/2018,15.795918
7/14/2018,15.843537
7/15/2018,15.891157
7/16/2018,15.938775
7/17/2018,15.986394
7/18/2018,15.780612
7/19/2018,15.5
7/20/2018,15.219388
7/21/2018,14.938776
7/22/2018,14.658163
7/23/2018,14.377551
7/24/2018,14.096939
7/25/2018,13.816327
7/26/2018,13.535714
7/27/2018,13.255102
7/28/2018,12.97449
7/29/2018,12.693878
7/30/2018,12.413265
7/31/2018,12.132653
8/1/2018,11.852041
8/2/2018,11.571429
8/3/2018,11.290816
8/4/2018,11.010204
8/5/2018,10.729592
8/6/2018,10.44898
8/7/2018,10.168367
8/8/2018,9.887755
8/9/2018,9.607143
8/10/2018,9.326531
8/11/2018,9.045918
8/12/2018,8.765306
8/13/2018,8.484694
8/14/2018,8.204082
8/15/2018,8.197279
8/16/2018,8.238095
8/17/2018,8.278912
8/18/2018,8.319728
8/19/2018,8.360544
8/20/2018,8.401361
8/21/2018,8.442177
8/22/2018,8.482993
8/23/2018,8.52381
8/24/2018,8.564626
8/25/2018,8.605442
8/26/2018,8.646258
8/27/2018,8.687075
8/28/2018,8.727891
8/29/2018,8.768707
8/30/2018,8.809524
8/31/2018,8.85034
9/1/2018,8.891156
9/2/2018,8.931973
9/3/2018,8.972789
9/4/2018,9.013605
9/5/2018,9.023809
9/6/2018,9.061225
9/7/2018,9.098639
9/8/2018,9.136055
9/9/2018,9.173469
9/10/2018,9.210884
9/11/2018,9.248299
9/12/2018,9.285714
9/13/2018,9.323129
9/14/2018,9.360544
9/15/2018,9.397959
9/16/2018,9.435374
9/17/2018,9.472789
9/18/2018,9.510204
9/19/2018,9.547619
9/20/2018,9.585034
9/21/2018,9.622449
9/22/2018,9.659864
9/23/2018,9.697279
9/24/2018,9.734694
9/25/2018,9.772109
9/26/2018,9.809524
9/27/2018,9.846939
9/28/2018,9.884354
9/29/2018,9.921769
9/30/2018,9.959184
10/1/2018,9.996599
10/2/2018,10.034013
10/3/2018,10.071429
10/4/2018,10.108843
10/5/2018,10.146258
10/6/2018,10.183674
10/7/2018,10.221089
10/8/2018,10.258503
10/9/2018,10.295918
10/10/2018,10.333333
10/11/2018,10.370748
10/12/2018,10.408163
10/13/2018,10.445578
10/14/2018,10.482993
10/15/2018,10.520408
10/16/2018,10.557823
10/17/2018,10.557823
10/18/2018,10.564626
10/19/2018,10.571428
10/20/2018,10.578231
10/21/2018,10.585034
10/22/2018,10.591837
10/23/2018,10.598639
10/24/2018,10.605442
10/25/2018,10.612245
10/26/2018,10.619047
10/27/2018,10.62585
10/28/2018,10.632653
10/29/2018,10.639456
10/30/2018,10.646259
10/31/2018,10.653061
11/1/2018,10.659864
11/2/2018,10.666667
11/3/2018,10.67347
11/4/2018,10.680272
11/5/2018,10.687075
11/6/2018,10.693878
11/7/2018,10.69898
11/8/2018,10.666867
11/9/2018,10.634754
11/10/2018,10.602641
11/11/2018,10.570528
11/12/2018,10.538415
11/13/2018,10.506303
11/14/2018,10.47419
11/15/2018,10.442077
11/16/2018,10.409964
11/17/2018,10.377851
11/18/2018,10.345738
11/19/2018,10.313625
11/20/2018,10.281513
11/21/2018,10.2494
11/22/2018,10.217287
11/23/2018,10.185174
11/24/2018,10.153061
11/25/2018,10.120948
11/26/2018,10.088836
11/27/2018,10.056723
11/28/2018,10.02461
11/29/2018,9.992497
11/30/2018,9.960384
12/1/2018,9.928271
12/2/2018,9.896159
12/3/2018,9.864046
12/4/2018,9.831933
12/5/2018,9.7988
12/6/2018,9.765666
12/7/2018,9.732533
12/8/2018,9.6994
12/9/2018,9.666267
12/10/2018,9.633133
12/11/2018,9.6
12/12/2018,9.57655
12/13/2018,9.553099
12/14/2018,9.529649
12/15/2018,9.506198
12/16/2018,9.482748
12/17/2018,9.459297
12/18/2018,9.435847
12/19/2018,9.412397
12/20/2018,9.388946
12/21/2018,9.365496
12/22/2018,9.342045
12/23/2018,9.318595
12/24/2018,9.295144
12/25/2018,9.271694
12/26/2018,9.248244
12/27/2018,9.224793
12/28/2018,9.201343
12/29/2018,9.177892
12/30/2018,9.154442
12/31/2018,9.130991
1/1/2019,9.107541
1/2/2019,9.08409
1/3/2019,9.06064
1/4/2019,9.03719
1/5/2019,9.013739
1/6/2019,8.990289
1/7/2019,8.966838
1/8/2019,8.943388
1/9/2019,8.989325
1/10/2019,9.071934
1/11/2019,9.154544
1/12/2019,9.237153
1/13/2019,9.319763
1/14/2019,9.402372
1/15/2019,9.484982
1/16/2019,9.567591
1/17/2019,9.650201
1/18/2019,9.73281
1/19/2019,9.815419
1/20/2019,9.898029
1/21/2019,9.980638
1/22/2019,10.063248
1/23/2019,10.145857
1/24/2019,10.228467
1/25/2019,10.311076
1/26/2019,10.393686
1/27/2019,10.476295
1/28/2019,10.558904
1/29/2019,10.641514
1/30/2019,10.724124
1/31/2019,10.806733
2/1/2019,10.889342
2/2/2019,10.971952
2/3/2019,11.054561
2/4/2019,11.137171
2/5/2019,11.21978
2/6/2019,11.30239
2/7/2019,11.384999
2/8/2019,11.467609
2/9/2019,11.550218
2/10/2019,11.632827
2/11/2019,11.715437
2/12/2019,11.798046
2/13/2019,11.975554
2/14/2019,12.153061
2/15/2019,12.306311
2/16/2019,12.459562
2/17/2019,12.612812
2/18/2019,12.766062
2/19/2019,12.919312
2/20/2019,13.072562
2/21/2019,13.225813
2/22/2019,13.379063
2/23/2019,13.532313
2/24/2019,13.685563
2/25/2019,13.838813
2/26/2019,13.992063
2/27/2019,14.145314
2/28/2019,14.298564
3/1/2019,14.451814
3/2/2019,14.605064
3/3/2019,14.758314
3/4/2019,14.911565
3/5/2019,15.064815
3/6/2019,15.218065
3/7/2019,15.371315
3/8/2019,15.524565
3/9/2019,15.677816
3/10/2019,15.831066
3/11/2019,15.984316
3/12/2019,16.137566
3/13/2019,15.965986
3/14/2019,15.755102
3/15/2019,15.544218
3/16/2019,15.333333
3/17/2019,15.122449
3/18/2019,14.911565
3/19/2019,14.70068
3/20/2019,14.489796
3/21/2019,14.278911
3/22/2019,14.068027
3/23/2019,13.857143
3/24/2019,13.646259
3/25/2019,13.435374
3/26/2019,13.22449
3/27/2019,13.013606
3/28/2019,12.802721
3/29/2019,12.591837
3/30/2019,12.380952
3/31/2019,12.170068
4/1/2019,11.959184
4/2/2019,11.748299
4/3/2019,11.65377
4/4/2019,11.600166
4/5/2019,11.546563
4/6/2019,11.492959
4/7/2019,11.439356
4/8/2019,11.385753
4/9/2019,11.332149
4/10/2019,11.278546
4/11/2019,11.224942
4/12/2019,11.171339
4/13/2019,11.117736
4/14/2019,11.064132
4/15/2019,11.010529
4/16/2019,10.956925
4/17/2019,10.903322
4/18/2019,10.849718
4/19/2019,10.796115
4/20/2019,10.742512
4/21/2019,10.688908
4/22/2019,10.635305
4/23/2019,10.581701
4/24/2019,10.528098
4/25/2019,10.474494
4/26/2019,10.420891
4/27/2019,10.367287
4/28/2019,10.313684
4/29/2019,10.260081
4/30/2019,10.206477
5/1/2019,10.152874
5/2/2019,10.09927
5/3/2019,10.045667
5/4/2019,9.992064
5/5/2019,9.93846
5/6/2019,9.884857
5/7/2019,9.831253
5/8/2019,9.772548
5/9/2019,9.796042
5/10/2019,9.819536
5/11/2019,9.84303
5/12/2019,9.866524
5/13/2019,9.890018
5/14/2019,9.913512
5/15/2019,9.937006
5/16/2019,9.9605
5/17/2019,9.983994
5/18/2019,10.007489
5/19/2019,10.030982
5/20/2019,10.054477
5/21/2019,10.077971
5/22/2019,10.101465
5/23/2019,10.124959
5/24/2019,10.148453
5/25/2019,10.171947
5/26/2019,10.195441
5/27/2019,10.218935
5/28/2019,10.242429
5/29/2019,10.265923
5/30/2019,10.289417
5/31/2019,10.312912
6/1/2019,10.336406
6/2/2019,10.3599
6/3/2019,10.383394
6/4/2019,10.406888
6/5/2019,10.434028
6/6/2019,10.408581
6/7/2019,10.383135
6/8/2019,10.357689
6/9/2019,10.332242
6/10/2019,10.306796
6/11/2019,10.28135
6/12/2019,10.255904
6/13/2019,10.230457
6/14/2019,10.205011
6/15/2019,10.179564
6/16/2019,10.154118
6/17/2019,10.128672
6/18/2019,10.103225
6/19/2019,10.077779
6/20/2019,10.052333
6/21/2019,10.026887
6/22/2019,10.00144
6/23/2019,9.975994
6/24/2019,9.950547
6/25/2019,9.925101
6/26/2019,9.899655
6/27/2019,9.874208
6/28/2019,9.848762
6/29/2019,9.823316
6/30/2019,9.797869
7/1/2019,9.772423
7/2/2019,9.746977
7/3/2019,9.72153
7/4/2019,9.696084
7/5/2019,9.670638
7/6/2019,9.645191
7/7/2019,9.619745
7/8/2019,9.594299
7/9/2019,9.568852
7/10/2019,9.601629
7/11/2019,9.642343
7/12/2019,9.683056
7/13/2019,9.72377
7/14/2019,9.764483
7/15/2019,9.805197
7/16/2019,9.84591
7/17/2019,9.886624
7/18/2019,9.927337
7/19/2019,9.96805
7/20/2019,10.008764
7/21/2019,10.049477
7/22/2019,10.090191
7/23/2019,10.130904
7/24/2019,10.171618
7/25/2019,10.212331
7/26/2019,10.253045
7/27/2019,10.293758
7/28/2019,10.334472
7/29/2019,10.375185
7/30/2019,10.415899
7/31/2019,10.456612
8/1/2019,10.497326
8/2/2019,10.538039
8/3/2019,10.578753
8/4/2019,10.619466
8/5/2019,10.660179
8/6/2019,10.700893
8/7/2019,10.861344
8/8/2019,11.012605
8/9/2019,11.163866
8/10/2019,11.315126
8/11/2019,11.466387
8/12/2019,11.617647
8/13/2019,11.768907
8/14/2019,11.920168
8/15/2019,12.071429
8/16/2019,12.222689
8/17/2019,12.373949
8/18/2019,12.52521
8/19/2019,12.676471
8/20/2019,12.827731
8/21/2019,12.978992
8/22/2019,13.130252
8/23/2019,13.281513
8/24/2019,13.432773
8/25/2019,13.584034
8/26/2019,13.735294
8/27/2019,13.886554
8/28/2019,14.037815
8/29/2019,14.189076
8/30/2019,14.340336
8/31/2019,14.491597
9/1/2019,14.642857
9/2/2019,14.794118
9/3/2019,14.945378
9/4/2019,15.096639
9/5/2019,15.247899
9/6/2019,15.39916
9/7/2019,15.55042
9/8/2019,15.701681
9/9/2019,15.852941
9/10/2019,15.948052
9/11/2019,16.11039
9/12/2019,16.272727
9/13/2019,16.435065
9/14/2019,16.597403
9/15/2019,16.75974
9/16/2019,16.922078
9/17/2019,17.084415
9/18/2019,17.246753
9/19/2019,17.409091
9/20/2019,17.571429
9/21/2019,17.733766
9/22/2019,17.896104
9/23/2019,18.058442
9/24/2019,18.220779
9/25/2019,18.383117
9/26/2019,18.545454
9/27/2019,18.707792
9/28/2019,18.87013
9/29/2019,19.032468
9/30/2019,19.194805
10/1/2019,19.357143
10/2/2019,19.261225
10/3/2019,19.053061
10/4/2019,18.844898
10/5/2019,18.636735
10/6/2019,18.428571
10/7/2019,18.220408
10/8/2019,18.012245
10/9/2019,17.804082
10/10/2019,17.595918
10/11/2019,17.387755
10/12/2019,17.179592
10/13/2019,16.971429
10/14/2019,16.763265
10/15/2019,16.555102
10/16/2019,16.346939
10/17/2019,16.138775
10/18/2019,15.930612
10/19/2019,15.722449
10/20/2019,15.514286
10/21/2019,15.306122
10/22/2019,15.097959
10/23/2019,14.889796
10/24/2019,14.681633
10/25/2019,14.47347
10/26/2019,14.265306
10/27/2019,14.057143
10/28/2019,13.848979
10/29/2019,13.640816
10/30/2019,13.432653
10/31/2019,13.22449
11/1/2019,13.016327
11/2/2019,12.808163
11/3/2019,12.6
11/4/2019,12.391837
11/5/2019,12.183674
11/6/2019,12.178571
11/7/2019,12.19898
11/8/2019,12.219388
11/9/2019,12.239796
11/10/2019,12.260204
11/11/2019,12.280612
11/12/2019,12.30102
11/13/2019,12.321429
11/14/2019,12.341837
11/15/2019,12.362245
11/16/2019,12.382653
11/17/2019,12.403061
11/18/2019,12.423469
11/19/2019,12.443877
11/20/2019,12.464286
11/21/2019,12.484694
11/22/2019,12.505102
11/23/2019,12.52551
11/24/2019,12.545918
11/25/2019,12.566327
11/26/2019,12.586735
11/27/2019,12.607143
11/28/2019,12.627551
11/29/2019,12.647959
11/30/2019,12.668367
12/1/2019,12.688775
12/2/2019,12.709184
12/3/2019,12.729592
12/4/2019,12.673469
12/5/2019,12.636055
12/6/2019,12.598639
12/7/2019,12.561224
12/8/2019,12.52381
12/9/2019,12.486395
12/10/2019,12.44898
12/11/2019,12.411565
12/12/2019,12.37415
12/13/2019,12.336735
12/14/2019,12.29932
12/15/2019,12.261905
12/16/2019,12.22449
12/17/2019,12.187075
12/18/2019,12.14966
12/19/2019,12.112245
12/20/2019,12.07483
12/21/2019,12.037415
12/22/2019,12
12/23/2019,11.962585
12/24/2019,11.92517
12/25/2019,11.887755
12/26/2019,11.85034
12/27/2019,11.812925
12/28/2019,11.77551
12/29/2019,11.738095
12/30/2019,11.70068
12/31/2019,11.663265
1/1/2020,11.62585
1/2/2020,11.588435
1/3/2020,11.55102
1/4/2020,11.513605
1/5/2020,11.476191
1/6/2020,11.438775
1/7/2020,11.401361
1/8/2020,11.363946
1/9/2020,11.326531
1/10/2020,11.289116
1/11/2020,11.251701
1/12/2020,11.214286
1/13/2020,11.176871
1/14/2020,11.139456
1/15/2020,11.078818
1/16/2020,10.973962
1/17/2020,10.869106
1/18/2020,10.764251
1/19/2020,10.659395
1/20/2020,10.554539
1/21/2020,10.449683
1/22/2020,10.344828
1/23/2020,10.239972
1/24/2020,10.135116
1/25/2020,10.03026
1/26/2020,9.925405
1/27/2020,9.820549
1/28/2020,9.715693
1/29/2020,9.610837
1/30/2020,9.505982
1/31/2020,9.401126
2/1/2020,9.29627
2/2/2020,9.191414
2/3/2020,9.086559
2/4/2020,8.981703
2/5/2020,8.876847
2/6/2020,8.808726
2/7/2020,8.740605
2/8/2020,8.672484
2/9/2020,8.604363
2/10/2020,8.536242
2/11/2020,8.468121
2/12/2020,8.4
2/13/2020,8.596032
2/14/2020,8.792063
2/15/2020,8.988095
2/16/2020,9.184127
2/17/2020,9.380159
2/18/2020,9.57619
2/19/2020,9.772222
2/20/2020,9.968254
2/21/2020,10.164286
2/22/2020,10.360317
2/23/2020,10.556349
2/24/2020,10.752381
2/25/2020,10.948413
2/26/2020,11.144444
2/27/2020,11.340476
2/28/2020,11.536508
2/29/2020,11.73254
3/1/2020,11.928572
3/2/2020,12.124603
3/3/2020,12.320635
3/4/2020,12.516667
3/5/2020,12.712698
3/6/2020,12.90873
3/7/2020,13.104762
3/8/2020,13.300794
3/9/2020,13.496825
3/10/2020,13.692857
3/11/2020,13.596939
3/12/2020,13.433673
3/13/2020,13.270408
3/14/2020,13.107143
3/15/2020,12.943878
3/16/2020,12.780612
3/17/2020,12.617347
3/18/2020,12.454082
3/19/2020,12.290816
3/20/2020,12.127551
3/21/2020,11.964286
3/22/2020,11.80102
3/23/2020,11.637755
3/24/2020,11.47449
3/25/2020,11.311225
3/26/2020,11.147959
3/27/2020,10.984694
3/28/2020,10.821428
3/29/2020,10.658163
3/30/2020,10.494898
3/31/2020,10.331633
4/1/2020,10.168367
4/2/2020,10.005102
4/3/2020,9.841837
4/4/2020,9.678571
4/5/2020,9.515306
4/6/2020,9.352041
4/7/2020,9.188776
4/8/2020,9.214286
4/9/2020,9.341837
4/10/2020,9.469388
4/11/2020,9.596939
4/12/2020,9.72449
4/13/2020,9.852041
4/14/2020,9.979592
4/15/2020,10.107143
4/16/2020,10.234694
4/17/2020,10.362245
4/18/2020,10.489796
4/19/2020,10.617347
4/20/2020,10.744898
4/21/2020,10.872449
4/22/2020,11
4/23/2020,11.127551
4/24/2020,11.255102
4/25/2020,11.382653
4/26/2020,11.510204
4/27/2020,11.637755
4/28/2020,11.765306
4/29/2020,11.892857
4/30/2020,12.020408
5/1/2020,12.147959
5/2/2020,12.27551
5/3/2020,12.403061
5/4/2020,12.530612
5/5/2020,12.658163
5/6/2020,12.752381
5/7/2020,12.761905
5/8/2020,12.771428
5/9/2020,12.780952
5/10/2020,12.790476
5/11/2020,12.8
5/12/2020,12.809524
5/13/2020,12.819048
5/14/2020,12.828571
5/15/2020,12.838095
5/16/2020,12.847619
5/17/2020,12.857143
5/18/2020,12.866667
5/19/2020,12.876191
5/20/2020,12.885714
5/21/2020,12.593407
5/22/2020,12.406593
5/23/2020,12.21978
5/24/2020,12.032967
5/25/2020,11.846154
5/26/2020,11.659341
5/27/2020,11.472527
5/28/2020,11.285714
5/29/2020,11.098901
5/30/2020,10.912088
5/31/2020,10.725275
6/1/2020,10.538461
6/2/2020,10.351648
6/3/2020,10.517007
6/4/2020,10.564626
6/5/2020,10.612245
6/6/2020,10.659864
6/7/2020,10.707483
6/8/2020,10.755102
6/9/2020,10.802721
6/10/2020,10.85034
6/11/2020,10.897959
6/12/2020,10.945578
6/13/2020,10.993197
6/14/2020,11.040816
6/15/2020,11.088435
6/16/2020,11.136054
6/17/2020,11.183673
6/18/2020,11.231293
6/19/2020,11.278912
6/20/2020,11.326531
6/21/2020,11.37415
6/22/2020,11.421769
6/23/2020,11.469388
6/24/2020,11.836735
6/25/2020,12.591837
6/26/2020,13.346939
6/27/2020,14.102041
6/28/2020,14.857143
6/29/2020,15.612245
6/30/2020,16.367347
7/1/2020,17.122449
7/2/2020,17.877551
7/3/2020,18.632653
7/4/2020,19.387755
7/5/2020,20.142857
7/6/2020,20.897959
7/7/2020,21.653061
7/8/2020,21.857143
7/9/2020,21.377551
7/10/2020,20.897959
7/11/2020,20.418367
7/12/2020,19.938775
7/13/2020,19.459184
7/14/2020,18.979592
7/15/2020,18.5
7/16/2020,18.020408
7/17/2020,17.540816
7/18/2020,17.061225
7/19/2020,16.581633
7/20/2020,16.102041
7/21/2020,15.622449
7/22/2020,14.959184
7/23/2020,14.510204
7/24/2020,14.061225
7/25/2020,13.612245
7/26/2020,13.163265
7/27/2020,12.714286
7/28/2020,12.265306
7/29/2020,11.816327
7/30/2020,11.367347
7/31/2020,10.918368
8/1/2020,10.469388
8/2/2020,10.020408
8/3/2020,9.571428
8/4/2020,9.122449
8/5/2020,9.210884
8/6/2020,9.517007
8/7/2020,9.823129
8/8/2020,10.129252
8/9/2020,10.435374
8/10/2020,10.741497
8/11/2020,11.047619
8/12/2020,11.353741
8/13/2020,11.659864
8/14/2020,11.965986
8/15/2020,12.272109
8/16/2020,12.578231
8/17/2020,12.884354
8/18/2020,13.190476
8/19/2020,13.496599
8/20/2020,13.802721
8/21/2020,14.108844
8/22/2020,14.414966
8/23/2020,14.721088
8/24/2020,15.027211
8/25/2020,15.333333
8/26/2020,15.102041
8/27/2020,14.77551
8/28/2020,14.44898
8/29/2020,14.122449
8/30/2020,13.795918
8/31/2020,13.469388
9/1/2020,13.142857
9/2/2020,12.816327
9/3/2020,12.489796
9/4/2020,12.163265
9/5/2020,11.836735
9/6/2020,11.510204
9/7/2020,11.183673
9/8/2020,10.857143
9/9/2020,10.866667
9/10/2020,10.752381
9/11/2020,10.638095
9/12/2020,10.52381
9/13/2020,10.409524
9/14/2020,10.295238
9/15/2020,10.180952
9/16/2020,10.066667
9/17/2020,9.952381
9/18/2020,9.838095
9/19/2020,9.723809
9/20/2020,9.609524
9/21/2020,9.495238
9/22/2020,9.380952
9/23/2020,9.266667
9/24/2020,9.461539
9/25/2020,9.879121
9/26/2020,10.296703
9/27/2020,10.714286
9/28/2020,11.131868
9/29/2020,11.549451
9/30/2020,11.967033
10/1/2020,12.384615
10/2/2020,12.802198
10/3/2020,13.21978
10/4/2020,13.637362
10/5/2020,14.054945
10/6/2020,14.472527
10/7/2020,15.190476
10/8/2020,15.809524
