date,RAD,RAD_Watt
10/1/2019,0.1905,190.5
10/2/2019,0.1155,115.5
10/3/2019,0.1985,198.5
10/4/2019,0.192,192
10/5/2019,0.127,127
10/6/2019,0.1725,172.5
10/7/2019,0.0855,85.5
10/8/2019,0.114,114
10/9/2019,0.114,114
10/10/2019,0.1505,150.5
10/11/2019,0.151,151
10/12/2019,0.1,100
10/13/2019,0.1435,143.5
10/14/2019,0.1855,185.5
10/15/2019,0.154,154
10/16/2019,0.133,133
10/17/2019,0.112,112
10/18/2019,0.0805,80.5
10/19/2019,0.045,45
10/20/2019,0.114,114
10/21/2019,0.1945,194.5
10/22/2019,0.125,125
10/23/2019,0.1365,136.5
10/24/2019,0.1545,154.5
10/25/2019,0.1465,146.5
10/26/2019,0.122,122
10/27/2019,0.157,157
10/28/2019,0.1475,147.5
10/29/2019,0.1525,152.5
10/30/2019,0.1415,141.5
10/31/2019,0.149,149
11/1/2019,0.119,119
11/2/2019,0.119,119
11/3/2019,0.0595,59.5
11/4/2019,0.115,115
11/5/2019,0.1105,110.5
11/6/2019,0.0645,64.5
11/7/2019,0.077,77
11/8/2019,0.1085,108.5
11/9/2019,0.033,33
11/10/2019,0.062,62
11/11/2019,0.0885,88.5
11/12/2019,0.096,96
11/13/2019,0.0535,53.5
11/14/2019,0.03,30
11/15/2019,0.023,23
11/16/2019,0.036,36
11/17/2019,0.051,51
11/18/2019,0.03,30
11/19/2019,0.107,107
11/20/2019,0.1275,127.5
11/21/2019,0.104,104
11/22/2019,0.116,116
11/23/2019,0.1125,112.5
11/24/2019,0.0665,66.5
11/25/2019,0.103,103
11/26/2019,0.14,140
11/27/2019,0.1285,128.5
11/28/2019,0.0985,98.5
11/29/2019,0.062,62
11/30/2019,0.1215,121.5
12/1/2019,0.0955,95.5
12/2/2019,0.1,100
12/3/2019,0.126,126
12/4/2019,0.102,102
12/5/2019,0.0825,82.5
12/6/2019,0.058,58
12/7/2019,0.0895,89.5
12/8/2019,0.0785,78.5
12/9/2019,0.104,104
12/10/2019,0.0985,98.5
12/11/2019,0.086,86
12/12/2019,0.023,23
12/13/2019,0.046,46
12/14/2019,0.036,36
12/15/2019,0.097,97
12/16/2019,0.0985,98.5
12/17/2019,0.092,92
12/18/2019,0.0215,21.5
12/19/2019,0.024,24
12/20/2019,0.043,43
12/21/2019,0.073,73
12/22/2019,0.0275,27.5
12/23/2019,0.046,46
12/24/2019,0.0825,82.5
12/25/2019,0.0785,78.5
12/26/2019,0.057,57
12/27/2019,0.058,58
12/28/2019,0.051,51
12/29/2019,0.0535,53.5
12/30/2019,0.0525,52.5
12/31/2019,0.0975,97.5
1/1/2020,0.1085,108.5
1/2/2020,0.08,80
1/3/2020,0.06,60
1/4/2020,0.069,69
1/5/2020,0.1035,103.5
1/6/2020,0.125,125
1/7/2020,0.0855,85.5
1/8/2020,0.123,123
1/9/2020,0.1105,110.5
1/10/2020,0.065,65
1/11/2020,0.108,108
1/12/2020,0.0985,98.5
1/13/2020,0.0995,99.5
1/14/2020,0.1005,100.5
1/15/2020,0.119,119
1/16/2020,0.105,105
1/17/2020,0.105,105
1/18/2020,0.115,115
1/19/2020,0.102,102
1/20/2020,0.0815,81.5
1/21/2020,0.1425,142.5
1/22/2020,0.0905,90.5
1/23/2020,0.112,112
1/24/2020,0.0825,82.5
1/25/2020,0.096,96
1/26/2020,0.1455,145.5
1/27/2020,0.0725,72.5
1/28/2020,0.12,120
1/29/2020,0.149,149
1/30/2020,0.1055,105.5
1/31/2020,0.125,125
2/1/2020,0.0225,22.5
2/2/2020,0.1605,160.5
2/3/2020,0.174,174
2/4/2020,0.158,158
2/5/2020,0.1065,106.5
2/6/2020,0.126,126
2/7/2020,0.119,119
2/8/2020,0.146,146
2/9/2020,0.148,148
2/10/2020,0.0875,87.5
2/11/2020,0.141,141
2/12/2020,0.148,148
2/13/2020,0.149,149
2/14/2020,0.116,116
2/15/2020,0.13,130
2/16/2020,0.1035,103.5
2/17/2020,0.148,148
2/18/2020,0.146,146
2/19/2020,0.1425,142.5
2/20/2020,0.126,126
2/21/2020,0.036,36
2/22/2020,0.1545,154.5
2/23/2020,0.15475,154.75
2/24/2020,0.155,155
2/25/2020,0.158333333,158.333333
2/26/2020,0.161666667,161.666667
2/27/2020,0.165,165
2/28/2020,0.168333333,168.333333
2/29/2020,0.171666667,171.666667
3/1/2020,0.175,175
3/2/2020,0.178333333,178.333333
3/3/2020,0.181666667,181.666667
3/4/2020,0.185,185
3/5/2020,0.188333333,188.333333
3/6/2020,0.191666667,191.666667
3/7/2020,0.195,195
3/8/2020,0.198333333,198.333333
3/9/2020,0.201666667,201.666667
3/10/2020,0.205,205
3/11/2020,0.208333333,208.333333
3/12/2020,0.211666667,211.666667
3/13/2020,0.215,215
3/14/2020,0.221,221
3/15/2020,0.2225,222.5
3/16/2020,0.255,255
3/17/2020,0.162,162
3/18/2020,0.222,222
3/19/2020,0.1825,182.5
3/20/2020,0.221,221
3/21/2020,0.2295,229.5
3/22/2020,0.235,235
3/23/2020,0.2325,232.5
3/24/2020,0.242,242
3/25/2020,0.2215,221.5
3/26/2020,0.2025,202.5
3/27/2020,0.2205,220.5
3/28/2020,0.236,236
3/29/2020,0.2245,224.5
3/30/2020,0.234,234
3/31/2020,0.22,220
4/1/2020,0.2495,249.5
4/2/2020,0.253,253
4/3/2020,0.238,238
4/4/2020,0.22,220
4/5/2020,0.055,55
4/6/2020,0.203,203
4/7/2020,0.2435,243.5
4/8/2020,0.2395,239.5
4/9/2020,0.2135,213.5
4/10/2020,0.185,185
4/11/2020,0.2065,206.5
4/12/2020,0.2255,225.5
4/13/2020,0.226,226
4/14/2020,0.237,237
4/15/2020,0.237,237
4/16/2020,0.1005,100.5
4/17/2020,0.2255,225.5
4/18/2020,0.171,171
4/19/2020,0.227,227
4/20/2020,0.1315,131.5
4/21/2020,0.253,253
4/22/2020,0.2655,265.5
4/23/2020,0.266,266
4/24/2020,0.112,112
4/25/2020,0.166,166
4/26/2020,0.057,57
4/27/2020,0.282,282
4/28/2020,0.269,269
4/29/2020,0.254,254
4/30/2020,0.076,76
5/1/2020,0.2895,289.5
5/2/2020,0.2825,282.5
5/3/2020,0.284,284
5/4/2020,0.283,283
5/5/2020,0.296,296
5/6/2020,0.292,292
5/7/2020,0.308,308
5/8/2020,0.3105,310.5
5/9/2020,0.297,297
5/10/2020,0.049,49
5/11/2020,0.3025,302.5
5/12/2020,0.313,313
5/13/2020,0.2975,297.5
5/14/2020,0.1835,183.5
5/15/2020,0.094,94
5/16/2020,0.275,275
5/17/2020,0.286,286
5/18/2020,0.0955,95.5
5/19/2020,0.2275,227.5
5/20/2020,0.2705,270.5
5/21/2020,0.216,216
5/22/2020,0.29,290
5/23/2020,0.2495,249.5
5/24/2020,0.0595,59.5
5/25/2020,0.107,107
5/26/2020,0.18,180
5/27/2020,0.1885,188.5
5/28/2020,0.2405,240.5
5/29/2020,0.2825,282.5
5/30/2020,0.2845,284.5
5/31/2020,0.291,291
6/1/2020,0.227,227
6/2/2020,0.198,198
6/3/2020,0.052,52
6/4/2020,0.108,108
6/5/2020,0.14,140
6/6/2020,0.077,77
6/7/2020,0.128,128
6/8/2020,0.237,237
6/9/2020,0.287,287
6/10/2020,0.2565,256.5
6/11/2020,0.2485,248.5
6/12/2020,0.261,261
6/13/2020,0.241,241
6/14/2020,0.2585,258.5
6/15/2020,0.297,297
6/16/2020,0.3135,313.5
6/17/2020,0.286,286
6/18/2020,0.151,151
6/19/2020,0.1315,131.5
6/20/2020,0.3055,305.5
6/21/2020,0.231,231
6/22/2020,0.302,302
6/23/2020,0.3015,301.5
6/24/2020,0.3095,309.5
6/25/2020,0.2975,297.5
6/26/2020,0.264,264
6/27/2020,0.2805,280.5
6/28/2020,0.2545,254.5
6/29/2020,0.294,294
6/30/2020,0.2815,281.5
7/1/2020,0.281,281
7/2/2020,0.245,245
7/3/2020,0.257,257
7/4/2020,0.268,268
7/5/2020,0.211,211
7/6/2020,0.1475,147.5
7/7/2020,0.279,279
7/8/2020,0.2215,221.5
7/9/2020,0.291,291
7/10/2020,0.279,279
7/11/2020,0.239,239
7/12/2020,0.1185,118.5
7/13/2020,0.2915,291.5
7/14/2020,0.278,278
7/15/2020,0.198,198
7/16/2020,0.2,200
7/17/2020,0.134,134
7/18/2020,0.146,146
7/19/2020,0.186,186
7/20/2020,0.217,217
7/21/2020,0.13,130
7/22/2020,0.0765,76.5
7/23/2020,0.0955,95.5
7/24/2020,0.219,219
7/25/2020,0.165,165
7/26/2020,0.1785,178.5
7/27/2020,0.178,178
7/28/2020,0.203,203
7/29/2020,0.187,187
7/30/2020,0.2625,262.5
7/31/2020,0.245,245
8/1/2020,0.213,213
8/2/2020,0.1435,143.5
8/3/2020,0.266,266
8/4/2020,0.2025,202.5
8/5/2020,0.1725,172.5
8/6/2020,0.2535,253.5
8/7/2020,0.135,135
8/8/2020,0.169,169
8/9/2020,0.12,120
8/10/2020,0.272,272
8/11/2020,0.254,254
8/12/2020,0.237,237
8/13/2020,0.165,165
8/14/2020,0.176,176
8/15/2020,0.186,186
8/16/2020,0.153,153
8/17/2020,0.209,209
8/18/2020,0.167,167
8/19/2020,0.146,146
8/20/2020,0.161,161
8/21/2020,0.1545,154.5
8/22/2020,0.166,166
8/23/2020,0.2365,236.5
8/24/2020,0.222,222
8/25/2020,0.238,238
8/26/2020,0.22,220
8/27/2020,0.1785,178.5
8/28/2020,0.2275,227.5
8/29/2020,0.1635,163.5
8/30/2020,0.136,136
8/31/2020,0.1625,162.5
9/1/2020,0.252,252
9/2/2020,0.2415,241.5
9/3/2020,0.235,235
9/4/2020,0.1215,121.5
9/5/2020,0.136,136
9/6/2020,0.0855,85.5
9/7/2020,0.158,158
9/8/2020,0.175,175
9/9/2020,0.113,113
9/10/2020,0.0895,89.5
9/11/2020,0.1595,159.5
9/12/2020,0.1465,146.5
9/13/2020,0.0765,76.5
9/14/2020,0.1205,120.5
9/15/2020,0.1935,193.5
9/16/2020,0.1735,173.5
9/17/2020,0.1875,187.5
9/18/2020,0.0945,94.5
9/19/2020,0.179,179
9/20/2020,0.214,214
9/21/2020,0.116,116
9/22/2020,0.2335,233.5
9/23/2020,0.1385,138.5
9/24/2020,0.1585,158.5
9/25/2020,0.187,187
9/26/2020,0.143,143
9/27/2020,0.1845,184.5
9/28/2020,0.1455,145.5
9/29/2020,0.1265,126.5
9/30/2020,0.055,55
10/1/2020,0.185,185
10/2/2020,0.0725,72.5
10/3/2020,0.1135,113.5
10/4/2020,0.0815,81.5
10/5/2020,0.1565,156.5
10/6/2020,0.143,143
10/7/2020,0.1575,157.5
10/8/2020,0.1505,150.5
10/9/2020,0.157,157
10/10/2020,0.1165,116.5
10/11/2020,0.1135,113.5
10/12/2020,0.1035,103.5
10/13/2020,0.19,190
10/14/2020,0.1815,181.5
10/15/2020,0.172,172
10/16/2020,0.0955,95.5
10/17/2020,0.1695,169.5
10/18/2020,0.169,169
10/19/2020,0.0225,22.5
10/20/2020,0.0515,51.5
10/21/2020,0.0605,60.5
10/22/2020,0.0965,96.5
10/23/2020,0.0855,85.5
10/24/2020,0.145,145
10/25/2020,0.091,91
10/26/2020,0.114,114
10/27/2020,0.1345,134.5
10/28/2020,0.123,123
10/29/2020,0.139,139
10/30/2020,0.136,136
10/31/2020,0.061,61
11/1/2020,0.124,124
11/2/2020,0.174,174
11/3/2020,0.1745,174.5
11/4/2020,0.1755,175.5
11/5/2020,0.147,147
11/6/2020,0.1335,133.5
11/7/2020,0.0565,56.5
11/8/2020,0.0275,27.5
11/9/2020,0.1235,123.5
11/10/2020,0.062,62
11/11/2020,0.0485,48.5
11/12/2020,0.0965,96.5
11/13/2020,0.14,140
11/14/2020,0.0745,74.5
11/15/2020,0.1045,104.5
11/16/2020,0.1435,143.5
11/17/2020,0.1295,129.5
11/18/2020,0.146,146
11/19/2020,0.1075,107.5
11/20/2020,0.103,103
11/21/2020,0.14,140
11/22/2020,0.101,101
11/23/2020,0.0765,76.5
11/24/2020,0.1535,153.5
11/25/2020,0.0645,64.5
11/26/2020,0.131,131
11/27/2020,0.131,131
11/28/2020,0.128,128
11/29/2020,0.101,101
11/30/2020,0.0725,72.5
12/1/2020,0.136,136
12/2/2020,0.139,139
12/3/2020,0.1235,123.5
12/4/2020,0.067,67
12/5/2020,0.1105,110.5
12/6/2020,0.1005,100.5
12/7/2020,0.0735,73.5
12/8/2020,0.1325,132.5
12/9/2020,0.1435,143.5
12/10/2020,0.1395,139.5
12/11/2020,0.1035,103.5
12/12/2020,0.119,119
12/13/2020,0.135,135
12/14/2020,0.1435,143.5
12/15/2020,0.075,75
12/16/2020,0.1265,126.5
12/17/2020,0.056,56
12/18/2020,0.1525,152.5
12/19/2020,0.1085,108.5
12/20/2020,0.1175,117.5
12/21/2020,0.148,148
12/22/2020,0.128,128
12/23/2020,0.119,119
12/24/2020,0.108,108
12/25/2020,0.143,143
12/26/2020,0.15,150
12/27/2020,0.1095,109.5
12/28/2020,0.106,106
12/29/2020,0.111,111
12/30/2020,0.089,89
12/31/2020,0.123,123
1/1/2021,0.1415,141.5
1/2/2021,0.0795,79.5
1/3/2021,0.08,80
1/4/2021,0.112,112
1/5/2021,0.152,152
1/6/2021,0.149,149
1/7/2021,0.1025,102.5
1/8/2021,0.138,138
1/9/2021,0.1245,124.5
1/10/2021,0.1485,148.5
1/11/2021,0.0985,98.5
1/12/2021,0.038,38
1/13/2021,0.0685,68.5
1/14/2021,0.118,118
1/15/2021,0.139,139
1/16/2021,0.0745,74.5
1/17/2021,0.0725,72.5
1/18/2021,0.133,133
1/19/2021,0.1615,161.5
1/20/2021,0.146,146
1/21/2021,0.146,146
1/22/2021,0.186,186
1/23/2021,0.142,142
1/24/2021,0.146,146
1/25/2021,0.1225,122.5
1/26/2021,0.1505,150.5
1/27/2021,0.152,152
1/28/2021,0.184,184
1/29/2021,0.1745,174.5
1/30/2021,0.157,157
1/31/2021,0.147,147
2/1/2021,0.186,186
2/2/2021,0.196,196
2/3/2021,0.2015,201.5
2/4/2021,0.1895,189.5
2/5/2021,0.186,186
2/6/2021,0.111,111
2/7/2021,0.062,62
2/8/2021,0.153,153
2/9/2021,0.164,164
2/10/2021,0.175,175
2/11/2021,0.1395,139.5
2/12/2021,0.1595,159.5
2/13/2021,0.1,100
2/14/2021,0.1025,102.5
2/15/2021,0.133,133
2/16/2021,0.0725,72.5
2/17/2021,0.0965,96.5
2/18/2021,0.156,156
2/19/2021,0.143,143
2/20/2021,0.2,200
2/21/2021,0.158,158
2/22/2021,0.1965,196.5
2/23/2021,0.174,174
2/24/2021,0.171,171
2/25/2021,0.199,199
2/26/2021,0.16,160
2/27/2021,0.188,188
2/28/2021,0.1855,185.5
3/1/2021,0.178,178
3/2/2021,0.19,190
3/3/2021,0.1235,123.5
3/4/2021,0.161,161
3/5/2021,0.2165,216.5
3/6/2021,0.0615,61.5
3/7/2021,0.227,227
3/8/2021,0.15,150
3/9/2021,0.1675,167.5
3/10/2021,0.1665,166.5
3/11/2021,0.1905,190.5
3/12/2021,0.1985,198.5
3/13/2021,0.2005,200.5
3/14/2021,0.2025,202.5
3/15/2021,0.213,213
3/16/2021,0.214,214
3/17/2021,0.228,228
3/18/2021,0.1955,195.5
3/19/2021,0.2,200
3/20/2021,0.186,186
3/21/2021,0.1455,145.5
3/22/2021,0.1965,196.5
3/23/2021,0.2115,211.5
3/24/2021,0.197,197
3/25/2021,0.201,201
3/26/2021,0.203,203
3/27/2021,0.1915,191.5
3/28/2021,0.2065,206.5
3/29/2021,0.1765,176.5
3/30/2021,0.203,203
3/31/2021,0.1535,153.5
4/1/2021,0.167,167
4/2/2021,0.2155,215.5
4/3/2021,0.18,180
4/4/2021,0.1905,190.5
4/5/2021,0.222,222
4/6/2021,0.2185,218.5
4/7/2021,0.215,215
4/8/2021,0.2215,221.5
4/9/2021,0.2215,221.5
4/10/2021,0.2025,202.5
4/11/2021,0.123,123
4/12/2021,0.1465,146.5
4/13/2021,0.237,237
4/14/2021,0.229,229
4/15/2021,0.214,214
4/16/2021,0.2025,202.5
4/17/2021,0.2165,216.5
4/18/2021,0.213,213
4/19/2021,0.0615,61.5
4/20/2021,0.086,86
4/21/2021,0.1155,115.5
4/22/2021,0.2325,232.5
4/23/2021,0.2195,219.5
4/24/2021,0.1765,176.5
4/25/2021,0.213,213
4/26/2021,0.27,270
4/27/2021,0.247,247
4/28/2021,0.272,272
4/29/2021,0.252,252
4/30/2021,0.196,196
5/1/2021,0.215,215
5/2/2021,0.233,233
5/3/2021,0.2115,211.5
5/4/2021,0.235,235
5/5/2021,0.2355,235.5
5/6/2021,0.2215,221.5
5/7/2021,0.2385,238.5
5/8/2021,0.2395,239.5
5/9/2021,0.2445,244.5
5/10/2021,0.24,240
5/11/2021,0.2345,234.5
5/12/2021,0.2575,257.5
5/13/2021,0.1595,159.5
5/14/2021,0.2175,217.5
5/15/2021,0.289,289
5/16/2021,0.282,282
5/17/2021,0.2905,290.5
5/18/2021,0.269,269
5/19/2021,0.194,194
5/20/2021,0.254,254
5/21/2021,0.2665,266.5
5/22/2021,0.2325,232.5
5/23/2021,0.2925,292.5
5/24/2021,0.296,296
5/25/2021,0.2925,292.5
5/26/2021,0.284,284
5/27/2021,0.291,291
5/28/2021,0.2935,293.5
5/29/2021,0.29,290
5/30/2021,0.231,231
5/31/2021,0.2555,255.5
6/1/2021,0.222,222
6/2/2021,0.1785,178.5
6/3/2021,0.194,194
6/4/2021,0.207,207
6/5/2021,0.247,247
6/6/2021,0.2595,259.5
6/7/2021,0.2635,263.5
6/8/2021,0.274,274
6/9/2021,0.288,288
6/10/2021,0.2855,285.5
6/11/2021,0.281,281
6/12/2021,0.2255,225.5
6/13/2021,0.263,263
6/14/2021,0.188,188
6/15/2021,0.18,180
6/16/2021,0.095,95
6/17/2021,0.078,78
6/18/2021,0.131,131
6/19/2021,0.195,195
6/20/2021,0.233,233
6/21/2021,0.184,184
6/22/2021,0.1915,191.5
6/23/2021,0.1225,122.5
6/24/2021,0.174,174
6/25/2021,0.1135,113.5
6/26/2021,0.141,141
6/27/2021,0.252,252
6/28/2021,0.1385,138.5
6/29/2021,0.135,135
6/30/2021,0.1015,101.5
7/1/2021,0.2055,205.5
7/2/2021,0.261,261
7/3/2021,0.233,233
7/4/2021,0.259,259
7/5/2021,0.1605,160.5
7/6/2021,0.0765,76.5
7/7/2021,0.111,111
7/8/2021,0.241,241
7/9/2021,0.2725,272.5
7/10/2021,0.202,202
7/11/2021,0.193,193
7/12/2021,0.144,144
7/13/2021,0.148,148
7/14/2021,0.218,218
7/15/2021,0.246,246
7/16/2021,0.292,292
7/17/2021,0.194,194
7/18/2021,0.288,288
7/19/2021,0.2775,277.5
7/20/2021,0.1915,191.5
7/21/2021,0.2315,231.5
7/22/2021,0.229,229
7/23/2021,0.272,272
7/24/2021,0.237,237
7/25/2021,0.2925,292.5
7/26/2021,0.266,266
7/27/2021,0.2675,267.5
7/28/2021,0.186,186
7/29/2021,0.2725,272.5
7/30/2021,0.272,272
7/31/2021,0.2785,278.5
8/1/2021,0.2375,237.5
8/2/2021,0.1925,192.5
8/3/2021,0.096,96
8/4/2021,0.113,113
8/5/2021,0.2,200
8/6/2021,0.208,208
8/7/2021,0.158,158
8/8/2021,0.194,194
8/9/2021,0.173,173
8/10/2021,0.174,174
8/11/2021,0.155,155
8/12/2021,0.145,145
8/13/2021,0.1765,176.5
8/14/2021,0.108,108
8/15/2021,0.085,85
8/16/2021,0.217,217
8/17/2021,0.168,168
8/18/2021,0.157,157
8/19/2021,0.223,223
8/20/2021,0.221,221
8/21/2021,0.173,173
8/22/2021,0.255,255
8/23/2021,0.163,163
8/24/2021,0.231,231
8/25/2021,0.182,182
8/26/2021,0.122,122
8/27/2021,0.118,118
8/28/2021,0.127,127
8/29/2021,0.122,122
8/30/2021,0.207,207
8/31/2021,0.273,273
9/1/2021,0.172,172
9/2/2021,0.126,126
9/3/2021,0.169,169
9/4/2021,0.218,218
9/5/2021,0.116,116
9/6/2021,0.167,167
9/7/2021,0.248,248
9/8/2021,0.219,219
9/9/2021,0.177,177
9/10/2021,0.24,240
9/11/2021,0.25,250
9/12/2021,0.166,166
9/13/2021,0.206,206
9/14/2021,0.142,142
9/15/2021,0.184,184
9/16/2021,0.132,132
9/17/2021,0.2195,219.5
9/18/2021,0.1915,191.5
9/19/2021,0.237,237
9/20/2021,0.201,201
9/21/2021,0.119,119
9/22/2021,0.1685,168.5
9/23/2021,0.206,206
9/24/2021,0.246,246
9/25/2021,0.216,216
9/26/2021,0.169,169
9/27/2021,0.262,262
9/28/2021,0.242,242
9/29/2021,0.246,246
9/30/2021,0.2265,226.5
10/1/2021,0.136,136
10/2/2021,0.2425,242.5
10/3/2021,0.159,159
10/4/2021,0.248,248
10/5/2021,0.196,196
10/6/2021,0.183,183
10/7/2021,0.22,220
10/8/2021,0.1625,162.5
10/9/2021,0.105,105
10/10/2021,0.2255,225.5
10/11/2021,0.208,208
10/12/2021,0.119,119
10/13/2021,0.1325,132.5
10/14/2021,0.135,135
10/15/2021,0.1685,168.5
10/16/2021,0.163,163
10/17/2021,0.197,197
10/18/2021,0.216,216
10/19/2021,0.1735,173.5
10/20/2021,0.2045,204.5
10/21/2021,0.163,163
10/22/2021,0.1375,137.5
10/23/2021,0.096,96
10/24/2021,0.065,65
10/25/2021,0.1085,108.5
10/26/2021,0.1805,180.5
10/27/2021,0.1935,193.5
10/28/2021,0.0955,95.5
10/29/2021,0.1325,132.5
10/30/2021,0.1345,134.5
10/31/2021,0.14,140
11/1/2021,0.0935,93.5
11/2/2021,0.044,44
11/3/2021,0.166,166
11/4/2021,0.084,84
11/5/2021,0.0345,34.5
11/6/2021,0.126,126
11/7/2021,0.166,166
11/8/2021,0.1845,184.5
11/9/2021,0.128,128
11/10/2021,0.164,164
11/11/2021,0.111,111
11/12/2021,0.0515,51.5
11/13/2021,0.168,168
11/14/2021,0.125,125
11/15/2021,0.1585,158.5
11/16/2021,0.178,178
11/17/2021,0.106,106
11/18/2021,0.0255,25.5
11/19/2021,0.0725,72.5
11/20/2021,0.0485,48.5
11/21/2021,0.097,97
11/22/2021,0.1045,104.5
11/23/2021,0.17,170
11/24/2021,0.1565,156.5
11/25/2021,0.095,95
11/26/2021,0.174,174
11/27/2021,0.183,183
11/28/2021,0.161,161
11/29/2021,0.168,168
11/30/2021,0.1365,136.5
12/1/2021,0.172,172
12/2/2021,0.175,175
12/3/2021,0.154,154
12/4/2021,0.094,94
12/5/2021,0.0805,80.5
12/6/2021,0.068,68
12/7/2021,0.104,104
12/8/2021,0.107,107
12/9/2021,0.0895,89.5
12/10/2021,0.0945,94.5
12/11/2021,0.097,97
12/12/2021,0.0505,50.5
12/13/2021,0.061,61
12/14/2021,0.095,95
12/15/2021,0.086,86
12/16/2021,0.0735,73.5
12/17/2021,0.133,133
12/18/2021,0.097,97
12/19/2021,0.1025,102.5
12/20/2021,0.098,98
12/21/2021,0.046,46
12/22/2021,0.1415,141.5
12/23/2021,0.1495,149.5
12/24/2021,0.1355,135.5
12/25/2021,0.159,159
12/26/2021,0.0895,89.5
12/27/2021,0.1125,112.5
12/28/2021,0.051,51
12/29/2021,0.153,153
12/30/2021,0.113,113
12/31/2021,0.142,142
1/1/2022,0.096,96
1/2/2022,0.141,141
1/3/2022,0.0855,85.5
1/4/2022,0.1325,132.5
1/5/2022,0.0615,61.5
1/6/2022,0.14,140
1/7/2022,0.124,124
1/8/2022,0.112,112
1/9/2022,0.1,100
1/10/2022,0.0725,72.5
1/11/2022,0.0945,94.5
1/12/2022,0.0995,99.5
1/13/2022,0.1075,107.5
1/14/2022,0.162,162
1/15/2022,0.119,119
1/16/2022,0.023,23
1/17/2022,0.142,142
1/18/2022,0.1645,164.5
1/19/2022,0.1345,134.5
1/20/2022,0.125,125
1/21/2022,0.089,89
1/22/2022,0.0315,31.5
1/23/2022,0.04,40
1/24/2022,0.174,174
1/25/2022,0.1,100
1/26/2022,0.0635,63.5
1/27/2022,0.119,119
1/28/2022,0.108,108
1/29/2022,0.204,204
1/30/2022,0.1885,188.5
1/31/2022,0.1905,190.5
2/1/2022,0.143,143
2/2/2022,0.148,148
2/3/2022,0.19,190
2/4/2022,0.1405,140.5
2/5/2022,0.105,105
2/6/2022,0.094125,94.125
2/7/2022,0.08325,83.25
2/8/2022,0.072375,72.375
2/9/2022,0.0615,61.5
2/10/2022,0.1905,190.5
2/11/2022,0.139,139
2/12/2022,0.09975,99.75
2/13/2022,0.0605,60.5
2/14/2022,0.1995,199.5
2/15/2022,0.127,127
2/16/2022,0.184,184
2/17/2022,0.178,178
2/18/2022,0.168,168
2/19/2022,0.0895,89.5
2/20/2022,0.1375,137.5
2/21/2022,0.1855,185.5
2/22/2022,0.213,213
2/23/2022,0.163,163
2/24/2022,0.163,163
2/25/2022,0.212,212
2/26/2022,0.194333333,194.333333
2/27/2022,0.176666667,176.666667
2/28/2022,0.159,159
3/1/2022,0.171666667,171.666667
3/2/2022,0.184333333,184.333333
3/3/2022,0.197,197
3/4/2022,0.234,234
3/5/2022,0.218,218
3/6/2022,0.217,217
3/7/2022,0.216,216
3/8/2022,0.215,215
3/9/2022,0.1945,194.5
3/10/2022,0.174,174
3/11/2022,0.182333333,182.333333
3/12/2022,0.190666667,190.666667
3/13/2022,0.199,199
3/14/2022,0.1735,173.5
3/15/2022,0.148,148
3/16/2022,0.178,178
3/17/2022,0.236,236
3/18/2022,0.22,220
3/19/2022,0.232,232
3/20/2022,0.229,229
3/21/2022,0.246,246
3/22/2022,0.2305,230.5
3/23/2022,0.215,215
3/24/2022,0.182,182
3/25/2022,0.169,169
3/26/2022,0.258,258
3/27/2022,0.255,255
3/28/2022,0.253,253
3/29/2022,0.255,255
3/30/2022,0.226,226
3/31/2022,0.216,216
4/1/2022,0.118,118
4/2/2022,0.185,185
4/3/2022,0.11,110
4/4/2022,0.141,141
4/5/2022,0.25,250
4/6/2022,0.238,238
4/7/2022,0.162,162
4/8/2022,0.254,254
4/9/2022,0.269,269
4/10/2022,0.292,292
4/11/2022,0.287,287
4/12/2022,0.2725,272.5
4/13/2022,0.252,252
4/14/2022,0.2395,239.5
4/15/2022,0.1395,139.5
4/16/2022,0.2715,271.5
4/17/2022,0.2675,267.5
4/18/2022,0.239,239
4/19/2022,0.2895,289.5
4/20/2022,0.2885,288.5
4/21/2022,0.2845,284.5
4/22/2022,0.2935,293.5
4/23/2022,0.2405,240.5
4/24/2022,0.2375,237.5
4/25/2022,0.2945,294.5
4/26/2022,0.295,295
4/27/2022,0.2775,277.5
4/28/2022,0.2805,280.5
4/29/2022,0.2255,225.5
4/30/2022,0.1845,184.5
5/1/2022,0.2495,249.5
5/2/2022,0.2805,280.5
5/3/2022,0.206,206
5/4/2022,0.2925,292.5
5/5/2022,0.294,294
5/6/2022,0.287,287
5/7/2022,0.0475,47.5
5/8/2022,0.292,292
5/9/2022,0.299,299
5/10/2022,0.308,308
5/11/2022,0.3055,305.5
5/12/2022,0.2655,265.5
5/13/2022,0.2755,275.5
5/14/2022,0.3035,303.5
5/15/2022,0.2985,298.5
5/16/2022,0.298,298
5/17/2022,0.3015,301.5
5/18/2022,0.2955,295.5
5/19/2022,0.3035,303.5
5/20/2022,0.119,119
5/21/2022,0.262,262
5/22/2022,0.278,278
5/23/2022,0.313,313
5/24/2022,0.319,319
5/25/2022,0.2695,269.5
5/26/2022,0.2895,289.5
5/27/2022,0.24,240
5/28/2022,0.2145,214.5
5/29/2022,0.278,278
5/30/2022,0.2485,248.5
5/31/2022,0.2965,296.5
6/1/2022,0.3195,319.5
6/2/2022,0.257,257
6/3/2022,0.05,50
6/4/2022,0.158,158
