,Date,Total_Outflows_acft
8824,2015-02-28,5950.500000999999
8825,2015-03-01,4405.3535
8826,2015-03-02,5826.650261
8827,2015-03-03,9682.752776000001
8828,2015-03-04,8081.036856000001
8829,2015-03-05,7983.90486
8830,2015-03-06,8158.135501000001
8831,2015-03-07,13138.763509999999
8832,2015-03-08,13440.61254
8833,2015-03-09,13429.465269999999
8834,2015-03-10,12443.70544
8835,2015-03-11,12218.20132
8836,2015-03-12,12017.2331
8837,2015-03-13,12561.40633
8838,2015-03-14,14696.703580000001
8839,2015-03-15,14900.30986
8840,2015-03-16,13790.54161
8841,2015-03-17,13814.95849
8842,2015-03-18,13350.75999
8843,2015-03-19,12899.17654
8844,2015-03-20,13792.74329
8845,2015-03-21,15579.02389
8846,2015-03-22,14803.93159
8847,2015-03-23,13640.688180000001
8848,2015-03-24,13203.12808
8849,2015-03-25,10917.99724
8850,2015-03-26,7818.5404659999995
8851,2015-03-27,6437.72694
8852,2015-03-28,7086.410779999999
8853,2015-03-29,8791.923256
8854,2015-03-30,10045.85229
8855,2015-03-31,9936.382920999999
8856,2015-04-01,9584.351340000001
8857,2015-04-02,10136.04203
8858,2015-04-03,10053.76645
8859,2015-04-04,10893.16382
8860,2015-04-05,11307.49713
8861,2015-04-06,10330.4052
8862,2015-04-07,10751.224559999999
8863,2015-04-08,9730.198095
8864,2015-04-09,9379.29711
8865,2015-04-10,9690.290075
8866,2015-04-11,9090.14248
8867,2015-04-12,8069.19536
8868,2015-04-13,7116.698825
8869,2015-04-14,7381.515909999999
8870,2015-04-15,8101.070205
8871,2015-04-16,6231.105745000001
8872,2015-04-17,3623.517305
8873,2015-04-18,3613.5006299999995
8874,2015-04-19,3160.7865899999997
8875,2015-04-20,2605.80329
8876,2015-04-21,4331.28961
8877,2015-04-22,2371.254415
8878,2015-04-23,1651.8984699999999
8879,2015-04-24,2985.00882
8880,2015-04-25,2901.8605
8881,2015-04-26,3683.3595
8882,2015-04-27,3940.242585
8883,2015-04-28,4017.93628
8884,2015-04-29,2550.2256199999997
8885,2015-04-30,2910.528395
8886,2015-05-01,5405.51354
8887,2015-05-02,7528.473425
8888,2015-05-03,7839.525895000001
8889,2015-05-04,8734.540601
8890,2015-05-05,9140.820906
8891,2015-05-06,9839.687296
8892,2015-05-07,11529.311940000001
8893,2015-05-08,13022.43123
8894,2015-05-09,13978.53774
8895,2015-05-10,13466.7154
8896,2015-05-11,13138.02961
8897,2015-05-12,12024.75057
8898,2015-05-13,11352.3639
8899,2015-05-14,10407.464170000001
8900,2015-05-15,11813.2698
8901,2015-05-16,13506.26639
8902,2015-05-17,12349.80655
8903,2015-05-18,11275.78097
8904,2015-05-19,11404.11342
8905,2015-05-20,12068.56608
8906,2015-05-21,11361.8252
8907,2015-05-22,10396.47558
8908,2015-05-23,9701.57619
8909,2015-05-24,8281.39019
8910,2015-05-25,8049.082670000001
8911,2015-05-26,9738.925495
8912,2015-05-27,11154.4106
8913,2015-05-28,10904.4896
8914,2015-05-29,10664.30759
8915,2015-05-30,10508.34498
8916,2015-05-31,9148.953255
8917,2015-06-01,8362.11864
8918,2015-06-02,7397.046715
8919,2015-06-03,6272.362545
8920,2015-06-04,7529.16765
8921,2015-06-05,8707.386484999999
8922,2015-06-06,7963.097945
8923,2015-06-07,8034.702295
8924,2015-06-08,8010.463925
8925,2015-06-09,8015.740035
8926,2015-06-10,5107.413325
8927,2015-06-11,1028.028215
8928,2015-06-12,677.4445900000001
8929,2015-06-13,1239.469315
8930,2015-06-14,2672.25054
8931,2015-06-15,2524.063255
8932,2015-06-16,4366.59591
8933,2015-06-17,5504.45052
8934,2015-06-18,5766.90724
8935,2015-06-19,6385.2038600000005
8936,2015-06-20,4956.984685
8937,2015-06-21,5257.762625
8938,2015-06-22,6509.708154999999
8939,2015-06-23,7177.7707900000005
8940,2015-06-24,7004.9286
8941,2015-06-25,7221.606140000001
8942,2015-06-26,7131.951940000001
8943,2015-06-27,6229.18175
8944,2015-06-28,6198.31849
8945,2015-06-29,6344.839635
8946,2015-06-30,6464.861220000001
8947,2015-07-01,5203.55357
8948,2015-07-02,4593.686825
8949,2015-07-03,3248.913495
8950,2015-07-04,3294.4149850000003
8951,2015-07-05,3246.493625
8952,2015-07-06,4723.169704999999
8953,2015-07-07,4003.198875
8954,2015-07-08,3363.5796299999997
8955,2015-07-09,3176.93228
8956,2015-07-10,4778.72754
8957,2015-07-11,5611.182655
8958,2015-07-12,4334.760735
8959,2015-07-13,5518.69205
8960,2015-07-14,6667.594755
8961,2015-07-15,6041.126115
8962,2015-07-16,5096.960279999999
8963,2015-07-17,3539.059875
8964,2015-07-18,2561.154705
8965,2015-07-19,1677.7831449999999
8966,2015-07-20,1509.40383
8967,2015-07-21,1809.7454
8968,2015-07-22,1933.07943
8969,2015-07-23,645.331725
8970,2015-07-24,569.204995
8971,2015-07-25,547.267485
8972,2015-07-26,580.153915
8973,2015-07-27,946.7642199999999
8974,2015-07-28,949.084915
8975,2015-07-29,868.277125
8976,2015-07-30,829.22201
8977,2015-07-31,855.16619
8978,2015-08-01,823.31118
8979,2015-08-02,392.21729
8980,2015-08-03,10.453045
8981,2015-08-04,890.0162851
8982,2015-08-05,902.53217
8983,2015-08-06,897.037875
8984,2015-08-07,651.559915
8985,2015-08-08,234.053
8986,2015-08-09,515.7100001
8987,2015-08-10,1088.0092550000002
8988,2015-08-11,509.12478
8989,2015-08-12,1100.9020050000001
8990,2015-08-13,902.0164599999999
8991,2015-08-14,97.1915
8992,2015-08-15,33.7195
8993,2015-08-16,14.67790002
8994,2015-08-17,0.0
8995,2015-08-18,77.35650002
8996,2015-08-19,39.67
8997,2015-08-20,343.1455
8998,2015-08-21,192.3995
8999,2015-08-22,182.482
9000,2015-08-23,287.6075
9001,2015-08-24,0.0
9002,2015-08-25,206.28400000000002
9003,2015-08-26,231.771975
9004,2015-08-27,134.382125
9005,2015-08-28,65.45550003
9006,2015-08-29,124.9605
9007,2015-08-30,0.0
9008,2015-08-31,0.0
9009,2015-09-01,15.0746
9010,2015-09-02,57.68018000000001
9011,2015-09-03,329.81638
9012,2015-09-04,188.35316
9013,2015-09-05,392.7330001
9014,2015-09-06,378.8485001
9015,2015-09-07,117.0265
9016,2015-09-08,124.9605
9017,2015-09-09,93.2245
9018,2015-09-10,0.0
9019,2015-09-11,47.60400006
9020,2015-09-12,412.56800000000004
9021,2015-09-13,497.8585
9022,2015-09-14,581.1655001
9023,2015-09-15,519.6770001
9024,2015-09-16,454.2215001
9025,2015-09-17,335.2115001
9026,2015-09-18,61.48850005
9027,2015-09-19,160.6635
9028,2015-09-20,366.9475
9029,2015-09-21,386.7825001
9030,2015-09-22,532.9664501
9031,2015-09-23,719.950995
9032,2015-09-24,872.22429
9033,2015-09-25,978.6390650000001
9034,2015-09-26,607.54605
9035,2015-09-27,464.139
9036,2015-09-28,398.6835
9037,2015-09-29,967.35295
9038,2015-09-30,1221.1021050000002
9039,2015-10-01,1368.81335
9040,2015-10-02,4208.887825
9041,2015-10-03,7746.142715000001
9042,2015-10-04,8068.957340000001
9043,2015-10-05,8798.191115000001
9044,2015-10-06,7571.6740549999995
9045,2015-10-07,5747.31026
9046,2015-10-08,7344.047595
9047,2015-10-09,6330.3997549999995
9048,2015-10-10,4489.4539
9049,2015-10-11,4132.681755
9050,2015-10-12,5009.904465
9051,2015-10-13,5668.80333
9052,2015-10-14,4754.429665
9053,2015-10-15,5461.88461
9054,2015-10-16,4722.058945000001
9055,2015-10-17,4417.770210000001
9056,2015-10-18,4514.684020000001
9057,2015-10-19,5362.39225
9058,2015-10-20,7389.648259999999
9059,2015-10-21,7159.780445
9060,2015-10-22,8296.722645
9061,2015-10-23,10708.9165
9062,2015-10-24,10315.92565
9063,2015-10-25,10036.51
9064,2015-10-26,9228.51144
9065,2015-10-27,8435.924675
9066,2015-10-28,4498.5581649999995
9067,2015-10-29,5848.62744
9068,2015-10-30,6797.6925200000005
9069,2015-10-31,8560.766165000001
9070,2015-11-01,8378.046145
9071,2015-11-02,7728.152370000001
9072,2015-11-03,5995.267595
9073,2015-11-04,7100.215940000001
9074,2015-11-05,7294.40059
9075,2015-11-06,7394.64668
9076,2015-11-07,6501.774155
9077,2015-11-08,6077.80103
9078,2015-11-09,6751.834
9079,2015-11-10,8283.036495
9080,2015-11-11,8621.937305
9081,2015-11-12,9707.348175
9082,2015-11-13,10837.625820000001
9083,2015-11-14,9801.207395
9084,2015-11-15,9999.200365
9085,2015-11-16,8057.0563409999995
9086,2015-11-17,4374.053870000001
9087,2015-11-18,3018.589475
9088,2015-11-19,860.8389999999999
9089,2015-11-20,537.5285
9090,2015-11-21,1102.826
9091,2015-11-22,771.5815
9092,2015-11-23,495.875
9093,2015-11-24,644.6375001
9094,2015-11-25,896.5419999999999
9095,2015-11-26,1315.0605
9096,2015-11-27,1130.595
9097,2015-11-28,1592.7505
9098,2015-11-29,1769.2820000000002
9099,2015-11-30,2433.7545
9100,2015-12-01,2622.187
9101,2015-12-02,1477.7075
9102,2015-12-03,400.667
9103,2015-12-04,313.393
9104,2015-12-05,372.898
9105,2015-12-06,251.9045
9106,2015-12-07,382.8155
9107,2015-12-08,577.1985001
9108,2015-12-09,831.0865001
9109,2015-12-10,646.621
9110,2015-12-11,1658.2060000000001
9111,2015-12-12,3389.8015
9112,2015-12-13,3473.1085
9113,2015-12-14,2382.1835
9114,2015-12-15,987.783
9115,2015-12-16,979.8489999999999
9116,2015-12-17,1676.0575
9117,2015-12-18,1654.239
9118,2015-12-19,3241.039
9119,2015-12-20,3859.8909999999996
9120,2015-12-21,3879.7259999999997
9121,2015-12-22,1705.81
9122,2015-12-23,579.182
9123,2015-12-24,606.951
9124,2015-12-25,1892.259
9125,2015-12-26,3909.4785
9126,2015-12-27,4298.2445
9127,2015-12-28,2678.141535
9128,2015-12-29,4217.813575
9129,2015-12-30,3847.9503299999997
9130,2015-12-31,3457.8553850000003
9131,2016-01-01,4063.378265
9132,2016-01-02,5036.126335
9133,2016-01-03,3090.2929999999997
9134,2016-01-04,1939.8629999999998
9135,2016-01-05,958.0305001
9136,2016-01-06,436.37
9137,2016-01-07,499.842
9138,2016-01-08,1785.15
9139,2016-01-09,2985.1675
9140,2016-01-10,1551.0970000000002
9141,2016-01-11,587.116
9142,2016-01-12,557.3635
9143,2016-01-13,610.918
9144,2016-01-14,531.578
9145,2016-01-15,136.8615
9146,2016-01-16,335.2115
9147,2016-01-17,398.6835
9148,2016-01-18,390.7495
9149,2016-01-19,505.7925
9150,2016-01-20,769.5980000000001
9151,2016-01-21,823.1525002000001
9152,2016-01-22,442.3205
9153,2016-01-23,234.053
9154,2016-01-24,944.74105
9155,2016-01-25,473.85815
9156,2016-01-26,261.8220001
9157,2016-01-27,15.27295
9158,2016-01-28,0.0
9159,2016-01-29,0.0
9160,2016-01-30,4038.406
9161,2016-01-31,8931.700501000001
9162,2016-02-01,11667.3437
9163,2016-02-02,12321.502
9164,2016-02-03,12892.75
9165,2016-02-04,12742.003999999999
9166,2016-02-05,15177.742
9167,2016-02-06,18099.4375
9168,2016-02-07,19635.26155
9169,2016-02-08,19426.398999999998
9170,2016-02-09,19894.505
9171,2016-02-10,20862.45301
9172,2016-02-11,19259.78501
9173,2016-02-12,19279.62
9174,2016-02-13,19339.12501
9175,2016-02-14,19041.6
9176,2016-02-15,19051.5175
9177,2016-02-16,18587.3785
9178,2016-02-17,19999.63051
9179,2016-02-18,19938.14201
9180,2016-02-19,20164.26101
9181,2016-02-20,19694.1715
9182,2016-02-21,19416.4815
9183,2016-02-22,19398.63001
9184,2016-02-23,19495.8215
9185,2016-02-24,17036.32117
9186,2016-02-25,17956.2288
9187,2016-02-26,19715.99
9188,2016-02-27,20071.016669999997
9189,2016-02-28,19841.18852
9190,2016-02-29,19070.261580000002
9191,2016-03-01,17863.401
9192,2016-03-02,19686.37635
9193,2016-03-03,20857.47442
9194,2016-03-04,18160.21194
9195,2016-03-05,14154.077490000001
9196,2016-03-06,14085.527730000002
9197,2016-03-07,15256.80431
9198,2016-03-08,15274.02109
9199,2016-03-09,16677.32751
9200,2016-03-10,15923.895030000001
9201,2016-03-11,15995.42004
9202,2016-03-12,15080.23314
9203,2016-03-13,14185.575469999998
9204,2016-03-14,15059.545240000001
9205,2016-03-15,16838.94309
9206,2016-03-16,17536.064
9207,2016-03-17,15394.55839
9208,2016-03-18,9069.375236
9209,2016-03-19,7622.689675
9210,2016-03-20,9640.147195
9211,2016-03-21,12723.31943
9212,2016-03-22,10454.552459999999
9213,2016-03-23,11948.2073
9214,2016-03-24,9494.538461
9215,2016-03-25,4518.075806
9216,2016-03-26,4449.486376
9217,2016-03-27,6017.125765999999
9218,2016-03-28,8654.030336
9219,2016-03-29,8670.394212000001
9220,2016-03-30,9139.293611
9221,2016-03-31,9871.879501000001
9222,2016-04-01,5498.876886
9223,2016-04-02,5839.880206
9224,2016-04-03,6313.3416560000005
9225,2016-04-04,8249.931881
9226,2016-04-05,11026.91122
9227,2016-04-06,13920.083990000001
9228,2016-04-07,16393.05229
9229,2016-04-08,18906.48398
9230,2016-04-09,21995.32903
9231,2016-04-10,23652.50361
9232,2016-04-11,17977.69027
9233,2016-04-12,14962.41324
9234,2016-04-13,16393.80602
9235,2016-04-14,12259.59697
9236,2016-04-15,5246.436841
9237,2016-04-16,10955.86225
9238,2016-04-17,12365.139
9239,2016-04-18,14149.81296
9240,2016-04-19,17217.19654
9241,2016-04-20,18809.629680000002
9242,2016-04-21,17283.62395
9243,2016-04-22,11358.90945
9244,2016-04-23,9616.107176000001
9245,2016-04-24,10835.72166
9246,2016-04-25,12582.80829
9247,2016-04-26,14243.5135
9248,2016-04-27,15206.225059999999
9249,2016-04-28,16013.489730000001
9250,2016-04-29,14081.223530000001
9251,2016-04-30,13693.21126
9252,2016-05-01,14159.036240000001
9253,2016-05-02,13699.201430000001
9254,2016-05-03,8149.586616
9255,2016-05-04,3848.485875
9256,2016-05-05,8660.99242
9257,2016-05-06,11135.68636
9258,2016-05-07,10779.48943
9259,2016-05-08,10024.509829999999
9260,2016-05-09,11786.51238
9261,2016-05-10,13203.94132
9262,2016-05-11,13603.65624
9263,2016-05-12,12401.59573
9264,2016-05-13,12876.36629
9265,2016-05-14,13697.773309999999
9266,2016-05-15,12770.64574
9267,2016-05-16,12416.23396
9268,2016-05-17,5745.445771
9269,2016-05-18,420.50199999999995
9270,2016-05-19,0.0
9271,2016-05-20,0.0
9272,2016-05-21,293.5580001
9273,2016-05-22,2013.2525
9274,2016-05-23,1616.552501
9275,2016-05-24,1085.034005
9276,2016-05-25,2070.774001
9277,2016-05-26,2274.657965
9278,2016-05-27,8486.999801
9279,2016-05-28,12154.47147
9280,2016-05-29,13078.10808
9281,2016-05-30,13958.306040000001
9282,2016-05-31,14957.31565
9283,2016-06-01,13642.413830000001
9284,2016-06-02,14169.509119999999
9285,2016-06-03,13934.325519999999
9286,2016-06-04,12499.10459
9287,2016-06-05,11659.013
9288,2016-06-06,11575.706
9289,2016-06-07,9540.000281999999
9290,2016-06-08,10830.50505
9291,2016-06-09,9722.224426
9292,2016-06-10,9094.347501
9293,2016-06-11,9939.318501
9294,2016-06-12,10189.2395
9295,2016-06-13,10488.748
9296,2016-06-14,11355.5375
9297,2016-06-15,12388.941
9298,2016-06-16,12466.2975
9299,2016-06-17,11629.2605
9300,2016-06-18,11915.81675
9301,2016-06-19,12071.581
9302,2016-06-20,12293.733
9303,2016-06-21,12436.545
9304,2016-06-22,11950.5875
9305,2016-06-23,11555.871000000001
9306,2016-06-24,11180.9895
9307,2016-06-25,11244.4615
9308,2016-06-26,11678.848
9309,2016-06-27,11823.6435
9310,2016-06-28,11986.2905
9311,2016-06-29,12105.3005
9312,2016-06-30,11861.33
9313,2016-07-01,10441.144
9314,2016-07-02,11799.8415
9315,2016-07-03,11149.2535
9316,2016-07-04,9850.061002
9317,2016-07-05,8830.542001
9318,2016-07-06,7636.475
9319,2016-07-07,6960.1015
9320,2016-07-08,10020.62217
9321,2016-07-09,12894.47565
9322,2016-07-10,12265.09126
9323,2016-07-11,11655.165009999999
9324,2016-07-12,9579.194241
9325,2016-07-13,7538.609109999999
9326,2016-07-14,9580.047145
9327,2016-07-15,10803.54929
9328,2016-07-16,10100.934079999999
9329,2016-07-17,11301.34828
9330,2016-07-18,10486.64549
9331,2016-07-19,7696.892411
9332,2016-07-20,6598.588790999999
9333,2016-07-21,6856.225605
9334,2016-07-22,6559.0774710000005
9335,2016-07-23,8201.732832
9336,2016-07-24,6681.102390999999
9337,2016-07-25,4501.573085
9338,2016-07-26,4140.95295
9339,2016-07-27,4028.44883
9340,2016-07-28,5897.996755
9341,2016-07-29,9159.247620999999
9342,2016-07-30,12374.163929999999
9343,2016-07-31,10221.94742
9344,2016-08-01,4550.228341
9345,2016-08-02,3161.9171850000002
9346,2016-08-03,1440.120175
9347,2016-08-04,1121.451065
9348,2016-08-05,3134.743236
9349,2016-08-06,6309.493667
9350,2016-08-07,6168.308137
9351,2016-08-08,4469.698241
9352,2016-08-09,1213.902
9353,2016-08-10,309.426
9354,2016-08-11,807.2845
9355,2016-08-12,2203.668501
9356,2016-08-13,2503.177001
9357,2016-08-14,2181.8500010000002
9358,2016-08-15,1654.239001
9359,2016-08-16,1725.645001
9360,2016-08-17,1019.5785050000001
9361,2016-08-18,1023.4860000000001
9362,2016-08-19,1664.1565
9363,2016-08-20,6599.104502
9364,2016-08-21,6880.761501000001
9365,2016-08-22,6269.347626
9366,2016-08-23,4418.107405
9367,2016-08-24,3024.024265
9368,2016-08-25,2361.376585
9369,2016-08-26,1471.16195
9370,2016-08-27,2238.89546
9371,2016-08-28,4016.70651
9372,2016-08-29,3436.8897909999996
9373,2016-08-30,2753.8914
9374,2016-08-31,1943.23495
9375,2016-09-01,819.046655
9376,2016-09-02,1681.2741059999998
9377,2016-09-03,2771.703231
9378,2016-09-04,4207.558881
9379,2016-09-05,2317.68008
9380,2016-09-06,871.9069302999999
9381,2016-09-07,581.1655001
9382,2016-09-08,487.941
9383,2016-09-09,3227.154501
9384,2016-09-10,4647.142151
9385,2016-09-11,3921.915046
9386,2016-09-12,2616.891056
9387,2016-09-13,1144.4795
9388,2016-09-14,315.3765
9389,2016-09-15,1913.978325
9390,2016-09-16,4842.080529999999
9391,2016-09-17,6115.1305
9392,2016-09-18,5819.589
9393,2016-09-19,8897.981002
9394,2016-09-20,10745.07571
9395,2016-09-21,12732.8204
9396,2016-09-22,12304.22572
9397,2016-09-23,13663.260409999999
9398,2016-09-24,11009.535759999999
9399,2016-09-25,6379.21369
9400,2016-09-26,12688.707359999999
9401,2016-09-27,17369.01363
9402,2016-09-28,17143.410340000002
9403,2016-09-29,18048.83842
9404,2016-09-30,16494.786
9405,2016-10-01,16274.6175
9406,2016-10-02,16878.98995
9407,2016-10-03,16451.9424
9408,2016-10-04,6170.668501
9409,2016-10-05,4350.470055
9410,2016-10-06,8219.624
9411,2016-10-07,9318.483001
9412,2016-10-08,15550.64
9413,2016-10-09,17642.18125
9414,2016-10-10,16780.41
9415,2016-10-11,14499.385
9416,2016-10-12,13989.6255
9417,2016-10-13,13922.5832
9418,2016-10-14,14017.98955
9419,2016-10-15,12013.6628
9420,2016-10-16,11506.87855
9421,2016-10-17,13316.4256
9422,2016-10-18,13019.81301
9423,2016-10-19,12076.71827
9424,2016-10-20,13017.43281
9425,2016-10-21,9048.290631
9426,2016-10-22,7443.619295
9427,2016-10-23,8268.636284999999
9428,2016-10-24,11048.21401
9429,2016-10-25,15006.10975
9430,2016-10-26,16517.47724
9431,2016-10-27,16865.97819
9432,2016-10-28,14956.08588
9433,2016-10-29,11708.38232
9434,2016-10-30,11502.395840000001
9435,2016-10-31,13327.27535
9436,2016-11-01,13913.95498
9437,2016-11-02,13100.87866
9438,2016-11-03,12599.21184
9439,2016-11-04,9289.84126
9440,2016-11-05,7531.210655
9441,2016-11-06,6841.567540000001
9442,2016-11-07,7903.235915
9443,2016-11-08,8012.407754999999
9444,2016-11-09,6688.699195
9445,2016-11-10,7768.992635
9446,2016-11-11,6833.87156
9447,2016-11-12,6590.09941
9448,2016-11-13,5853.3085
9449,2016-11-14,6243.38361
9450,2016-11-15,6110.01307
9451,2016-11-16,5841.665355
9452,2016-11-17,6375.504545000001
9453,2016-11-18,7109.240865000001
9454,2016-11-19,7031.606675
9455,2016-11-20,6425.27056
9456,2016-11-21,7551.8390549999995
9457,2016-11-22,7878.938040000001
9458,2016-11-23,7873.34457
9459,2016-11-24,7882.66702
9460,2016-11-25,7625.52608
9461,2016-11-26,7511.831859999999
9462,2016-11-27,7870.805690000001
9463,2016-11-28,7433.681959999999
9464,2016-11-29,7452.8029
9465,2016-11-30,6781.34848
9466,2016-12-01,6704.011815
9467,2016-12-02,6552.09555
9468,2016-12-03,4953.255705
9469,2016-12-04,4095.8679950000005
9470,2016-12-05,5956.4505
9471,2016-12-06,5412.832654999999
9472,2016-12-07,5572.504405
9473,2016-12-08,5715.316405
9474,2016-12-09,5430.644485
9475,2016-12-10,4809.094925
9476,2016-12-11,5521.012745
9477,2016-12-12,5982.67237
9478,2016-12-13,5012.3838399999995
9479,2016-12-14,4231.40055
9480,2016-12-15,4511.94679
9481,2016-12-16,5146.825470000001
9482,2016-12-17,4430.50428
9483,2016-12-18,4552.25151
9484,2016-12-19,6865.627395
9485,2016-12-20,7057.471515
9486,2016-12-21,6814.5126
9487,2016-12-22,6486.144175
9488,2016-12-23,6146.727655
9489,2016-12-24,4119.273295
9490,2016-12-25,4617.151629999999
9491,2016-12-26,4629.112135
9492,2016-12-27,7905.179745
9493,2016-12-28,7413.470095000001
9494,2016-12-29,7124.851009999999
9495,2016-12-30,5782.477715
9496,2016-12-31,4380.3018950000005
9497,2017-01-01,4480.786005
9498,2017-01-02,4198.83148
9499,2017-01-03,6847.954409999999
9500,2017-01-04,5295.052425
9501,2017-01-05,4751.970125
9502,2017-01-06,4205.555545
9503,2017-01-07,4143.194305
9504,2017-01-08,2549.63057
9505,2017-01-09,4279.24257
9506,2017-01-10,6151.983929999999
9507,2017-01-11,5990.864225
9508,2017-01-12,6537.754845
9509,2017-01-13,6255.145765
9510,2017-01-14,5810.107870000001
9511,2017-01-15,5755.60129
9512,2017-01-16,5345.671345000001
9513,2017-01-17,5845.632355
9514,2017-01-18,5607.790870000001
9515,2017-01-19,5612.729785
9516,2017-01-20,6953.47661
9517,2017-01-21,4279.52026
9518,2017-01-22,2450.77293
9519,2017-01-23,1652.830715
9520,2017-01-24,668.4395
9521,2017-01-25,859.84725
9522,2017-01-26,2862.07149
9523,2017-01-27,6655.87227
9524,2017-01-28,4661.086155
9525,2017-01-29,2477.98655
9526,2017-01-30,1478.282715
9527,2017-01-31,1943.9886800000002
9528,2017-02-01,3371.3946200000005
9529,2017-02-02,4077.104085
9530,2017-02-03,4213.8069049999995
9531,2017-02-04,4653.60836
9532,2017-02-05,4189.46936
9533,2017-02-06,4240.04861
9534,2017-02-07,3311.13589
9535,2017-02-08,4497.130045
9536,2017-02-09,5352.99046
9537,2017-02-10,5403.887070000001
9538,2017-02-11,6124.353775
9539,2017-02-12,6693.776954999999
9540,2017-02-13,6504.035345
9541,2017-02-14,6773.21613
9542,2017-02-15,6563.183315
9543,2017-02-16,6487.254935
9544,2017-02-17,6237.611625
9545,2017-02-18,4474.97435
9546,2017-02-19,5794.418385
9547,2017-02-20,5750.583035000001
9548,2017-02-21,3220.05357
9549,2017-02-22,819.5822
9550,2017-02-23,484.13268
9551,2017-02-24,2247.2658300000003
9552,2017-02-25,2439.962855
9553,2017-02-26,2436.5512350000004
9554,2017-02-27,5154.580954999999
9555,2017-02-28,6273.88984
9556,2017-03-01,5746.04082
9557,2017-03-02,4881.90921
9558,2017-03-03,5257.881635
9559,2017-03-04,6197.822615
9560,2017-03-05,6653.353225
9561,2017-03-06,7944.135686
9562,2017-03-07,7769.091809999999
9563,2017-03-08,7473.2131150000005
9564,2017-03-09,7695.82132
9565,2017-03-10,8085.38072
9566,2017-03-11,7578.338615000001
9567,2017-03-12,7432.670376000001
9568,2017-03-13,6349.540529999999
9569,2017-03-14,5457.16388
9570,2017-03-15,5349.77719
9571,2017-03-16,5587.55917
9572,2017-03-17,7899.784625
9573,2017-03-18,8718.692436
9574,2017-03-19,8520.87798
9575,2017-03-20,8296.841655
9576,2017-03-21,8483.46917
9577,2017-03-22,8741.6812
9578,2017-03-23,8364.717025
9579,2017-03-24,9275.79808
9580,2017-03-25,9446.914625
9581,2017-03-26,8502.31242
9582,2017-03-27,7217.7184799999995
9583,2017-03-28,6796.244565000001
9584,2017-03-29,8751.023485
9585,2017-03-30,8747.949059999999
9586,2017-03-31,9840.837725
9587,2017-04-01,9654.626745
9588,2017-04-02,6829.289675
9589,2017-04-03,6302.273725
9590,2017-04-04,4939.153020000001
9591,2017-04-05,4955.834255
9592,2017-04-06,4182.6659549999995
9593,2017-04-07,6040.82859
9594,2017-04-08,6551.97654
9595,2017-04-09,7177.1162349999995
9596,2017-04-10,8557.77108
9597,2017-04-11,8850.357165000001
9598,2017-04-12,8340.994365
9599,2017-04-13,7754.65193
9600,2017-04-14,6796.62143
9601,2017-04-15,7042.317575
9602,2017-04-16,7346.546805
9603,2017-04-17,8895.818985
9604,2017-04-18,9041.864090000001
9605,2017-04-19,8212.423895
9606,2017-04-20,7744.635255
9607,2017-04-21,7955.0251
9608,2017-04-22,6447.723779999999
9609,2017-04-23,3186.84978
9610,2017-04-24,1268.388745
9611,2017-04-25,3149.698825
9612,2017-04-26,2508.552285
9613,2017-04-27,3147.834335
9614,2017-04-28,5490.7247
9615,2017-04-29,6751.933175
9616,2017-04-30,6323.298826
9617,2017-05-01,5370.088229999999
9618,2017-05-02,2875.142755
9619,2017-05-03,269.756
9620,2017-05-04,638.687
9621,2017-05-05,430.4195
9622,2017-05-06,523.644
9623,2017-05-07,1145.967125
9624,2017-05-08,791.4165
9625,2017-05-09,2526.74098
9626,2017-05-10,2689.249135
9627,2017-05-11,5545.846165
9628,2017-05-12,6449.19157
9629,2017-05-13,5544.1403549999995
9630,2017-05-14,5413.8839100000005
9631,2017-05-15,6484.89457
9632,2017-05-16,7900.300334999999
9633,2017-05-17,7516.39391
9634,2017-05-18,7664.263835
9635,2017-05-19,7089.62405
9636,2017-05-20,6662.49716
9637,2017-05-21,5552.153695
9638,2017-05-22,6547.8706950000005
9639,2017-05-23,6242.35219
9640,2017-05-24,2344.477165
9641,2017-05-25,1399.27991
9642,2017-05-26,98.40143499999999
9643,2017-05-27,103.14200000000001
9644,2017-05-28,984.5498949999999
9645,2017-05-29,2154.933905
9646,2017-05-30,5233.405245
9647,2017-05-31,5366.99397
9648,2017-06-01,4620.12688
9649,2017-06-02,1235.24446
9650,2017-06-03,377.93609
9651,2017-06-04,808.6531151
9652,2017-06-05,350.12742000000003
9653,2017-06-06,0.0
9654,2017-06-07,0.0
9655,2017-06-08,0.0
9656,2017-06-09,0.0
9657,2017-06-10,0.0
9658,2017-06-11,0.0
9659,2017-06-12,0.0
9660,2017-06-13,9.183605
9661,2017-06-14,0.0
9662,2017-06-15,0.0
9663,2017-06-16,0.0
9664,2017-06-17,0.0
9665,2017-06-18,0.0
9666,2017-06-19,0.0
9667,2017-06-20,0.0
9668,2017-06-21,0.0
9669,2017-06-22,0.0
9670,2017-06-23,0.0
9671,2017-06-24,0.0
9672,2017-06-25,430.4195
9673,2017-06-26,858.2802849999999
9674,2017-06-27,0.099175
9675,2017-06-28,0.0
9676,2017-06-29,0.0
9677,2017-06-30,0.0
9678,2017-07-01,0.0
9679,2017-07-02,0.0
9680,2017-07-03,0.0
9681,2017-07-04,0.0
9682,2017-07-05,0.0
9683,2017-07-06,202.317
9684,2017-07-07,305.459
