Date,Stage_ft,Stage_m,Storage_acft,Storage_cmd
4/1/2016,15.106,4.6043088,4026640,4966779907
4/2/2016,15.114,4.6067472,4030160,4971121757
4/3/2016,15.076,4.5951648,4013440,4950497971
4/4/2016,15.07,4.593336,4010800,4947241584
4/5/2016,15.05,4.58724,4002000,4936386960
4/6/2016,15.03,4.581144,3993200,4925532336
4/7/2016,14.998,4.5713904,3979100,4908140268
4/8/2016,14.966,4.5616368,3964700,4890378156
4/9/2016,14.926,4.5494448,3946700,4868175516
4/10/2016,14.894,4.5396912,3932300,4850413404
4/11/2016,14.86,4.529328,3917000,4831541160
4/12/2016,14.822,4.5177456,3899900,4810448652
4/13/2016,14.784,4.5061632,3882800,4789356144
4/14/2016,14.756,4.4976288,3870200,4773814296
4/15/2016,14.77,4.501896,3876500,4781585220
4/16/2016,14.74,4.492752,3863000,4764933240
4/17/2016,14.69,4.477512,3840500,4737179940
4/18/2016,14.648,4.4647104,3821600,4713867168
4/19/2016,14.612,4.4537376,3805400,4693884792
4/20/2016,14.566,4.4397168,3784700,4668351756
4/21/2016,14.516,4.4244768,3762200,4640598456
4/22/2016,14.488,4.4159424,3749528,4624967797
4/23/2016,14.492,4.4171616,3751352,4627217665
4/24/2016,14.466,4.4092368,3739496,4612593526
4/25/2016,14.43,4.398264,3723080,4592344718
4/26/2016,14.39,4.386072,3704840,4569846043
4/27/2016,14.346,4.3726608,3684776,4545097500
4/28/2016,14.294,4.3568112,3661064,4515849223
4/29/2016,14.256,4.3452288,3643736,4494475481
4/30/2016,14.216,4.3330368,3625496,4471976806
5/1/2016,14.164,4.3171872,3601784,4442728528
5/2/2016,14.118,4.3031664,3580808,4416855052
5/3/2016,14.08,4.291584,3563480,4395481310
5/4/2016,14.072,4.2891456,3559832,4390981575
5/5/2016,14.042,4.2800016,3546152,4374107569
5/6/2016,14.004,4.2684192,3528824,4352733828
5/7/2016,13.964,4.2562272,3511880,4331833742
5/8/2016,13.934,4.2470832,3499280,4316291894
5/9/2016,13.902,4.2373296,3485840,4299713923
5/10/2016,13.858,4.2239184,3467360,4276919213
5/11/2016,13.818,4.2117264,3450560,4256196749
5/12/2016,13.78,4.200144,3434600,4236510408
5/13/2016,13.748,4.1903904,3421160,4219932437
5/14/2016,13.708,4.1781984,3404360,4199209973
5/15/2016,13.664,4.1647872,3385880,4176415262
5/16/2016,13.644,4.1586912,3377480,4166054030
5/17/2016,13.654,4.1617392,3381680,4171234646
5/18/2016,13.864,4.2257472,3469880,4280027582
5/19/2016,14.06,4.285488,3554360,4384231973
5/20/2016,14.148,4.3123104,3594488,4433729058
5/21/2016,14.222,4.3348656,3628232,4475351607
5/22/2016,14.26,4.346448,3645560,4496725349
5/23/2016,14.306,4.3604688,3666536,4522598825
5/24/2016,14.36,4.376928,3691160,4552972037
5/25/2016,14.374,4.3811952,3697544,4560846573
5/26/2016,14.378,4.3824144,3699368,4563096441
5/27/2016,14.39,4.386072,3704840,4569846043
5/28/2016,14.394,4.3872912,3706664,4572095911
5/29/2016,14.394,4.3872912,3706664,4572095911
5/30/2016,14.39,4.386072,3704840,4569846043
5/31/2016,14.388,4.3854624,3703928,4568721109
6/1/2016,14.378,4.3824144,3699368,4563096441
6/2/2016,14.36,4.376928,3691160,4552972037
6/3/2016,14.334,4.3690032,3679304,4538347898
6/4/2016,14.318,4.3641264,3672008,4529348428
6/5/2016,14.326,4.3665648,3675656,4533848163
6/6/2016,14.396,4.3879008,3707576,4573220844
6/7/2016,14.376,4.3818048,3698456,4561971507
6/8/2016,14.396,4.3879008,3707576,4573220844
6/9/2016,14.504,4.4208192,3756800,4633937664
6/10/2016,14.572,4.4415456,3787400,4671682152
6/11/2016,14.636,4.4610528,3816200,4707206376
6/12/2016,14.68,4.474464,3836000,4731629280
6/13/2016,14.718,4.4860464,3853100,4752721788
6/14/2016,14.754,4.4970192,3869300,4772704164
6/15/2016,14.784,4.5061632,3882800,4789356144
6/16/2016,14.804,4.5122592,3891800,4800457464
6/17/2016,14.852,4.5268896,3913400,4827100632
6/18/2016,14.884,4.5366432,3927800,4844862744
6/19/2016,14.908,4.5439584,3938600,4858184328
6/20/2016,14.92,4.547616,3944000,4864845120
6/21/2016,14.908,4.5439584,3938600,4858184328
6/22/2016,14.904,4.5427392,3936800,4855964064
6/23/2016,14.91,4.544568,3939500,4859294460
6/24/2016,14.908,4.5439584,3938600,4858184328
6/25/2016,14.896,4.5403008,3933200,4851523536
6/26/2016,14.884,4.5366432,3927800,4844862744
6/27/2016,14.896,4.5403008,3933200,4851523536
6/28/2016,14.89,4.538472,3930500,4848193140
6/29/2016,14.892,4.5390816,3931400,4849303272
6/30/2016,14.92,4.547616,3944000,4864845120
7/1/2016,14.938,4.5531024,3952100,4874836308
7/2/2016,14.942,4.5543216,3953900,4877056572
7/3/2016,14.944,4.5549312,3954800,4878166704
7/4/2016,14.934,4.5518832,3950300,4872616044
7/5/2016,14.93,4.550664,3948500,4870395780
7/6/2016,14.918,4.5470064,3943100,4863734988
7/7/2016,14.9,4.54152,3935000,4853743800
7/8/2016,14.876,4.5342048,3924200,4840422216
7/9/2016,14.844,4.5244512,3909800,4822660104
7/10/2016,14.812,4.5146976,3895400,4804897992
7/11/2016,14.768,4.5012864,3875600,4780475088
7/12/2016,14.73,4.489704,3858500,4759382580
7/13/2016,14.72,4.486656,3854000,4753831920
7/14/2016,14.714,4.4848272,3851300,4750501524
7/15/2016,14.698,4.4799504,3844100,4741620468
7/16/2016,14.694,4.4787312,3842300,4739400204
7/17/2016,14.712,4.4842176,3850400,4749391392
7/18/2016,14.68,4.474464,3836000,4731629280
7/19/2016,14.658,4.4677584,3826100,4719417828
7/20/2016,14.652,4.4659296,3823400,4716087432
7/21/2016,14.656,4.4671488,3825200,4718307696
7/22/2016,14.67,4.471416,3831500,4726078620
7/23/2016,14.66,4.468368,3827000,4720527960
7/24/2016,14.658,4.4677584,3826100,4719417828
7/25/2016,14.676,4.4732448,3834200,4729409016
7/26/2016,14.712,4.4842176,3850400,4749391392
7/27/2016,14.706,4.4823888,3847700,4746060996
7/28/2016,14.69,4.477512,3840500,4737179940
7/29/2016,14.668,4.4708064,3830600,4724968488
7/30/2016,14.64,4.462272,3818000,4709426640
7/31/2016,14.614,4.4543472,3806300,4694994924
8/1/2016,14.622,4.4567856,3809900,4699435452
8/2/2016,14.604,4.4512992,3801800,4689444264
8/3/2016,14.606,4.4519088,3802700,4690554396
8/4/2016,14.604,4.4512992,3801800,4689444264
8/5/2016,14.604,4.4512992,3801800,4689444264
8/6/2016,14.602,4.4506896,3800900,4688334132
8/7/2016,14.584,4.4452032,3792800,4678342944
8/8/2016,14.632,4.4598336,3814400,4704986112
8/9/2016,14.706,4.4823888,3847700,4746060996
8/10/2016,14.732,4.4903136,3859400,4760492712
8/11/2016,14.744,4.4939712,3864800,4767153504
8/12/2016,14.756,4.4976288,3870200,4773814296
8/13/2016,14.772,4.5025056,3877400,4782695352
8/14/2016,14.76,4.498848,3872000,4776034560
8/15/2016,14.75,4.4958,3867500,4770483900
8/16/2016,14.75,4.4958,3867500,4770483900
8/17/2016,14.742,4.4933616,3863900,4766043372
8/18/2016,14.746,4.4945808,3865700,4768263636
8/19/2016,14.742,4.4933616,3863900,4766043372
8/20/2016,14.726,4.4884848,3856700,4757162316
8/21/2016,14.7,4.48056,3845000,4742730600
8/22/2016,14.688,4.4769024,3839600,4736069808
8/23/2016,14.662,4.4689776,3827900,4721638092
8/24/2016,14.652,4.4659296,3823400,4716087432
8/25/2016,14.676,4.4732448,3834200,4729409016
8/26/2016,14.692,4.4781216,3841400,4738290072
8/27/2016,14.702,4.4811696,3845900,4743840732
8/28/2016,14.71,4.483608,3849500,4748281260
8/29/2016,14.726,4.4884848,3856700,4757162316
8/30/2016,14.794,4.5092112,3887300,4794906804
8/31/2016,14.818,4.5165264,3898100,4808228388
9/1/2016,14.904,4.5427392,3936800,4855964064
9/2/2016,14.946,4.5555408,3955700,4879276836
9/3/2016,14.98,4.565904,3971000,4898149080
9/4/2016,15.006,4.5738288,3982640,4912506787
9/5/2016,15.028,4.5805344,3992320,4924446874
9/6/2016,15.068,4.5927264,4009920,4946156122
9/7/2016,15.104,4.6036992,4025760,4965694445
9/8/2016,15.138,4.6140624,4040720,4984147306
9/9/2016,15.162,4.6213776,4051280,4997172854
9/10/2016,15.182,4.6274736,4060080,5008027478
9/11/2016,15.21,4.636008,4072400,5023223952
9/12/2016,15.244,4.6463712,4087360,5041676813
9/13/2016,15.288,4.6597824,4106720,5065556986
9/14/2016,15.334,4.6738032,4126960,5090522621
9/15/2016,15.372,4.6853856,4143680,5111146406
9/16/2016,15.392,4.6914816,4152480,5122001030
9/17/2016,15.404,4.6951392,4157760,5128513805
9/18/2016,15.426,4.7018448,4167440,5140453891
9/19/2016,15.486,4.7201328,4193840,5173017763
9/20/2016,15.542,4.7372016,4218900,5203928772
9/21/2016,15.562,4.7432976,4227900,5215030092
9/22/2016,15.58,4.748784,4236000,5225021280
9/23/2016,15.594,4.7530512,4242300,5232792204
9/24/2016,15.63,4.764024,4258500,5252774580
9/25/2016,15.656,4.7719488,4270200,5267206296
9/26/2016,15.674,4.7774352,4278300,5277197484
9/27/2016,15.68,4.779264,4281000,5280527880
9/28/2016,15.692,4.7829216,4286400,5287188672
9/29/2016,15.708,4.7877984,4293600,5296069728
9/30/2016,15.734,4.7957232,4305300,5310501444
10/1/2016,15.76,4.803648,4317000,5324933160
10/2/2016,15.756,4.8024288,4315200,5322712896
10/3/2016,15.778,4.8091344,4325100,5334924348
10/4/2016,15.852,4.8316896,4358400,5375999232
10/5/2016,15.896,4.8451008,4378200,5400422136
10/6/2016,15.896,4.8451008,4378200,5400422136
10/7/2016,16.058,4.8944784,4451100,5490342828
10/8/2016,16.072,4.8987456,4457400,5498113752
10/9/2016,16.03,4.885944,4438500,5474800980
10/10/2016,15.996,4.8755808,4423200,5455928736
10/11/2016,15.964,4.8658272,4408800,5438166624
10/12/2016,15.952,4.8621696,4403400,5431505832
10/13/2016,15.946,4.8603408,4400700,5428175436
10/14/2016,15.932,4.8560736,4394400,5420404512
10/15/2016,15.924,4.8536352,4390800,5415963984
10/16/2016,15.906,4.8481488,4382700,5405972796
10/17/2016,15.888,4.8426624,4374600,5395981608
10/18/2016,15.862,4.8347376,4362900,5381549892
10/19/2016,15.828,4.8243744,4347600,5362677648
10/20/2016,15.8,4.81584,4335000,5347135800
10/21/2016,15.782,4.8103536,4326900,5337144612
10/22/2016,15.748,4.7999904,4311600,5318272368
10/23/2016,15.716,4.7902368,4297200,5300510256
10/24/2016,15.684,4.7804832,4282800,5282748144
10/25/2016,15.648,4.7695104,4266600,5262765768
10/26/2016,15.61,4.757928,4249500,5241673260
10/27/2016,15.568,4.7451264,4230600,5218360488
10/28/2016,15.526,4.7323248,4211700,5195047716
10/29/2016,15.498,4.7237904,4199120,5179530538
10/30/2016,15.482,4.7189136,4192080,5170846838
10/31/2016,15.452,4.7097696,4178880,5154564902
11/1/2016,15.422,4.7006256,4165680,5138282966
11/2/2016,15.386,4.6896528,4149840,5118744643
11/3/2016,15.36,4.681728,4138400,5104633632
11/4/2016,15.336,4.6744128,4127840,5091608083
11/5/2016,15.302,4.6640496,4112880,5073155222
11/6/2016,15.28,4.657344,4103200,5061215136
11/7/2016,15.248,4.6475904,4089120,5043847738
11/8/2016,15.232,4.6427136,4082080,5035164038
11/9/2016,15.212,4.6366176,4073280,5024309414
11/10/2016,15.188,4.6293024,4062720,5011283866
11/11/2016,15.162,4.6213776,4051280,4997172854
11/12/2016,15.138,4.6140624,4040720,4984147306
11/13/2016,15.126,4.6104048,4035440,4977634531
11/14/2016,15.11,4.605528,4028400,4968950832
11/15/2016,15.084,4.5976032,4016960,4954839821
11/16/2016,15.044,4.5854112,3999360,4933130573
11/17/2016,15.024,4.5793152,3990560,4922275949
11/18/2016,15.01,4.575048,3984400,4914677712
11/19/2016,14.99,4.568952,3975500,4903699740
11/20/2016,14.946,4.5555408,3955700,4879276836
11/21/2016,14.924,4.5488352,3945800,4867065384
11/22/2016,14.888,4.5378624,3929600,4847083008
11/23/2016,14.882,4.5360336,3926900,4843752612
11/24/2016,14.87,4.532376,3921500,4837091820
11/25/2016,14.852,4.5268896,3913400,4827100632
11/26/2016,14.818,4.5165264,3898100,4808228388
11/27/2016,14.772,4.5025056,3877400,4782695352
11/28/2016,14.784,4.5061632,3882800,4789356144
11/29/2016,14.78,4.504944,3881000,4787135880
11/30/2016,14.76,4.498848,3872000,4776034560
12/1/2016,14.738,4.4921424,3862100,4763823108
12/2/2016,14.686,4.4762928,3838700,4734959676
12/3/2016,14.664,4.4695872,3828800,4722748224
12/4/2016,14.66,4.468368,3827000,4720527960
12/5/2016,14.656,4.4671488,3825200,4718307696
12/6/2016,14.654,4.4665392,3824300,4717197564
12/7/2016,14.666,4.4701968,3829700,4723858356
12/8/2016,14.634,4.4604432,3815300,4706096244
12/9/2016,14.58,4.443984,3791000,4676122680
12/10/2016,14.57,4.440936,3786500,4670572020
12/11/2016,14.584,4.4452032,3792800,4678342944
12/12/2016,14.576,4.4427648,3789200,4673902416
12/13/2016,14.57,4.440936,3786500,4670572020
12/14/2016,14.558,4.4372784,3781100,4663911228
12/15/2016,14.542,4.4324016,3773900,4655030172
12/16/2016,14.52,4.425696,3764000,4642818720
12/17/2016,14.516,4.4244768,3762200,4640598456
12/18/2016,14.506,4.4214288,3757700,4635047796
12/19/2016,14.494,4.4177712,3752264,4628342599
12/20/2016,14.47,4.410456,3741320,4614843394
12/21/2016,14.446,4.4031408,3730376,4601344188
12/22/2016,14.428,4.3976544,3722168,4591219785
12/23/2016,14.41,4.392168,3713960,4581095381
12/24/2016,14.406,4.3909488,3712136,4578845513
12/25/2016,14.396,4.3879008,3707576,4573220844
12/26/2016,14.382,4.3836336,3701192,4565346308
12/27/2016,14.368,4.3793664,3694808,4557471772
12/28/2016,14.356,4.3757088,3689336,4550722169
12/29/2016,14.332,4.3683936,3678392,4537222964
12/30/2016,14.252,4.3440096,3641912,4492225614
12/31/2016,14.24,4.340352,3636440,4485476011
1/1/2017,14.234,4.3385232,3633704,4482101210
1/2/2017,14.224,4.3354752,3629144,4476476541
1/3/2017,14.214,4.3324272,3624584,4470851872
1/4/2017,14.202,4.3287696,3619112,4464102270
1/5/2017,14.19,4.325112,3613640,4457352667
1/6/2017,14.178,4.3214544,3608168,4450603065
1/7/2017,14.136,4.3086528,3589016,4426979456
1/8/2017,14.034,4.2775632,3542504,4369607834
1/9/2017,14.064,4.2867072,3556184,4386481840
1/10/2017,14.056,4.2842688,3552536,4381982105
1/11/2017,14.042,4.2800016,3546152,4374107569
1/12/2017,14.032,4.2769536,3541592,4368482900
1/13/2017,14.018,4.2726864,3535208,4360608364
1/14/2017,14.002,4.2678096,3527912,4351608894
1/15/2017,13.99,4.264152,3522800,4345303344
1/16/2017,13.976,4.2598848,3516920,4338050482
1/17/2017,13.97,4.258056,3514400,4334942112
1/18/2017,13.964,4.2562272,3511880,4331833742
1/19/2017,13.944,4.2501312,3503480,4321472510
1/20/2017,13.936,4.2476928,3500120,4317328018
1/21/2017,13.924,4.2440352,3495080,4311111278
1/22/2017,13.928,4.2452544,3496760,4313183525
1/23/2017,13.9,4.23672,3485000,4298677800
1/24/2017,13.9,4.23672,3485000,4298677800
1/25/2017,13.904,4.2379392,3486680,4300750046
1/26/2017,13.898,4.2361104,3484160,4297641677
1/27/2017,13.87,4.227576,3472400,4283135952
1/28/2017,13.82,4.212336,3451400,4257232872
1/29/2017,13.836,4.2172128,3458120,4265521858
1/30/2017,13.842,4.2190416,3460640,4268630227
1/31/2017,13.826,4.2141648,3453920,4260341242
2/1/2017,13.824,4.2135552,3453080,4259305118
2/2/2017,13.812,4.2098976,3448040,4253088379
2/3/2017,13.798,4.2056304,3442160,4245835517
2/4/2017,13.782,4.2007536,3435440,4237546531
2/5/2017,13.772,4.1977056,3431240,4232365915
2/6/2017,13.758,4.1934384,3425360,4225113053
2/7/2017,13.752,4.1916096,3422840,4222004683
2/8/2017,13.742,4.1885616,3418640,4216824067
2/9/2017,13.724,4.1830752,3411080,4207498958
2/10/2017,13.684,4.1708832,3394280,4186776494
2/11/2017,13.678,4.1690544,3391760,4183668125
2/12/2017,13.65,4.16052,3380000,4169162400
2/13/2017,13.62,4.151376,3367400,4153620552
2/14/2017,13.606,4.1471088,3361520,4146367690
2/15/2017,13.582,4.1397936,3351440,4133934211
2/16/2017,13.544,4.1282112,3335480,4114247870
2/17/2017,13.526,4.1227248,3327920,4104922762
2/18/2017,13.51,4.117848,3321200,4096633776
2/19/2017,13.496,4.1135808,3315328,4089390781
2/20/2017,13.474,4.1068752,3306132,4078047699
2/21/2017,13.462,4.1032176,3301116,4071860564
2/22/2017,13.48,4.108704,3308640,4081141267
2/23/2017,13.482,4.1093136,3309476,4082172456
2/24/2017,13.47,4.105656,3304460,4075985321
2/25/2017,13.466,4.1044368,3302788,4073922942
2/26/2017,13.436,4.0952928,3290248,4058455103
2/27/2017,13.438,4.0959024,3291084,4059486292
2/28/2017,13.42,4.090416,3283560,4050205589
3/1/2017,13.402,4.0849296,3276036,4040924885
3/2/2017,13.384,4.0794432,3268512,4031644182
3/3/2017,13.314,4.0581072,3239252,3995552557
3/4/2017,13.288,4.0501824,3228384,3982147096
3/5/2017,13.282,4.0483536,3225876,3979053528
3/6/2017,13.236,4.0343328,3206648,3955336175
3/7/2017,13.198,4.0227504,3190764,3935743579
3/8/2017,13.172,4.0148256,3179896,3922338118
3/9/2017,13.148,4.0075104,3169864,3909963847
3/10/2017,13.116,3.9977568,3156488,3893464818
3/11/2017,13.078,3.9861744,3140604,3873872222
3/12/2017,13.056,3.9794688,3131408,3862529140
3/13/2017,13.04,3.974592,3124720,3854279626
3/14/2017,12.982,3.9569136,3101052,3825085621
3/15/2017,12.952,3.9477696,3089472,3810801923
3/16/2017,12.908,3.9343584,3072488,3789852498
3/17/2017,12.884,3.9270432,3063224,3778425540
3/18/2017,12.858,3.9191184,3053188,3766046334
3/19/2017,12.822,3.9081456,3039292,3748905896
3/20/2017,12.798,3.9008304,3030028,3737478937
3/21/2017,12.774,3.8935152,3020764,3726051979
3/22/2017,12.746,3.8849808,3009956,3712720527
3/23/2017,12.73,3.880104,3003780,3705102554
3/24/2017,12.728,3.8794944,3003008,3704150308
3/25/2017,12.694,3.8691312,2989884,3687962116
3/26/2017,12.666,3.8605968,2979076,3674630664
3/27/2017,12.63,3.849624,2965180,3657490226
3/28/2017,12.606,3.8423088,2955916,3646063268
3/29/2017,12.582,3.8349936,2946652,3634636309
3/30/2017,12.546,3.8240208,2932756,3617495871
3/31/2017,12.504,3.8112192,2916544,3597498693
4/1/2017,12.464,3.7990272,2901104,3578453762
4/2/2017,12.448,3.7941504,2894928,3570835789
4/3/2017,12.462,3.7984176,2900332,3577501515
4/4/2017,12.426,3.7874448,2886436,3560361077
4/5/2017,12.408,3.7819584,2879488,3551790858
4/6/2017,12.364,3.7685472,2862504,3530841434
4/7/2017,12.268,3.7392864,2825448,3485133599
4/8/2017,12.238,3.7301424,2813868,3470849901
4/9/2017,12.212,3.7222176,2803832,3458470695
4/10/2017,12.186,3.7142928,2793796,3446091490
4/11/2017,12.15,3.70332,2779900,3428951052
4/12/2017,12.102,3.6886896,2761372,3406097135
4/13/2017,12.082,3.6825936,2753652,3396574669
4/14/2017,12.056,3.6746688,2743616,3384195464
4/15/2017,12.044,3.6710112,2738984,3378481984
4/16/2017,11.992,3.6551616,2719152,3354019609
4/17/2017,11.942,3.6399216,2701352,3332063665
4/18/2017,11.91,3.630168,2689960,3318011861
4/19/2017,11.878,3.6204144,2678568,3303960057
4/20/2017,11.836,3.6076128,2663616,3285517064
4/21/2017,11.796,3.5954208,2649376,3267952308
4/22/2017,11.748,3.5807904,2632288,3246874602
4/23/2017,11.782,3.5911536,2644392,3261804644
4/24/2017,11.766,3.5862768,2638696,3254778742
4/25/2017,11.734,3.5765232,2627304,3240726938
4/26/2017,11.726,3.5740848,2624456,3237213987
4/27/2017,11.708,3.5685984,2618048,3229309847
4/28/2017,11.7,3.56616,2615200,3225796896
4/29/2017,11.674,3.5582352,2605944,3214379805
4/30/2017,11.63,3.544824,2590280,3195058574
5/1/2017,11.598,3.5350704,2578888,3181006770
5/2/2017,11.596,3.5344608,2578176,3180128532
5/3/2017,11.636,3.5466528,2592416,3197693288
5/4/2017,11.636,3.5466528,2592416,3197693288
5/5/2017,11.66,3.553968,2600960,3208232141
5/6/2017,11.618,3.5411664,2586008,3189789148
5/7/2017,11.614,3.5399472,2584584,3188032672
5/8/2017,11.602,3.5362896,2580312,3182763246
5/9/2017,11.588,3.5320224,2575328,3176615581
5/10/2017,11.564,3.5247072,2566784,3166076728
5/11/2017,11.526,3.5131248,2553256,3149390211
5/12/2017,11.488,3.5015424,2539728,3132703693
5/13/2017,11.456,3.4917888,2528336,3118651889
5/14/2017,11.414,3.4789872,2513384,3100208896
5/15/2017,11.39,3.471672,2504840,3089670043
5/16/2017,11.358,3.4619184,2493448,3075618239
5/17/2017,11.33,3.453384,2483480,3063322910
5/18/2017,11.292,3.4418016,2469952,3046636393
5/19/2017,11.26,3.432048,2458560,3032584589
5/20/2017,11.212,3.4174176,2441472,3011506883
5/21/2017,11.168,3.4040064,2425808,2992185652
5/22/2017,11.124,3.3905952,2410144,2972864421
5/23/2017,11.092,3.3808416,2398752,2958812617
5/24/2017,11.072,3.3747456,2391632,2950030239
5/25/2017,11.064,3.3723072,2388784,2946517288
5/26/2017,11.072,3.3747456,2391632,2950030239
5/27/2017,11.05,3.36804,2383800,2940369624
5/28/2017,11.028,3.3613344,2375968,2930709009
5/29/2017,11.002,3.3534096,2366712,2919291918
5/30/2017,11.0025,3.353562,2366890,2919511477
5/31/2017,10.975,3.34518,2357850,2908360818
6/1/2017,10.9575,3.339846,2352145,2901323815
6/2/2017,10.96,3.340608,2352960,2902329101
6/3/2017,11.034,3.3631632,2378104,2933343722
6/4/2017,11.06,3.371088,2387360,2944760813
6/5/2017,11.076,3.3759648,2393056,2951786715
6/6/2017,11.214,3.4180272,2442184,3012385120
6/7/2017,11.462,3.4936176,2530472,3121286603
6/8/2017,11.592,3.5332416,2576752,3178372057
6/9/2017,11.66,3.553968,2600960,3208232141
6/10/2017,11.712,3.5698176,2619472,3231066323
6/11/2017,11.764,3.5856672,2637984,3253900504
6/12/2017,11.786,3.5923728,2645816,3263561120
6/13/2017,11.798,3.5960304,2650088,3268830546
6/14/2017,11.808,3.5990784,2653648,3273221735
6/15/2017,11.838,3.6082224,2664328,3286395301
6/16/2017,11.922,3.6338256,2694232,3323281287
6/17/2017,11.99,3.654552,2718440,3353141371
6/18/2017,12.054,3.6740592,2742844,3383243217
6/19/2017,12.16,3.706368,2783760,3433712285
6/20/2017,12.214,3.7228272,2804604,3459422942
6/21/2017,12.228,3.7270944,2810008,3466088668
6/22/2017,12.25,3.7338,2818500,3476563380
6/23/2017,12.254,3.7350192,2820044,3478467873
6/24/2017,12.256,3.7356288,2820816,3479420120
6/25/2017,12.27,3.739896,2826220,3486085846
6/26/2017,12.288,3.7453824,2833168,3494656065
6/27/2017,12.3,3.74904,2837800,3500369544
6/28/2017,12.332,3.7587936,2850152,3515605489
6/29/2017,12.344,3.7624512,2854784,3521318968
6/30/2017,12.368,3.7697664,2864048,3532745927
7/1/2017,12.38,3.773424,2868680,3538459406
7/2/2017,12.39,3.776472,2872540,3543220639
7/3/2017,12.414,3.7837872,2881804,3554647598
7/4/2017,12.434,3.7898832,2889524,3564170064
7/5/2017,12.454,3.7959792,2897244,3573692529
7/6/2017,12.444,3.7929312,2893384,3568931296
7/7/2017,12.438,3.7911024,2891068,3566074557
7/8/2017,12.426,3.7874448,2886436,3560361077
7/9/2017,12.432,3.7892736,2888752,3563217817
7/10/2017,12.442,3.7923216,2892612,3567979050
7/11/2017,12.454,3.7959792,2897244,3573692529
7/12/2017,12.452,3.7953696,2896472,3572740283
7/13/2017,12.49,3.806952,2911140,3590832967
7/14/2017,12.524,3.8173152,2924264,3607021159
7/15/2017,12.542,3.8228016,2931212,3615591378
7/16/2017,12.552,3.8258496,2935072,3620352611
7/17/2017,12.564,3.8295072,2939704,3626066090
7/18/2017,12.582,3.8349936,2946652,3634636309
7/19/2017,12.61,3.843528,2957460,3647967761
7/20/2017,12.644,3.8538912,2970584,3664155952
7/21/2017,12.656,3.8575488,2975216,3669869432
7/22/2017,12.67,3.861816,2980620,3676535158
7/23/2017,12.682,3.8654736,2985252,3682248637
7/24/2017,12.698,3.8703504,2991428,3689866609
7/25/2017,12.702,3.8715696,2992972,3691771103
7/26/2017,12.706,3.8727888,2994516,3693675596
7/27/2017,12.704,3.8721792,2993744,3692723349
7/28/2017,12.694,3.8691312,2989884,3687962116
7/29/2017,12.694,3.8691312,2989884,3687962116
7/30/2017,12.698,3.8703504,2991428,3689866609
7/31/2017,12.79,3.898392,3026940,3733669951
8/1/2017,12.914,3.9361872,3074804,3792709238
8/2/2017,12.966,3.9520368,3094876,3817467648
8/3/2017,13.036,3.9733728,3123048,3852217247
8/4/2017,13.064,3.9819072,3134752,3866653897
8/5/2017,13.076,3.9855648,3139768,3872841033
8/6/2017,13.08,3.986784,3141440,3874903411
8/7/2017,13.084,3.9880032,3143112,3876965790
8/8/2017,13.076,3.9855648,3139768,3872841033
8/9/2017,13.066,3.9825168,3135588,3867685086
8/10/2017,13.074,3.9849552,3138932,3871809843
8/11/2017,13.144,4.0062912,3168192,3907901468
8/12/2017,13.198,4.0227504,3190764,3935743579
8/13/2017,13.252,4.0392096,3213336,3963585689
8/14/2017,13.286,4.0495728,3227548,3981115907
8/15/2017,13.308,4.0562784,3236744,3992458989
8/16/2017,13.326,4.0617648,3244268,4001739693
8/17/2017,13.34,4.066032,3250120,4008958018
8/18/2017,13.358,4.0715184,3257644,4018238721
8/19/2017,13.374,4.0763952,3264332,4026488235
8/20/2017,13.378,4.0776144,3266004,4028550614
8/21/2017,13.378,4.0776144,3266004,4028550614
8/22/2017,13.376,4.0770048,3265168,4027519425
8/23/2017,13.394,4.0824912,3272692,4036800128
8/24/2017,13.434,4.0946832,3289412,4057423914
8/25/2017,13.462,4.1032176,3301116,4071860564
8/26/2017,13.458,4.1019984,3299444,4069798185
8/27/2017,13.468,4.1050464,3303624,4074954132
8/28/2017,13.48,4.108704,3308640,4081141267
8/29/2017,13.494,4.1129712,3314492,4088359592
8/30/2017,13.514,4.1190672,3322880,4098706022
8/31/2017,13.524,4.1221152,3327080,4103886638
9/1/2017,13.544,4.1282112,3335480,4114247870
9/2/2017,13.614,4.1495472,3364880,4150512182
9/3/2017,13.626,4.1532048,3369920,4156728922
9/4/2017,13.652,4.1611296,3380840,4170198523
9/5/2017,13.664,4.1647872,3385880,4176415262
9/6/2017,13.662,4.1641776,3385040,4175379139
9/7/2017,13.666,4.1653968,3386720,4177451386
9/8/2017,13.654,4.1617392,3381680,4171234646
9/9/2017,13.668,4.1660064,3387560,4178487509
9/10/2017,14.0775,4.290822,3562340,4394075143
9/11/2017,14.2375,4.33959,3635300,4484069844
9/12/2017,14.615,4.454652,3806750,4695549990
9/13/2017,14.8225,4.517898,3900125,4810726185
9/14/2017,15.025,4.57962,3991000,4922818680
9/15/2017,15.205,4.634484,4070200,5020510296
9/16/2017,15.3775,4.687062,4146100,5114131428
9/17/2017,15.5325,4.734306,4214625,5198655645
9/18/2017,15.6575,4.772406,4270875,5268038895
9/19/2017,15.7675,4.805934,4320375,5329096155
9/20/2017,15.8625,4.83489,4363125,5381827425
9/21/2017,15.94,4.858512,4398000,5424845040
9/22/2017,16.0025,4.877562,4426125,5459536665
9/23/2017,16.065,4.896612,4454250,5494228290
