Date,ETVol_acft
9-Jul-03,9529
10-Jul-03,8800
11-Jul-03,8884
12-Jul-03,6845
13-Jul-03,7323
14-Jul-03,7291
15-Jul-03,6421
16-Jul-03,7628
17-Jul-03,7660
18-Jul-03,7517
19-Jul-03,7289
20-Jul-03,6069
21-Jul-03,7581
22-Jul-03,7502
23-Jul-03,8594
24-Jul-03,8009
25-Jul-03,8172
26-Jul-03,6869
27-Jul-03,7447
28-Jul-03,7596
29-Jul-03,7674
30-Jul-03,6800
31-Jul-03,7479
1-Aug-03,7075
2-Aug-03,6523
3-Aug-03,6010
4-Aug-03,6819
5-Aug-03,6718
6-Aug-03,6926
7-Aug-03,6802
8-Aug-03,6495
9-Aug-03,6897
10-Aug-03,7316
11-Aug-03,6897
12-Aug-03,8017
13-Aug-03,8395
14-Aug-03,6938
15-Aug-03,6891
16-Aug-03,7381
17-Aug-03,7434
18-Aug-03,6145
19-Aug-03,5841
20-Aug-03,5869
21-Aug-03,5993
22-Aug-03,6015
23-Aug-03,5971
24-Aug-03,6355
25-Aug-03,7015
26-Aug-03,6531
27-Aug-03,6717
28-Aug-03,6291
29-Aug-03,7328
30-Aug-03,6624
31-Aug-03,6445
1-Sep-03,6910
2-Sep-03,7279
3-Sep-03,6989
4-Sep-03,6624
5-Sep-03,5198
6-Sep-03,7036
7-Sep-03,5717
8-Sep-03,5433
9-Sep-03,8051
10-Sep-03,7905
11-Sep-03,6404
12-Sep-03,6701
13-Sep-03,5442
14-Sep-03,6776
15-Sep-03,7691
16-Sep-03,5466
17-Sep-03,6495
18-Sep-03,6948
19-Sep-03,4704
20-Sep-03,5737
21-Sep-03,5902
22-Sep-03,6315
23-Sep-03,5756
24-Sep-03,6345
25-Sep-03,5289
26-Sep-03,5188
27-Sep-03,5423
28-Sep-03,5739
29-Sep-03,4534
30-Sep-03,5304
1-Oct-03,5458
2-Oct-03,5027
3-Oct-03,4808
4-Oct-03,4909
5-Oct-03,6473
6-Oct-03,6062
7-Oct-03,4912
8-Oct-03,5686
9-Oct-03,5954
10-Oct-03,5284
11-Oct-03,5898
12-Oct-03,4625
13-Oct-03,5394
14-Oct-03,6334
15-Oct-03,6454
16-Oct-03,6278
17-Oct-03,3480
18-Oct-03,6241
19-Oct-03,4240
20-Oct-03,4724
21-Oct-03,4555
22-Oct-03,6388
23-Oct-03,6280
24-Oct-03,6004
25-Oct-03,5552
26-Oct-03,5097
27-Oct-03,5271
28-Oct-03,5198
29-Oct-03,6003
30-Oct-03,5077
31-Oct-03,5048
1-Nov-03,4600
2-Nov-03,4573
3-Nov-03,4913
4-Nov-03,4723
5-Nov-03,4356
6-Nov-03,4060
7-Nov-03,4145
8-Nov-03,3977
9-Nov-03,4692
10-Nov-03,3947
11-Nov-03,4222
12-Nov-03,4732
13-Nov-03,5528
14-Nov-03,5031
15-Nov-03,5593
16-Nov-03,4522
17-Nov-03,4676
18-Nov-03,5111
19-Nov-03,4441
20-Nov-03,4856
21-Nov-03,4395
22-Nov-03,4264
23-Nov-03,4606
24-Nov-03,4473
25-Nov-03,2483
26-Nov-03,3452
27-Nov-03,4810
28-Nov-03,4330
29-Nov-03,6283
30-Nov-03,3993
1-Dec-03,4248
2-Dec-03,4202
3-Dec-03,3728
4-Dec-03,3077
5-Dec-03,2723
6-Dec-03,5452
7-Dec-03,4209
8-Dec-03,3727
9-Dec-03,4142
10-Dec-03,2872
11-Dec-03,4446
12-Dec-03,3189
13-Dec-03,4089
14-Dec-03,2979
15-Dec-03,4076
16-Dec-03,3568
17-Dec-03,4271
18-Dec-03,3711
19-Dec-03,3975
20-Dec-03,4092
21-Dec-03,3032
22-Dec-03,3112
23-Dec-03,3934
24-Dec-03,4011
25-Dec-03,4113
26-Dec-03,3238
27-Dec-03,3666
28-Dec-03,3124
29-Dec-03,4335
30-Dec-03,4243
31-Dec-03,3729
1-Jan-04,3314
2-Jan-04,3568
3-Jan-04,3836
4-Jan-04,4239
5-Jan-04,4424
6-Jan-04,3546
7-Jan-04,4496
8-Jan-04,3332
9-Jan-04,3695
10-Jan-04,4791
11-Jan-04,3721
12-Jan-04,3564
13-Jan-04,3907
14-Jan-04,4275
15-Jan-04,3919
16-Jan-04,4323
17-Jan-04,4520
18-Jan-04,2936
19-Jan-04,2981
20-Jan-04,4602
21-Jan-04,3932
22-Jan-04,4216
23-Jan-04,4618
24-Jan-04,3973
25-Jan-04,4551
26-Jan-04,4186
27-Jan-04,4736
28-Jan-04,5793
29-Jan-04,3781
30-Jan-04,3154
31-Jan-04,1581
1-Feb-04,3312
2-Feb-04,5074
3-Feb-04,4936
4-Feb-04,4852
5-Feb-04,4958
6-Feb-04,3841
7-Feb-04,3922
8-Feb-04,4288
9-Feb-04,4328
10-Feb-04,3577
11-Feb-04,4075
12-Feb-04,5606
13-Feb-04,4942
14-Feb-04,5786
15-Feb-04,4475
16-Feb-04,4375
17-Feb-04,2803
18-Feb-04,5064
19-Feb-04,5311
20-Feb-04,4961
21-Feb-04,4907
22-Feb-04,5522
23-Feb-04,5147
24-Feb-04,6211
25-Feb-04,3292
26-Feb-04,5737
27-Feb-04,4547
28-Feb-04,4736
29-Feb-04,4452
1-Mar-04,5056
2-Mar-04,4938
3-Mar-04,6333
4-Mar-04,6028
5-Mar-04,7361
6-Mar-04,7570
7-Mar-04,6481
8-Mar-04,7369
9-Mar-04,5969
10-Mar-04,6565
11-Mar-04,6119
12-Mar-04,5934
13-Mar-04,6545
14-Mar-04,5200
15-Mar-04,4531
16-Mar-04,5306
17-Mar-04,5873
18-Mar-04,7302
19-Mar-04,7422
20-Mar-04,7410
21-Mar-04,7367
22-Mar-04,7073
23-Mar-04,4797
24-Mar-04,4890
25-Mar-04,4651
26-Mar-04,5261
27-Mar-04,4841
28-Mar-04,6363
29-Mar-04,5154
30-Mar-04,6859
31-Mar-04,6813
1-Apr-04,7372
2-Apr-04,7246
3-Apr-04,7478
4-Apr-04,7856
5-Apr-04,7508
6-Apr-04,6319
7-Apr-04,6394
8-Apr-04,7958
9-Apr-04,6971
10-Apr-04,7104
11-Apr-04,7682
12-Apr-04,5852
13-Apr-04,6848
14-Apr-04,7724
15-Apr-04,7304
16-Apr-04,5899
17-Apr-04,5790
18-Apr-04,6357
19-Apr-04,6964
20-Apr-04,6597
21-Apr-04,7151
22-Apr-04,7212
23-Apr-04,7254
24-Apr-04,6275
25-Apr-04,7312
26-Apr-04,7826
27-Apr-04,6245
28-Apr-04,7995
29-Apr-04,5948
30-Apr-04,6747
1-May-04,6305
2-May-04,6797
3-May-04,5066
4-May-04,6537
5-May-04,7925
6-May-04,7819
7-May-04,8332
8-May-04,8259
9-May-04,8064
10-May-04,5779
11-May-04,5807
12-May-04,4375
13-May-04,7363
14-May-04,7474
15-May-04,6619
16-May-04,6441
17-May-04,6046
18-May-04,6935
19-May-04,7919
20-May-04,8202
21-May-04,7192
22-May-04,7486
23-May-04,7645
24-May-04,8516
25-May-04,8062
26-May-04,8150
27-May-04,8910
28-May-04,8649
29-May-04,7565
30-May-04,7411
31-May-04,7460
1-Jun-04,9884
2-Jun-04,9377
3-Jun-04,8896
4-Jun-04,7067
5-Jun-04,7278
6-Jun-04,7286
7-Jun-04,7679
8-Jun-04,6909
9-Jun-04,6796
10-Jun-04,6794
11-Jun-04,6657
12-Jun-04,7960
13-Jun-04,6565
14-Jun-04,7998
15-Jun-04,7208
16-Jun-04,6155
17-Jun-04,7283
18-Jun-04,7126
19-Jun-04,6407
20-Jun-04,7915
21-Jun-04,6673
22-Jun-04,7908
23-Jun-04,9624
24-Jun-04,8808
25-Jun-04,8012
26-Jun-04,7979
27-Jun-04,8305
28-Jun-04,7108
29-Jun-04,7141
30-Jun-04,6931
1-Jul-04,6723
2-Jul-04,7216
3-Jul-04,6962
4-Jul-04,6909
5-Jul-04,7779
6-Jul-04,8000
7-Jul-04,7864
8-Jul-04,8808
9-Jul-04,8915
10-Jul-04,8789
11-Jul-04,6589
12-Jul-04,6804
13-Jul-04,7529
14-Jul-04,7933
15-Jul-04,6742
16-Jul-04,6928
17-Jul-04,7553
18-Jul-04,7503
19-Jul-04,5934
20-Jul-04,6006
21-Jul-04,7049
22-Jul-04,8665
23-Jul-04,8771
24-Jul-04,7673
25-Jul-04,5891
26-Jul-04,7003
27-Jul-04,6591
28-Jul-04,6664
29-Jul-04,6807
30-Jul-04,6521
31-Jul-04,6794
1-Aug-04,6249
2-Aug-04,7072
3-Aug-04,7622
4-Aug-04,7146
5-Aug-04,6380
6-Aug-04,7124
7-Aug-04,6023
8-Aug-04,6706
9-Aug-04,7259
10-Aug-04,6714
11-Aug-04,7719
12-Aug-04,7722
13-Aug-04,6767
14-Aug-04,7366
15-Aug-04,6885
16-Aug-04,7759
17-Aug-04,7395
18-Aug-04,7315
19-Aug-04,7620
20-Aug-04,8446
21-Aug-04,7963
22-Aug-04,6963
23-Aug-04,6111
24-Aug-04,6447
25-Aug-04,6044
26-Aug-04,6584
27-Aug-04,7324
28-Aug-04,7220
29-Aug-04,7063
30-Aug-04,6055
31-Aug-04,7968
1-Sep-04,6556
2-Sep-04,7881
3-Sep-04,8707
4-Sep-04,8075
5-Sep-04,4627
6-Sep-04,7661
7-Sep-04,6312
8-Sep-04,6229
9-Sep-04,7149
10-Sep-04,7037
11-Sep-04,6794
12-Sep-04,6570
13-Sep-04,6707
14-Sep-04,6561
15-Sep-04,7380
16-Sep-04,6618
17-Sep-04,5840
18-Sep-04,6448
19-Sep-04,6796
20-Sep-04,4109
21-Sep-04,6200
22-Sep-04,5428
23-Sep-04,6919
24-Sep-04,5672
25-Sep-04,5741
26-Sep-04,4328
27-Sep-04,5468
28-Sep-04,6598
29-Sep-04,6061
30-Sep-04,6083
1-Oct-04,6612
2-Oct-04,6236
3-Oct-04,5574
4-Oct-04,6159
5-Oct-04,5243
6-Oct-04,4789
7-Oct-04,4577
8-Oct-04,5496
9-Oct-04,5576
10-Oct-04,3490
11-Oct-04,4222
12-Oct-04,4345
13-Oct-04,7284
14-Oct-04,6369
15-Oct-04,5865
16-Oct-04,6437
17-Oct-04,5833
18-Oct-04,4333
19-Oct-04,5290
20-Oct-04,4555
21-Oct-04,4111
22-Oct-04,4880
23-Oct-04,4694
24-Oct-04,5812
25-Oct-04,5702
26-Oct-04,5708
27-Oct-04,4910
28-Oct-04,5204
29-Oct-04,4256
30-Oct-04,4317
31-Oct-04,5229
1-Nov-04,5615
2-Nov-04,5741
3-Nov-04,5201
4-Nov-04,5461
5-Nov-04,3607
6-Nov-04,3509
7-Nov-04,4312
8-Nov-04,5326
9-Nov-04,3891
10-Nov-04,5263
11-Nov-04,5078
12-Nov-04,4205
13-Nov-04,3637
14-Nov-04,3997
15-Nov-04,3775
16-Nov-04,3828
17-Nov-04,4472
18-Nov-04,4131
19-Nov-04,4356
20-Nov-04,4428
21-Nov-04,4405
22-Nov-04,4178
23-Nov-04,4503
24-Nov-04,3754
25-Nov-04,4395
26-Nov-04,4035
27-Nov-04,3991
28-Nov-04,5519
29-Nov-04,4044
30-Nov-04,4067
1-Dec-04,4274
2-Dec-04,3466
3-Dec-04,4795
4-Dec-04,4257
5-Dec-04,4232
6-Dec-04,4499
7-Dec-04,4316
8-Dec-04,4294
9-Dec-04,4219
10-Dec-04,4636
11-Dec-04,4628
12-Dec-04,4281
13-Dec-04,3726
14-Dec-04,3833
15-Dec-04,3178
16-Dec-04,2925
17-Dec-04,2777
18-Dec-04,2939
19-Dec-04,4148
20-Dec-04,4403
21-Dec-04,2818
22-Dec-04,3571
23-Dec-04,3738
24-Dec-04,2342
25-Dec-04,2679
26-Dec-04,3610
27-Dec-04,3511
28-Dec-04,2760
29-Dec-04,2927
30-Dec-04,4024
31-Dec-04,3897
1-Jan-05,3991
2-Jan-05,3661
3-Jan-05,3574
4-Jan-05,2996
5-Jan-05,3706
6-Jan-05,3239
7-Jan-05,4223
8-Jan-05,4303
9-Jan-05,4322
10-Jan-05,4133
11-Jan-05,4131
12-Jan-05,3224
13-Jan-05,3425
14-Jan-05,3990
15-Jan-05,2975
16-Jan-05,2088
17-Jan-05,4288
18-Jan-05,3388
19-Jan-05,3577
20-Jan-05,3019
21-Jan-05,3939
22-Jan-05,3981
23-Jan-05,3665
24-Jan-05,3812
25-Jan-05,4053
26-Jan-05,4078
27-Jan-05,3955
28-Jan-05,3089
29-Jan-05,3218
30-Jan-05,4140
31-Jan-05,4808
1-Feb-05,4274
2-Feb-05,3178
3-Feb-05,2833
4-Feb-05,4225
5-Feb-05,3814
6-Feb-05,3588
7-Feb-05,4686
8-Feb-05,4687
9-Feb-05,4521
10-Feb-05,4848
11-Feb-05,6008
12-Feb-05,5081
13-Feb-05,4835
14-Feb-05,5436
15-Feb-05,4668
16-Feb-05,5426
17-Feb-05,5363
18-Feb-05,5683
19-Feb-05,5129
20-Feb-05,5329
21-Feb-05,5728
22-Feb-05,4992
23-Feb-05,5121
24-Feb-05,4982
25-Feb-05,4092
26-Feb-05,3103
27-Feb-05,3875
28-Feb-05,4925
1-Mar-05,7128
2-Mar-05,6302
3-Mar-05,3398
4-Mar-05,2842
5-Mar-05,6198
6-Mar-05,6413
7-Mar-05,5736
8-Mar-05,7196
9-Mar-05,3012
10-Mar-05,5977
11-Mar-05,5147
12-Mar-05,7385
13-Mar-05,7136
14-Mar-05,7013
15-Mar-05,5405
16-Mar-05,7663
17-Mar-05,3106
18-Mar-05,5411
19-Mar-05,6840
20-Mar-05,6825
21-Mar-05,5897
22-Mar-05,6355
23-Mar-05,7263
24-Mar-05,6841
25-Mar-05,6277
26-Mar-05,6554
27-Mar-05,8008
28-Mar-05,6869
29-Mar-05,7946
30-Mar-05,7900
31-Mar-05,7645
1-Apr-05,7688
2-Apr-05,6250
3-Apr-05,7369
4-Apr-05,7211
5-Apr-05,6371
6-Apr-05,5576
7-Apr-05,5061
8-Apr-05,5531
9-Apr-05,6915
10-Apr-05,7021
11-Apr-05,7996
12-Apr-05,6342
13-Apr-05,7771
14-Apr-05,7120
15-Apr-05,7011
16-Apr-05,7463
17-Apr-05,5767
18-Apr-05,7100
19-Apr-05,7889
20-Apr-05,5136
21-Apr-05,6179
22-Apr-05,6937
23-Apr-05,8352
24-Apr-05,8221
25-Apr-05,7385
26-Apr-05,8449
27-Apr-05,6979
28-Apr-05,8275
29-Apr-05,8555
30-Apr-05,8442
1-May-05,7419
2-May-05,5383
3-May-05,5844
4-May-05,6417
5-May-05,7031
6-May-05,6216
7-May-05,8345
8-May-05,8448
9-May-05,8566
10-May-05,8185
11-May-05,7798
12-May-05,8122
13-May-05,8340
14-May-05,7921
15-May-05,6260
16-May-05,7472
17-May-05,6237
18-May-05,7729
19-May-05,8040
20-May-05,7525
21-May-05,8496
22-May-05,6129
23-May-05,7258
24-May-05,8879
25-May-05,8131
26-May-05,6716
27-May-05,7154
28-May-05,8337
29-May-05,8363
30-May-05,8187
31-May-05,6042
1-Jun-05,5959
2-Jun-05,6039
3-Jun-05,5269
4-Jun-05,5919
5-Jun-05,7621
6-Jun-05,5903
7-Jun-05,6652
8-Jun-05,7286
9-Jun-05,6354
10-Jun-05,5825
11-Jun-05,7089
12-Jun-05,7291
13-Jun-05,8627
14-Jun-05,8639
15-Jun-05,8289
16-Jun-05,8031
17-Jun-05,8424
18-Jun-05,7720
19-Jun-05,8294
20-Jun-05,6622
21-Jun-05,7803
22-Jun-05,7294
23-Jun-05,5969
24-Jun-05,7387
25-Jun-05,7364
26-Jun-05,8684
27-Jun-05,7380
28-Jun-05,7703
29-Jun-05,7041
30-Jun-05,7273
1-Jul-05,7920
2-Jul-05,7354
3-Jul-05,8428
4-Jul-05,9982
5-Jul-05,10306
6-Jul-05,10114
7-Jul-05,9544
8-Jul-05,9396
9-Jul-05,7479
10-Jul-05,9453
11-Jul-05,7676
12-Jul-05,7140
13-Jul-05,6690
14-Jul-05,8036
15-Jul-05,9133
16-Jul-05,8785
17-Jul-05,8739
18-Jul-05,7677
19-Jul-05,7403
20-Jul-05,8295
21-Jul-05,9038
22-Jul-05,8944
23-Jul-05,10361
24-Jul-05,8093
25-Jul-05,8276
26-Jul-05,7672
27-Jul-05,7912
28-Jul-05,8085
29-Jul-05,7839
30-Jul-05,8483
31-Jul-05,8470
1-Aug-05,6349
2-Aug-05,7052
3-Aug-05,7461
4-Aug-05,8051
5-Aug-05,8298
6-Aug-05,7702
7-Aug-05,7880
8-Aug-05,7726
9-Aug-05,7111
10-Aug-05,7866
11-Aug-05,7744
12-Aug-05,8016
13-Aug-05,8024
14-Aug-05,8691
15-Aug-05,8774
16-Aug-05,8065
17-Aug-05,7911
18-Aug-05,8925
19-Aug-05,8837
20-Aug-05,7910
21-Aug-05,7499
22-Aug-05,7564
23-Aug-05,6606
24-Aug-05,6891
25-Aug-05,7351
26-Aug-05,8668
27-Aug-05,8186
28-Aug-05,7109
29-Aug-05,7670
30-Aug-05,7308
31-Aug-05,7223
1-Sep-05,6280
2-Sep-05,6236
3-Sep-05,7056
4-Sep-05,6915
5-Sep-05,6670
6-Sep-05,6708
7-Sep-05,6900
8-Sep-05,7536
9-Sep-05,5377
10-Sep-05,5502
11-Sep-05,7983
12-Sep-05,8072
13-Sep-05,8698
14-Sep-05,7804
15-Sep-05,7894
16-Sep-05,6793
17-Sep-05,7096
18-Sep-05,6978
19-Sep-05,7235
20-Sep-05,6988
21-Sep-05,7127
22-Sep-05,6057
23-Sep-05,4640
24-Sep-05,6508
25-Sep-05,6953
26-Sep-05,5137
27-Sep-05,5793
28-Sep-05,6517
29-Sep-05,4544
30-Sep-05,5831
1-Oct-05,5401
2-Oct-05,6509
3-Oct-05,5697
4-Oct-05,6292
5-Oct-05,5591
6-Oct-05,5628
7-Oct-05,5183
8-Oct-05,4817
9-Oct-05,4854
10-Oct-05,2886
11-Oct-05,3721
12-Oct-05,4073
13-Oct-05,4885
14-Oct-05,4774
15-Oct-05,5927
16-Oct-05,6683
17-Oct-05,6607
18-Oct-05,6150
19-Oct-05,4385
20-Oct-05,5504
21-Oct-05,4810
22-Oct-05,5374
23-Oct-05,6002
24-Oct-05,4325
25-Oct-05,5184
26-Oct-05,5356
27-Oct-05,5340
28-Oct-05,5095
29-Oct-05,4508
30-Oct-05,5724
31-Oct-05,3857
1-Nov-05,3319
2-Nov-05,5107
3-Nov-05,4395
4-Nov-05,5390
5-Nov-05,5408
6-Nov-05,5187
7-Nov-05,4109
8-Nov-05,5249
9-Nov-05,5495
10-Nov-05,5539
11-Nov-05,5122
12-Nov-05,4751
13-Nov-05,4168
14-Nov-05,4317
15-Nov-05,4725
16-Nov-05,4667
17-Nov-05,3606
18-Nov-05,2716
19-Nov-05,3136
20-Nov-05,3183
21-Nov-05,4531
22-Nov-05,5701
23-Nov-05,4484
24-Nov-05,4576
25-Nov-05,4106
26-Nov-05,4587
27-Nov-05,4675
28-Nov-05,4510
29-Nov-05,3520
30-Nov-05,3881
1-Dec-05,4868
2-Dec-05,4183
3-Dec-05,4001
4-Dec-05,3904
5-Dec-05,3569
6-Dec-05,2554
7-Dec-05,3205
8-Dec-05,3699
9-Dec-05,3777
10-Dec-05,3872
11-Dec-05,3664
12-Dec-05,3810
13-Dec-05,3912
14-Dec-05,3509
15-Dec-05,3604
16-Dec-05,3356
17-Dec-05,3067
18-Dec-05,3676
19-Dec-05,2070
20-Dec-05,2199
21-Dec-05,4156
22-Dec-05,3764
23-Dec-05,4013
24-Dec-05,3674
25-Dec-05,3982
26-Dec-05,4879
27-Dec-05,3660
28-Dec-05,3533
29-Dec-05,4719
30-Dec-05,3789
31-Dec-05,4123
1-Jan-06,3912
2-Jan-06,4390
3-Jan-06,4585
4-Jan-06,3854
5-Jan-06,3583
6-Jan-06,4144
7-Jan-06,3627
8-Jan-06,3413
9-Jan-06,3862
10-Jan-06,3936
11-Jan-06,3851
12-Jan-06,4142
13-Jan-06,3537
14-Jan-06,5988
15-Jan-06,4771
16-Jan-06,3798
17-Jan-06,5566
18-Jan-06,5297
19-Jan-06,3344
20-Jan-06,4686
21-Jan-06,4746
22-Jan-06,4628
23-Jan-06,4831
24-Jan-06,4045
25-Jan-06,5924
26-Jan-06,4179
27-Jan-06,3863
28-Jan-06,4377
29-Jan-06,3842
30-Jan-06,4798
31-Jan-06,5212
1-Feb-06,4849
2-Feb-06,4599
3-Feb-06,5063
4-Feb-06,3850
5-Feb-06,5195
6-Feb-06,4327
7-Feb-06,5279
8-Feb-06,5473
9-Feb-06,5284
10-Feb-06,4886
11-Feb-06,5792
12-Feb-06,5093
13-Feb-06,4041
14-Feb-06,4593
15-Feb-06,4466
16-Feb-06,4319
17-Feb-06,5370
18-Feb-06,5713
19-Feb-06,4642
20-Feb-06,5293
21-Feb-06,5968
22-Feb-06,5881
23-Feb-06,6390
24-Feb-06,5348
25-Feb-06,3830
26-Feb-06,4104
27-Feb-06,5622
28-Feb-06,5696
1-Mar-06,5740
2-Mar-06,6244
3-Mar-06,6502
4-Mar-06,6229
5-Mar-06,5988
6-Mar-06,6439
7-Mar-06,7302
8-Mar-06,5807
9-Mar-06,7157
10-Mar-06,6943
11-Mar-06,6601
12-Mar-06,6967
13-Mar-06,6652
14-Mar-06,6767
15-Mar-06,6887
16-Mar-06,6696
17-Mar-06,5972
18-Mar-06,7346
19-Mar-06,6668
20-Mar-06,8194
21-Mar-06,9114
22-Mar-06,7753
23-Mar-06,5833
24-Mar-06,5923
25-Mar-06,7152
26-Mar-06,6700
27-Mar-06,5814
28-Mar-06,5394
29-Mar-06,7208
30-Mar-06,7374
31-Mar-06,7048
1-Apr-06,6901
2-Apr-06,7228
3-Apr-06,7022
4-Apr-06,7521
5-Apr-06,8368
6-Apr-06,7532
7-Apr-06,8196
8-Apr-06,8415
9-Apr-06,6344
10-Apr-06,6669
11-Apr-06,5316
12-Apr-06,6779
13-Apr-06,6479
14-Apr-06,7924
15-Apr-06,7604
16-Apr-06,8253
17-Apr-06,9215
18-Apr-06,8072
19-Apr-06,7803
20-Apr-06,8135
21-Apr-06,8133
22-Apr-06,7602
23-Apr-06,6597
24-Apr-06,6682
25-Apr-06,7740
26-Apr-06,7731
27-Apr-06,7714
28-Apr-06,8688
29-Apr-06,7598
30-Apr-06,7139
1-May-06,8552
2-May-06,8693
3-May-06,8352
4-May-06,8852
5-May-06,9264
6-May-06,9091
7-May-06,9167
8-May-06,9043
9-May-06,6771
10-May-06,5897
11-May-06,7332
12-May-06,9414
13-May-06,8459
14-May-06,8706
15-May-06,8023
16-May-06,5223
17-May-06,6779
18-May-06,8163
19-May-06,8181
20-May-06,8422
21-May-06,8255
22-May-06,6828
23-May-06,6321
24-May-06,5276
25-May-06,6889
26-May-06,6715
27-May-06,6300
28-May-06,8161
29-May-06,7194
30-May-06,7216
31-May-06,7031
1-Jun-06,6955
2-Jun-06,5568
3-Jun-06,9003
4-Jun-06,7105
5-Jun-06,6917
6-Jun-06,7692
7-Jun-06,9951
8-Jun-06,7939
9-Jun-06,8114
10-Jun-06,6863
11-Jun-06,6087
12-Jun-06,5610
13-Jun-06,6694
14-Jun-06,6486
15-Jun-06,8007
16-Jun-06,7489
17-Jun-06,6398
18-Jun-06,6347
19-Jun-06,8052
20-Jun-06,7441
21-Jun-06,7692
22-Jun-06,7808
23-Jun-06,7666
24-Jun-06,6393
25-Jun-06,5893
26-Jun-06,6770
27-Jun-06,6827
28-Jun-06,6897
29-Jun-06,7141
30-Jun-06,6919
1-Jul-06,8720
2-Jul-06,7333
3-Jul-06,7692
4-Jul-06,7475
5-Jul-06,7056
6-Jul-06,7630
7-Jul-06,6469
8-Jul-06,5843
9-Jul-06,5425
10-Jul-06,6582
11-Jul-06,7284
12-Jul-06,6073
13-Jul-06,6428
14-Jul-06,6985
15-Jul-06,8711
16-Jul-06,8372
17-Jul-06,6894
18-Jul-06,6610
19-Jul-06,7008
20-Jul-06,6601
21-Jul-06,6634
22-Jul-06,6728
23-Jul-06,7044
24-Jul-06,7199
25-Jul-06,7873
26-Jul-06,8212
27-Jul-06,7118
28-Jul-06,6421
29-Jul-06,6573
30-Jul-06,8714
31-Jul-06,9046
1-Aug-06,8951
2-Aug-06,8772
3-Aug-06,8855
4-Aug-06,7687
5-Aug-06,8032
6-Aug-06,8030
7-Aug-06,7713
8-Aug-06,7686
9-Aug-06,8533
10-Aug-06,8442
11-Aug-06,8331
12-Aug-06,7693
13-Aug-06,7827
14-Aug-06,7228
15-Aug-06,6460
16-Aug-06,6290
17-Aug-06,6861
18-Aug-06,6968
19-Aug-06,7336
20-Aug-06,7325
21-Aug-06,6906
22-Aug-06,6322
23-Aug-06,6623
24-Aug-06,5815
25-Aug-06,5869
26-Aug-06,6814
27-Aug-06,6049
28-Aug-06,8356
29-Aug-06,8464
30-Aug-06,5898
31-Aug-06,7219
1-Sep-06,6359
2-Sep-06,5400
3-Sep-06,5745
4-Sep-06,6177
5-Sep-06,5078
6-Sep-06,6191
7-Sep-06,6401
8-Sep-06,4699
9-Sep-06,6757
10-Sep-06,6899
11-Sep-06,6245
12-Sep-06,5220
13-Sep-06,5952
14-Sep-06,6058
15-Sep-06,5763
16-Sep-06,4379
17-Sep-06,3967
18-Sep-06,5879
19-Sep-06,6972
20-Sep-06,6211
21-Sep-06,7166
22-Sep-06,6770
23-Sep-06,6860
24-Sep-06,4943
25-Sep-06,6848
26-Sep-06,4669
27-Sep-06,5246
28-Sep-06,6598
29-Sep-06,7015
30-Sep-06,6075
1-Oct-06,6184
2-Oct-06,5441
3-Oct-06,4623
4-Oct-06,6007
5-Oct-06,4381
6-Oct-06,4744
7-Oct-06,5399
8-Oct-06,4105
9-Oct-06,5197
10-Oct-06,5584
11-Oct-06,5730
12-Oct-06,4839
13-Oct-06,5480
14-Oct-06,4276
15-Oct-06,5564
16-Oct-06,5273
17-Oct-06,5236
18-Oct-06,4774
19-Oct-06,4633
20-Oct-06,5000
21-Oct-06,5020
22-Oct-06,4978
23-Oct-06,4798
24-Oct-06,5371
25-Oct-06,4670
26-Oct-06,3934
27-Oct-06,4072
28-Oct-06,4362
29-Oct-06,4698
30-Oct-06,4045
31-Oct-06,3487
1-Nov-06,2656
2-Nov-06,3906
3-Nov-06,4063
4-Nov-06,3555
5-Nov-06,2977
6-Nov-06,4129
7-Nov-06,3798
8-Nov-06,4269
9-Nov-06,4188
10-Nov-06,3711
11-Nov-06,3689
12-Nov-06,3645
13-Nov-06,3545
14-Nov-06,3464
15-Nov-06,3912
16-Nov-06,3768
17-Nov-06,3815
18-Nov-06,3945
19-Nov-06,3808
20-Nov-06,3356
21-Nov-06,3221
22-Nov-06,2341
23-Nov-06,3180
24-Nov-06,2795
25-Nov-06,3205
26-Nov-06,3369
27-Nov-06,2411
28-Nov-06,3692
29-Nov-06,2928
30-Nov-06,2531
1-Dec-06,4364
2-Dec-06,4311
3-Dec-06,3442
4-Dec-06,3070
5-Dec-06,3852
6-Dec-06,3642
7-Dec-06,2023
8-Dec-06,3499
9-Dec-06,3268
10-Dec-06,4581
11-Dec-06,3151
12-Dec-06,3590
13-Dec-06,3029
14-Dec-06,2868
15-Dec-06,2348
16-Dec-06,2670
17-Dec-06,3588
18-Dec-06,3271
19-Dec-06,3548
20-Dec-06,3854
21-Dec-06,3271
22-Dec-06,4304
23-Dec-06,3219
24-Dec-06,2858
25-Dec-06,3896
26-Dec-06,2651
27-Dec-06,3776
28-Dec-06,3081
29-Dec-06,3756
30-Dec-06,3618
31-Dec-06,4462
1-Jan-07,3155
2-Jan-07,2267
3-Jan-07,2949
4-Jan-07,3448
5-Jan-07,3627
6-Jan-07,3279
7-Jan-07,3608
8-Jan-07,2421
9-Jan-07,4549
10-Jan-07,3179
11-Jan-07,3537
12-Jan-07,3271
13-Jan-07,3591
14-Jan-07,3293
15-Jan-07,3552
16-Jan-07,3215
